omega_eV,Re,Im
2.18000000,3672.62590000,-2697.34360000
2.18500000,3691.74980000,-2714.61580000
2.19000000,3714.07100000,-2729.82690000
2.19500000,3733.48570000,-2743.35600000
2.20000000,3751.38240000,-2753.20500000
2.20500000,3756.24540000,-2764.01220000
2.21000000,3757.27610000,-2777.93390000
2.21500000,3759.31190000,-2794.22910000
2.22000000,3760.04330000,-2811.62240000
2.22500000,3764.49530000,-2832.49300000
2.23000000,3774.11930000,-2853.82380000
2.23500000,3789.43070000,-2876.18620000
2.24000000,3812.71740000,-2896.83620000
2.24500000,3833.96970000,-2914.13390000
2.25000000,3850.78230000,-2932.20020000
2.25500000,3876.48040000,-2950.83190000
2.26000000,3891.66290000,-2961.57250000
2.26500000,3894.64160000,-2983.20880000
2.27000000,3917.29730000,-3010.61990000
2.27500000,3953.50710000,-3036.20610000
2.28000000,3994.37180000,-3058.66510000
2.28500000,4039.05930000,-3078.47590000
2.29000000,4082.92250000,-3095.55050000
2.29500000,4125.86480000,-3111.78470000
2.30000000,4169.96070000,-3126.82020000
2.30500000,4214.40740000,-3138.79220000
2.31000000,4258.17050000,-3151.05170000
2.31500000,4306.57620000,-3162.02190000
2.32000000,4356.70800000,-3168.69410000
2.32500000,4387.46780000,-3164.26860000
2.33000000,4412.52720000,-3176.05530000
2.33500000,4454.48350000,-3184.93920000
2.34000000,4484.85850000,-3184.68960000
2.34500000,4503.18860000,-3195.89130000
2.35000000,4539.16250000,-3207.60640000
2.35500000,4580.82430000,-3217.27840000
2.36000000,4621.87700000,-3223.13180000
2.36500000,4658.15080000,-3225.53000000
2.37000000,4684.01550000,-3229.64080000
2.37500000,4712.36070000,-3234.90480000
2.38000000,4732.29390000,-3239.43300000
2.38500000,4749.58920000,-3247.61610000
2.39000000,4771.27940000,-3258.75280000
2.39500000,4795.39820000,-3271.51570000
2.40000000,4822.94800000,-3286.36810000
2.40500000,4857.27550000,-3302.88040000
2.41000000,4900.97190000,-3319.46850000
2.41500000,4948.39320000,-3333.26540000
2.42000000,5002.76890000,-3348.00470000
2.42500000,5065.04750000,-3360.07570000
2.43000000,5129.97860000,-3370.16870000
2.43500000,5199.42330000,-3378.26740000
2.44000000,5274.30190000,-3383.82670000
2.44500000,5353.70490000,-3384.09800000
2.45000000,5433.53470000,-3381.12270000
2.45500000,5514.89670000,-3372.53440000
2.46000000,5594.18800000,-3366.89900000
2.46500000,5685.99780000,-3342.77770000
2.47000000,5763.11920000,-3324.79200000
2.47500000,5851.78180000,-3294.55100000
2.48000000,5899.74240000,-3260.39900000
2.48500000,5949.36930000,-3226.74660000
2.49000000,5969.43810000,-3193.14640000
2.49500000,5993.21860000,-3171.84030000
2.50000000,6027.62340000,-3151.77230000
2.50500000,6069.15240000,-3129.42860000
2.51000000,6108.57820000,-3103.14060000
2.51500000,6138.63290000,-3072.77140000
2.52000000,6155.28540000,-3043.14170000
2.52500000,6168.52130000,-3016.32860000
2.53000000,6177.97720000,-2988.13900000
2.53500000,6180.24330000,-2961.43930000
2.54000000,6181.47140000,-2935.35470000
2.54500000,6175.29080000,-2910.82750000
2.55000000,6166.41540000,-2888.08950000
2.55500000,6152.52670000,-2865.66240000
2.56000000,6133.45320000,-2847.32770000
2.56500000,6113.33210000,-2831.47400000
2.57000000,6089.83700000,-2819.47630000
2.57500000,6070.23300000,-2810.90600000
2.58000000,6049.97400000,-2802.23770000
2.58500000,6026.57530000,-2798.21490000
2.59000000,6008.28530000,-2796.36060000
2.59500000,5989.93230000,-2796.05000000
2.60000000,5970.04970000,-2797.06230000
2.60500000,5951.98530000,-2802.96160000
2.61000000,5937.07640000,-2810.42010000
2.61500000,5927.55240000,-2821.28660000
2.62000000,5923.34050000,-2834.16640000
2.62500000,5927.11330000,-2848.35160000
