omega_eV,Re,Im
3.10500000,7500.67040000,-2188.88370000
3.11000000,7500.93370000,-2184.80740000
3.11500000,7506.35250000,-2183.37960000
3.12000000,7521.34640000,-2180.23170000
3.12500000,7521.25210000,-2177.39270000
3.13000000,7528.54960000,-2180.50680000
3.13500000,7538.60270000,-2184.53070000
3.14000000,7552.97870000,-2192.82910000
3.14500000,7584.74190000,-2199.45360000
3.15000000,7618.00810000,-2207.30080000
3.15500000,7665.20890000,-2214.70450000
3.16000000,7721.56440000,-2218.53180000
3.16500000,7788.74620000,-2219.13170000
3.17000000,7861.48770000,-2211.67920000
3.17500000,7923.22300000,-2197.36170000
3.18000000,7987.94010000,-2183.80150000
3.18500000,8042.71090000,-2162.83510000
3.19000000,8079.81970000,-2143.54030000
3.19500000,8123.12550000,-2134.13680000
3.20000000,8191.37750000,-2118.06590000
3.20500000,8246.35160000,-2098.50690000
3.21000000,8306.96710000,-2081.89730000
3.21500000,8379.19390000,-2063.99200000
3.22000000,8458.58440000,-2040.40920000
3.22500000,8536.38530000,-2009.59940000
3.23000000,8608.40810000,-1975.31940000
3.23500000,8679.95450000,-1931.20030000
3.24000000,8718.36950000,-1883.77450000
3.24500000,8751.51840000,-1842.47750000
3.25000000,8795.64600000,-1797.86730000
3.25500000,8798.20860000,-1750.24780000
3.26000000,8811.28320000,-1717.73570000
3.26500000,8836.11180000,-1688.77750000
3.27000000,8881.58610000,-1654.85700000
3.27500000,8907.49010000,-1614.50980000
3.28000000,8935.33190000,-1581.48160000
3.28500000,8971.98010000,-1545.44820000
3.29000000,9011.75740000,-1504.05950000
3.29500000,9033.73790000,-1456.88790000
3.30000000,9037.88750000,-1411.22480000
3.30500000,9042.17930000,-1378.20860000
3.31000000,9056.29200000,-1347.83390000
3.31500000,9083.80540000,-1317.11260000
3.32000000,9131.10920000,-1281.54630000
3.32500000,9184.69300000,-1232.22300000
3.33000000,9221.82080000,-1169.47480000
3.33500000,9189.95200000,-1101.81530000
3.34000000,9148.69790000,-1059.25400000
3.34500000,9112.44160000,-1022.33170000
3.35000000,9080.90210000,-994.64758000
3.35500000,9065.33990000,-974.28621000
3.36000000,9071.88160000,-956.88597000
3.36500000,9105.55500000,-936.25894000
3.37000000,9157.86660000,-901.86093000
3.37500000,9194.38030000,-858.37415000
3.38000000,9229.24060000,-813.00989000
3.38500000,9263.94730000,-753.84013000
3.39000000,9247.68480000,-698.10768000
3.39500000,9247.89550000,-652.00887000
3.40000000,9247.26280000,-604.84426000
3.40500000,9239.31440000,-560.01748000
3.41000000,9236.13670000,-518.74377000
3.41500000,9236.11900000,-474.48242000
3.42000000,9231.98910000,-427.42449000
3.42500000,9209.59060000,-369.08876000
3.43000000,9158.63050000,-325.21982000
3.43500000,9105.76320000,-288.64022000
3.44000000,9050.12790000,-255.71549000
3.44500000,8988.63850000,-229.49956000
3.45000000,8936.13260000,-208.07258000
3.45500000,8881.18910000,-189.67449000
3.46000000,8831.06540000,-177.20146000
3.46500000,8786.59240000,-167.53272000
3.47000000,8753.13870000,-162.83848000
3.47500000,8726.25940000,-155.31723000
3.48000000,8692.32510000,-151.20064000
3.48500000,8668.67080000,-152.84359000
3.49000000,8657.25650000,-157.15642000
3.49500000,8661.70120000,-161.93359000
3.50000000,8680.23640000,-164.19923000
