omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.735,6492.557,-3046.1852,6929.6858,-2813.1103,-39.64137808,15.32381133,-40.47728392,15.69672467
2.74,6542.1866,-3053.7353,6931.0294,-2790.6241,-41.43974919,15.01999298,-41.90111081,14.52557502
2.745,6594.1183,-3059.8226,6930.7573,-2768.0518,-42.74782548,14.43743625,-43.05969852,14.07496375
2.75,6648.9813,-3065.3799,6906.9955,-2747.2125,-45.01661256,13.83717515,-45.10126144,13.28653885
2.755,6709.145,-3069.5837,6882.9689,-2734.4304,-46.08295374,13.07680026,-46.04792426,12.78426574
2.76,6773.9037,-3071.8125,6857.7346,-2726.3882,-48.54827815,12.19721237,-48.33524785,12.51947163
2.765,6842.2281,-3070.8516,6834.6553,-2722.0638,-51.26214804,10.73591063,-51.05260796,11.98128337
2.77,6901.0925,-3065.1267,6812.7447,-2720.8263,-53.95741282,8.9714567,-54.04122318,10.9629927
2.775,6968.4647,-3061.754,6794.309,-2722.9924,-56.0224845,7.1001458,-56.4547695,9.2032356
2.78,7044.91,-3054.8577,6780.9107,-2727.2822,-57.57424898,5.3472789,-58.23240302,7.3933357
2.785,7124.8035,-3040.2897,6773.2852,-2733.1412,-59.50932074,3.26061772,-60.29661326,5.25479768
2.79,7190.2187,-3023.6998,6770.1146,-2739.3277,-59.93817841,0.71041053,-60.82709359,2.70497927
2.795,7261.5155,-3008.0487,6772.2462,-2746.6465,-58.89271425,-1.7731069,-59.86698775,0.3909661
2.8,7332.3117,-2986.1127,6783.2776,-2753.7395,-56.89945247,-3.4316262,-58.10880953,-1.2879906
2.805,7390.4087,-2961.8672,6801.5651,-2759.0513,-54.49653279,-4.9290882,-55.88007921,-2.6514052
2.81,7440.5458,-2940.3453,6825.4478,-2762.7001,-54.29621388,-5.6898034,-56.11163612,-3.2923464
2.815,7492.5476,-2921.5613,6852.1801,-2762.8155,-53.4092763,-6.97497506,-55.5683217,-5.17419114
2.82,7549.9457,-2903.5381,6876.0209,-2760.9412,-51.0225554,-7.90882342,-53.4310566,-7.33721718
2.825,7623.418,-2883.6319,6900.3694,-2758.1601,-49.14366762,-8.27711965,-51.12591438,-8.49081695
2.83,7697.641,-2848.1278,6926.3729,-2752.4215,-47.89560513,-9.43998031,-49.67677887,-8.87126269
2.835,7748.792,-2809.8119,6950.285,-2742.9729,-46.3540426,-10.38115009,-48.6674894,-9.46466091
2.84,7781.5505,-2768.9657,6953.9593,-2732.7999,-45.0054677,-9.94284408,-47.7446543,-11.34936192
2.845,7790.6409,-2735.4167,6957.8967,-2730.7492,-43.76334115,-9.9001353,-45.46540685,-13.0911007
2.85,7803.6779,-2710.6456,6973.1081,-2730.9213,-41.34440107,-10.4518677,-42.64827493,-13.5871443
2.855,7835.3875,-2689.199,6997.9114,-2730.3274,-39.46560107,-10.5330211,-40.19399093,-13.4563949
2.86,7883.438,-2660.9173,7028.9741,-2726.8819,-38.98714724,-10.6604143,-39.20139476,-13.4409997
2.865,7914.49,-2622.3743,7057.0657,-2720.3692,-38.6006739,-11.30519237,-38.1141341,-12.82867163
2.87,7934.4303,-2589.5931,7087.3829,-2715.2023,-38.02350151,-13.16800762,-37.54496249,-12.40771638
2.875,7950.5786,-2555.8485,7114.4518,-2704.3634,-35.91439907,-14.1903034,-36.40816893,-11.4718846
2.88,7962.4355,-2523.6587,7139.7753,-2696.1906,-32.98018115,-13.71302405,-34.52801285,-12.37250395
2.885,7959.9057,-2489.9679,7165.4133,-2689.375,-31.57514151,-12.15828614,-32.87444649,-12.34665786
2.89,7950.5523,-2463.6297,7199.3992,-2683.0125,-31.85892172,-11.91431758,-32.84617628,-11.43795242
2.895,7944.5111,-2443.9219,7242.1871,-2673.2875,-32.18387344,-12.58122754,-33.25225056,-10.66768246
2.9,7950.2269,-2425.4042,7292.3783,-2659.2525,-31.015149,-12.75173059,-33.097297,-10.87442541
2.905,7955.0634,-2404.1223,7334.2613,-2638.2184,-29.4323175,-12.0046867,-32.0843785,-11.8776593
2.91,7957.4168,-2385.2122,7368.4476,-2617.1198,-27.2236714,-10.3517015,-29.8046606,-12.9960065
2.915,7952.5546,-2366.2783,7403.8051,-2596.4413,-26.32454493,-8.4266436,-28.28909307,-13.0893304
2.92,7951.5725,-2351.454,7448.9941,-2573.5498,-26.74481838,-6.4745745,-28.06389562,-13.0698171
2.925,7953.78,-2337.7846,7490.9058,-2541.1061,-29.3779836,-5.7526095,-29.5647244,-12.6005995
2.93,7957.1162,-2324.9092,7518.6109,-2504.7367,-31.66304115,-5.1622871,-30.98615485,-13.0648795
2.935,7964.3918,-2313.9647,7534.7518,-2468.0895,-33.90322396,-6.4989812,-32.02525604,-13.159915
2.94,7975.7353,-2303.6847,7536.3351,-2431.6694,-33.5057341,-9.3640944,-30.7858399,-12.1733016
2.945,7992.0589,-2293.8795,7523.6519,-2400.6321,-31.6825677,-10.70544834,-29.5770583,-10.70760366
2.95,8013.7519,-2283.9549,7511.0361,-2374.8165,-32.40820117,-10.69827305,-30.93655083,-10.03509695
2.955,8044.4481,-2273.9054,7504.6591,-2353.515,-33.72252008,-11.65528796,-33.03132792,-9.83257604
2.96,8083.5173,-2259.8084,7512.4938,-2330.8925,-34.74597992,-12.5224083,-34.64247608,-10.3390397
2.965,8121.0291,-2239.117,7519.2598,-2302.3859,-34.49059856,-13.15952793,-35.34268744,-11.45442207
2.97,8145.5167,-2213.6761,7505.5667,-2265.2544,-33.76038996,-11.90015158,-34.66451604,-12.46127642
2.975,8153.4083,-2191.0155,7453.9841,-2239.7605,-34.82601088,-12.40513586,-35.80361312,-14.32666014
2.98,8166.5877,-2172.0701,7417.0031,-2228.9965,-33.64735633,-12.521485,-34.24053767,-15.275771
2.985,8163.8375,-2153.276,7390.8026,-2221.4476,-33.41929322,-12.3988783,-33.78482678,-15.2797217
2.99,8175.4177,-2139.6442,7375.2192,-2216.1416,-35.22148555,-12.4435389,-34.67388645,-15.6623111
2.995,8190.0381,-2124.7531,7364.511,-2212.2252,-36.343903,-14.20050727,-35.718891,-15.55399273
3,8202.179,-2109.1159,7359.596,-2208.5598,-36.96820527,-15.8295353,-36.82435873,-15.5862287
3.005,8215.5852,-2093.0114,7357.491,-2203.8144,-37.68811409,-16.47454024,-38.10108191,-18.05379576
3.01,8220.2134,-2077.2967,7352.7227,-2198.1631,-36.65642351,-18.48439482,-36.44859449,-19.93456318
3.015,8226.4577,-2065.1099,7345.2432,-2194.9635,-33.38907349,-20.38312279,-33.51880051,-20.64408721
3.02,8236.9153,-2056.3095,7341.8819,-2194.2738,-29.87088059,-20.58928694,-30.55662141,-21.92731706
3.025,8254.729,-2047.6309,7345.6567,-2193.1445,-27.02204629,-20.4193918,-27.53707371,-22.7072122
3.03,8280.2872,-2036.5812,7351.7876,-2188.9929,-24.57276487,-20.3887524,-24.82999513,-22.7919976
3.035,8303.7722,-2023.0103,7353.4996,-2179.6267,-22.51561836,-21.48675976,-22.72783564,-22.24399824
3.04,8324.6382,-2008.6631,7335.2956,-2172.5135,-18.82548453,-20.76938463,-19.49832947,-22.70035737
3.045,8347.5316,-1995.973,7315.0442,-2171.8335,-17.34225054,-19.7339019,-17.90009146,-22.7704381
3.05,8372.7776,-1980.6919,7296.1995,-2175.3765,-16.65891009,-19.9651083,-16.14745391,-23.0062677
3.055,8399.7102,-1968.1575,7281.3327,-2184.6206,-14.06379932,-20.46629686,-13.48881868,-21.94463114
3.06,8440.2379,-1954.6255,7281.395,-2196.4603,-12.50277172,-20.28053605,-12.11254428,-21.19667395
3.065,8486.9731,-1933.2899,7287.6477,-2206.9769,-8.83559661,-18.931897,-9.23255199,-21.713091
3.07,8527.6231,-1905.0427,7307.1418,-2218.4602,-6.69531834,-16.2719125,-5.83925846,-21.8130855
3.075,8556.8126,-1874.2346,7338.3538,-2225.8486,-5.7937199,-17.14617474,-3.3268495,-17.98570326
3.08,8578.2088,-1841.9726,7378.156,-2227.0484,-4.1875677,-16.14526196,-2.8686793,-14.82764604
3.085,8589.4584,-1811.1128,7415.1606,-2224.1491,-5.31131494,-14.85279631,-4.44499466,-13.10270169
3.09,8606.3882,-1783.6369,7447.7268,-2219.3967,-4.92287951,-14.5675941,-5.24989109,-11.5145479
3.095,8626.7824,-1751.8484,7476.6234,-2210.9352,-3.83656665,-12.66318521,-4.74590455,-10.71128879
3.1,8642.3441,-1716.5332,7496.38,-2199.9091,-3.60734689,-9.92322418,-5.47132811,-9.69765902
3.105,8644.8355,-1681.9398,7500.6704,-2188.8837,-5.5941936,-7.0269163,-7.723578,-9.6762545
3.11,8640.2706,-1646.4146,7500.9337,-2184.8074,-9.14303934,-5.0468781,-9.92741906,-9.3248377
3.115,8621.0653,-1610.9169,7506.3525,-2183.3796,-12.90558094,-4.9099511,-13.82073706,-8.5815445
3.12,8587.8516,-1581.0633,7521.3464,-2180.2317,-16.14712931,-5.3656733,-16.76109669,-8.9492453
3.125,8545.1833,-1559.2873,7521.2521,-2177.3927,-17.55854405,-5.5566279,-18.16974595,-9.8819307
3.13,8501.0132,-1546.1131,7528.5496,-2180.5068,-18.65651071,-6.1365429,-18.33957929,-11.0615847
3.135,8472.1964,-1542.5838,7538.6027,-2184.5307,-18.45418624,-6.3667104,-17.94667576,-11.7825952
3.14,8459.98,-1540.6451,7552.9787,-2192.8291,-18.55874002,-6.2759504,-16.90119798,-12.2122066
3.145,8457.8253,-1538.3181,7584.7419,-2199.4536,-18.5811745,-7.6461729,-15.7433075,-11.6436001
3.15,8462.4507,-1533.4376,7618.0081,-2207.3008,-17.9695967,-8.22852216,-15.2433833,-9.51198504
3.155,8465.5335,-1529.8834,7665.2089,-2214.7045,-19.3432815,-8.53172091,-17.0078925,-8.55822729
3.16,8475.5321,-1527.2549,7721.5644,-2218.5318,-20.8846587,-9.25714578,-18.8623233,-8.72970102
3.165,8495.04,-1525.8285,7788.7462,-2219.1317,-19.8644851,-10.44840865,-18.2649569,-9.64710935
3.17,8526.2394,-1522.2344,7861.4877,-2211.6792,-16.43506628,-8.91692032,-14.96450972,-9.90454008
3.175,8569.3137,-1514.0578,7923.223,-2197.3617,-16.48939695,-9.13131292,-14.64490705,-8.08756148
3.18,8611.381,-1499.5532,7987.9401,-2183.8015,-14.06141066,-7.64459821,-13.33488734,-7.51492919
3.185,8651.7066,-1482.7289,8042.7109,-2162.8351,-15.19485595,-4.62383745,-13.81258805,-6.34155175
3.19,8695.646,-1465.601,8079.8197,-2143.5403,-18.8027097,-3.40314044,-16.7358663,-4.76559816
3.195,8752.9212,-1444.2405,8123.1255,-2134.1368,-22.7474826,-2.91019474,-19.8460434,-2.82378466
3.2,8813.5255,-1417.4623,8191.3775,-2118.0659,-29.5121377,-3.8871867,-27.2506803,-0.5631183
3.205,8876.4966,-1378.8049,8246.3516,-2098.5069,-39.56275625,-6.192744,-37.58524375,-3.334589
3.21,8907.2769,-1332.323,8306.9671,-2081.8973,-40.52250594,-10.1493985,-38.75681406,-6.4243053
3.215,8911.7104,-1283.2715,8379.1939,-2063.992,-42.50395603,-12.5831402,-41.79851597,-7.7871558
3.22,8885.2268,-1250.505,8458.5844,-2040.4092,-42.14024399,-14.4221552,-41.76621601,-9.7288528
3.225,8874.0348,-1226.3535,8536.3853,-2009.5994,-43.59486076,-16.2648296,-43.68805724,-11.8270844
3.23,8870.4637,-1206.3197,8608.4081,-1975.3194,-42.87407226,-18.6449257,-43.66516374,-14.5361303
3.235,8874.9906,-1188.1708,8679.9545,-1931.2003,-39.85303785,-19.9031058,-41.00635215,-16.8380202
3.24,8885.8753,-1173.051,8718.3695,-1883.7745,-37.36110021,-20.4233868,-39.18389379,-18.3844212
3.245,8908.3826,-1156.4624,8751.5184,-1842.4775,-34.5272955,-19.60223455,-36.9170605,-20.37670345
3.25,8941.6323,-1136.6555,8795.646,-1797.8673,-33.29985914,-17.9955636,-35.07329286,-20.9932264
3.255,8966.7111,-1108.5875,8798.2086,-1750.2478,-36.25101084,-17.0808632,-37.24713316,-22.1336348
3.26,8972.2343,-1085.757,8811.2832,-1717.7357,-36.5790517,-19.0161853,-36.6905943,-22.9380827
3.265,8989.6371,-1071.636,8836.1118,-1688.7775,-35.48079098,-21.1433121,-35.37179302,-23.9826559
3.27,9021.5188,-1057.7179,8881.5861,-1654.857,-30.72473029,-21.8906875,-30.68505371,-24.8705425
3.275,9063.1817,-1040.106,8907.4901,-1614.5098,-25.45217064,-20.7655557,-25.33323136,-23.0926103
3.28,9105.9095,-1023.0094,8935.3319,-1581.4816,-27.98670297,-18.4505494,-27.57647503,-20.9216886
3.285,9170.2438,-1008.8662,8971.9801,-1545.4482,-31.78430554,-19.18112979,-31.11879246,-20.06637821
3.29,9253.7695,-984.30406,9011.7574,-1504.0595,-34.60359606,-20.4054236,-34.88220994,-20.6097004
3.295,9355.9546,-951.37825,9033.7379,-1456.8879,-37.23607082,-20.5463922,-38.15662518,-24.6433818
3.3,9450.0059,-897.6072,9037.8875,-1411.2248,-37.39874742,-22.3041474,-36.92364858,-29.0226726
3.305,9523.1929,-838.32717,9042.1793,-1378.2086,-32.3711261,-25.8891244,-30.3259339,-30.4737676
3.31,9570.8395,-770.03346,9056.292,-1347.8339,-25.8385693,-27.49559628,-24.5996887,-28.70831572
3.315,9583.9275,-703.64984,9083.8054,-1317.1126,-20.80838123,-26.13957566,-20.66022677,-27.89016434
3.32,9575.8895,-648.16442,9131.1092,-1281.5463,-18.49504506,-23.5777999,-17.55919894,-26.2745721
3.325,9570.8199,-604.91808,9184.693,-1232.223,-19.79990327,-21.7846644,-19.06031273,-25.3201176
3.33,9582.8019,-567.6939,9221.8208,-1169.4748,-22.82819975,-20.4597853,-21.53183225,-26.2325347
3.335,9609.9356,-527.39731,9189.952,-1101.8153,-23.0334851,-21.4402829,-19.9153089,-26.3298431
3.34,9637.4606,-482.72533,9148.6979,-1059.254,-21.6949825,-24.11263065,-18.4754915,-23.88442535
3.345,9660.4351,-434.78856,9112.4416,-1022.3317,-18.9002983,-24.06606211,-17.8974337,-23.02047189
3.35,9688.1477,-381.72201,9080.9021,-994.64758,-18.98832917,-21.0207911,-18.03161883,-24.3995509
3.355,9671.7713,-322.64087,9065.3399,-974.28621,-20.8791079,-20.24405,-18.8026481,-24.019834
3.36,9659.849,-282.35032,9071.8816,-956.88597,-22.7552777,-20.3235082,-20.4155783,-24.1525018
3.365,9669.5982,-247.52378,9105.555,-936.25894,-24.0424475,-21.0162202,-21.7534325,-24.6869578
3.37,9705.0393,-209.92383,9157.8666,-901.86093,-24.2778481,-20.7053731,-20.3086719,-25.7073829
3.375,9750.7113,-161.72682,9194.3803,-858.37415,-26.5520743,-23.24061916,-21.8231677,-23.03722284
3.38,9792.4178,-105.7732,9229.2406,-813.00989,-26.5083499,-25.6486271,-22.8764681,-23.4688489
3.385,9838.6001,-43.717153,9263.9473,-753.84013,-25.3146042,-27.6206696,-22.4251338,-23.8841944
3.39,9885.3544,40.303146,9247.6848,-698.10768,-22.370522,-27.3296321,-20.11469,-24.8771219
3.395,9866.5541,127.27591,9247.8955,-652.00887,-21.49387954,-28.265761,-19.66165646,-24.019975
3.4,9825.686,204.07969,9247.2628,-604.84426,-20.58412594,-27.6115425,-19.72041206,-24.7802935
3.405,9775.3149,274.25516,9239.3144,-560.01748,-20.08492293,-26.99751762,-19.59084107,-25.43428038
3.41,9723.7463,341.85021,9236.1367,-518.74377,-20.17206318,-27.16411512,-19.09651882,-26.15814288
3.415,9659.6842,408.44869,9236.119,-474.48242,-20.19398554,-27.12583751,-19.04636446,-26.40164649
3.42,9584.5442,476.09845,9231.9891,-427.42449,-19.86771161,-27.70434178,-18.50881239,-27.15498622
3.425,9484.1505,540.21025,9209.5906,-369.08876,-19.46569,-27.05614417,-17.553298,-26.85480383
3.43,9357.3878,598.46473,9158.6305,-325.21982,-18.27912695,-27.13306656,-17.32632705,-26.58464544
3.435,9218.4109,641.75244,9105.7632,-288.64022,-19.31800981,-25.94214475,-17.76804019,-26.92035525
3.44,9071.247,672.14856,9050.1279,-255.71549,-20.6532022,-26.33061041,-18.5293598,-27.18648959
3.445,8920.8652,687.08456,8988.6385,-229.49956,-20.1969934,-27.13436634,-17.6468346,-26.55148366
3.45,8784.853,687.9222,8936.1326,-208.07258,-20.0242089,-27.92414,-17.9775371,-25.367168
3.455,8664.9734,679.56935,8881.1891,-189.67449,-21.0502889,-27.8897951,-19.1193331,-24.7345349
3.46,8561.2503,662.80181,8831.0654,-177.20146,-22.65693608,-27.7388449,-21.35565192,-25.1935111
3.465,8481.0157,640.94449,8786.5924,-167.53272,-24.51023705,-27.87959833,-22.87591695,-26.88186367
3.47,8418.0021,617.33356,8753.1387,-162.83848,-24.76400483,-29.25966349,-22.83029717,-27.58301651
3.475,8369.7797,592.43522,8726.2594,-155.31723,-24.50683514,-29.87020079,-22.52767086,-28.20212721
3.48,8339.7644,565.82641,8692.3251,-151.20064,-25.07786197,-30.8815625,-23.45120203,-28.2778915
3.485,8324.6752,539.99837,8668.6708,-152.84359,-24.93239544,-31.34813347,-23.92987656,-29.55887853
3.49,8326.8897,516.18156,8657.2565,-157.15642,-24.9458666,-32.02880122,-23.3511514,-31.32478478
3.495,8339.0049,494.01889,8661.7012,-161.93359,-23.7236988,-34.0093163,-21.8411892,-30.9743557
3.5,8368.7586,474.3993,8680.2364,-164.19923,-22.56654991,-34.7470928,-20.88677209,-31.7741452
