omega_eV,Re,Im
2.83000000,-48.78619200,-9.15562150
2.83500000,-47.51076600,-9.92290550
2.84000000,-46.37506100,-10.64610300
2.84500000,-44.61437400,-11.49561800
2.85000000,-41.99633800,-12.01950600
2.85500000,-39.82979600,-11.99470800
2.86000000,-39.09427100,-12.05070700
2.86500000,-38.35740400,-12.06693200
2.87000000,-37.78423200,-12.78786200
2.87500000,-36.16128400,-12.83109400
2.88000000,-33.75409700,-13.04276400
2.88500000,-32.22479400,-12.25247200
2.89000000,-32.35254900,-11.67613500
2.89500000,-32.71806200,-11.62445500
2.90000000,-32.05622300,-11.81307800
2.90500000,-30.75834800,-11.94117300
2.91000000,-28.51416600,-11.67385400
2.91500000,-27.30681900,-10.75798700
2.92000000,-27.40435700,-9.77219580
2.92500000,-29.47135400,-9.17660450
2.93000000,-31.32459800,-9.11358330
2.93500000,-32.96424000,-9.82944810
2.94000000,-32.14578700,-10.76869800
2.94500000,-30.62981300,-10.70652600
2.95000000,-31.67237600,-10.36668500
2.95500000,-33.37692400,-10.74393200
2.96000000,-34.69422800,-11.43072400
2.96500000,-34.91664300,-12.30697500
2.97000000,-34.21245300,-12.18071400
2.97500000,-35.31481200,-13.36589800
2.98000000,-33.94394700,-13.89862800
2.98500000,-33.60206000,-13.83930000
2.99000000,-34.94768600,-14.05292500
2.99500000,-36.03139700,-14.87725000
3.00000000,-36.89628200,-15.70788200
3.00500000,-37.89459800,-17.26416800
3.01000000,-36.55250900,-19.20947900
3.01500000,-33.45393700,-20.51360500
3.02000000,-30.21375100,-21.25830200
3.02500000,-27.27956000,-21.56330200
3.03000000,-24.70138000,-21.59037500
3.03500000,-22.62172700,-21.86537900
3.04000000,-19.16190700,-21.73487100
3.04500000,-17.62117100,-21.25217000
3.05000000,-16.40318200,-21.48568800
3.05500000,-13.77630900,-21.20546400
3.06000000,-12.30765800,-20.73860500
3.06500000,-9.03407430,-20.32249400
3.07000000,-6.26728840,-19.04249900
3.07500000,-4.56028470,-17.56593900
3.08000000,-3.52812350,-15.48645400
