omega_eV,Re,Im
2.97000000,8145.51670000,-2213.67610000
2.97500000,8153.40830000,-2191.01550000
2.98000000,8166.58770000,-2172.07010000
2.98500000,8163.83750000,-2153.27600000
2.99000000,8175.41770000,-2139.64420000
2.99500000,8190.03810000,-2124.75310000
3.00000000,8202.17900000,-2109.11590000
3.00500000,8215.58520000,-2093.01140000
3.01000000,8220.21340000,-2077.29670000
3.01500000,8226.45770000,-2065.10990000
3.02000000,8236.91530000,-2056.30950000
3.02500000,8254.72900000,-2047.63090000
3.03000000,8280.28720000,-2036.58120000
3.03500000,8303.77220000,-2023.01030000
3.04000000,8324.63820000,-2008.66310000
3.04500000,8347.53160000,-1995.97300000
3.05000000,8372.77760000,-1980.69190000
3.05500000,8399.71020000,-1968.15750000
3.06000000,8440.23790000,-1954.62550000
3.06500000,8486.97310000,-1933.28990000
3.07000000,8527.62310000,-1905.04270000
3.07500000,8556.81260000,-1874.23460000
3.08000000,8578.20880000,-1841.97260000
3.08500000,8589.45840000,-1811.11280000
3.09000000,8606.38820000,-1783.63690000
3.09500000,8626.78240000,-1751.84840000
3.10000000,8642.34410000,-1716.53320000
3.10500000,8644.83550000,-1681.93980000
3.11000000,8640.27060000,-1646.41460000
3.11500000,8621.06530000,-1610.91690000
3.12000000,8587.85160000,-1581.06330000
3.12500000,8545.18330000,-1559.28730000
3.13000000,8501.01320000,-1546.11310000
3.13500000,8472.19640000,-1542.58380000
3.14000000,8459.98000000,-1540.64510000
3.14500000,8457.82530000,-1538.31810000
3.15000000,8462.45070000,-1533.43760000
3.15500000,8465.53350000,-1529.88340000
3.16000000,8475.53210000,-1527.25490000
3.16500000,8495.04000000,-1525.82850000
3.17000000,8526.23940000,-1522.23440000
3.17500000,8569.31370000,-1514.05780000
3.18000000,8611.38100000,-1499.55320000
3.18500000,8651.70660000,-1482.72890000
3.19000000,8695.64600000,-1465.60100000
3.19500000,8752.92120000,-1444.24050000
3.20000000,8813.52550000,-1417.46230000
3.20500000,8876.49660000,-1378.80490000
3.21000000,8907.27690000,-1332.32300000
3.21500000,8911.71040000,-1283.27150000
3.22000000,8885.22680000,-1250.50500000
3.22500000,8874.03480000,-1226.35350000
3.23000000,8870.46370000,-1206.31970000
3.23500000,8874.99060000,-1188.17080000
3.24000000,8885.87530000,-1173.05100000
3.24500000,8908.38260000,-1156.46240000
3.25000000,8941.63230000,-1136.65550000
3.25500000,8966.71110000,-1108.58750000
3.26000000,8972.23430000,-1085.75700000
3.26500000,8989.63710000,-1071.63600000
3.27000000,9021.51880000,-1057.71790000
3.27500000,9063.18170000,-1040.10600000
3.28000000,9105.90950000,-1023.00940000
3.28500000,9170.24380000,-1008.86620000
3.29000000,9253.76950000,-984.30406000
3.29500000,9355.95460000,-951.37825000
3.30000000,9450.00590000,-897.60720000
3.30500000,9523.19290000,-838.32717000
3.31000000,9570.83950000,-770.03346000
3.31500000,9583.92750000,-703.64984000
3.32000000,9575.88950000,-648.16442000
3.32500000,9570.81990000,-604.91808000
3.33000000,9582.80190000,-567.69390000
3.33500000,9609.93560000,-527.39731000
3.34000000,9637.46060000,-482.72533000
3.34500000,9660.43510000,-434.78856000
3.35000000,9688.14770000,-381.72201000
3.35500000,9671.77130000,-322.64087000
3.36000000,9659.84900000,-282.35032000
3.36500000,9669.59820000,-247.52378000
3.37000000,9705.03930000,-209.92383000
3.37500000,9750.71130000,-161.72682000
3.38000000,9792.41780000,-105.77320000
3.38500000,9838.60010000,-43.71715300
3.39000000,9885.35440000,40.30314600
3.39500000,9866.55410000,127.27591000
3.40000000,9825.68600000,204.07969000
3.40500000,9775.31490000,274.25516000
3.41000000,9723.74630000,341.85021000
3.41500000,9659.68420000,408.44869000
3.42000000,9584.54420000,476.09845000
3.42500000,9484.15050000,540.21025000
