omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
1.62,2865.1392,-929.39821,3004.7483,-2816.6476,-23.5307907,3.1917623,-25.8993813,7.5051161
1.625,2855.4353,-951.60301,3018.7699,-2815.0173,-21.85167739,3.9854488,-23.75515661,7.0926962
1.63,2854.1652,-973.21599,3046.1853,-2814.4855,-22.5982429,4.3615158,-24.5983751,6.8358138
1.635,2861.0494,-987.59449,3081.8766,-2805.3827,-22.7056454,3.9818686,-24.7097366,6.3057858
1.64,2868.4828,-1004.1576,3117.6002,-2795.7482,-23.7003351,3.8933059,-25.7697529,6.3713543
1.645,2882.7459,-1015.6273,3155.3896,-2781.5482,-25.382333,5.05953719,-27.525109,4.56893441
1.65,2881.197,-1009.2729,3161.8022,-2751.3166,-26.86522308,3.61287777,-27.75843492,3.41993503
1.655,2857.6876,-1018.4939,3159.1671,-2739.9133,-29.16888365,2.94711816,-30.02925835,3.89889844
1.66,2837.0585,-1028.7328,3177.0541,-2730.4461,-33.85029105,1.4254416,-34.67088295,2.5013844
1.665,2810.0194,-1041.1821,3194.9979,-2714.1768,-32.72831997,-2.35395752,-33.89918403,-0.59609028
1.67,2788.1843,-1058.442,3210.1274,-2694.4168,-30.52324518,-3.24994568,-32.12512682,-2.21964952
1.675,2768.9841,-1076.9076,3212.1261,-2670.9121,-28.6953279,-3.95091153,-30.3013121,-3.68198927
1.68,2752.4754,-1096.8256,3198.0815,-2646.1526,-26.43898436,-4.49476131,-28.05829564,-4.20116689
1.685,2740.147,-1116.84,3167.089,-2620.3392,-25.28971958,-4.29936238,-26.97625642,-4.69994522
1.69,2731.6778,-1136.7093,3105.7129,-2600.6318,-25.48870197,-5.07265458,-27.23467603,-5.49867862
1.695,2726.9286,-1153.4242,3040.2662,-2593.7878,-24.64823925,-5.98038717,-26.29931075,-7.16235243
1.7,2717.0119,-1166.7186,2979.9403,-2595.3217,-22.38639959,-7.40862752,-23.82839241,-8.44203648
1.705,2685.2636,-1179.0503,2929.5629,-2603.4211,-19.28272079,-7.63984758,-20.73124321,-9.23487302
1.71,2650.6743,-1202.3837,2889.8179,-2615.3709,-16.47076051,-7.6539304,-17.34009349,-10.0335566
1.715,2626.6204,-1229.8325,2856.3943,-2629.4373,-14.14292639,-7.70568068,-14.66357161,-9.19297432
1.72,2610.8321,-1259.035,2832.5089,-2644.3802,-12.78899072,-7.93786358,-13.35079728,-8.76627442
1.725,2603.2652,-1289.5096,2809.6466,-2659.7539,-11.24236433,-7.67637646,-11.75806167,-8.36014234
1.73,2603.6837,-1318.9632,2792.8022,-2672.4325,-10.69868879,-7.23268291,-11.16182921,-7.93910889
1.735,2606.0881,-1341.9191,2765.9456,-2690.0936,-10.62360526,-6.81406596,-11.08048074,-7.52003364
1.74,2609.2723,-1369.7159,2749.5346,-2709.2382,-10.4824593,-6.63187791,-11.1738227,-7.25345309
1.745,2613.6589,-1394.7445,2734.2741,-2728.6323,-10.35790392,-6.3044444,-11.22817408,-7.154319
1.75,2616.1521,-1419.9937,2723.0915,-2749.457,-10.35010006,-6.19017985,-11.09480394,-6.79350115
1.755,2618.8812,-1446.0246,2715.6351,-2770.1419,-10.44425207,-5.98135758,-11.22727193,-6.60293682
1.76,2624.8701,-1472.8019,2709.2294,-2790.3713,-10.48560549,-5.77870549,-11.25224451,-6.62219011
1.765,2635.4068,-1499.6589,2703.0046,-2811.2414,-10.34949554,-5.59721522,-11.07287246,-6.61658418
1.77,2651.1003,-1525.7718,2699.4292,-2832.7861,-10.3080156,-5.34723113,-10.9859704,-6.62810227
1.775,2670.8269,-1550.0499,2699.4781,-2854.4348,-10.44289903,-5.38611133,-11.02348697,-6.71521907
1.78,2692.103,-1571.5412,2701.1413,-2875.0333,-9.58522163,-5.42231547,-10.08689737,-6.99178533
1.785,2710.4034,-1591.0664,2703.7082,-2896.4433,-8.97386832,-5.10959159,-9.24740628,-6.58746581
1.79,2726.429,-1609.1515,2712.2269,-2916.9709,-9.10598843,-5.02038226,-9.29961297,-6.14626234
1.795,2737.276,-1626.536,2715.9754,-2933.0103,-9.09426389,-5.11748995,-9.30108411,-6.10920385
1.8,2744.5502,-1644.987,2714.7599,-2952.5631,-8.78822039,-4.99634076,-8.87109101,-6.11920524
1.805,2751.6177,-1663.9345,2716.0145,-2973.3305,-8.65815024,-4.91910533,-8.59701296,-5.94620107
1.81,2758.6167,-1683.4081,2719.5379,-2994.3744,-8.64111245,-5.05052853,-8.46388055,-5.79325427
1.815,2766.1833,-1702.6269,2721.143,-3015.354,-8.17501614,-5.20979597,-7.99640346,-5.50537663
1.82,2772.4146,-1721.4551,2725.52,-3037.9393,-7.73026267,-5.2404525,-7.67784153,-5.2061187
1.825,2774.6704,-1742.3267,2728.8188,-3060.6957,-7.45532982,-4.94897734,-7.58812718,-5.01507346
1.83,2782.4829,-1764.7858,2737.0944,-3086.0007,-7.50982736,-4.73278282,-7.69082824,-5.01216018
1.835,2793.4851,-1786.996,2750.8166,-3111.3053,-7.50901256,-4.59712859,-7.69946324,-5.07264841
1.84,2806.7738,-1808.0447,2769,-3135.5728,-7.22500984,-5.12722818,-7.36282996,-4.33355542
1.845,2820.9922,-1828.6789,2789.2695,-3158.8754,-6.97795819,-4.33812539,-7.13164481,-4.61266881
1.85,2835.034,-1846.8224,2806.4787,-3177.5781,-7.32244629,-3.96642484,-7.55205451,-4.18111356
1.855,2841.774,-1864.8887,2823.1527,-3200.5398,-7.40602517,-3.85464353,-7.66753483,-4.09293587
1.86,2846.0535,-1885.1339,2837.8905,-3222.3548,-7.55658555,-3.71470482,-7.87382025,-3.96054898
1.865,2851.1886,-1908.3876,2856.0879,-3246.1676,-7.70649613,-3.53705093,-8.05080987,-3.85102947
1.87,2875.0727,-1926.8319,2876.1539,-3270.4503,-8.03950082,-3.27928225,-8.39795378,-3.71446395
1.875,2872.2392,-1940.1368,2898.7524,-3295.0572,-8.56415207,-3.17711301,-8.93664013,-3.67693699
1.88,2875.2591,-1965.0279,2924.243,-3320.098,-8.98609882,-3.10399077,-9.37347198,-3.72419563
1.885,2884.5233,-1989.1553,2954.0324,-3345.1429,-9.36079431,-3.05582607,-9.74434949,-3.81686193
1.89,2895.3832,-2012.5898,2988.9998,-3369.5862,-9.65418302,-3.0417542,-10.02647738,-3.9748728
1.895,2906.7774,-2035.9241,3029.1244,-3392.26,-10.063467,-3.07616489,-10.365273,-4.22036331
1.9,2919.5047,-2059.1968,3069.2989,-3413.3036,-9.94190306,-3.27822585,-10.17555094,-4.48688835
1.905,2932.2937,-2081.5711,3114.8645,-3433.6963,-9.93987697,-3.35878091,-10.08806103,-4.62013649
1.91,2945.3494,-2105.0096,3170.5789,-3451.7692,-9.8585802,-3.50235934,-9.9257286,-4.73416606
1.915,2960.416,-2128.3532,3234.3048,-3460.505,-9.66850939,-3.71686412,-9.74045941,-4.72597048
1.92,2974.8616,-2151.7004,3280.2345,-3467.2716,-9.45502244,-3.8133028,-9.47028236,-4.9791222
1.925,2992.2973,-2176.0545,3330.1145,-3475.3525,-8.95088404,-4.01144291,-8.97374336,-5.13063489
1.93,3012.7557,-2200.0902,3385.2669,-3480.2698,-8.17319212,-4.04109929,-8.19429128,-5.30166571
1.935,3035.862,-2223.7499,3439.4045,-3483.6781,-7.34296597,-3.92818037,-7.27749683,-5.35744403
1.94,3061.3418,-2246.6777,3503.339,-3479.3439,-6.62024321,-3.93248837,-6.35884999,-5.14418743
1.945,3088.1551,-2268.7856,3531.1745,-3467.0383,-5.74782979,-3.92716555,-5.53999361,-4.75724025
1.95,3116.7473,-2290.4892,3551.4074,-3464.1706,-5.14428339,-3.75626967,-4.92297281,-4.52336913
1.955,3148.7484,-2311.4202,3572.9314,-3465.121,-4.20613528,-3.65112331,-3.89287052,-3.97889689
1.96,3187.9794,-2329.673,3599.3794,-3467.6608,-4.27145673,-3.31598759,-4.09496087,-3.30152281
1.965,3219.7702,-2343.1104,3628.574,-3470.5252,-3.53384455,-3.19564919,-3.53705885,-3.35080001
1.97,3248.0614,-2359.0091,3662.3106,-3472.7123,-3.14187862,-2.84476879,-3.17307358,-3.27925561
1.975,3280.47,-2375.0372,3705.0127,-3472.6014,-2.81937895,-2.46465604,-2.82092845,-2.83232696
1.98,3312.7326,-2389.2514,3746.0358,-3463.845,-2.66507129,-1.95654515,-2.76885011,-2.30071665
1.985,3343.2084,-2402.7944,3757.8702,-3450.1739,-2.99294482,-1.43019878,-3.16057338,-2.32419742
1.99,3373.2437,-2417.042,3752.0583,-3446.6107,-3.14810448,-0.73411157,-3.00949312,-2.28795303
1.995,3406.0689,-2430.8868,3751.3765,-3448.7409,-3.53593174,-0.88372985,-3.45286186,-1.28880875
2,3441.9341,-2445.3785,3756.8553,-3454.8427,-4.2042163,-0.38479993,-3.9757507,-1.41736399
2.005,3483.5341,-2458.8434,3768.7294,-3462.5758,-4.74002747,-0.28698191,-4.38050093,-1.19650487
2.01,3530.176,-2470.3315,3788.4396,-3468.5946,-5.10299594,-0.24816647,-4.67563866,-0.99101601
2.015,3581.2892,-2479.141,3797.2696,-3474.3463,-5.29500236,-0.22413638,-4.91855464,-0.73975606
2.02,3640.4278,-2484.8579,3807.4606,-3481.4522,-5.69218484,0.08278967,-5.36429256,-0.40518305
2.025,3716.1655,-2482.7722,3821.2418,-3492.2434,-6.42365789,0.38999683,-6.11551391,-0.56120769
2.03,3776.0134,-2463.1583,3839.4931,-3503.9039,-6.98592257,0.2668647,-6.35646023,-0.5768114
2.035,3830.7739,-2443.5056,3862.9866,-3516.2148,-7.51434831,0.09658299,-6.78322209,-0.33617759
2.04,3884.4344,-2408.7876,3891.4314,-3528.3998,-8.47758097,-0.24989295,-7.75669283,-0.62613591
2.045,3880.6832,-2364.2354,3926.5518,-3540.5285,-8.12749484,-1.16301465,-7.55624476,-0.86478755
2.05,3794.5844,-2317.9695,3969.5462,-3550.529,-7.15365394,-1.0757925,-6.85852466,-1.0278165
2.055,3732.348,-2318.1687,4015.4207,-3556.1811,-6.80219823,-0.78909478,-6.57910397,-1.20264508
2.06,3687.764,-2322.1606,4060.1104,-3558.8825,-6.87101415,-0.66528516,-6.58669845,-1.21006502
2.065,3649.3662,-2329.5147,4101.2407,-3558.04,-6.80940764,-0.65228706,-6.46376256,-1.32626448
2.07,3617.2222,-2340.4398,4134.2045,-3556.4005,-6.49010472,-0.6679662,-6.06328888,-1.392418
2.075,3594.0036,-2353.8872,4164.9153,-3556.5315,-6.40114491,-0.3391888,-5.95528689,-1.1425065
2.08,3578.4259,-2364.1601,4199.9814,-3555.5074,-7.24125765,-0.37862926,-6.66980535,-1.22950468
2.085,3555.8945,-2377.979,4232.5394,-3554.6626,-7.64194941,-0.70572666,-6.91594959,-1.56272714
2.09,3540.257,-2395.2401,4266.2135,-3552.7607,-7.69451892,-1.15618623,-6.90513028,-1.74369497
2.095,3529.9029,-2414.3132,4298.7293,-3551.6354,-7.58150425,-1.6036276,-6.75530715,-1.9736068
2.1,3526.2756,-2434.775,4335.3571,-3549.7625,-6.98389872,-2.09781477,-6.19880128,-2.32242103
2.105,3531.6691,-2454.943,4379.0213,-3544.2904,-3.16102644,-1.68813867,-2.46941356,-1.89812493
2.11,3540.8397,-2473.268,4407.1511,-3533.2216,-6.01174822,0.75146577,-5.33012398,0.11208615
2.115,3553.6988,-2488.6743,4430.2718,-3526.1853,-8.84212312,0.3485156,-8.25104268,-0.1415361
2.12,3562.7694,-2504.9523,4452.5521,-3520.0628,-9.38309584,-0.59882978,-8.68363676,-1.30226202
2.125,3576.532,-2521.4142,4474.1968,-3514.972,-8.04233356,-1.24544326,-7.29322884,-1.75759394
2.13,3589.1198,-2531.3704,4497.0117,-3508.546,-7.13043598,-1.36880388,-6.35017982,-1.88103852
2.135,3595.1642,-2544.8165,4519.8966,-3503.048,-6.37569013,-1.55798393,-5.43490947,-1.77029567
2.14,3595.7394,-2559.2698,4540.7848,-3496.4562,-5.8329461,-1.44767955,-4.8660471,-1.35202765
2.145,3596.2893,-2576.8206,4559.4731,-3490.6681,-6.03403923,-1.09824647,-5.06613877,-0.80173217
2.15,3601.9032,-2596.8972,4579.022,-3486.1874,-7.0569874,-1.08446103,-6.1063114,-0.53740577
2.155,3615.1078,-2612.3657,4601.8754,-3481.0161,-7.89150031,-1.36123348,-7.00538489,-0.47690848
2.16,3624.6988,-2629.4416,4625.3867,-3474.5105,-8.32641034,-1.76237245,-7.56844446,-0.64885315
2.165,3634.6566,-2647.7579,4649.3741,-3466.587,-8.35727525,-2.11276395,-7.67384915,-0.93612165
2.17,3648.787,-2666.2334,4670.2174,-3456.4582,-7.9784113,-2.38076665,-7.3286305,-1.09136915
2.175,3665.9561,-2683.8347,4698.3725,-3441.6239,-7.78888129,-2.34101337,-7.26840171,-0.99505963
2.18,3684.1437,-2700.7696,4685.9867,-3423.0144,-8.10064555,-2.50072892,-7.69730925,-0.89073768
2.185,3705.904,-2715.7005,4683.6655,-3418.0123,-8.46816706,-2.77466407,-8.36847254,-1.12536833
2.19,3725.1527,-2728.0561,4695.7126,-3412.2125,-8.0375048,-3.0244725,-8.176203,-1.9293195
2.195,3741.252,-2737.8527,4707.0272,-3392.3585,-5.31016809,-2.79272262,-5.48145351,-2.53624958
2.2,3745.0576,-2745.9739,4673.237,-3381.1684,-6.1302118,-1.30780719,-6.054117,-1.28555821
2.205,3738.7424,-2758.0879,4652.6718,-3382.8475,-7.72046458,-1.54232098,-7.41773422,-1.49796042
2.21,3728.8241,-2775.9757,4643.5263,-3386.9477,-7.59655812,-2.39267016,-7.26109888,-2.04593224
2.215,3727.5853,-2797.9992,4643.0331,-3393.534,-6.43522313,-2.96007175,-6.31441707,-2.71421805
2.22,3732.8135,-2820.7057,4674.5844,-3401.4266,-4.01992647,-2.47852093,-3.63568093,-3.61457847
2.225,3743.9789,-2843.8842,4655.1203,-3356.3911,-4.23938764,-0.15470616,-4.10061676,-1.62125016
2.23,3764.0308,-2865.0282,4617.713,-3366.8151,-3.60233309,-1.43390196,-2.60932791,-1.38077044
2.235,3780.0043,-2886.4897,4606.3775,-3378.8473,-2.71351925,-1.5729439,-1.40477975,-0.38154474
2.24,3802.667,-2906.9784,4603.9497,-3391.082,-0.82206192,-1.13132688,0.13918974,1.56974172
2.245,3821.243,-2926.8378,4608.1849,-3403.2678,-4.41737225,-0.5735892,-4.14189495,3.8120682
2.25,3850.9031,-2946.9722,4617.5981,-3414.2658,-5.26859285,-1.5576997,-6.94289795,3.9856583
2.255,3872.6466,-2958.6475,4635.3005,-3422.7096,-5.6517608,-0.39806117,-8.7666318,0.87306639
2.26,3879.1759,-2979.5083,4646.2573,-3431.2951,-4.91983921,1.04360382,-6.88911619,-1.36319478
2.265,3901.1905,-3005.6256,4663.8469,-3442.33,-5.025549,1.41041337,-5.7168118,-2.12188443
2.27,3936.6776,-3031.0712,4688.7494,-3452.1987,-4.71946847,0.83570027,-4.67830153,-1.44062153
2.275,3978.4128,-3053.4323,4717.1912,-3459.9605,-4.43437149,0.50647573,-4.17911111,-0.78429789
2.28,4020.4211,-3072.2955,4743.8268,-3464.6585,-4.02309471,0.3993491,-3.72641309,-0.33233584
2.285,4059.5862,-3089.1817,4766.0897,-3469.8355,-3.88108821,0.82299578,-3.61105799,0.04723884
2.29,4097.6216,-3106.5829,4789.0849,-3476.2954,-4.51360686,1.15249585,-3.99033874,-0.00361159
2.295,4138.6601,-3123.5999,4814.2919,-3482.4289,-4.57428365,1.02246001,-3.81387755,0.22990155
2.3,4182.0496,-3139.3758,4837.4673,-3489.1651,-4.18469719,1.01032763,-3.53638601,0.86487861
2.305,4225.913,-3152.4181,4865.2592,-3497.1461,-4.40232524,1.32896543,-3.55466176,0.99285637
2.31,4272.2163,-3166.5892,4899.7371,-3505.3891,-4.6741827,1.18016134,-3.7863069,2.33027006
2.315,4325.9951,-3178.4818,4944.1798,-3512.3514,-5.12034773,1.23676063,-4.82911547,3.17943517
2.32,4383.4959,-3185.7347,5016.092,-3509.7004,-5.63363887,2.00778411,-6.24070233,3.43873569
2.325,4436.5843,-3187.6909,5034.3445,-3487.5349,-6.70524451,2.67062722,-7.29987929,4.13489118
2.33,4469.5528,-3179.4016,5044.881,-3483.4669,-9.72266174,3.66795705,-9.99468446,3.73014395
2.335,4493.3852,-3183.8288,5060.1829,-3483.2163,-11.78664718,3.58818347,-12.41660082,2.93264993
2.34,4514.1534,-3190.5275,5080.0917,-3483.9825,-13.26121833,3.76374986,-13.84774967,1.88970914
2.345,4545.9181,-3199.3517,5101.0193,-3483.4649,-14.27428494,3.311092,-14.08787106,1.1492632
2.35,4577.4885,-3205.9781,5122.067,-3482.2434,-14.50731821,2.72684102,-13.87267179,0.75991118
2.355,4608.475,-3212.6932,5139.9364,-3480.965,-14.12366365,2.20570755,-13.17253635,1.04146125
2.36,4638.91,-3219.105,5158.8627,-3481.0665,-14.09161289,1.88988255,-13.05078711,1.82966845
2.365,4668.9139,-3224.1164,5179.3749,-3481.6344,-15.88167372,1.9104565,-15.02973028,2.5652297
2.37,4691.8555,-3228.9914,5201.7127,-3480.4572,-19.62286634,1.11388647,-19.42674966,2.28486993
2.375,4711.3724,-3235.9503,5226.7335,-3479.8006,-20.52979084,-0.87317725,-20.26356316,-0.36426975
2.38,4734.963,-3246.5463,5255.3248,-3476.7142,-19.43150027,-1.97611229,-18.90464573,-1.65419811
2.385,4764.1622,-3257.0291,5282.5399,-3468.9334,-17.73199403,-3.24618881,-17.02361997,-1.85310359
2.39,4786.1666,-3266.1107,5286.8947,-3460.8299,-16.41772759,-3.46410425,-16.06461041,-2.08169455
2.395,4811.8993,-3280.1775,5289.4605,-3460.5433,-15.51220359,-3.8585029,-15.32153441,-2.2060775
2.4,4844.6329,-3295.7472,5302.0693,-3463.9069,-14.38210925,-4.24434934,-14.28401475,-2.47549286
2.405,4885.1324,-3311.2827,5324.1863,-3465.9203,-13.19113404,-4.42260031,-13.22216796,-2.57666349
2.41,4933.9855,-3325.4917,5354.7829,-3464.5528,-11.94443698,-4.55764696,-12.08326702,-2.73485424
2.415,4983.3854,-3338.615,5373.0666,-3458.3726,-10.37609043,-4.56064753,-10.67143557,-2.69557567
2.42,5040.8723,-3349.6467,5386.2132,-3455.3312,-8.94255676,-4.03936277,-9.35191024,-2.61983663
2.425,5100.2937,-3359.9866,5396.4726,-3454.0645,-7.93768944,-3.41199648,-8.43800136,-2.49340272
2.43,5166.4332,-3369.2418,5403.2574,-3454.5928,-7.41167942,-2.86559078,-7.87560718,-2.24505802
2.435,5239.559,-3375.0479,5407.3621,-3453.9455,-6.58793434,-2.1805522,-6.56251206,-2.4465416
2.44,5313.1629,-3378.2567,5411.5215,-3464.7934,-6.22716547,-2.08790952,-6.28488033,-1.07407728
2.445,5390.6151,-3379.683,5424.8849,-3475.859,-6.36546617,-1.8113131,-6.64961283,-0.7140095
2.45,5473.0919,-3374.6061,5445.249,-3488.0417,-5.61171839,-1.74284868,-6.33061321,-0.11381898
2.455,5550.5617,-3363.4694,5474.3625,-3500.8406,-5.27779099,-0.25141186,-5.84368621,-1.25085252
2.46,5615.0348,-3355.3482,5510.6383,-3511.9656,-4.77662954,-0.59853018,-5.43069126,-0.58143202
2.465,5694.4628,-3348.8079,5549.6965,-3522.4888,-3.6656623,-0.08215352,-4.6137895,-0.57372296
2.47,5784.6897,-3324.8711,5595.4824,-3531.5582,-3.39536511,1.16565655,-4.04459789,-0.29504867
2.475,5861.4616,-3305.7013,5642.7942,-3542.8056,-4.10263106,1.80897504,-4.43482974,0.11436294
2.48,5950.3223,-3277.5275,5705.1417,-3554.0585,-4.47889312,2.00088835,-4.47554128,0.49653865
2.485,6016.9601,-3239.0078,5781.8015,-3561.888,-4.32793227,2.22247759,-4.19213073,0.79582261
2.49,6065.6807,-3196.4984,5867.6748,-3565.0802,-4.87482955,2.50345879,-4.36074285,1.03880221
2.495,6085.5137,-3155.7217,5963.5493,-3563.7927,-5.03786022,1.98721467,-4.31699638,1.26909793
2.5,6103.0567,-3126.7913,6070.2625,-3545.6984,-2.71055275,2.25272547,-2.60956485,1.67468513
2.505,6129.098,-3100.1831,6156.7874,-3527.9947,-3.07482199,3.89287933,-2.64617981,2.48549887
2.51,6155.9746,-3070.6957,6248.5597,-3501.1842,-5.44762214,3.87052917,-4.30802966,4.15761203
2.515,6172.5764,-3040.4143,6328.6373,-3469.643,-7.62254622,3.22982685,-6.96739138,5.20008495
2.52,6187.4152,-3013.4672,6396.5929,-3432.1817,-8.71003675,2.6371357,-8.90795385,4.9645929
2.525,6198.964,-2982.3286,6450.7844,-3389.9798,-8.02746727,3.74803102,-8.36887433,5.08202838
2.53,6197.4003,-2952.2678,6480.7279,-3346.3585,-12.24256794,4.48387097,-12.72686606,5.89761743
2.535,6191.3907,-2925.2164,6496.409,-3308.7148,-16.85087414,4.25091451,-17.56394386,4.23065929
2.54,6180.9419,-2899.5549,6510.5779,-3274.3921,-18.95429987,1.93561799,-19.48354413,2.92818161
2.545,6162.3446,-2877.1979,6514.4567,-3241.5522,-19.69409183,1.03693439,-21.06835017,0.72695713
2.55,6147.063,-2860.377,6517.0435,-3214.6636,-21.4963373,0.1637206,-22.5138307,-2.233324
2.555,6134.3829,-2842.8269,6523.1802,-3190.7842,-19.34650364,-2.904023,-19.56720836,-4.9908568
2.56,6119.7865,-2824.8573,6539.4658,-3168.3184,-16.92918795,-4.81676662,-16.87059405,-6.52789418
2.565,6091.0332,-2810.3291,6546.0831,-3131.1451,-11.21238592,-6.50980239,-10.87330208,-7.40242961
2.57,6066.2178,-2802.3925,6534.763,-3104.9403,-5.42291901,-6.45644089,-5.13421279,-6.93899111
2.575,6045.0796,-2795.499,6517.2758,-3083.7386,-2.26738087,-4.77694997,-1.90480193,-5.57795923
2.58,6022.8636,-2791.6889,6498.981,-3067.7508,-1.48157342,-3.8474507,-0.89514338,-4.6852219
2.585,6004.9352,-2790.4669,6489.0774,-3057.2818,0.11690503,-3.31564352,0.89988205,-3.75300548
2.59,5988.1877,-2790.2907,6491.1383,-3047.5618,1.82421629,-2.44677076,2.21108451,-2.41307624
2.595,5973.3644,-2790.8972,6497.3297,-3035.7438,2.19321602,-1.14851958,2.71351518,-1.39851502
2.6,5952.2488,-2794.6205,6501.1227,-3023.8021,2.11983561,-0.21851269,2.68448179,-0.08070797
2.605,5937.7693,-2802.5846,6510.9608,-3012.6696,1.47220143,0.58992698,1.83575837,0.88451836
2.61,5926.2062,-2812.4025,6522.4646,-2999.7051,0.83632139,1.4993443,1.08907863,1.3623891
2.615,5919.4545,-2825.208,6528.3642,-2984.3681,-0.06019,2.37566936,0.2467719,1.88031584
2.62,5921.3228,-2839.4047,6532.8171,-2969.0625,-1.03968229,2.93836291,-0.58090071,2.28327709
2.625,5931.9306,-2854.2753,6525.1443,-2953.7977,-1.88878646,3.43152654,-1.34440054,2.67312366
2.63,5951.0033,-2867.2601,6518.5658,-2942.2289,-2.92458945,3.81229651,-2.35336455,3.27425069
2.635,5975.2626,-2878.047,6509.6854,-2933.4903,-4.30604894,4.44033446,-3.97967506,3.65503674
2.64,5998.4359,-2885.9775,6497.1636,-2923.2296,-7.98714698,4.6141224,-7.15158242,3.1346746
2.645,6018.7172,-2893.9693,6488.3491,-2919.2249,-8.18765548,3.30692715,-7.04476172,2.57208205
2.65,6042.3617,-2902.7599,6483.7602,-2918.3855,-8.58260727,2.70770814,-7.31313693,2.58208066
2.655,6069.3787,-2910.1973,6487.5831,-2918.9613,-8.08628551,2.05043724,-6.78899329,2.71282336
2.66,6094.054,-2914.7124,6498.0831,-2919.8132,-7.9276174,2.29494194,-6.7361612,3.35862606
2.665,6113.9825,-2921.1486,6515.6633,-2914.9428,-8.02632658,1.93833546,-7.11107002,3.41255154
2.67,6134.6448,-2928.4851,6527.9956,-2913.7964,-8.01917777,1.86753009,-7.24902443,3.25167131
2.675,6155.579,-2935.9553,6549.7185,-2914.1683,-7.41605136,1.68018773,-6.83143324,2.95677147
2.68,6176.223,-2944.0373,6581.6767,-2912.1415,-6.46598382,1.87734987,-5.94510238,3.00692533
2.685,6197.4627,-2953.0478,6613.045,-2907.4499,-5.78904743,2.26866789,-5.24755197,3.37155531
2.69,6220.6833,-2963.0321,6647.5155,-2900.6927,-5.22895383,2.82110586,-4.69597917,4.16077394
2.695,6247.3773,-2973.8872,6684.1114,-2893.5578,-5.45683842,3.28014441,-4.93214358,4.88078419
2.7,6278.5635,-2984.6996,6728.0605,-2882.0686,-5.92273439,3.85348276,-5.58854381,5.64663624
2.705,6313.5433,-2994.5431,6760.9053,-2860.4714,-5.94365875,4.38227366,-5.64168585,6.08337514
2.71,6348.097,-3002.8013,6772.8352,-2845.4464,-6.56948223,5.0042339,-6.18036677,7.5504103
2.715,6380.3266,-3011.5277,6792.2089,-2833.5623,-8.07716735,5.4015823,-8.14012605,8.5955201
2.72,6415.0752,-3021.9901,6818.9931,-2820.3199,-9.79926418,5.8634387,-10.22262782,8.7379059
2.725,6455.9425,-3032.8422,6849.2294,-2800.1779,-11.22642583,6.0350408,-11.84351817,8.7246132
