omega_eV,Re,Im
3.13500000,7517.35140000,-2162.60320000
3.14000000,7547.58640000,-2171.19860000
3.14500000,7589.70320000,-2181.66700000
3.15000000,7648.26210000,-2188.65070000
3.15500000,7728.73040000,-2190.57060000
3.16000000,7804.96190000,-2179.78960000
3.16500000,7873.86780000,-2165.79810000
3.17000000,7942.04770000,-2149.75990000
3.17500000,8009.22240000,-2127.46010000
3.18000000,8066.83740000,-2099.27510000
3.18500000,8109.21020000,-2066.24650000
3.19000000,8123.83450000,-2048.68590000
3.19500000,8174.45230000,-2034.58410000
3.20000000,8238.07690000,-2016.55740000
3.20500000,8306.42920000,-1988.31450000
3.21000000,8358.01900000,-1954.97630000
3.21500000,8394.69490000,-1922.30320000
3.22000000,8427.93150000,-1893.27970000
3.22500000,8463.32790000,-1865.92060000
3.23000000,8504.15960000,-1837.84740000
3.23500000,8541.89700000,-1804.74270000
3.24000000,8567.42310000,-1773.13190000
3.24500000,8597.75130000,-1738.63710000
3.25000000,8608.61730000,-1708.45870000
3.25500000,8632.68030000,-1685.99520000
3.26000000,8665.57490000,-1656.67180000
3.26500000,8692.73800000,-1631.53810000
3.27000000,8729.53750000,-1606.70250000
3.27500000,8774.09470000,-1577.98660000
3.28000000,8819.21980000,-1543.66010000
3.28500000,8863.73150000,-1506.30720000
3.29000000,8883.26690000,-1463.06560000
3.29500000,8907.64350000,-1431.09100000
3.30000000,8940.60840000,-1397.31920000
3.30500000,8978.56350000,-1361.29990000
3.31000000,9023.88320000,-1319.92060000
3.31500000,9060.09030000,-1269.02930000
3.32000000,9082.26100000,-1214.55030000
3.32500000,9067.32200000,-1152.51120000
3.33000000,9028.15730000,-1111.00440000
3.33500000,9003.73240000,-1079.07250000
3.34000000,8987.31200000,-1051.35510000
3.34500000,8988.67270000,-1029.66690000
3.35000000,9018.09880000,-1005.26870000
3.35500000,9069.30320000,-971.66122000
3.36000000,9110.10540000,-920.95048000
3.36500000,9130.73360000,-871.79884000
3.37000000,9151.95240000,-814.74976000
3.37500000,9129.87210000,-764.66170000
3.38000000,9128.74870000,-726.11399000
3.38500000,9140.42590000,-686.55923000
3.39000000,9152.84190000,-642.01155000
3.39500000,9158.74370000,-597.77124000
3.40000000,9158.53090000,-551.14726000
3.40500000,9151.52020000,-505.60145000
3.41000000,9126.93510000,-457.38794000
3.41500000,9094.36970000,-415.54049000
3.42000000,9049.59230000,-378.97256000
3.42500000,9008.62260000,-345.45945000
3.43000000,8962.17880000,-316.21511000
3.43500000,8914.36740000,-290.01505000
3.44000000,8869.01910000,-267.98850000
3.44500000,8826.59980000,-249.20143000
3.45000000,8783.04590000,-232.15471000
3.45500000,8733.08900000,-218.96056000
3.46000000,8693.75800000,-214.13868000
3.46500000,8660.91200000,-208.92301000
3.47000000,8637.73070000,-210.36317000
3.47500000,8631.71690000,-212.85419000
3.48000000,8637.95850000,-213.73882000
3.48500000,8660.41270000,-207.12939000
3.49000000,8671.80250000,-196.81930000
3.49500000,8671.89800000,-183.10674000
3.50000000,8673.28310000,-177.86844000
