omega_eV,Re,Im
2.54500000,-20.38122100,0.88194576
2.55000000,-22.00508400,-1.03480170
2.55500000,-19.45685600,-3.94743990
2.56000000,-16.89989100,-5.67233040
2.56500000,-11.04284400,-6.95611600
2.57000000,-5.27856590,-6.69771600
2.57500000,-2.08609140,-5.17745460
2.58000000,-1.18835840,-4.26633630
2.58500000,0.50839354,-3.53432450
2.59000000,2.01765040,-2.42992350
2.59500000,2.45336560,-1.27351730
2.60000000,2.40215870,-0.14961033
2.60500000,1.65397990,0.73722267
2.61000000,0.96270001,1.43086670
2.61500000,0.09329095,2.12799260
2.62000000,-0.81029150,2.61082000
2.62500000,-1.61659350,3.05232510
2.63000000,-2.63897700,3.54327360
2.63500000,-4.14286200,4.04768560
2.64000000,-7.56936470,3.87439850
2.64500000,-7.61620860,2.93950460
2.65000000,-7.94787210,2.64489440
2.65500000,-7.43763940,2.38163030
2.66000000,-7.33188930,2.82678400
2.66500000,-7.56869830,2.67544350
2.67000000,-7.63410110,2.55960070
2.67500000,-7.12374230,2.31847960
2.68000000,-6.20554310,2.44213760
2.68500000,-5.51829970,2.82011160
2.69000000,-4.96246650,3.49093990
2.69500000,-5.19449100,4.08046430
2.70000000,-5.75563910,4.75005950
2.70500000,-5.79267230,5.23282440
2.71000000,-6.37492450,6.27732210
2.71500000,-8.10864670,6.99855120
2.72000000,-10.01094600,7.30067230
2.72500000,-11.53497200,7.37982700
2.73000000,-12.01372200,7.69014360
2.73500000,-13.16468700,8.21602680
2.74000000,-15.27640700,9.12209470
2.74500000,-20.43578300,8.79065650
2.75000000,-21.22932000,7.91599210
2.75500000,-23.14131600,7.43124320
2.76000000,-24.98040900,6.60387180
2.76500000,-26.44612200,5.27671800
2.77000000,-26.35794100,4.08811900
2.77500000,-26.25064200,3.17047060
2.78000000,-26.13486000,2.35372280
2.78500000,-26.07783300,1.31179410
2.79000000,-24.96912300,0.32908079
2.79500000,-22.41532800,-0.02561305
2.80000000,-21.52995000,0.70329248
2.80500000,-24.27678300,1.45361010
2.81000000,-28.52105100,0.43318094
2.81500000,-29.47449700,-1.86687350
2.82000000,-28.15971500,-3.34008400
2.82500000,-26.45736000,-4.31396420
2.83000000,-24.90650800,-4.97566320
2.83500000,-23.73657700,-5.43906590
2.84000000,-22.23502200,-5.69932020
2.84500000,-20.73808200,-5.67193550
2.85000000,-21.66653900,-5.67863680
2.85500000,-23.87116100,-6.31482210
2.86000000,-24.52923500,-8.26151430
2.86500000,-21.41935500,-10.60565100
2.87000000,-13.58517800,-10.99645400
2.87500000,-8.32726100,-8.56029040
2.88000000,-9.24922270,-6.12156780
2.88500000,-12.24390500,-5.20670130
2.89000000,-13.73526300,-5.23117620
2.89500000,-13.35196400,-5.36323650
2.90000000,-12.82207200,-4.97218340
2.90500000,-13.06956800,-4.57862550
2.91000000,-12.91906700,-4.44390850
2.91500000,-13.00038300,-3.80944800
2.92000000,-13.85590000,-3.07090530
2.92500000,-15.28423400,-2.95214240
2.93000000,-16.90795000,-3.31230200
2.93500000,-16.69774300,-3.72061890
2.94000000,-16.25086400,-3.59368710
2.94500000,-16.75845600,-3.08114660
2.95000000,-18.59215200,-2.66475150
2.95500000,-16.61344300,-5.71518450
2.96000000,-13.69814500,-3.92549860
2.96500000,-15.23816200,-3.39558600
2.97000000,-14.27511900,-2.29712010
2.97500000,-14.85654400,-1.56365490
2.98000000,-16.02064700,-0.81816296
2.98500000,-18.12936100,-0.23003002
2.99000000,-20.75950500,0.01531030
2.99500000,-24.22548500,-0.37079736
3.00000000,-26.78735300,-1.70799290
3.00500000,-27.70481600,-3.28227240
3.01000000,-27.71986100,-4.63385140
3.01500000,-27.38030300,-6.01205740
3.02000000,-26.19856300,-7.91610330
3.02500000,-23.42776000,-8.54420750
3.03000000,-21.36638700,-9.40489330
3.03500000,-18.47740900,-10.02484600
3.04000000,-15.52656700,-10.25355400
3.04500000,-12.40040700,-9.92742750
3.05000000,-10.29827900,-9.47879410
3.05500000,-7.92923880,-8.06435380
3.06000000,-5.24725730,-7.58575210
3.06500000,-1.88024980,-5.86341760
3.07000000,-0.58990968,-3.48141990
3.07500000,-1.60624180,-1.14107090
3.08000000,-5.27733130,0.50283215
3.08500000,-7.89177280,1.23986370
3.09000000,-11.24759200,2.23243430
3.09500000,-16.32757400,2.33396850
3.10000000,-19.19529100,1.72556060
3.10500000,-21.36602600,0.96094081
3.11000000,-22.60621600,-0.23229427
3.11500000,-22.56372600,-0.97073404
3.12000000,-22.18806200,-1.63732950
3.12500000,-21.02576800,-1.52003740
3.13000000,-22.15395600,-1.17117530
3.13500000,-23.55705300,-2.24093990
3.14000000,-21.93345100,-3.46633810
3.14500000,-19.07226200,-3.29431050
3.15000000,-16.47142200,-2.83111820
3.15500000,-14.64981800,-0.99968503
3.16000000,-15.15534700,1.67641960
3.16500000,-19.71018800,4.34514090
3.17000000,-27.78700200,5.29041680
3.17500000,-36.21049200,4.04511940
3.18000000,-42.46183100,1.81190430
3.18500000,-45.83812100,-1.55697680
3.19000000,-44.92206500,-4.24368090
3.19500000,-44.23848400,-5.48966440
3.20000000,-45.03444900,-6.36836040
3.20500000,-46.98339700,-7.80174040
3.21000000,-49.41788800,-9.01751150
3.21500000,-52.07237100,-11.18836500
3.22000000,-52.62923700,-13.44079500
3.22500000,-52.09011400,-15.58288800
3.23000000,-50.22589500,-18.11094500
3.23500000,-45.35094800,-19.68462600
3.24000000,-41.75016400,-19.97303600
3.24500000,-39.68054200,-20.06362700
3.25000000,-39.40730000,-20.34915200
3.25500000,-38.58910100,-21.56855500
3.26000000,-33.79414600,-21.67311100
3.26500000,-32.79057800,-20.02738900
3.27000000,-34.96305900,-19.45817000
3.27500000,-37.00451200,-19.37121600
3.28000000,-38.79382200,-19.86840500
3.28500000,-42.57495100,-21.66071400
3.29000000,-43.64724300,-25.05023400
3.29500000,-38.23717300,-28.60379800
3.30000000,-27.45962500,-29.04391500
3.30500000,-22.09714900,-26.66024000
3.31000000,-22.14459400,-25.01688700
3.31500000,-22.15168200,-22.98094900
3.32000000,-25.08224000,-22.04886900
3.32500000,-27.39237400,-22.58269400
3.33000000,-26.86214800,-24.14326000
3.33500000,-24.43796300,-24.79790400
3.34000000,-21.65002100,-24.64883500
3.34500000,-20.11474000,-23.81280700
3.35000000,-21.83434500,-23.17688200
3.35500000,-22.26660000,-23.69993400
3.36000000,-21.43836400,-24.43669800
3.36500000,-18.88160800,-24.21878200
3.37000000,-19.11908400,-23.86689100
3.37500000,-18.83724600,-23.85389400
3.38000000,-18.86245700,-23.69029900
3.38500000,-19.28775300,-23.89490700
3.39000000,-19.94457700,-23.84327700
3.39500000,-21.65320400,-23.95842600
3.40000000,-23.52095500,-24.97601000
3.40500000,-22.71239700,-26.03864100
3.41000000,-22.55293300,-26.83425100
3.41500000,-21.25619200,-27.93290400
3.42000000,-18.62052800,-28.21677100
3.42500000,-17.10528400,-28.24269700
3.43000000,-15.81765300,-28.20906900
3.43500000,-14.23823200,-27.91192500
3.44000000,-13.40402900,-27.33277600
3.44500000,-13.39491400,-26.85961500
3.45000000,-14.32689900,-26.19922300
3.45500000,-17.52418800,-26.07919100
3.46000000,-19.65448100,-26.96504400
3.46500000,-20.40370000,-28.10217200
3.47000000,-20.16448400,-28.79968300
3.47500000,-21.12391400,-29.61109800
3.48000000,-21.23536900,-31.41255200
3.48500000,-18.97992100,-33.16627900
3.49000000,-14.65430300,-34.28038100
3.49500000,-10.80396800,-34.61363000
3.50000000,-6.62364020,-34.41325000
