omega_eV,Re,Im
3.16000000,0.29175229,-1.84475170
3.16500000,0.43245978,-0.96982537
3.17000000,0.54105578,-0.81203184
3.17500000,0.60055779,-0.20557959
3.18000000,0.53580536,0.67360949
3.18500000,0.30716244,0.61467971
3.19000000,0.31397157,0.97199413
3.19500000,0.09055012,0.76427496
3.20000000,-0.03511310,1.29312610
3.20500000,-0.22348805,0.34086503
3.21000000,0.06767981,0.37172043
3.21500000,0.04613323,1.34595490
3.22000000,-0.28410494,2.01291590
3.22500000,-0.64797124,1.66305440
3.23000000,-0.59461954,1.08689990
3.23500000,-0.57438291,1.07337460
3.24000000,-0.77133795,0.80567207
3.24500000,-0.47696688,0.20231256
3.25000000,-0.59305056,0.64600739
3.25500000,-1.02978670,-0.68647906
3.26000000,-0.33817224,-0.14564788
3.26500000,-0.33901554,0.75091073
3.27000000,-0.59074930,0.55888677
3.27500000,-0.69261364,0.53317971
3.28000000,-0.60394355,1.10446980
3.28500000,-0.64706477,1.48967560
3.29000000,-1.18339890,0.39098847
3.29500000,-0.78675047,-1.59564740
3.30000000,0.21143006,-0.93480648
3.30500000,0.45856694,0.28504161
3.31000000,0.28705192,1.79949590
3.31500000,-0.25572988,2.40089170
3.32000000,-0.77449559,2.15442020
3.32500000,-1.18109620,1.37966840
3.33000000,-1.13312530,-0.05702908
3.33500000,-0.72248455,0.24392920
3.34000000,-0.93843976,1.35001970
3.34500000,-1.39488070,0.59636797
3.35000000,-0.98037678,0.59522289
3.35500000,-0.80791743,0.06226447
3.36000000,-1.34067140,1.12489940
3.36500000,-1.43825620,-0.67515329
3.37000000,-1.03487400,-1.44867370
3.37500000,-0.80174277,-1.37855430
3.38000000,-0.75923383,-0.99965187
3.38500000,-1.08671950,-1.47272600
3.39000000,-0.45821675,-2.14121110
3.39500000,-0.06269094,-2.09507820
3.40000000,-0.04148139,-1.16849860
3.40500000,-0.00563096,-1.43692160
3.41000000,0.27822568,-0.99695051
3.41500000,0.59741849,-1.14861810
3.42000000,0.59108502,0.60284006
