case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
Strain_b_Tension_0.5pct,b,0.5,-0.12410443799999982,-0.09862650874999991,0.0,-1145.29470481587,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12022581399999982,-0.09862650874999991,0.0,-11448.66787724682,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.11634718999999982,-0.09862650874999991,0.0,-1166.2832755614074,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.11246856599999983,-0.09862650874999991,0.0,-122.37054895860392,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10858994199999983,-0.09862650874999991,0.0,-23.2381547209768,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10471131799999983,-0.09862650874999991,0.0,-5.963388830488057,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10083269399999983,-0.09862650874999991,0.0,-2.4789056504630667,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.09695406999999984,-0.09862650874999991,0.0,-2.296815010501744,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.09307544599999984,-0.09862650874999991,0.0,-2.924209761252029,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08919682199999984,-0.09862650874999991,0.0,-3.5597877829600773,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08531819799999985,-0.09862650874999991,0.0,-3.933033249556371,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08143957399999985,-0.09862650874999991,0.0,-4.0057171218317045,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.07756094999999985,-0.09862650874999991,0.0,-3.843469922062889,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.07368232599999985,-0.09862650874999991,0.0,-3.53919339244087,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06980370199999986,-0.09862650874999991,0.0,-3.172409396179337,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06592507799999986,-0.09862650874999991,0.0,-2.7960481691795085,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06204645399999986,-0.09862650874999991,0.0,-2.4386549619171762,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.058167829999999865,-0.09862650874999991,0.0,-2.1118452844051836,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.05428920599999987,-0.09862650874999991,0.0,-1.8174671730915666,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.05041058199999987,-0.09862650874999991,0.0,-1.552653214999904,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.04653195799999987,-0.09862650874999991,0.0,-1.3128164603503265,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.042653333999999876,-0.09862650874999991,0.0,-1.0932112745326295,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.03877470999999988,-0.09862650874999991,0.0,-0.8896549401139469,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.03489608599999988,-0.09862650874999991,0.0,-0.6988182623821886,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.031017461999999885,-0.09862650874999991,0.0,-0.5183188309010642,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.027138837999999887,-0.09862650874999991,0.0,-0.34673137128024356,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.02326021399999989,-0.09862650874999991,0.0,-0.18355965714482148,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.019381589999999893,-0.09862650874999991,0.0,-0.029177863414672878,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.015502965999999896,-0.09862650874999991,0.0,0.11526683084407097,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.011624341999999899,-0.09862650874999991,0.0,0.24800208446057903,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.0077457179999999015,-0.09862650874999991,0.0,0.36683580925395587,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.0038670939999999043,-0.09862650874999991,0.0,0.4694166014510692,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,1.1530000000092855e-05,-0.09862650874999991,0.0,0.5535345740737623,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.00389015400000009,-0.09862650874999991,0.0,0.6174366044192472,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.007768778000000087,-0.09862650874999991,0.0,0.6601224331564159,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.011647402000000084,-0.09862650874999991,0.0,0.6815866153285701,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.015526026000000082,-0.09862650874999991,0.0,0.6829767621191318,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.01940465000000008,-0.09862650874999991,0.0,0.6666495178711918,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.023283274000000076,-0.09862650874999991,0.0,0.6361192190586054,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.027161898000000073,-0.09862650874999991,0.0,0.5959062285329284,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.03104052200000007,-0.09862650874999991,0.0,0.5512987640170657,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.03491914600000007,-0.09862650874999991,0.0,0.5080408357507475,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.038797770000000065,-0.09862650874999991,0.0,0.47194800964489225,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.04267639400000006,-0.09862650874999991,0.0,0.4484312662557133,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.04655501800000006,-0.09862650874999991,0.0,0.44187674454053516,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.050433642000000056,-0.09862650874999991,0.0,0.4547856680348108,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.05431226600000005,-0.09862650874999991,0.0,0.486526602405873,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.05819089000000005,-0.09862650874999991,0.0,0.5315011305763473,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06206951400000005,-0.09862650874999991,0.0,0.576501283503736,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06594813800000005,-0.09862650874999991,0.0,0.5971018623505961,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06982676200000004,-0.09862650874999991,0.0,0.5531811028836846,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.07370538600000004,-0.09862650874999991,0.0,0.3841893027844945,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.07758401000000004,-0.09862650874999991,0.0,0.00546416677832573,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08146263400000003,-0.09862650874999991,0.0,-0.6931192501013972,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08534125800000003,-0.09862650874999991,0.0,-1.847923655319722,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08921988200000003,-0.09862650874999991,0.0,-3.634079418001046,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.09309850600000003,-0.09862650874999991,0.0,-6.327882412845367,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.09697713000000002,-0.09862650874999991,0.0,-10.520268253858106,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.10085575400000002,-0.09862650874999991,0.0,-17.79057417321533,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.10473437800000002,-0.09862650874999991,0.0,-33.09802621685026,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.10861300200000001,-0.09862650874999991,0.0,-75.85288028443786,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.11249162600000001,-0.09862650874999991,0.0,-257.90983563125764,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.11637025000000001,-0.09862650874999991,0.0,-1910.716492869882,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.120248874,-0.09862650874999991,0.0,-12869.554974165985,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.124127498,-0.09862650874999991,0.0,-1111.1111325871943,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.128006122,-0.09862650874999991,0.0,-195.51296190021606,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.131884746,-0.09862650874999991,0.0,-65.52597315455719,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.13576337,-0.09862650874999991,0.0,-32.78682604139151,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.139641994,-0.09862650874999991,0.0,-20.887562354754763,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.143520618,-0.09862650874999991,0.0,-15.256359840526272,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.14739924199999999,-0.09862650874999991,0.0,-12.020256073728692,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.15127786599999998,-0.09862650874999991,0.0,-9.863155129770103,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.15515649,-0.09862650874999991,0.0,-8.245723205933073,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1551334299999998,-0.0953398706249999,0.0,-8.30299887453661,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1512548059999998,-0.0953398706249999,0.0,-9.304606546398851,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1473761819999998,-0.0953398706249999,0.0,-10.768550767122296,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1434975579999998,-0.0953398706249999,0.0,-13.126177196206967,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1396189339999998,-0.0953398706249999,0.0,-17.447874965533217,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1357403099999998,-0.0953398706249999,0.0,-26.857523885630613,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1318616859999998,-0.0953398706249999,0.0,-52.43356682354771,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12798306199999981,-0.0953398706249999,0.0,-142.7846337509333,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12410443799999982,-0.0953398706249999,0.0,-561.9586247092553,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12022581399999982,-0.0953398706249999,0.0,-2221.9242414944424,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.11634718999999982,-0.0953398706249999,0.0,-866.1411890159309,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.11246856599999983,-0.0953398706249999,0.0,-120.48857604939631,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10858994199999983,-0.0953398706249999,0.0,-23.02119251852497,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10471131799999983,-0.0953398706249999,0.0,-5.3562883930669525,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10083269399999983,-0.0953398706249999,0.0,-1.8554304028674,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.09695406999999984,-0.0953398706249999,0.0,-1.7991256914595484,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.09307544599999984,-0.0953398706249999,0.0,-2.577416157312502,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08919682199999984,-0.0953398706249999,0.0,-3.336090921393455,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08531819799999985,-0.0953398706249999,0.0,-3.7896466936553272,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08143957399999985,-0.0953398706249999,0.0,-3.906722653936721,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.07756094999999985,-0.0953398706249999,0.0,-3.766969125805086,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.07368232599999985,-0.0953398706249999,0.0,-3.4751411272632664,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06980370199999986,-0.0953398706249999,0.0,-3.117606444665672,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06592507799999986,-0.0953398706249999,0.0,-2.750078957866271,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06204645399999986,-0.0953398706249999,0.0,-2.40168092613781,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.058167829999999865,-0.0953398706249999,0.0,-2.08378440462607,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.05428920599999987,-0.0953398706249999,0.0,-1.7978781667282233,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.05041058199999987,-0.0953398706249999,0.0,-1.5408642437837634,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.04653195799999987,-0.0953398706249999,0.0,-1.3080785333547933,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.042653333999999876,-0.0953398706249999,0.0,-1.0948029763324385,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.03877470999999988,-0.0953398706249999,0.0,-0.8969312564199627,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.03489608599999988,-0.0953398706249999,0.0,-0.7112179983895288,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.031017461999999885,-0.0953398706249999,0.0,-0.5353478812268042,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.027138837999999887,-0.0953398706249999,0.0,-0.3679357951052409,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.02326021399999989,-0.0953398706249999,0.0,-0.20849829717372348,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.019381589999999893,-0.0953398706249999,0.0,-0.057400642476019836,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.015502965999999896,-0.0953398706249999,0.0,0.08423164534489569,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.011624341999999899,-0.0953398706249999,0.0,0.21465062964758497,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.0077457179999999015,-0.0953398706249999,0.0,0.3316822114264619,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.0038670939999999043,-0.0953398706249999,0.0,0.4329796281849698,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,1.1530000000092855e-05,-0.0953398706249999,0.0,0.5163204674008233,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.00389015400000009,-0.0953398706249999,0.0,0.5799214642419397,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.007768778000000087,-0.0953398706249999,0.0,0.6227371488527629,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.011647402000000084,-0.0953398706249999,0.0,0.644706494612135,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.015526026000000082,-0.0953398706249999,0.0,0.6469169599391891,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.01940465000000008,-0.0953398706249999,0.0,0.6316664561236371,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.023283274000000076,-0.0953398706249999,0.0,0.6024176903581004,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.027161898000000073,-0.0953398706249999,0.0,0.5636519448602564,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.03104052200000007,-0.0953398706249999,0.0,0.5206367363564492,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.03491914600000007,-0.0953398706249999,0.0,0.479120998864198,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.038797770000000065,-0.0953398706249999,0.0,0.4449606345608781,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.04267639400000006,-0.0953398706249999,0.0,0.423655397747539,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.04655501800000006,-0.0953398706249999,0.0,0.41974413089864093,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.050433642000000056,-0.0953398706249999,0.0,0.4359583204482713,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.05431226600000005,-0.0953398706249999,0.0,0.47197408122379314,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.05819089000000005,-0.0953398706249999,0.0,0.5225363256363971,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06206951400000005,-0.0953398706249999,0.0,0.5746788178294644,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06594813800000005,-0.0953398706249999,0.0,0.6037870027151866,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06982676200000004,-0.0953398706249999,0.0,0.5684548366230193,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.07370538600000004,-0.0953398706249999,0.0,0.4046053922721877,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.07758401000000004,-0.0953398706249999,0.0,0.020149637045296043,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08146263400000003,-0.0953398706249999,0.0,-0.7081946773082761,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08534125800000003,-0.0953398706249999,0.0,-1.9369053463483181,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08921988200000003,-0.0953398706249999,0.0,-3.8683899822181713,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.09309850600000003,-0.0953398706249999,0.0,-6.815158784182131,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.09697713000000002,-0.0953398706249999,0.0,-11.426956181417934,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.10085575400000002,-0.0953398706249999,0.0,-19.41584792538359,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.10473437800000002,-0.0953398706249999,0.0,-36.09608673625201,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.10861300200000001,-0.0953398706249999,0.0,-81.67030828696466,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.11249162600000001,-0.0953398706249999,0.0,-261.7502100706483,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.11637025000000001,-0.0953398706249999,0.0,-1344.5887987872322,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.120248874,-0.0953398706249999,0.0,-2715.712251198454,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.124127498,-0.0953398706249999,0.0,-579.381487820282,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.128006122,-0.0953398706249999,0.0,-139.66342861058982,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.131884746,-0.0953398706249999,0.0,-53.569250756354556,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.13576337,-0.0953398706249999,0.0,-29.191170120777215,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.139641994,-0.0953398706249999,0.0,-19.59178035328382,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.143520618,-0.0953398706249999,0.0,-14.751756200881617,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.14739924199999999,-0.0953398706249999,0.0,-11.838048610075454,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.15127786599999998,-0.0953398706249999,0.0,-9.835488096526891,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.15515649,-0.0953398706249999,0.0,-8.307625944236397,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1551334299999998,-0.09205323249999992,0.0,-7.994810898814633,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1512548059999998,-0.09205323249999992,0.0,-8.928926057501162,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1473761819999998,-0.09205323249999992,0.0,-10.262027514017925,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1434975579999998,-0.09205323249999992,0.0,-12.33541936120631,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1396189339999998,-0.09205323249999992,0.0,-15.952321298230087,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1357403099999998,-0.09205323249999992,0.0,-23.30383446323088,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.1318616859999998,-0.09205323249999992,0.0,-41.47157927618565,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12798306199999981,-0.09205323249999992,0.0,-96.70122504121798,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12410443799999982,-0.09205323249999992,0.0,-281.698227154304,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.12022581399999982,-0.09205323249999992,0.0,-738.5958248739166,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.11634718999999982,-0.09205323249999992,0.0,-525.9625462930782,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.11246856599999983,-0.09205323249999992,0.0,-106.64564557767933,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10858994199999983,-0.09205323249999992,0.0,-21.64410966563284,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10471131799999983,-0.09205323249999992,0.0,-4.593890012218357,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.10083269399999983,-0.09205323249999992,0.0,-1.1973066765278562,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.09695406999999984,-0.09205323249999992,0.0,-1.2876066722784827,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.09307544599999984,-0.09205323249999992,0.0,-2.2266975113073855,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08919682199999984,-0.09205323249999992,0.0,-3.1148178311649426,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08531819799999985,-0.09205323249999992,0.0,-3.6512075526577252,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.08143957399999985,-0.09205323249999992,0.0,-3.8125010773848427,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.07756094999999985,-0.09205323249999992,0.0,-3.69399315521917,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.07368232599999985,-0.09205323249999992,0.0,-3.413313404469112,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06980370199999986,-0.09205323249999992,0.0,-3.0640226158393284,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06592507799999986,-0.09205323249999992,0.0,-2.7046196744974362,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.06204645399999986,-0.09205323249999992,0.0,-2.364716105720693,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.058167829999999865,-0.09205323249999992,0.0,-2.0553675886794593,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.05428920599999987,-0.09205323249999992,0.0,-1.7776623087985897,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.05041058199999987,-0.09205323249999992,0.0,-1.5282514988281402,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.04653195799999987,-0.09205323249999992,0.0,-1.3023831365353575,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.042653333999999876,-0.09205323249999992,0.0,-1.0953587679973065,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.03877470999999988,-0.09205323249999992,0.0,-0.9031406248686293,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.03489608599999988,-0.09205323249999992,0.0,-0.7225588258003688,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.031017461999999885,-0.09205323249999992,0.0,-0.5513565606342179,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.027138837999999887,-0.09205323249999992,0.0,-0.38818046632651004,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.02326021399999989,-0.09205323249999992,0.0,-0.23255201086476562,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.019381589999999893,-0.09205323249999992,0.0,-0.08482050436853728,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.015502965999999896,-0.09205323249999992,0.0,0.05391614105671971,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.011624341999999899,-0.09205323249999992,0.0,0.18193913575445997,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.0077457179999999015,-0.09205323249999992,0.0,0.2970958329997364,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,-0.0038670939999999043,-0.09205323249999992,0.0,0.3970463126991346,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,1.1530000000092855e-05,-0.09205323249999992,0.0,0.4795566718231399,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.00389015400000009,-0.09205323249999992,0.0,0.5428135263002285,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.007768778000000087,-0.09205323249999992,0.0,0.5857253818569195,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.011647402000000084,-0.09205323249999992,0.0,0.608174130477594,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.015526026000000082,-0.09205323249999992,0.0,0.611184975062733,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.01940465000000008,-0.09205323249999992,0.0,0.5969943713658532,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.023283274000000076,-0.09205323249999992,0.0,0.5690099250161023,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.027161898000000073,-0.09205323249999992,0.0,0.5316693749239056,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.03104052200000007,-0.09205323249999992,0.0,0.490213749084798,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.03491914600000007,-0.09205323249999992,0.0,0.4503893948773534,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.038797770000000065,-0.09205323249999992,0.0,0.4180829153665613,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.04267639400000006,-0.09205323249999992,0.0,0.3988707860730418,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.04655501800000006,-0.09205323249999992,0.0,0.397430115068107,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.050433642000000056,-0.09205323249999992,0.0,0.4167065258591953,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.05431226600000005,-0.09205323249999992,0.0,0.4566676168150148,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.05819089000000005,-0.09205323249999992,0.0,0.5123883765608637,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06206951400000005,-0.09205323249999992,0.0,0.5711356409573052,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06594813800000005,-0.09205323249999992,0.0,0.6080947124373197,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.06982676200000004,-0.09205323249999992,0.0,0.5805275453871075,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.07370538600000004,-0.09205323249999992,0.0,0.42064472783947116,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.07758401000000004,-0.09205323249999992,0.0,0.02839802147350623,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08146263400000003,-0.09205323249999992,0.0,-0.7338235940348881,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08534125800000003,-0.09205323249999992,0.0,-2.044512547694239,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.08921988200000003,-0.09205323249999992,0.0,-4.135083714454373,56,fixed_k3
Strain_b_Tension_0.5pct,b,0.5,0.09309850600000003,-0.09205323249999992,0.0,-7.352514451136719,56,fixed_k3
