case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
00_Optimized_Structure,a,0.0,0.15515649,-0.1314928899999999,0.0,-5.654991640784718,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1551334299999998,-0.1282062518749999,0.0,-13.998902787020118,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1512548059999998,-0.1282062518749999,0.0,-14.749979482664072,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1473761819999998,-0.1282062518749999,0.0,-16.090539667349923,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1434975579999998,-0.1282062518749999,0.0,-18.705932252211404,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1396189339999998,-0.1282062518749999,0.0,-23.857727626521363,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1357403099999998,-0.1282062518749999,0.0,-33.04847399554281,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1318616859999998,-0.1282062518749999,0.0,-45.0206739006396,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.12798306199999981,-0.1282062518749999,0.0,-50.740634754802045,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.12410443799999982,-0.1282062518749999,0.0,-40.809889298855786,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.12022581399999982,-0.1282062518749999,0.0,-22.71839495363505,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.11634718999999982,-0.1282062518749999,0.0,-10.332346796651272,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.11246856599999983,-0.1282062518749999,0.0,-5.377771241186675,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.10858994199999983,-0.1282062518749999,0.0,-3.9896382542190283,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.10471131799999983,-0.1282062518749999,0.0,-3.853286722008976,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.10083269399999983,-0.1282062518749999,0.0,-4.103088175485345,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.09695406999999984,-0.1282062518749999,0.0,-4.421385839840283,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.09307544599999984,-0.1282062518749999,0.0,-4.669907814256567,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.08919682199999984,-0.1282062518749999,0.0,-4.780559124111647,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.08531819799999985,-0.1282062518749999,0.0,-4.728269142827397,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.08143957399999985,-0.1282062518749999,0.0,-4.522053358046666,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.07756094999999985,-0.1282062518749999,0.0,-4.194800186263242,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.07368232599999985,-0.1282062518749999,0.0,-3.790037893220945,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.06980370199999986,-0.1282062518749999,0.0,-3.3498531653355292,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.06592507799999986,-0.1282062518749999,0.0,-2.9074158216830996,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.06204645399999986,-0.1282062518749999,0.0,-2.4846025793246156,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.058167829999999865,-0.1282062518749999,0.0,-2.0931298007290886,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.05428920599999987,-0.1282062518749999,0.0,-1.737198953509121,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.05041058199999987,-0.1282062518749999,0.0,-1.416250235554519,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.04653195799999987,-0.1282062518749999,0.0,-1.1271760234530674,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.042653333999999876,-0.1282062518749999,0.0,-0.8658621057656193,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.03877470999999988,-0.1282062518749999,0.0,-0.6281615119367605,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.03489608599999988,-0.1282062518749999,0.0,-0.41046289727450347,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.031017461999999885,-0.1282062518749999,0.0,-0.20999245309112302,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.027138837999999887,-0.1282062518749999,0.0,-0.024944588734979956,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.02326021399999989,-0.1282062518749999,0.0,0.14550216131379168,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.019381589999999893,-0.1282062518749999,0.0,0.30125419579147605,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.015502965999999896,-0.1282062518749999,0.0,0.4414418636842825,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.011624341999999899,-0.1282062518749999,0.0,0.5646188896432891,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.0077457179999999015,-0.1282062518749999,0.0,0.6690115673843615,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.0038670939999999043,-0.1282062518749999,0.0,0.7528021839015899,56,fixed_k3
00_Optimized_Structure,a,0.0,1.1530000000092855e-05,-0.1282062518749999,0.0,0.8144251183359015,56,fixed_k3
00_Optimized_Structure,a,0.0,0.00389015400000009,-0.1282062518749999,0.0,0.852849414680168,56,fixed_k3
00_Optimized_Structure,a,0.0,0.007768778000000087,-0.1282062518749999,0.0,0.8678203025074667,56,fixed_k3
00_Optimized_Structure,a,0.0,0.011647402000000084,-0.1282062518749999,0.0,0.860035084734442,56,fixed_k3
00_Optimized_Structure,a,0.0,0.015526026000000082,-0.1282062518749999,0.0,0.8312356969009094,56,fixed_k3
00_Optimized_Structure,a,0.0,0.01940465000000008,-0.1282062518749999,0.0,0.7842095201648762,56,fixed_k3
