case_dir,case_label,num_occupied,pair_n_1based,pair_m_1based,kx_cart,ky_cart,kz_cart,k1_frac,k2_frac,k3_frac,gap_eV,energy_raw_eV,energy_rel_ef_eV,fermi_energy_eV,source_find_dir,source_nodes_file,duplicate_count,duplicate_sources
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,0.21990445,-0.10575879,-0.00409473,0.12294022,0.8945901,0.99116038,2e-08,0.05540115,0.05540115,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line4
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,0.22043151,0.10572035,-0.00304011,0.12323488,0.10537159,0.9934371,2e-08,0.05455959,0.05455959,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line5
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,0.23230558,-0.04960293,-0.00202778,0.12987322,0.95056071,0.99562248,2e-08,0.0002194,0.0002194,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line10
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,0.23238715,0.04893292,-0.00223996,0.12991882,0.04877149,0.99516445,3e-08,-0.00070706,-0.00070706,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line9
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,-0.23237656,-0.04899968,0.00219294,0.8700871,0.95116197,0.00473405,2e-08,-0.00064429,-0.00064429,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line7
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,-0.23234215,0.04953374,0.00206347,0.87010634,0.04937033,0.00445457,2e-08,0.00010042,0.00010042,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line8
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,-0.22042966,-0.10571093,0.00288975,0.87676616,0.8946378,0.0062383,2e-08,0.05457114,0.05457114,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line3
Strain_a_Tension_0.4pct,Strain_a_Tension_0.4pct,56,56,57,-0.21993676,0.10571331,0.00409364,0.87704172,0.10536457,0.00883726,2e-08,0.05533204,0.05533204,8.456227,node_search,Nodes.dat,1,Strain_a_Tension_0.4pct:N56:line6
