omega_eV,Re,Im
1.50000000,-0.80439532,2.09594340
1.50500000,-0.79687491,0.95664498
1.51000000,-0.57239644,0.72357991
1.51500000,-0.53434393,0.88933996
1.52000000,-0.66471088,0.88770510
1.52500000,-0.63048927,0.44807865
1.53000000,-0.62259442,0.95728857
1.53500000,-1.01345330,0.75758702
1.54000000,-1.08381960,-0.02159144
1.54500000,-0.95043077,-0.43433415
1.55000000,-0.83521366,-0.72289917
1.55500000,-0.73765636,-0.96809955
1.56000000,-0.62745308,-1.01215000
1.56500000,-0.39753408,-1.12688620
1.57000000,-0.35340740,-0.77044587
1.57500000,-0.37708687,-0.63770195
1.58000000,-0.38349741,-0.88048186
1.58500000,-0.16540209,-0.79263377
1.59000000,-0.18216018,-0.48073085
1.59500000,-0.36316783,-0.17712059
1.60000000,-0.61681646,-0.76622994
1.60500000,-0.41209554,-1.61256610
1.61000000,-0.36849577,-1.97242130
1.61500000,-0.09525656,-1.94233450
1.62000000,0.21180335,-1.80793460
1.62500000,0.28255254,-0.99446188
1.63000000,0.24121012,-0.75213725
1.63500000,0.20472877,-0.73334924
1.64000000,0.32030369,-0.90761497
1.64500000,0.45586205,-0.55963746
1.65000000,0.48729750,0.30580196
1.65500000,0.12389638,0.53832154
1.66000000,0.06610880,-0.00935477
1.66500000,0.03635116,-0.17267677
1.67000000,0.08647164,-0.40587929
1.67500000,0.20766189,-0.46629124
1.68000000,0.28832906,-0.35516712
1.68500000,0.32563241,-0.61864957
1.69000000,0.52663319,-0.71804981
1.69500000,0.88403092,-0.52120812
1.70000000,0.94580196,-0.19088043
1.70500000,0.99196380,0.38426170
1.71000000,1.07957750,0.97151246
1.71500000,0.62208552,1.84502880
1.72000000,0.29096941,1.54833830
1.72500000,0.61039728,0.59813973
1.73000000,0.18635842,0.88116057
1.73500000,0.23436857,1.02209930
1.74000000,0.13799469,0.90202138
1.74500000,0.07917142,0.73655190
1.75000000,0.07338837,0.52812856
1.75500000,0.08714341,0.50015970
1.76000000,0.11094400,0.50806731
1.76500000,0.09975457,0.63095494
1.77000000,0.02747354,0.67290305
1.77500000,-0.00318508,0.76008621
1.78000000,-0.04609891,0.83666707
1.78500000,-0.12251739,0.96676470
1.79000000,-0.27713541,0.97382146
1.79500000,-0.39464120,0.81534341
1.80000000,-0.48047571,0.55353444
1.80500000,-0.49388023,0.25293128
1.81000000,-0.45435403,0.01126714
1.81500000,-0.42928146,-0.09212899
1.82000000,-0.45209373,-0.22432287
1.82500000,-0.40603896,-0.50050233
1.83000000,-0.28230242,-0.66039020
1.83500000,-0.15210567,-0.63370994
1.84000000,-0.11252024,-0.53057590
1.84500000,-0.12960417,-0.47977783
1.85000000,0.00663327,-0.47225091
1.85500000,0.04554291,-0.37078041
1.86000000,0.09314039,-0.33733534
1.86500000,0.14504038,-0.27200956
1.87000000,0.25099005,-0.09721675
1.87500000,-0.00930394,-0.12579606
1.88000000,0.03377794,-0.20077203
1.88500000,0.07858061,-0.24305174
1.89000000,0.11302848,-0.20255236
1.89500000,0.12014223,-0.16618191
1.90000000,0.14573549,-0.21310113
1.90500000,0.19351575,-0.13427182
1.91000000,0.21411951,-0.11953408
1.91500000,0.21872150,-0.05372114
1.92000000,0.24003131,0.01002118
1.92500000,0.24631458,0.13612105
1.93000000,0.20212549,0.20817410
1.93500000,0.21468645,0.10592943
1.94000000,0.22183332,0.08903478
1.94500000,0.26588975,0.25422679
1.95000000,0.18927227,0.34643419
1.95500000,0.19395380,0.30734975
1.96000000,0.19200184,0.37719501
1.96500000,0.26180125,0.48064737
1.97000000,0.10781816,0.93528501
1.97500000,-0.11096134,0.64238949
1.98000000,-0.13176503,0.34872853
1.98500000,-0.09953226,0.20767652
1.99000000,-0.05816968,0.15290963
1.99500000,-0.03977483,0.25190396
2.00000000,0.02559188,0.17064542
2.00500000,0.02971470,0.27601274
2.01000000,0.09767591,0.55945188
2.01500000,-0.05311591,0.47267815
2.02000000,-0.11246455,0.49607093
2.02500000,-0.16618146,0.46458568
2.03000000,-0.19644238,0.39387850
2.03500000,-0.20298011,0.32641647
2.04000000,-0.20000716,0.37216392
2.04500000,-0.21108771,0.55936636
2.05000000,-0.33447996,0.70497026
2.05500000,-0.38019107,0.57421258
2.06000000,-0.44510855,0.18801221
2.06500000,-0.50197078,0.20725422
2.07000000,-0.31268961,-0.56048796
2.07500000,-0.03784713,0.06371663
2.08000000,-0.06004142,0.26699339
2.08500000,-0.10333151,0.48045363
2.09000000,-0.21636821,0.60925412
2.09500000,-0.20957147,0.61359449
2.10000000,-0.28238284,0.58100765
2.10500000,-0.36343835,0.50200619
2.11000000,-0.37138364,0.33939824
2.11500000,-0.35777926,0.38663804
2.12000000,-0.40603441,0.43181226
2.12500000,-0.45529165,0.34131050
2.13000000,-0.97523978,-0.37452566
2.13500000,-0.43889090,0.12083698
2.14000000,-0.44736083,0.08094927
2.14500000,-0.44092171,-0.02438604
2.15000000,-0.40636530,0.02418397
2.15500000,-0.44066283,0.00457460
2.16000000,-0.46267638,-0.12076175
2.16500000,-0.45795053,-0.29921693
2.17000000,-0.39667825,-0.47477899
2.17500000,-0.33046593,-0.56158179
2.18000000,-0.29565333,-0.56400490
2.18500000,-0.32634377,-0.65280210
2.19000000,-0.21571285,-0.77150012
2.19500000,-0.12829314,-0.79125052
2.20000000,-0.26955856,-0.61823953
2.20500000,0.09300153,-0.86794518
2.21000000,0.34226382,-0.07263905
2.21500000,0.14759922,0.46358947
2.22000000,0.08021900,0.66870342
2.22500000,-0.09679923,0.77518008
2.23000000,-0.25469387,0.83566006
2.23500000,-0.41855015,0.73049364
2.24000000,-0.60416460,0.50865505
2.24500000,-0.81928485,-0.11534094
2.25000000,-0.44672418,-1.67043200
2.25500000,-0.08407762,-0.95622530
2.26000000,-0.06633669,-0.53775700
2.26500000,0.08728635,-0.71196214
2.27000000,0.36064997,0.17020376
2.27500000,0.13796023,1.01884250
2.28000000,-0.29838542,1.23959290
2.28500000,-0.76971069,0.88123472
2.29000000,-0.75173492,-0.15012624
2.29500000,-0.67868840,-0.58627885
2.30000000,-0.60863951,-0.66460976
2.30500000,-0.53785748,-0.47104420
2.31000000,-0.58151835,-0.83603220
2.31500000,-0.55396296,-0.98609779
2.32000000,-0.43189584,-1.63096100
2.32500000,-0.30463982,-1.16759880
2.33000000,-0.34375771,-1.51973320
2.33500000,-0.11256290,-1.78537650
2.34000000,0.08074736,-1.59976120
2.34500000,0.23961986,-1.30757030
2.35000000,0.15210694,-0.73401115
2.35500000,-0.02063259,-0.78082851
2.36000000,0.18419094,-0.96006454
2.36500000,0.33728524,-0.92854304
2.37000000,0.41419112,-0.49488156
2.37500000,0.19318350,-0.19068181
2.38000000,0.11116112,-0.08743041
2.38500000,0.19741371,-0.41994841
2.39000000,0.24297866,-0.47586005
2.39500000,0.25583084,-0.46341972
2.40000000,0.26105476,-0.17358728
2.40500000,0.23817053,0.03344708
2.41000000,0.04098961,-0.00504938
2.41500000,-0.04491413,-0.34569827
2.42000000,-0.01408542,-0.56872811
2.42500000,-0.00536894,-0.80543698
2.43000000,0.09190161,-0.74954074
2.43500000,-0.00320724,-0.91239644
2.44000000,0.10286825,-0.91162923
