omega_eV,Re,Im
1.80500000,2704.75200000,-1669.14390000
1.81000000,2714.88230000,-1685.48970000
1.81500000,2717.97250000,-1704.00700000
1.82000000,2722.32780000,-1725.02210000
1.82500000,2730.84010000,-1746.41210000
1.83000000,2740.81970000,-1767.55640000
1.83500000,2751.52290000,-1788.69020000
1.84000000,2765.35890000,-1809.49320000
1.84500000,2780.54670000,-1826.92730000
1.85000000,2785.98230000,-1844.82940000
1.85500000,2791.64190000,-1866.02940000
1.86000000,2800.72590000,-1887.90670000
1.86500000,2813.80300000,-1910.73560000
1.87000000,2831.74830000,-1928.68040000
1.87500000,2838.35100000,-1945.62730000
1.88000000,2842.29440000,-1966.13350000
1.88500000,2851.03480000,-1989.33630000
1.89000000,2861.13500000,-2012.62330000
1.89500000,2873.20810000,-2035.61600000
1.90000000,2886.84780000,-2057.95060000
1.90500000,2899.08630000,-2079.45450000
1.91000000,2909.97480000,-2101.86810000
1.91500000,2922.08900000,-2124.93990000
1.92000000,2935.55650000,-2148.57950000
1.92500000,2950.89970000,-2172.51060000
1.93000000,2968.59020000,-2196.59590000
1.93500000,2988.61500000,-2220.59280000
1.94000000,3011.53640000,-2243.97870000
1.94500000,3036.14850000,-2266.66040000
1.95000000,3063.08030000,-2289.13830000
1.95500000,3093.24610000,-2310.73450000
1.96000000,3128.92410000,-2330.23910000
1.96500000,3163.37440000,-2346.37560000
1.97000000,3194.98610000,-2361.09490000
1.97500000,3221.15340000,-2374.41130000
1.98000000,3245.68550000,-2390.00450000
1.98500000,3271.53010000,-2406.11580000
1.99000000,3298.52380000,-2422.32910000
1.99500000,3330.14850000,-2436.54220000
2.00000000,3356.24990000,-2452.27160000
2.00500000,3385.65300000,-2467.91750000
2.01000000,3418.54680000,-2483.32000000
2.01500000,3453.80090000,-2496.97550000
2.02000000,3492.00740000,-2510.19560000
2.02500000,3532.20250000,-2521.52200000
2.03000000,3572.95250000,-2531.18690000
2.03500000,3616.13670000,-2539.50410000
2.04000000,3663.58820000,-2545.00250000
2.04500000,3721.06470000,-2548.59500000
2.05000000,3792.28550000,-2542.31390000
2.05500000,3848.09090000,-2523.73810000
2.06000000,3915.54860000,-2498.21600000
2.06500000,3960.42720000,-2446.90360000
2.07000000,3917.53890000,-2398.68710000
2.07500000,3840.77590000,-2377.29030000
2.08000000,3782.30480000,-2375.04280000
2.08500000,3738.55210000,-2377.98480000
2.09000000,3702.16590000,-2384.17430000
2.09500000,3670.20200000,-2393.30880000
2.10000000,3642.11140000,-2404.74040000
2.10500000,3617.50420000,-2418.50820000
2.11000000,3594.62940000,-2434.37390000
2.11500000,3576.30820000,-2454.20210000
2.12000000,3568.01170000,-2476.35870000
2.12500000,3570.41120000,-2498.78090000
2.13000000,3585.46470000,-2517.61900000
2.13500000,3589.65520000,-2535.14630000
2.14000000,3602.74530000,-2551.11060000
2.14500000,3615.27020000,-2566.18650000
2.15000000,3620.70080000,-2579.56030000
2.15500000,3622.38140000,-2595.24880000
2.16000000,3625.37810000,-2613.03590000
2.16500000,3632.36470000,-2631.96960000
2.17000000,3641.53990000,-2650.94190000
2.17500000,3652.56660000,-2670.25870000
2.18000000,3666.77240000,-2689.86470000
2.18500000,3684.69760000,-2708.77040000
2.19000000,3705.13210000,-2726.42480000
2.19500000,3726.50530000,-2741.56380000
2.20000000,3746.68130000,-2755.75140000
2.20500000,3763.88590000,-2766.09350000
2.21000000,3770.14410000,-2776.85030000
2.21500000,3770.36920000,-2792.08300000
2.22000000,3774.41130000,-2810.61580000
2.22500000,3785.07390000,-2830.23930000
2.23000000,3799.91150000,-2848.57000000
2.23500000,3813.06070000,-2865.96250000
2.24000000,3825.93830000,-2885.27210000
2.24500000,3844.11950000,-2905.81350000
2.25000000,3867.60250000,-2923.48160000
2.25500000,3884.72980000,-2939.61280000
2.26000000,3910.42630000,-2953.99050000
2.26500000,3917.24540000,-2967.06640000
2.27000000,3924.58840000,-2988.89520000
2.27500000,3945.58140000,-3014.89610000
2.28000000,3979.50010000,-3039.81780000
2.28500000,4020.46100000,-3061.77810000
2.29000000,4063.32600000,-3080.92820000
2.29500000,4109.37630000,-3098.92950000
2.30000000,4158.39820000,-3113.46210000
2.30500000,4202.88480000,-3123.82030000
2.31000000,4243.16190000,-3136.65900000
2.31500000,4292.96850000,-3145.04650000
2.32000000,4334.45960000,-3146.66470000
2.32500000,4359.58980000,-3152.00230000
2.33000000,4382.15030000,-3162.65080000
2.33500000,4411.80560000,-3174.25030000
2.34000000,4450.99160000,-3184.80380000
2.34500000,4481.80810000,-3193.76410000
2.35000000,4520.00330000,-3201.62580000
2.35500000,4551.28230000,-3210.54600000
2.36000000,4586.19220000,-3217.46010000
2.36500000,4621.02650000,-3225.63670000
2.37000000,4661.83500000,-3233.84560000
2.37500000,4704.15540000,-3234.35730000
2.38000000,4723.64460000,-3235.00690000
2.38500000,4738.32050000,-3242.97110000
2.39000000,4761.19340000,-3254.06180000
2.39500000,4786.59870000,-3265.30890000
2.40000000,4812.07380000,-3278.60350000
2.40500000,4842.68310000,-3294.09890000
2.41000000,4881.49830000,-3310.56760000
2.41500000,4927.94550000,-3325.09360000
2.42000000,4977.15790000,-3339.57080000
2.42500000,5033.76570000,-3353.61010000
2.43000000,5099.10850000,-3365.64480000
2.43500000,5167.77150000,-3374.19010000
2.44000000,5235.52420000,-3378.66220000
2.44500000,5307.55040000,-3383.22390000
2.45000000,5389.57350000,-3386.86710000
2.45500000,5489.80690000,-3386.83140000
2.46000000,5576.08910000,-3361.39730000
2.46500000,5663.27340000,-3346.97960000
2.47000000,5755.00340000,-3315.02480000
2.47500000,5804.43610000,-3280.92900000
2.48000000,5844.81100000,-3248.33060000
2.48500000,5858.62630000,-3222.62380000
2.49000000,5888.42730000,-3207.39890000
2.49500000,5927.86040000,-3190.56410000
2.50000000,5972.02640000,-3172.66800000
2.50500000,6015.89210000,-3151.93360000
2.51000000,6058.32680000,-3127.90660000
2.51500000,6093.18810000,-3100.93250000
2.52000000,6119.30850000,-3072.39300000
2.52500000,6134.68020000,-3045.11450000
2.53000000,6150.84410000,-3018.60120000
2.53500000,6156.64400000,-2991.82170000
2.54000000,6162.84570000,-2968.58050000
2.54500000,6169.06290000,-2942.80650000
2.55000000,6164.29660000,-2916.27840000
2.55500000,6148.23490000,-2894.48140000
2.56000000,6133.74230000,-2878.44270000
2.56500000,6126.53110000,-2864.19610000
2.57000000,6116.78690000,-2848.28890000
2.57500000,6102.74610000,-2835.16990000
2.58000000,6088.75570000,-2822.08510000
2.58500000,6066.02020000,-2811.51370000
2.59000000,6043.93100000,-2805.27400000
2.59500000,6022.44040000,-2801.69290000
2.60000000,5999.95230000,-2799.55720000
2.60500000,5972.98550000,-2802.54590000
2.61000000,5954.36750000,-2810.28040000
2.61500000,5941.21720000,-2819.15740000
2.62000000,5933.46210000,-2830.66150000
2.62500000,5932.90930000,-2843.49690000
2.63000000,5940.33560000,-2856.45030000
2.63500000,5952.96160000,-2869.42200000
2.64000000,5970.89820000,-2880.00040000
2.64500000,5989.11090000,-2890.30580000
2.65000000,6009.80630000,-2901.10620000
2.65500000,6036.15880000,-2910.70320000
2.66000000,6063.47710000,-2917.87120000
2.66500000,6087.84880000,-2924.50200000
2.67000000,6110.68540000,-2930.87860000
2.67500000,6131.64100000,-2938.45220000
2.68000000,6154.23060000,-2946.31400000
2.68500000,6176.79050000,-2954.47820000
2.69000000,6200.21480000,-2963.08470000
2.69500000,6224.32810000,-2972.44290000
2.70000000,6250.92310000,-2982.16490000
2.70500000,6278.28510000,-2992.62440000
2.71000000,6310.43430000,-3003.85250000
2.71500000,6347.09430000,-3014.33800000
2.72000000,6383.44470000,-3022.92130000
2.72500000,6421.70860000,-3032.56300000
2.73000000,6464.13800000,-3042.05750000
2.73500000,6509.55560000,-3049.83570000
2.74000000,6556.32670000,-3057.74190000
2.74500000,6607.18860000,-3065.15450000
2.75000000,6663.33200000,-3071.61760000
2.75500000,6721.46750000,-3075.02730000
2.76000000,6779.30970000,-3079.29200000
2.76500000,6845.21370000,-3083.98440000
2.77000000,6925.40850000,-3086.24060000
2.77500000,7002.23660000,-3078.47760000
2.78000000,7084.50820000,-3075.70040000
2.78500000,7191.07160000,-3063.11940000
2.79000000,7278.75310000,-3035.04180000
2.79500000,7342.72850000,-3007.71350000
2.80000000,7403.00550000,-2981.96410000
2.80500000,7455.67260000,-2956.31280000
2.81000000,7502.52590000,-2932.26980000
2.81500000,7549.70370000,-2911.85100000
2.82000000,7603.36870000,-2892.76510000
2.82500000,7667.04620000,-2873.00910000
2.83000000,7750.57780000,-2845.36380000
2.83500000,7808.21330000,-2800.16990000
2.84000000,7833.87970000,-2759.27370000
2.84500000,7857.78850000,-2718.00130000
2.85000000,7858.54360000,-2688.45380000
2.85500000,7885.39620000,-2666.85730000
2.86000000,7927.38710000,-2637.43590000
2.86500000,7957.35830000,-2600.73160000
2.87000000,7974.92140000,-2566.21820000
2.87500000,7984.94190000,-2532.85610000
2.88000000,7994.56910000,-2502.40450000
2.88500000,7998.82800000,-2470.62270000
2.89000000,7996.63080000,-2440.77980000
2.89500000,7987.78080000,-2415.03390000
2.90000000,7982.43140000,-2392.60280000
2.90500000,7973.11930000,-2371.54790000
2.91000000,7962.14200000,-2354.53890000
2.91500000,7957.82740000,-2340.57440000
2.92000000,7958.09200000,-2329.00050000
2.92500000,7965.40750000,-2315.93640000
2.93000000,7971.47020000,-2303.91110000
2.93500000,7980.74750000,-2293.45780000
2.94000000,7995.65930000,-2283.93970000
2.94500000,8017.94950000,-2274.46300000
2.95000000,8047.67270000,-2263.35100000
2.95500000,8082.87860000,-2249.01810000
2.96000000,8117.42650000,-2230.28510000
2.96500000,8143.50500000,-2205.09850000
2.97000000,8151.55680000,-2182.75910000
2.97500000,8162.40690000,-2163.91800000
2.98000000,8163.51350000,-2141.69390000
2.98500000,8173.33850000,-2129.16680000
2.99000000,8185.00120000,-2112.35670000
2.99500000,8193.85500000,-2095.83410000
3.00000000,8196.16770000,-2081.14060000
3.00500000,8202.26110000,-2071.29730000
3.01000000,8214.20880000,-2062.46930000
3.01500000,8231.14600000,-2053.44150000
3.02000000,8254.60200000,-2043.31240000
3.02500000,8276.88310000,-2030.64530000
3.03000000,8299.38530000,-2016.34520000
3.03500000,8320.33990000,-2003.12890000
3.04000000,8344.30900000,-1987.73750000
3.04500000,8361.60890000,-1970.97650000
3.05000000,8385.67770000,-1961.24940000
3.05500000,8428.82840000,-1948.62190000
3.06000000,8473.95210000,-1926.11180000
3.06500000,8512.08470000,-1899.85760000
3.07000000,8539.35320000,-1870.59140000
3.07500000,8560.51990000,-1840.80120000
3.08000000,8578.13960000,-1812.74120000
3.08500000,8595.26950000,-1780.91190000
3.09000000,8604.62310000,-1752.83950000
3.09500000,8626.76310000,-1722.71210000
3.10000000,8640.85090000,-1686.89280000
3.10500000,8634.77520000,-1650.49540000
3.11000000,8615.55790000,-1617.30690000
3.11500000,8586.89000000,-1588.82360000
3.12000000,8552.92960000,-1568.79760000
3.12500000,8524.29150000,-1554.26680000
3.13000000,8497.91700000,-1545.74600000
3.13500000,8490.33210000,-1541.10770000
3.14000000,8489.71790000,-1534.06310000
3.14500000,8489.29560000,-1525.57470000
3.15000000,8489.22050000,-1519.52300000
3.15500000,8498.85480000,-1515.94980000
3.16000000,8517.53080000,-1513.12620000
3.16500000,8549.48660000,-1507.40900000
3.17000000,8590.74830000,-1496.84620000
3.17500000,8633.11630000,-1480.04800000
3.18000000,8677.32530000,-1463.62020000
3.18500000,8728.95210000,-1441.05970000
3.19000000,8783.73180000,-1414.22620000
3.19500000,8834.65410000,-1379.50880000
3.20000000,8875.05190000,-1341.88880000
3.20500000,8903.54940000,-1292.66640000
3.21000000,8884.36970000,-1252.13740000
3.21500000,8874.75750000,-1221.00810000
3.22000000,8861.12260000,-1192.01350000
3.22500000,8843.67130000,-1171.32970000
3.23000000,8839.35240000,-1156.21070000
3.23500000,8845.90310000,-1143.11800000
3.24000000,8872.32110000,-1128.37330000
3.24500000,8889.72750000,-1099.93270000
3.25000000,8892.11720000,-1083.82460000
3.25500000,8903.58490000,-1070.83390000
3.26000000,8924.76150000,-1062.32130000
3.26500000,8962.45030000,-1053.14890000
3.27000000,9014.27650000,-1038.24550000
3.27500000,9061.93820000,-1022.88860000
3.28000000,9134.55470000,-1010.11080000
3.28500000,9213.11430000,-985.75823000
3.29000000,9318.44410000,-957.85211000
3.29500000,9421.44700000,-903.41261000
3.30000000,9494.85970000,-843.80595000
3.30500000,9556.95150000,-778.10587000
3.31000000,9578.15240000,-703.49756000
3.31500000,9554.22160000,-647.88008000
3.32000000,9549.28030000,-606.49341000
3.32500000,9561.21530000,-569.36528000
3.33000000,9586.20960000,-529.51436000
3.33500000,9613.61680000,-486.44645000
3.34000000,9638.96690000,-440.63779000
3.34500000,9665.94110000,-390.29140000
3.35000000,9657.04230000,-329.96525000
3.35500000,9645.68990000,-290.50651000
3.36000000,9654.50790000,-255.56727000
3.36500000,9686.57210000,-218.18184000
3.37000000,9729.61320000,-172.05708000
3.37500000,9772.12080000,-118.49928000
3.38000000,9820.37580000,-58.22974500
3.38500000,9876.13100000,20.23018800
3.39000000,9851.48200000,110.16495000
3.39500000,9817.78060000,181.53951000
3.40000000,9781.32770000,250.45861000
3.40500000,9732.86400000,317.18481000
3.41000000,9688.70010000,381.42663000
3.41500000,9639.84370000,453.38826000
3.42000000,9545.04820000,531.02586000
3.42500000,9406.24040000,595.37704000
3.43000000,9255.24250000,640.14941000
3.43500000,9103.57810000,668.27693000
3.44000000,8962.68640000,683.84215000
3.44500000,8828.73770000,688.79816000
3.45000000,8706.24860000,684.72438000
3.45500000,8597.49560000,671.18182000
3.46000000,8510.15240000,652.72581000
3.46500000,8437.83140000,629.56026000
3.47000000,8387.53540000,603.53703000
3.47500000,8355.24870000,578.52323000
3.48000000,8337.97900000,553.48165000
3.48500000,8332.67880000,531.13530000
3.49000000,8339.74390000,509.77556000
3.49500000,8362.73300000,489.01024000
3.50000000,8402.31660000,474.39538000
