omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
1.685,2793.6764,-1116.5036,3068.9274,-2596.599,-38.32365688,-10.38266376,-39.56832512,-11.05289824
1.69,2781.9184,-1131.7684,3015.5061,-2592.5601,-36.11875692,-11.75414292,-37.20944708,-12.85104708
1.695,2762.1904,-1144.1341,2963.1758,-2594.2023,-33.44621551,-12.91795051,-34.36945849,-14.63753949
1.7,2724.5142,-1161.4572,2917.0936,-2601.7084,-29.71936429,-13.9260194,-30.21416771,-16.0621486
1.705,2693.875,-1185.3221,2879.7969,-2611.9922,-25.93878964,-14.73051235,-26.53723236,-15.82458965
1.71,2669.7429,-1214.8774,2845.5117,-2623.8573,-23.17154244,-14.66324281,-23.73005756,-16.05924919
1.715,2654.951,-1243.0787,2816.5905,-2639.3253,-21.09441878,-14.62491337,-21.56375722,-15.70185463
1.72,2650.5488,-1273.1773,2793.032,-2654.5982,-19.77270251,-14.57763889,-20.26637549,-15.31283311
1.725,2648.0109,-1301.7203,2769.2427,-2671.9686,-18.57161211,-14.68749355,-19.77736189,-14.93109045
1.73,2647.7665,-1327.3013,2750.0956,-2690.386,-18.95124884,-14.28659957,-18.41521716,-14.73260843
1.735,2649.6862,-1355.8078,2736.9871,-2710.9872,-18.36959009,-14.13817284,-18.57984191,-14.80842916
1.74,2655.0875,-1382.8364,2727.9979,-2731.1579,-17.89632326,-14.09433354,-18.30978674,-14.99573446
1.745,2661.9182,-1409.6047,2722.0837,-2750.8508,-17.24657884,-13.89490023,-17.56872516,-15.25136577
1.75,2671.2543,-1435.586,2717.275,-2768.2357,-16.83904777,-14.01307316,-17.12858823,-15.10767284
1.755,2683.0136,-1461.2097,2708.4247,-2786.6866,-16.4729699,-13.91722805,-16.7048961,-15.36151595
1.76,2702.0398,-1486.1556,2703.049,-2806.6177,-15.91297338,-14.15511257,-15.96862862,-15.64867743
1.765,2724.6828,-1505.7217,2697.7785,-2826.3996,-14.57714356,-14.57778316,-14.52356244,-15.73105284
1.77,2736.3393,-1524.0338,2693.1737,-2847.2451,-13.01736685,-14.42675361,-12.88496715,-15.65601439
1.775,2746.3686,-1542.5753,2691.2163,-2868.759,-12.02962012,-14.19786383,-11.73192988,-15.22844017
1.78,2753.7604,-1561.7844,2692.2188,-2890.3999,-11.52517904,-14.10287216,-11.13691296,-14.70421584
1.785,2760.9981,-1581.7096,2695.2367,-2911.4961,-11.26867223,-14.12996756,-10.89537777,-14.33075444
1.79,2768.9081,-1601.7364,2698.7193,-2932.1514,-10.99197891,-14.27515892,-10.67234709,-14.24565708
1.795,2776.8359,-1620.9755,2702.3043,-2952.4949,-10.43689785,-14.49889672,-10.10459615,-14.32345928
1.8,2781.5697,-1641.2804,2705.6603,-2974.1548,-9.49869336,-14.65100259,-9.21995504,-14.24271541
1.805,2788.2513,-1662.3605,2712.0295,-2996.1328,-8.50869838,-14.58103617,-8.33853902,-14.01897783
1.81,2796.1816,-1683.4204,2720.5344,-3017.4106,-7.65738201,-14.46239923,-7.61194359,-13.83897277
1.815,2805.107,-1704.4251,2729.2833,-3038.2368,-6.83812008,-14.18877089,-6.89756292,-13.74305911
1.82,2816.286,-1724.5092,2737.6561,-3059.3122,-6.40442007,-13.84717298,-6.48426213,-13.62433502
1.825,2821.559,-1743.9299,2745.3873,-3080.8644,-6.20996425,-13.65702668,-6.24490295,-13.57264732
1.83,2828.9815,-1765.107,2754.4559,-3104.0471,-5.97546088,-13.69455539,-5.94052872,-13.62328061
1.835,2837.2196,-1786.4904,2767.5475,-3127.9641,-5.03016619,-13.73633616,-4.97594461,-13.44711584
1.84,2848.365,-1806.814,2785.2906,-3150.718,-4.30811429,-13.42027254,-4.32961151,-13.08690746
1.845,2856.8628,-1827.1007,2802.775,-3169.1454,-3.90217395,-13.2198052,-3.93241765,-12.5790708
1.85,2868.63,-1847.5824,2816.4934,-3192.4477,-3.72242252,-12.81548696,-3.84183768,-12.28382104
1.855,2876.0277,-1863.2767,2834.4258,-3213.2271,-3.6572511,-12.55020605,-3.8161385,-12.03480395
1.86,2874.97,-1885.0216,2848.468,-3236.3745,-3.626536,-12.25729067,-3.823832,-11.74754333
1.865,2880.0396,-1909.1605,2865.7891,-3260.2395,-3.76022337,-11.97742263,-3.99849303,-11.47791937
1.87,2892.5189,-1934.6283,2885.5856,-3284.6974,-4.06052141,-11.76650134,-4.33813559,-11.30861866
1.875,2910.9912,-1950.7364,2908.4855,-3309.4601,-4.39702013,-11.69500318,-4.70715387,-11.29249282
1.88,2904.0627,-1965.5539,2934.3669,-3334.461,-4.44456481,-11.66482808,-4.78247379,-11.36156392
1.885,2912.7567,-1991.6495,2964.7162,-3359.5318,-4.40264406,-11.59870579,-4.75295614,-11.40554221
1.89,2922.9883,-2016.4209,3000.4112,-3383.4139,-4.26271621,-11.73255541,-4.58961719,-11.61392459
1.895,2935.019,-2040.9709,3037.4615,-3404.7998,-3.94541644,-11.82124409,-4.27353316,-11.72292591
1.9,2949.595,-2064.967,3078.3522,-3426.6705,-3.43432685,-11.83654454,-3.75900135,-11.74488746
1.905,2961.9826,-2088.2148,3124.5466,-3446.8834,-2.93721447,-11.83778811,-3.29324433,-11.76620589
1.91,2976.205,-2112.5738,3177.5189,-3464.5625,-2.43966876,-11.78875279,-2.82820404,-11.85100121
1.915,2992.5335,-2137.3955,3233.7076,-3478.4164,-1.92673849,-11.86429721,-2.26264331,-11.93781279
1.92,3011.9087,-2162.4793,3295.3456,-3489.0232,-1.05412023,-11.98546207,-1.41756037,-11.96584193
1.925,3035.5063,-2187.2087,3363.0002,-3493.3193,0.05567185,-12.01210103,-0.32065427,-12.10066697
1.93,3062.0766,-2209.5855,3412.6474,-3489.9021,1.46239011,-11.81008115,1.05052849,-11.99869685
1.935,3088.6277,-2232.5099,3470.1439,-3490.207,2.57153316,-11.50661826,2.26565684,-11.86523974
1.94,3119.1492,-2254.2812,3511.414,-3478.1677,3.62129001,-11.4358546,3.40078979,-11.4718874
1.945,3149.4844,-2274.4606,3531.7699,-3472.9307,4.97141726,-11.33674063,4.59419214,-11.11019537
1.95,3181.1969,-2294.8533,3549.3355,-3472.6438,6.30069796,-10.84596863,5.79978044,-10.73044737
1.955,3216.2241,-2313.1098,3568.4879,-3475.3438,7.34995247,-10.31343181,6.96643333,-10.25312219
1.96,3252.6007,-2330.3646,3590.4504,-3480.0966,8.38808985,-9.69381876,7.90531075,-9.76767044
1.965,3288.6342,-2345.3268,3616.4637,-3485.8148,9.22012874,-8.97862919,8.71953426,-9.19437121
1.97,3321.5141,-2360.0997,3645.8246,-3491.2677,9.83153919,-8.39510829,9.33356001,-8.53093551
1.975,3357.4941,-2375.507,3680.9948,-3496.4281,10.23990573,-7.66829685,9.61117947,-7.89249875
1.98,3398.8808,-2389.9654,3723.7303,-3498.3693,10.21226067,-6.82005927,9.48515573,-7.35374273
1.985,3445.5137,-2402.2718,3766.869,-3495.0654,10.0229869,-5.98814951,9.2913493,-7.02569169
1.99,3497.0724,-2411.43,3801.9189,-3483.1293,9.62452445,-5.49567422,9.39126915,-6.54039518
1.995,3551.907,-2418.4214,3801.1858,-3472.1627,9.52094585,-5.28647662,9.15331515,-5.92631078
2,3623.0866,-2421.167,3794.1975,-3472.6819,9.57076795,-4.75345352,9.04422045,-5.57120568
2.005,3697.1781,-2411.4368,3796.4548,-3478.6967,9.39192284,-4.14774687,8.90733676,-5.36938853
2.01,3768.4924,-2393.7244,3808.126,-3486.5787,9.11727835,-3.65693061,8.76044185,-5.14886259
2.015,3839.8519,-2357.6325,3823.2146,-3493.1189,8.76029584,-3.62951096,8.14876816,-4.52337864
2.02,3829.1842,-2294.661,3844.3119,-3501.268,8.48660776,-3.23663937,8.46759824,-4.80820763
2.025,3760.634,-2265.585,3858.525,-3505.8496,8.8137134,-3.76446283,9.4865384,-4.21347777
2.03,3699.7595,-2259.3871,3873.3445,-3515.6444,9.88619818,-3.27940079,10.06686302,-3.65705001
2.035,3649.4789,-2259.3924,3894.4611,-3526.9547,9.84472671,-2.40287574,9.83387069,-3.05409266
2.04,3604.2063,-2264.925,3921.854,-3538.7416,9.36087492,-1.94241266,9.31716728,-2.62183074
2.045,3562.8753,-2274.9843,3956.1252,-3550.8611,9.15771804,-1.59007743,9.07223676,-2.31442577
2.05,3527.0467,-2289.3841,3999.3895,-3561.387,9.01810183,-1.1475919,8.93467057,-1.9811207
2.055,3501.0099,-2306.4504,4050.1666,-3567.6701,8.55214884,-0.73811832,8.49424096,-1.60438948
2.06,3479.3995,-2324.0939,4098.4232,-3567.1267,8.03638287,-0.54310423,7.98827293,-1.32893107
2.065,3466.0098,-2344.5504,4132.8278,-3565.3486,7.65834939,-0.23449475,7.56645381,-1.13290713
2.07,3460.9222,-2365.8698,4166.7699,-3566.9724,6.93799683,0.0233567,6.92955297,-1.04463766
2.075,3464.9088,-2387.0039,4207.4381,-3567.8739,6.45520556,-0.06955492,6.60059464,-0.82224834
2.08,3473.131,-2406.1646,4247.885,-3568.3003,5.51347462,-0.07366332,5.53613058,-0.78602486
2.085,3486.5316,-2422.6753,4296.288,-3565.943,5.23061186,-0.2660232,5.25150594,-1.06279972
2.09,3493.5401,-2439.1013,4336.7234,-3561.2555,4.87422063,-0.44825254,4.83658897,-1.29821168
2.095,3508.5291,-2455.8488,4379.342,-3556.656,4.76039301,-0.98712683,4.71891599,-1.96515077
2.1,3523.6056,-2469.3391,4427.3229,-3544.8625,8.20275093,0.67389161,7.97455627,-0.34890727
2.105,3534.0863,-2483.2976,4456.4701,-3531.5309,2.68610683,1.04751371,2.61398117,-0.75331951
2.11,3546.3469,-2497.3284,4477.9735,-3520.3594,3.33793828,-0.46279155,3.47285872,-2.20960145
2.115,3557.0764,-2510.6842,4497.4469,-3511.4035,5.25191633,-0.37676229,5.62773227,-2.27027631
2.12,3567.8758,-2525.2253,4517.708,-3504.2196,6.46143989,-0.20499796,6.97276611,-1.88481604
2.125,3585.3457,-2536.6355,4541.3671,-3496.6792,6.05305786,-0.10649933,7.61601914,-0.90002493
2.13,3581.9413,-2549.6956,4560.5908,-3488.615,6.16826699,0.55030656,7.05192261,-0.79287418
2.135,3587.8348,-2567.0533,4579.5712,-3480.4142,5.92883804,0.69772642,6.93376576,-0.23700366
2.14,3601.3465,-2583.0497,4597.0192,-3473.2522,5.38136303,0.84795528,6.39170657,0.46924124
2.145,3607.2766,-2596.9575,4615.9229,-3466.6409,4.32575893,0.83162713,5.28430887,0.87755411
2.15,3614.9133,-2614.582,4635.4516,-3459.3543,3.69984676,0.44852109,4.56741044,0.90957967
2.155,3630.5752,-2632.5577,4656.7321,-3451.8474,4.0691498,0.1881087,4.8773866,0.86135696
2.16,3652.9924,-2648.126,4682.6586,-3441.1223,4.81467024,-0.10012246,5.19884056,1.26801392
2.165,3675.8872,-2659.3012,4702.9345,-3424.8534,6.00926616,0.03233861,6.19865784,1.02578729
2.17,3688.9414,-2665.0838,4704.8758,-3407.6961,7.22617213,1.0187573,7.32435707,1.4823445
2.175,3685.2362,-2674.423,4697.6672,-3396.0714,6.68432502,1.47104981,6.93160578,2.58086099
2.18,3680.3461,-2687.9898,4700.6612,-3387.6236,6.29173613,2.05048656,6.15961247,2.79022144
2.185,3677.4691,-2703.6635,4702.991,-3371.8227,6.87835822,2.52553165,6.77179338,2.96648655
2.19,3670.8121,-2720.5176,4674.107,-3359.2405,6.2408298,3.58029367,6.0468002,4.28002853
2.195,3667.1753,-2741.6052,4646.221,-3359.4838,4.42230784,4.06610975,3.99026316,4.48422005
2.2,3674.6021,-2764.0943,4631.447,-3365.1897,3.43984069,4.13105731,2.84789771,4.12796749
2.205,3674.9587,-2784.4101,4630.5275,-3372.7632,3.02086383,4.15029592,2.31894197,3.38043468
2.21,3683.952,-2808.9994,4649.9334,-3380.2456,3.61593605,4.06689112,3.15380855,2.21356588
2.215,3699.5282,-2833.3585,4683.3586,-3339.3642,6.53440405,5.8407817,6.67204875,3.4686505
2.22,3719.0856,-2856.396,4624.6842,-3341.2062,4.91248627,6.42765288,5.24030933,4.87468232
2.225,3740.8587,-2879.6983,4605.6843,-3352.431,4.26664107,5.80675024,4.44972313,6.31920316
2.23,3766.7213,-2901.8691,4602.5092,-3364.0179,4.48608166,6.41732954,4.48901134,6.44940226
2.235,3793.6646,-2922.5588,4606.8045,-3374.2649,3.48790394,7.12132054,3.08693046,7.55043786
2.24,3824.5404,-2941.974,4612.9747,-3383.2599,1.38346369,7.85575307,0.74258431,7.89310933
2.245,3850.3868,-2956.5298,4619.2529,-3392.1643,-1.42633746,7.93820855,-2.20507534,6.85222545
2.25,3868.3581,-2976.7796,4625.5476,-3403.6705,-2.04454886,7.7257909,-2.32246734,5.5020297
2.255,3900.1718,-2996.986,4644.1593,-3415.7481,-1.77296249,7.05619574,-1.81239971,5.35222566
2.26,3923.6071,-3014.1516,4662.7704,-3423.6998,-1.97941838,7.4446045,-1.59268942,5.2577211
2.265,3949.8362,-3034.9257,4685.1796,-3433.5592,-2.35574426,6.66498812,-2.03072154,5.60924268
2.27,3982.3394,-3056.5846,4708.048,-3441.1639,-2.47622395,6.62164182,-2.27111005,5.34053338
2.275,4018.2941,-3076.3849,4736.0103,-3448.2695,-2.68659376,7.0176746,-2.14787204,4.6527162
2.28,4053.7118,-3094.8662,4758.4176,-3452.7409,-2.79518874,6.5006599,-1.40633726,4.5112051
2.285,4089.5574,-3114.4372,4780.9927,-3457.9716,-2.11015205,5.82850213,-0.37535835,5.05846747
2.29,4131.3108,-3134.2299,4797.6554,-3463.4872,-1.3740788,5.45249528,0.25670026,5.89265372
2.295,4181.4234,-3153.5891,4815.9557,-3471.7023,-0.53908074,5.15098448,0.62193688,6.86760232
2.3,4243.5136,-3168.6242,4839.0768,-3481.1706,-0.09295752,6.07479433,0.58419166,7.03855427
2.305,4303.2714,-3176.4176,4867.2073,-3490.7511,-0.45209495,6.0107997,-0.09358001,8.0245781
2.31,4358.3068,-3181.7317,4904.6619,-3500.7076,-0.47714618,6.83849582,-0.75903328,8.01398758
2.315,4404.6625,-3184.6935,4953.5793,-3508.6273,-1.26482259,7.63747629,-1.69128761,7.77563391
2.32,4447.6954,-3187.8704,5021.1434,-3508.1367,-1.98398677,8.12790663,-2.65768163,7.31304397
2.325,4477.6409,-3186.1684,5066.7112,-3492.537,-2.66531113,8.53781342,-2.79678447,6.84455658
2.33,4504.5927,-3188.408,5083.7997,-3479.2652,-2.59306563,8.99197,-2.41725137,6.6053812
2.335,4523.8544,-3193.9076,5095.806,-3475.8154,-2.89953171,9.5756607,-2.47218749,6.9152025
2.34,4550.7109,-3200.1274,5118.2713,-3474.148,-4.08656226,10.1043513,-3.12063914,7.1406127
2.345,4575.0861,-3206.856,5140.7293,-3471.6794,-5.93478364,9.4988175,-4.57889916,8.2442263
2.35,4604.5616,-3214.8,5163.2547,-3468.9862,-6.87426479,8.76500751,-5.72166841,8.59384529
2.355,4631.4495,-3221.0937,5184.5115,-3466.1337,-7.89917493,8.57269291,-6.97235327,8.63664629
2.36,4654.5032,-3227.3861,5207.2024,-3463.9206,-10.02281328,8.4446606,-9.70106312,7.9155982
2.365,4676.9263,-3236.5137,5233.9266,-3461.2798,-11.32277783,7.54313408,-10.74379417,6.42185452
2.37,4698.7134,-3247.054,5262.076,-3456.5772,-10.84579323,6.55918242,-9.95155277,5.33407998
2.375,4724.9625,-3259.2429,5287.8114,-3446.478,-9.72452007,5.69875581,-8.58170833,5.06371659
2.38,4754.9011,-3271.4373,5293.6085,-3436.7957,-8.50590631,5.17010655,-7.63917709,5.05360945
2.385,4787.0557,-3284.6926,5297.2522,-3434.6428,-7.44703494,4.97134164,-6.47893706,4.79925156
2.39,4825.0087,-3298.4385,5310.9708,-3434.4219,-6.34817005,4.83619324,-5.27198815,4.78595096
2.395,4867.1288,-3310.9862,5329.6754,-3434.3957,-5.18771573,4.56067208,-3.90021127,5.07169532
2.4,4912.9034,-3323.5465,5353.7063,-3430.093,-3.68609306,4.37464322,-2.60530794,5.63508538
2.405,4959.2867,-3332.9024,5368.7931,-3424.1223,-1.91939332,4.62773078,-1.22170708,5.99565582
2.41,5010.6002,-3341.6099,5380.8749,-3420.0962,-0.42935136,4.84018419,0.17836748,6.47835821
2.415,5066.0839,-3352.9036,5389.7387,-3416.9988,1.30443746,5.61279551,1.42837754,7.15043369
2.42,5130.0075,-3361.3334,5399.6083,-3415.761,1.40627501,6.91845062,1.33855239,7.72686138
2.425,5198.2056,-3367.1879,5395.7921,-3418.8791,1.93134983,7.63622831,2.05608677,8.29520289
2.43,5267.9267,-3370.1014,5404.5665,-3425.0823,1.56040052,8.74888189,1.17741848,8.35707211
2.435,5339.2638,-3371.9571,5415.9853,-3433.689,1.79724239,9.05777656,1.90018381,8.39077144
2.44,5416.0192,-3372.2442,5434.1795,-3443.4202,2.6098583,9.52617188,2.7332081,8.53405972
2.445,5497.8846,-3365.6982,5456.1673,-3453.3716,3.95509825,10.14072652,4.11625455,8.86370868
2.45,5574.7928,-3356.341,5480.0074,-3462.0944,5.13097562,10.62375631,5.74893098,9.06795769
2.455,5644.0683,-3341.3846,5506.6601,-3473.8683,6.80921454,11.08058139,7.38191606,9.76977661
2.46,5702.7642,-3328.7207,5544.9481,-3486.5019,8.95004394,12.09527197,9.66855266,10.74397003
2.465,5762.6351,-3317.6961,5592.3609,-3496.4978,10.01831609,13.63576972,10.84481391,12.19541628
2.47,5825.3179,-3307.4896,5639.7726,-3504.8164,10.00197662,14.76749033,10.97456738,13.74675167
2.475,5902.4804,-3297.51,5695.5676,-3514.67,10.93952097,15.97183879,12.08285103,15.09734521
2.48,6011.0627,-3276.7289,5764.857,-3522.0594,11.12278085,17.51330679,12.47323315,17.31197521
2.485,6087.6541,-3240.9149,5842.4676,-3525.1123,9.50480366,19.81103961,10.78299234,20.40186439
2.49,6174.8035,-3200.3093,5927.2168,-3526.5895,6.11859852,21.0377973,7.10808468,20.9193527
2.495,6221.7309,-3149.6084,6029.6035,-3524.4449,3.4598308,22.01505398,5.2965028,21.97076202
2.5,6265.7067,-3094.6122,6142.0364,-3490.2788,1.32871523,23.9912066,2.48654717,21.5793734
2.505,6269.1333,-3039.8521,6210.2571,-3468.3736,-0.56794393,23.03862467,1.15138937,23.62507733
2.51,6242.4817,-2998.0732,6290.1147,-3439.2376,-3.58831339,24.5564969,-2.26050421,26.8615871
2.515,6227.8857,-2970.1453,6358.9929,-3406.2749,-9.04210444,24.9239106,-8.56888096,27.8631314
2.52,6224.6659,-2941.6421,6422.5834,-3369.6931,-15.18830318,25.29839631,-15.29844882,26.95479169
2.525,6212.3673,-2912.9287,6465.7358,-3323.9244,-21.7310109,24.3265505,-20.9629731,25.7753195
2.53,6194.405,-2886.7688,6488.3088,-3282.958,-25.15829258,20.685792,-24.76840342,23.88296
2.535,6171.0479,-2864.4872,6496.88,-3245.6848,-25.03255468,18.7863767,-25.62498732,20.9104113
2.54,6145.5759,-2845.8207,6500.3761,-3213.8123,-24.14186103,17.79667928,-24.97021297,18.68211672
2.545,6122.3042,-2832.7238,6501.5028,-3185.6556,-23.34969194,17.11081489,-24.15225806,16.76645311
2.55,6103.8369,-2818.3524,6507.101,-3160.4284,-24.11124177,17.13615408,-24.65764023,16.38407392
2.555,6077.2974,-2808.8148,6516.3812,-3135.9871,-24.51799281,15.11215424,-24.84446719,14.42937976
2.56,6060.0062,-2801.7256,6522.1692,-3105.3675,-23.89173982,13.38461989,-23.78789218,12.46657611
2.565,6043.3211,-2795.7338,6510.8654,-3079.3657,-19.78563173,11.65455983,-19.47036427,11.30368617
2.57,6028.6462,-2789.8974,6494.2074,-3057.4348,-16.31047814,11.43791377,-15.95966386,11.09619823
2.575,6009.8433,-2786.2164,6478.2546,-3041.2562,-14.02860074,11.63292753,-13.52498526,11.46204447
2.58,5992.6883,-2785.0272,6468.1713,-3028.873,-11.85570805,11.68345974,-11.33551395,11.90250026
2.585,5976.293,-2786.0412,6464.568,-3018.2672,-9.50209771,12.24376893,-8.99975089,12.71511707
2.59,5958.2711,-2788.2008,6465.7386,-3008.6359,-8.12932727,13.54523703,-7.64660393,14.01754697
2.595,5938.1956,-2793.288,6469.5781,-2996.302,-8.39498471,14.75655967,-7.94293009,15.33685833
2.6,5926.715,-2803.798,6478.8167,-2987.6716,-9.43532065,15.90090714,-9.05661235,16.34407886
2.605,5921.2618,-2814.2224,6496.865,-2976.1131,-11.31418973,16.77177232,-10.91025827,17.00183368
2.61,5919.1721,-2827.1385,6511.4811,-2958.157,-12.70627867,17.3497917,-12.19481933,17.5829083
2.615,5925.9149,-2840.75,6513.5561,-2934.3826,-14.83179516,17.6685477,-14.29008484,18.3464343
2.62,5940.0748,-2854.2042,6488.8736,-2920.7848,-17.536903,17.6006926,-17.119635,18.5299674
2.625,5960.016,-2866.1926,6473.8437,-2912.8135,-19.23492546,17.16963207,-18.97995454,18.21345793
2.63,5985.665,-2875.0432,6465.4725,-2906.0228,-20.8744435,16.57625659,-20.6396265,17.34993941
2.635,6005.4197,-2883.2576,6459.0652,-2900.0247,-21.22035513,16.44843131,-21.00251287,17.16441269
2.64,6029.2024,-2891.5019,6451.9069,-2896.334,-22.08337026,16.2447553,-21.74725374,16.8637527
2.645,6054.6696,-2898.6408,6449.9962,-2894.7621,-23.15760672,16.22281562,-22.75667328,17.13311238
2.65,6080.1923,-2903.8895,6455.5339,-2894.305,-24.55407103,16.25970802,-24.12669497,17.46777798
2.655,6101.0167,-2908.6714,6466.9127,-2896.1287,-26.82760491,16.22933626,-26.44742509,17.64580774
2.66,6119.5721,-2914.3669,6478.0879,-2886.3675,-29.59643621,15.74345683,-29.22167379,17.17703717
2.665,6138.2971,-2921.1584,6488.1266,-2885.4108,-31.14395474,14.31707213,-30.79788526,16.13813387
2.67,6157.1449,-2928.536,6505.1963,-2884.7783,-30.84371497,13.20198,-30.70169903,15.27838
2.675,6176.4229,-2936.7628,6526.4175,-2883.3484,-30.2086514,12.7188505,-30.2852166,14.8658335
2.68,6197.7114,-2946.1509,6553.5713,-2881.7231,-29.86147338,12.657615,-30.17391062,14.941269
2.685,6221.2604,-2956.6441,6584.4819,-2877.8483,-30.45178891,12.9700654,-31.10175909,14.9937106
2.69,6249.4736,-2968.0187,6619.8372,-2872.4481,-31.56699964,13.4182347,-32.42477236,14.7065473
2.695,6284.1226,-2979.3709,6660.5942,-2863.6103,-33.09264593,13.63241678,-34.01862007,14.27258322
2.7,6322.6747,-2987.9299,6697.7429,-2849.5589,-34.61001935,13.85813562,-35.45718265,13.55139838
2.705,6358.4063,-2995.4606,6721.6657,-2832.7821,-35.72460223,13.78781703,-36.14999577,13.37844697
2.71,6394.5455,-3004.1396,6738.2169,-2819.3083,-37.56329202,13.35761424,-37.97654998,13.20641176
2.715,6434.8148,-3013.3461,6761.6484,-2806.8266,-38.68972758,12.86940394,-39.16457442,12.75215806
2.72,6481.2625,-3022.6453,6787.7816,-2789.0178,-40.0815317,12.53242826,-40.4454563,12.08159174
2.725,6534.9467,-3029.9499,6805.1729,-2766.5835,-41.44668418,11.94175557,-41.74654582,11.62553843
2.73,6589.0479,-3034.482,6799.2953,-2746.5457,-43.43713825,11.3181515,-43.72589775,10.8072825
2.735,6643.2208,-3036.7102,6799.4043,-2730.0145,-44.40633809,10.34419836,-44.70202991,9.84029964
2.74,6693.0417,-3037.2888,6790.3029,-2712.979,-45.07528158,9.64654934,-45.27050242,9.03997526
2.745,6740.1802,-3038.0691,6767.7077,-2699.5253,-46.924065,8.82639598,-46.924663,7.98686662
