omega_eV,Re,Im
1.82000000,2737.65610000,-3059.31220000
1.82500000,2745.38730000,-3080.86440000
1.83000000,2754.45590000,-3104.04710000
1.83500000,2767.54750000,-3127.96410000
1.84000000,2785.29060000,-3150.71800000
1.84500000,2802.77500000,-3169.14540000
1.85000000,2816.49340000,-3192.44770000
1.85500000,2834.42580000,-3213.22710000
1.86000000,2848.46800000,-3236.37450000
1.86500000,2865.78910000,-3260.23950000
1.87000000,2885.58560000,-3284.69740000
1.87500000,2908.48550000,-3309.46010000
1.88000000,2934.36690000,-3334.46100000
1.88500000,2964.71620000,-3359.53180000
1.89000000,3000.41120000,-3383.41390000
1.89500000,3037.46150000,-3404.79980000
1.90000000,3078.35220000,-3426.67050000
1.90500000,3124.54660000,-3446.88340000
1.91000000,3177.51890000,-3464.56250000
1.91500000,3233.70760000,-3478.41640000
1.92000000,3295.34560000,-3489.02320000
1.92500000,3363.00020000,-3493.31930000
1.93000000,3412.64740000,-3489.90210000
1.93500000,3470.14390000,-3490.20700000
1.94000000,3511.41400000,-3478.16770000
1.94500000,3531.76990000,-3472.93070000
1.95000000,3549.33550000,-3472.64380000
1.95500000,3568.48790000,-3475.34380000
1.96000000,3590.45040000,-3480.09660000
1.96500000,3616.46370000,-3485.81480000
1.97000000,3645.82460000,-3491.26770000
1.97500000,3680.99480000,-3496.42810000
1.98000000,3723.73030000,-3498.36930000
1.98500000,3766.86900000,-3495.06540000
1.99000000,3801.91890000,-3483.12930000
1.99500000,3801.18580000,-3472.16270000
2.00000000,3794.19750000,-3472.68190000
2.00500000,3796.45480000,-3478.69670000
2.01000000,3808.12600000,-3486.57870000
2.01500000,3823.21460000,-3493.11890000
2.02000000,3844.31190000,-3501.26800000
2.02500000,3858.52500000,-3505.84960000
2.03000000,3873.34450000,-3515.64440000
2.03500000,3894.46110000,-3526.95470000
2.04000000,3921.85400000,-3538.74160000
2.04500000,3956.12520000,-3550.86110000
2.05000000,3999.38950000,-3561.38700000
2.05500000,4050.16660000,-3567.67010000
2.06000000,4098.42320000,-3567.12670000
2.06500000,4132.82780000,-3565.34860000
2.07000000,4166.76990000,-3566.97240000
2.07500000,4207.43810000,-3567.87390000
2.08000000,4247.88500000,-3568.30030000
2.08500000,4296.28800000,-3565.94300000
2.09000000,4336.72340000,-3561.25550000
2.09500000,4379.34200000,-3556.65600000
2.10000000,4427.32290000,-3544.86250000
2.10500000,4456.47010000,-3531.53090000
2.11000000,4477.97350000,-3520.35940000
2.11500000,4497.44690000,-3511.40350000
2.12000000,4517.70800000,-3504.21960000
2.12500000,4541.36710000,-3496.67920000
2.13000000,4560.59080000,-3488.61500000
2.13500000,4579.57120000,-3480.41420000
2.14000000,4597.01920000,-3473.25220000
2.14500000,4615.92290000,-3466.64090000
2.15000000,4635.45160000,-3459.35430000
2.15500000,4656.73210000,-3451.84740000
2.16000000,4682.65860000,-3441.12230000
2.16500000,4702.93450000,-3424.85340000
2.17000000,4704.87580000,-3407.69610000
2.17500000,4697.66720000,-3396.07140000
2.18000000,4700.66120000,-3387.62360000
2.18500000,4702.99100000,-3371.82270000
2.19000000,4674.10700000,-3359.24050000
2.19500000,4646.22100000,-3359.48380000
2.20000000,4631.44700000,-3365.18970000
2.20500000,4630.52750000,-3372.76320000
2.21000000,4649.93340000,-3380.24560000
2.21500000,4683.35860000,-3339.36420000
2.22000000,4624.68420000,-3341.20620000
2.22500000,4605.68430000,-3352.43100000
2.23000000,4602.50920000,-3364.01790000
2.23500000,4606.80450000,-3374.26490000
2.24000000,4612.97470000,-3383.25990000
2.24500000,4619.25290000,-3392.16430000
2.25000000,4625.54760000,-3403.67050000
2.25500000,4644.15930000,-3415.74810000
2.26000000,4662.77040000,-3423.69980000
2.26500000,4685.17960000,-3433.55920000
2.27000000,4708.04800000,-3441.16390000
2.27500000,4736.01030000,-3448.26950000
2.28000000,4758.41760000,-3452.74090000
2.28500000,4780.99270000,-3457.97160000
2.29000000,4797.65540000,-3463.48720000
2.29500000,4815.95570000,-3471.70230000
2.30000000,4839.07680000,-3481.17060000
2.30500000,4867.20730000,-3490.75110000
2.31000000,4904.66190000,-3500.70760000
2.31500000,4953.57930000,-3508.62730000
2.32000000,5021.14340000,-3508.13670000
2.32500000,5066.71120000,-3492.53700000
2.33000000,5083.79970000,-3479.26520000
2.33500000,5095.80600000,-3475.81540000
2.34000000,5118.27130000,-3474.14800000
2.34500000,5140.72930000,-3471.67940000
2.35000000,5163.25470000,-3468.98620000
2.35500000,5184.51150000,-3466.13370000
2.36000000,5207.20240000,-3463.92060000
2.36500000,5233.92660000,-3461.27980000
2.37000000,5262.07600000,-3456.57720000
2.37500000,5287.81140000,-3446.47800000
2.38000000,5293.60850000,-3436.79570000
2.38500000,5297.25220000,-3434.64280000
2.39000000,5310.97080000,-3434.42190000
2.39500000,5329.67540000,-3434.39570000
2.40000000,5353.70630000,-3430.09300000
2.40500000,5368.79310000,-3424.12230000
2.41000000,5380.87490000,-3420.09620000
2.41500000,5389.73870000,-3416.99880000
2.42000000,5399.60830000,-3415.76100000
2.42500000,5395.79210000,-3418.87910000
2.43000000,5404.56650000,-3425.08230000
2.43500000,5415.98530000,-3433.68900000
2.44000000,5434.17950000,-3443.42020000
2.44500000,5456.16730000,-3453.37160000
2.45000000,5480.00740000,-3462.09440000
2.45500000,5506.66010000,-3473.86830000
2.46000000,5544.94810000,-3486.50190000
2.46500000,5592.36090000,-3496.49780000
2.47000000,5639.77260000,-3504.81640000
2.47500000,5695.56760000,-3514.67000000
2.48000000,5764.85700000,-3522.05940000
2.48500000,5842.46760000,-3525.11230000
2.49000000,5927.21680000,-3526.58950000
2.49500000,6029.60350000,-3524.44490000
2.50000000,6142.03640000,-3490.27880000
2.50500000,6210.25710000,-3468.37360000
2.51000000,6290.11470000,-3439.23760000
2.51500000,6358.99290000,-3406.27490000
2.52000000,6422.58340000,-3369.69310000
2.52500000,6465.73580000,-3323.92440000
2.53000000,6488.30880000,-3282.95800000
2.53500000,6496.88000000,-3245.68480000
2.54000000,6500.37610000,-3213.81230000
2.54500000,6501.50280000,-3185.65560000
2.55000000,6507.10100000,-3160.42840000
2.55500000,6516.38120000,-3135.98710000
2.56000000,6522.16920000,-3105.36750000
2.56500000,6510.86540000,-3079.36570000
2.57000000,6494.20740000,-3057.43480000
2.57500000,6478.25460000,-3041.25620000
2.58000000,6468.17130000,-3028.87300000
2.58500000,6464.56800000,-3018.26720000
2.59000000,6465.73860000,-3008.63590000
2.59500000,6469.57810000,-2996.30200000
2.60000000,6478.81670000,-2987.67160000
2.60500000,6496.86500000,-2976.11310000
2.61000000,6511.48110000,-2958.15700000
2.61500000,6513.55610000,-2934.38260000
2.62000000,6488.87360000,-2920.78480000
2.62500000,6473.84370000,-2912.81350000
2.63000000,6465.47250000,-2906.02280000
2.63500000,6459.06520000,-2900.02470000
2.64000000,6451.90690000,-2896.33400000
2.64500000,6449.99620000,-2894.76210000
2.65000000,6455.53390000,-2894.30500000
2.65500000,6466.91270000,-2896.12870000
2.66000000,6478.08790000,-2886.36750000
2.66500000,6488.12660000,-2885.41080000
2.67000000,6505.19630000,-2884.77830000
2.67500000,6526.41750000,-2883.34840000
2.68000000,6553.57130000,-2881.72310000
2.68500000,6584.48190000,-2877.84830000
2.69000000,6619.83720000,-2872.44810000
2.69500000,6660.59420000,-2863.61030000
2.70000000,6697.74290000,-2849.55890000
2.70500000,6721.66570000,-2832.78210000
2.71000000,6738.21690000,-2819.30830000
2.71500000,6761.64840000,-2806.82660000
2.72000000,6787.78160000,-2789.01780000
2.72500000,6805.17290000,-2766.58350000
2.73000000,6799.29530000,-2746.54570000
2.73500000,6799.40430000,-2730.01450000
2.74000000,6790.30290000,-2712.97900000
2.74500000,6767.70770000,-2699.52530000
2.75000000,6744.14130000,-2691.59840000
2.75500000,6720.99010000,-2688.27940000
2.76000000,6700.10370000,-2688.38250000
2.76500000,6683.46260000,-2691.60340000
2.77000000,6672.86960000,-2696.43780000
2.77500000,6665.43700000,-2701.94720000
2.78000000,6661.16200000,-2708.74410000
2.78500000,6662.29030000,-2716.89460000
2.79000000,6670.71840000,-2724.90630000
2.79500000,6686.88540000,-2732.67900000
2.80000000,6709.58920000,-2737.46680000
2.80500000,6732.15730000,-2740.28870000
2.81000000,6756.66270000,-2741.78360000
2.81500000,6783.37830000,-2741.57230000
2.82000000,6813.27800000,-2738.32570000
2.82500000,6838.86140000,-2731.49200000
2.83000000,6856.61800000,-2721.04510000
2.83500000,6860.00520000,-2716.60670000
2.84000000,6873.37600000,-2716.80890000
2.84500000,6898.81520000,-2717.67390000
2.85000000,6933.80650000,-2715.22640000
2.85500000,6967.03150000,-2709.91860000
2.86000000,7000.69120000,-2703.70320000
2.86500000,7035.84150000,-2696.01630000
2.87000000,7069.54890000,-2686.34100000
2.87500000,7105.86420000,-2678.41600000
2.88000000,7154.89560000,-2669.66830000
2.88500000,7215.92710000,-2652.43080000
2.89000000,7264.19980000,-2627.03770000
2.89500000,7305.26020000,-2600.72930000
2.90000000,7342.97990000,-2574.40330000
2.90500000,7389.93690000,-2544.74540000
2.91000000,7421.44550000,-2504.20330000
2.91500000,7435.60720000,-2464.70130000
2.92000000,7439.64070000,-2427.36810000
2.92500000,7426.10100000,-2391.39190000
2.93000000,7410.07030000,-2365.99180000
2.93500000,7409.31060000,-2344.90930000
2.94000000,7429.81800000,-2318.41990000
2.94500000,7434.45150000,-2273.06290000
2.95000000,7383.47750000,-2242.40780000
2.95500000,7347.30600000,-2222.05590000
2.96000000,7309.44690000,-2208.99540000
2.96500000,7286.19310000,-2203.02450000
2.97000000,7274.52690000,-2195.97140000
2.97500000,7260.89780000,-2189.12960000
2.98000000,7249.50340000,-2183.94950000
2.98500000,7239.10600000,-2180.51480000
2.99000000,7232.26090000,-2178.32860000
2.99500000,7229.60960000,-2176.19930000
3.00000000,7229.13850000,-2173.04010000
3.00500000,7228.21060000,-2168.76450000
3.01000000,7223.13510000,-2164.12600000
3.01500000,7216.15690000,-2159.55210000
3.02000000,7200.85570000,-2156.83740000
3.02500000,7184.11530000,-2156.47780000
3.03000000,7161.74380000,-2158.72640000
3.03500000,7138.04060000,-2169.66780000
3.04000000,7131.56480000,-2185.62170000
3.04500000,7141.35560000,-2201.22220000
3.05000000,7158.60450000,-2212.39100000
3.05500000,7178.37200000,-2224.04810000
3.06000000,7208.26910000,-2235.16050000
3.06500000,7262.01760000,-2245.32050000
3.07000000,7333.90980000,-2244.91350000
3.07500000,7402.63390000,-2230.80110000
3.08000000,7451.82530000,-2204.94130000
3.08500000,7464.18350000,-2176.74250000
3.09000000,7463.06870000,-2159.16630000
3.09500000,7455.19520000,-2142.96380000
3.10000000,7440.74680000,-2136.23150000
3.10500000,7433.91220000,-2135.01280000
3.11000000,7439.25520000,-2136.31390000
3.11500000,7446.41020000,-2137.79510000
3.12000000,7457.11600000,-2142.39080000
3.12500000,7480.78850000,-2148.75920000
3.13000000,7508.87930000,-2153.56970000
3.13500000,7544.87360000,-2160.43240000
3.14000000,7595.62900000,-2166.28580000
3.14500000,7658.58520000,-2168.53830000
3.15000000,7725.54470000,-2165.14740000
3.15500000,7803.41900000,-2155.92280000
3.16000000,7872.81650000,-2139.76890000
3.16500000,7947.95010000,-2120.55760000
3.17000000,8019.53910000,-2089.39260000
3.17500000,8060.35330000,-2051.51230000
3.18000000,8073.87230000,-2024.37190000
3.18500000,8110.14400000,-2002.71390000
3.19000000,8147.99070000,-1975.56410000
3.19500000,8174.22910000,-1951.38820000
3.20000000,8201.28210000,-1931.19920000
3.20500000,8238.80910000,-1913.09000000
3.21000000,8281.28930000,-1891.64950000
3.21500000,8321.99700000,-1866.56510000
3.22000000,8355.18270000,-1841.06180000
3.22500000,8384.30630000,-1815.20230000
3.23000000,8407.80870000,-1792.13380000
3.23500000,8438.66160000,-1771.18650000
3.24000000,8473.67850000,-1744.47040000
3.24500000,8496.26740000,-1721.16100000
3.25000000,8534.96410000,-1697.06190000
3.25500000,8562.80540000,-1670.85240000
3.26000000,8594.95430000,-1649.48420000
3.26500000,8636.58670000,-1627.81150000
3.27000000,8688.00250000,-1602.99560000
3.27500000,8743.78330000,-1570.39180000
3.28000000,8798.43600000,-1529.33960000
3.28500000,8818.05990000,-1491.12900000
3.29000000,8859.81580000,-1455.74210000
3.29500000,8892.91160000,-1413.73550000
3.30000000,8924.89100000,-1374.14220000
3.30500000,8954.44540000,-1331.24780000
3.31000000,8984.79940000,-1285.55960000
3.31500000,9010.99760000,-1231.80140000
3.32000000,8997.40820000,-1173.83060000
3.32500000,8958.76820000,-1132.39480000
3.33000000,8942.17610000,-1103.37640000
3.33500000,8942.14520000,-1077.29690000
3.34000000,8967.13940000,-1050.60930000
3.34500000,9012.35970000,-1012.51020000
3.35000000,9049.28810000,-959.65756000
3.35500000,9056.55560000,-906.45569000
3.36000000,9049.82800000,-855.19974000
3.36500000,9032.71090000,-816.93555000
3.37000000,9046.08010000,-784.00791000
3.37500000,9058.87920000,-745.57074000
3.38000000,9080.49980000,-701.11602000
3.38500000,9077.67050000,-655.12560000
3.39000000,9068.44820000,-614.21557000
3.39500000,9065.29650000,-574.71410000
3.40000000,9052.49480000,-535.22438000
3.40500000,9032.73630000,-495.13856000
3.41000000,9006.66280000,-459.91583000
3.41500000,8976.10540000,-425.93277000
3.42000000,8943.83720000,-393.77418000
3.42500000,8905.33330000,-364.18783000
3.43000000,8869.93800000,-338.42412000
3.43500000,8831.46120000,-313.00930000
3.44000000,8783.79800000,-290.63073000
3.44500000,8732.45760000,-275.88279000
3.45000000,8690.03840000,-268.78903000
3.45500000,8661.80380000,-262.92770000
3.46000000,8637.11010000,-260.66641000
3.46500000,8631.38520000,-260.15163000
3.47000000,8637.46690000,-255.87578000
3.47500000,8647.34380000,-246.67254000
3.48000000,8647.17410000,-233.19294000
3.48500000,8639.44050000,-225.48508000
3.49000000,8639.43100000,-222.25734000
3.49500000,8655.37280000,-217.68969000
3.50000000,8682.70830000,-208.46182000
