state,lambda_nm,theta_deg,r_pp_real,r_pp_imag,abs_r_pp,arg_r_pp_deg,r_ss_real,r_ss_imag,abs_r_ss,arg_r_ss_deg,r_ps_real,r_ps_imag,abs_r_ps,arg_r_ps_deg,r_sp_real,r_sp_imag,abs_r_sp,arg_r_sp_deg
0%,677.4,70.5,0.006576490951177383,-0.11143342342423271,0.11162731784502955,-86.6224800329516,-0.7826130069465866,0.0986704469372707,0.7888085799107276,172.81416528315555,-0.00013322832969144292,0.0005998767707631784,0.0006144932285498602,102.52174276593725,-0.00013824203832084285,0.0006602784708713185,0.0006745950787363246,101.8251643496648
0%,678.3499999999999,70.5,0.005994779035134302,-0.11088574000802086,0.11104766865092884,-86.90544979151768,-0.7822247941544646,0.09847032156002938,0.7883983972701428,172.82506580433937,-0.000134838230155408,0.0006070022139695133,0.0006217982277840084,102.52420664797529,-0.00013585172191643308,0.0006676707646587444,0.0006813515541390159,101.50103577435237
0%,679.3,70.5,0.005446687038847905,-0.11031868650955304,0.11045306239707522,-87.17347089400349,-0.7818655460869878,0.09825020563031994,0.7880144891207926,172.83768245977257,-0.00013806745169052747,0.0006217011993427046,0.0006368477074469794,102.52104654550567,-0.00012867371565611758,0.0006787087897706339,0.0006907984846629804,100.73507390067749
0%,680.25,70.5,0.004931136574953808,-0.1097351066960949,0.10984584539036595,-87.42704610709151,-0.7815423095556028,0.09802176948111321,0.7876653152943287,172.8512379625923,-0.00013578932254092863,0.0006392711327411271,0.0006535337185426993,101.99211471456599,-0.00011859978724084492,0.0006873627270673192,0.000697519482233289,99.78960914288703
0%,681.2,70.5,0.0044448167727061914,-0.10914384911384907,0.10923431784713805,-87.6679529247681,-0.7812359107236808,0.09779029895140695,0.787332516014209,172.86517679371758,-0.00012833587431138076,0.0006603102462135994,0.0006726661266110631,100.99870940602648,-0.00010603282424922778,0.0006973180570476268,0.0007053335611630463,98.64605348418235
0%,682.15,70.5,0.003992103280198084,-0.10855303887589567,0.10862642007261163,-87.89386239121852,-0.7809312738669039,0.09755731454539057,0.7870013240933548,172.87925267830207,-0.00011799938270121037,0.0006803752514992823,0.0006905319233537131,99.839096480919,-9.345715098520505e-05,0.0007116728891607676,0.0007177830732447691,97.48129420067268
0%,683.0999999999999,70.5,0.003553314836430271,-0.1079730565328145,0.10803150921543747,-88.11511778659464,-0.7806411972162861,0.09731744293490696,0.786683776043885,172.8939693650238,-0.00010567906248227279,0.0007009487157069761,0.000708870345196067,98.57366986907651,-7.940730631241587e-05,0.0007300082002391201,0.000734314301040197,96.20799260412315
0%,684.05,70.5,0.0031207925408882906,-0.10741625891875022,0.10746158395530586,-88.33583892797719,-0.7803717614769595,0.09707089024997356,0.7863859382291719,172.90936664980882,-9.509340127185008e-05,0.0007201593100576371,0.0007264104809459601,97.52210174218631,-6.337250558554053e-05,0.0007533284558198031,0.0007559893099852923,94.808590606937
0%,685.0,70.5,0.0026645537715617846,-0.10688337441628665,0.10691658231263129,-88.57193814033033,-0.780109089454541,0.09682551182800674,0.7860950140983904,172.92475138685703,-8.213791217000118e-05,0.0007426876061421151,0.0007472158436039431,96.31100841176341,-4.03756506338298e-05,0.0007756737393883655,0.0007767238525633386,92.97969151745929
0%,685.95,70.5,0.002130825111078283,-0.10640044509105127,0.10642177940265714,-88.85272126306914,-0.7798637007565421,0.0965543682724874,0.7858181327700376,172.94216674785866,-6.071490927968866e-05,0.0007824653808344748,0.0007848174134238361,94.43693947143991,-3.495392453578004e-06,0.0007927448660558153,0.0007927525720086042,90.25262848878471
0%,686.9,70.5,0.001542005304572901,-0.1059117033366894,0.10592292803750392,-89.16586976444147,-0.7796514578698429,0.09627232548485663,0.7855728842143379,172.9606796361034,-2.7776930764070692e-05,0.0008218172215191306,0.0008222865093555262,91.935826155373,4.0389007792404514e-05,0.0008094557239786467,0.0008104627326609472,87.14351011084858
0%,687.8499999999999,70.5,0.0008937150749872007,-0.10535407368947972,0.10535786429879632,-89.51397348134876,-0.7795029475847614,0.09597823671336801,0.7853895003219348,172.98064457243171,1.8300237838577467e-05,0.0008513314944202459,0.0008515281628324209,88.76855849542349,9.118064793908748e-05,0.0008262264033695616,0.0008312424316549254,83.70243875352172
0%,688.8,70.5,0.0002402856114635114,-0.10475879187172674,0.10475906744334275,-89.86858069833586,-0.779345160266128,0.09571957609527455,0.7852013220048064,172.99797043086136,6.175777377288744e-05,0.0008769381868349951,0.0008791101217429088,85.97163468893748,0.00013801426827806488,0.0008372706079120437,0.0008485693896916933,80.63963400961568
0%,689.75,70.5,-0.00036546529829096803,-0.10413871331932649,0.10413935460088622,-90.20107347709617,-0.7791088267197135,0.09556120466600734,0.7849474553814332,173.0073413008457,9.135039510944535e-05,0.0008918683413095091,0.0008965344571832288,84.1518239442074,0.00016986694110534707,0.0008375652939962354,0.0008546171068890956,78.53532144708227
0%,690.7,70.5,-0.0009260885244854418,-0.10350083244047095,0.103504975512415,-90.51264851402172,-0.778853786941639,0.09541603245484755,0.7846766472138421,173.01559553327806,0.00011887130067724301,0.0009035219880861693,0.000911308053887314,82.50496339846185,0.00019848567253394025,0.0008358099659685776,0.0008590546323800631,76.64102710343211
0%,691.65,70.5,-0.0014137805500138512,-0.1028558550307225,0.10286557096300297,-90.78749583898602,-0.7785934079212445,0.09523136171124429,0.7843957592387885,173.02667188718507,0.00015423958638567607,0.0009169310836866946,0.000929813132967738,80.45150427324698,0.00023204479359880125,0.000840390644801451,0.0008718378416346179,74.5643515642966
0%,692.5999999999999,70.5,-0.0018768983854174704,-0.1022119940119698,0.10222922511421151,-91.05199269913611,-0.7783363443153487,0.0950268576457832,0.784115787722842,173.0392240874454,0.00018516904563285573,0.0009250032042503816,0.0009433549190702594,78.68003788775344,0.0002581805315419126,0.0008412248527291162,0.0008799525212853178,72.93821318539825
0%,693.55,70.5,-0.002354822091553303,-0.10158701006240173,0.10161429919308294,-91.32789821610346,-0.7780975676354738,0.09481104083057856,0.7838526380791343,173.05276778917965,0.00020457900344407243,0.0009236246390280329,0.0009460100646768162,77.51085919674168,0.00027175335425391907,0.0008304484098037154,0.0008737816929266576,71.87999448884587
0%,694.5,70.5,-0.00283492695190962,-0.10096269318845927,0.10100248624013977,-91.60838302438164,-0.7778629124649404,0.09459136691528275,0.7835931580120779,173.0666369331651,0.00021831152545891158,0.0009183218788198413,0.0009439147182173823,76.62737481947207,0.0002811313223288007,0.0008213445937349129,0.0008681254299074006,71.10485704889065
0%,695.45,70.5,-0.003331558096633269,-0.10031987463445885,0.10037517883433525,-91.90205671913448,-0.7776394722490777,0.09435965823803714,0.7833434073907964,173.08148793125656,0.00022450422353768743,0.0009123468478744565,0.0009395631523281001,76.17569899347984,0.0002798577027367233,0.0008169550667799643,0.0008635600239233705,71.09049234170813
