omega_eV,Re,Im
2.22500000,4581.73040000,-3461.62650000
2.23000000,4590.06900000,-3474.20630000
2.23500000,4639.90640000,-3471.88470000
2.24000000,4607.05270000,-3453.76380000
2.24500000,4588.98140000,-3464.11630000
2.25000000,4588.33000000,-3477.65720000
2.25500000,4597.14200000,-3491.77120000
2.26000000,4614.54840000,-3505.25980000
2.26500000,4643.23320000,-3517.18230000
2.27000000,4675.62820000,-3525.01400000
2.27500000,4705.76960000,-3532.53140000
2.28000000,4743.72640000,-3539.09650000
2.28500000,4782.21410000,-3542.30970000
2.29000000,4819.98770000,-3544.31220000
2.29500000,4857.29750000,-3546.15770000
2.30000000,4907.45910000,-3546.42560000
2.30500000,4958.20570000,-3535.09780000
2.31000000,4979.64310000,-3517.85470000
2.31500000,4977.48550000,-3508.12360000
2.32000000,4977.81180000,-3506.58690000
2.32500000,4984.80600000,-3508.45840000
2.33000000,4993.88690000,-3511.11850000
2.33500000,5004.13570000,-3514.54460000
2.34000000,5015.81810000,-3517.77140000
2.34500000,5025.50490000,-3521.66570000
2.35000000,5038.02090000,-3527.35630000
2.35500000,5054.02650000,-3533.43260000
2.36000000,5073.44060000,-3539.06720000
2.36500000,5094.83270000,-3543.22850000
2.37000000,5113.15400000,-3546.10200000
2.37500000,5130.98790000,-3550.83360000
2.38000000,5153.58520000,-3556.27510000
2.38500000,5181.09870000,-3561.50120000
2.39000000,5215.42730000,-3565.68940000
2.39500000,5255.79760000,-3564.30090000
2.40000000,5286.72310000,-3556.25750000
2.40500000,5296.97990000,-3549.18860000
2.41000000,5307.75840000,-3551.14690000
2.41500000,5328.01680000,-3553.86210000
2.42000000,5352.72780000,-3555.57970000
2.42500000,5379.54970000,-3556.59560000
2.43000000,5404.03580000,-3552.37390000
2.43500000,5417.42410000,-3551.85540000
2.44000000,5430.20770000,-3554.13810000
2.44500000,5441.39270000,-3558.82660000
2.45000000,5458.60560000,-3567.95180000
2.45500000,5486.31620000,-3578.07440000
2.46000000,5519.83710000,-3588.31920000
2.46500000,5561.69180000,-3598.67840000
2.47000000,5609.73350000,-3609.94320000
2.47500000,5673.94730000,-3621.16450000
2.48000000,5753.32800000,-3628.17480000
2.48500000,5842.55000000,-3628.47700000
2.49000000,5931.18850000,-3619.49660000
2.49500000,6010.04340000,-3605.06880000
2.50000000,6080.83200000,-3587.92820000
2.50500000,6148.19220000,-3569.90840000
2.51000000,6217.18780000,-3549.56440000
2.51500000,6288.62050000,-3525.34950000
2.52000000,6356.88460000,-3490.90900000
2.52500000,6413.23450000,-3452.51170000
2.53000000,6441.80280000,-3412.32490000
2.53500000,6450.87560000,-3374.16770000
2.54000000,6454.57520000,-3347.35280000
2.54500000,6463.29870000,-3324.06800000
2.55000000,6475.61800000,-3303.57780000
2.55500000,6494.77230000,-3282.21270000
2.56000000,6511.24200000,-3261.15040000
2.56500000,6531.49310000,-3238.67460000
2.57000000,6546.04080000,-3213.60880000
2.57500000,6550.03760000,-3187.47460000
2.58000000,6549.16470000,-3166.42060000
2.58500000,6546.30710000,-3147.95970000
2.59000000,6545.14610000,-3133.72170000
2.59500000,6550.52700000,-3120.62600000
2.60000000,6560.64080000,-3106.94370000
2.60500000,6569.81780000,-3091.17130000
2.61000000,6574.74260000,-3075.51190000
2.61500000,6576.02000000,-3061.20290000
2.62000000,6577.66740000,-3048.41600000
2.62500000,6580.82980000,-3035.46030000
2.63000000,6582.51200000,-3024.31370000
2.63500000,6590.31860000,-3011.42180000
2.64000000,6590.12910000,-2994.64390000
2.64500000,6574.06290000,-2981.84140000
2.65000000,6557.21090000,-2977.57050000
2.65500000,6551.25740000,-2978.50540000
2.66000000,6560.76700000,-2981.27510000
2.66500000,6579.23310000,-2981.23710000
2.67000000,6606.72380000,-2979.74890000
2.67500000,6633.99900000,-2973.60770000
2.68000000,6658.03850000,-2969.29860000
2.68500000,6690.66410000,-2966.02640000
2.69000000,6732.56270000,-2960.75610000
2.69500000,6780.92740000,-2951.30550000
2.70000000,6830.00170000,-2934.52430000
2.70500000,6865.75290000,-2911.08540000
2.71000000,6883.43620000,-2888.92710000
2.71500000,6899.36650000,-2871.40050000
2.72000000,6925.01550000,-2853.11750000
2.72500000,6941.18850000,-2828.55150000
2.73000000,6944.26900000,-2805.79890000
2.73500000,6940.67080000,-2784.71910000
2.74000000,6933.50600000,-2764.41250000
2.74500000,6914.02440000,-2745.58090000
2.75000000,6885.52800000,-2732.93490000
2.75500000,6860.05470000,-2725.96250000
2.76000000,6838.01940000,-2721.57610000
2.76500000,6816.92720000,-2719.64130000
2.77000000,6797.26950000,-2721.11660000
2.77500000,6783.40490000,-2725.10440000
2.78000000,6774.01360000,-2730.38720000
2.78500000,6769.29390000,-2736.73260000
2.79000000,6770.33800000,-2744.37010000
2.79500000,6781.73890000,-2751.71180000
2.80000000,6797.56290000,-2756.34170000
2.80500000,6817.11280000,-2760.29730000
2.81000000,6843.93880000,-2763.13120000
2.81500000,6876.16320000,-2762.70260000
2.82000000,6909.28900000,-2757.03610000
2.82500000,6936.77210000,-2746.72560000
2.83000000,6950.53040000,-2734.06140000
2.83500000,6949.52650000,-2726.08760000
2.84000000,6951.95560000,-2723.02020000
2.84500000,6964.22290000,-2723.55040000
2.85000000,6987.74280000,-2722.40760000
2.85500000,7012.81980000,-2719.77950000
2.86000000,7041.70080000,-2713.77450000
2.86500000,7065.43890000,-2707.08710000
2.87000000,7087.20310000,-2698.99880000
2.87500000,7103.06630000,-2693.06780000
2.88000000,7123.97070000,-2689.54760000
2.88500000,7154.87920000,-2686.26710000
2.89000000,7191.72560000,-2680.59180000
2.89500000,7240.09210000,-2672.33500000
2.90000000,7290.87230000,-2656.63730000
2.90500000,7333.43430000,-2636.34740000
2.91000000,7370.58000000,-2615.10470000
2.91500000,7408.89240000,-2593.63380000
2.92000000,7456.74260000,-2568.56480000
2.92500000,7493.53270000,-2529.99720000
2.93000000,7507.07460000,-2493.69120000
2.93500000,7507.52560000,-2457.25790000
2.94000000,7494.70300000,-2426.15930000
2.94500000,7475.79000000,-2402.09420000
2.95000000,7462.73020000,-2383.68570000
2.95500000,7461.15890000,-2367.05640000
2.96000000,7470.48610000,-2348.80070000
2.96500000,7483.59760000,-2323.89930000
2.97000000,7469.58150000,-2291.03300000
2.97500000,7432.31150000,-2269.59030000
2.98000000,7396.87040000,-2258.30930000
2.98500000,7376.71960000,-2252.90680000
2.99000000,7367.24070000,-2248.41470000
2.99500000,7363.78820000,-2244.53710000
3.00000000,7364.51290000,-2239.56380000
3.00500000,7364.81430000,-2234.32200000
3.01000000,7363.54780000,-2229.16860000
3.01500000,7366.27960000,-2225.72490000
3.02000000,7370.95140000,-2220.90420000
3.02500000,7374.20770000,-2215.41260000
3.03000000,7373.20910000,-2208.20210000
3.03500000,7361.94820000,-2200.50020000
3.04000000,7343.04860000,-2199.37020000
3.04500000,7330.20600000,-2202.18950000
3.05000000,7321.01380000,-2208.65820000
3.05500000,7321.61550000,-2216.00140000
3.06000000,7326.84570000,-2224.87760000
3.06500000,7349.41560000,-2235.30790000
3.07000000,7385.58950000,-2239.49010000
3.07500000,7422.77830000,-2240.18830000
3.08000000,7459.51240000,-2234.66270000
3.08500000,7485.07550000,-2226.04630000
3.09000000,7510.36810000,-2214.15760000
3.09500000,7509.80430000,-2201.85290000
3.10000000,7512.99160000,-2197.92320000
3.10500000,7520.61570000,-2195.59210000
3.11000000,7537.19960000,-2190.67040000
3.11500000,7534.28150000,-2183.43100000
3.12000000,7532.29560000,-2184.11990000
3.12500000,7535.09650000,-2186.97450000
3.13000000,7537.63960000,-2194.20530000
3.13500000,7554.73660000,-2206.02440000
3.14000000,7587.38160000,-2214.21100000
3.14500000,7626.36410000,-2222.97360000
3.15000000,7670.57550000,-2227.65230000
3.15500000,7725.97330000,-2233.40130000
3.16000000,7789.29040000,-2233.32180000
3.16500000,7856.44050000,-2228.68840000
3.17000000,7922.21140000,-2219.04650000
3.17500000,7987.06010000,-2203.95010000
3.18000000,8035.73260000,-2188.05530000
3.18500000,8085.40590000,-2178.75190000
3.19000000,8161.21980000,-2163.23510000
3.19500000,8212.41330000,-2141.17450000
3.20000000,8275.35500000,-2127.86410000
3.20500000,8348.86240000,-2111.83690000
3.21000000,8432.92440000,-2091.41950000
3.21500000,8516.64510000,-2062.39050000
3.22000000,8596.09970000,-2030.37380000
3.22500000,8682.74610000,-1993.72720000
3.23000000,8765.40660000,-1939.35370000
3.23500000,8803.17620000,-1883.83260000
3.24000000,8840.15760000,-1835.30090000
3.24500000,8854.32400000,-1781.55790000
3.25000000,8856.49460000,-1742.60130000
3.25500000,8879.63890000,-1707.90940000
3.26000000,8907.35460000,-1665.39230000
3.26500000,8926.74730000,-1631.12160000
3.27000000,8954.79210000,-1593.50810000
3.27500000,8987.01690000,-1556.08250000
3.28000000,9017.05550000,-1514.37670000
3.28500000,9041.79090000,-1470.90330000
3.29000000,9048.61460000,-1423.67400000
3.29500000,9045.37610000,-1387.16180000
3.30000000,9050.54400000,-1356.82300000
3.30500000,9067.84740000,-1328.73920000
3.31000000,9103.00150000,-1299.07530000
3.31500000,9152.83510000,-1262.15820000
3.32000000,9208.35220000,-1210.26790000
3.32500000,9220.18800000,-1140.10270000
3.33000000,9178.10350000,-1086.59990000
3.33500000,9143.64570000,-1048.28530000
3.34000000,9114.69510000,-1015.45900000
3.34500000,9091.95760000,-989.71648000
3.35000000,9084.10650000,-970.66884000
3.35500000,9099.75790000,-951.38014000
3.36000000,9134.03440000,-928.04980000
3.36500000,9183.55870000,-894.30933000
3.37000000,9226.76620000,-848.62280000
3.37500000,9259.13650000,-798.24787000
3.38000000,9276.82220000,-741.72815000
3.38500000,9270.77320000,-689.30767000
3.39000000,9265.00630000,-642.67043000
3.39500000,9264.59070000,-597.30406000
3.40000000,9262.99060000,-549.43956000
3.40500000,9249.81770000,-506.11812000
3.41000000,9246.25130000,-463.56798000
3.41500000,9234.96910000,-417.08253000
3.42000000,9213.82360000,-369.02369000
3.42500000,9172.89590000,-321.64088000
3.43000000,9123.40480000,-283.97642000
3.43500000,9073.71190000,-249.64158000
3.44000000,9014.39240000,-217.80888000
3.44500000,8952.53450000,-197.36416000
3.45000000,8901.43260000,-180.92038000
3.45500000,8853.05050000,-168.31641000
3.46000000,8810.14080000,-156.79835000
3.46500000,8768.84520000,-151.16911000
3.47000000,8739.52830000,-147.88696000
3.47500000,8715.02200000,-145.84522000
3.48000000,8695.88490000,-146.42722000
3.48500000,8691.88130000,-150.49056000
3.49000000,8700.38320000,-151.18628000
3.49500000,8716.35830000,-150.85225000
3.50000000,8742.00600000,-148.48225000
