omega_eV,Re,Im
2.34000000,4468.89460000,-3169.79260000
2.34500000,4503.06930000,-3175.71420000
2.35000000,4532.68030000,-3184.16640000
2.35500000,4565.16500000,-3194.36050000
2.36000000,4601.43470000,-3202.14780000
2.36500000,4630.76150000,-3207.76870000
2.37000000,4659.12520000,-3216.35940000
2.37500000,4692.67510000,-3224.01120000
2.38000000,4722.78280000,-3230.26650000
2.38500000,4743.08020000,-3239.39200000
2.39000000,4773.94040000,-3252.45940000
2.39500000,4809.46230000,-3262.36430000
2.40000000,4839.96200000,-3272.97590000
2.40500000,4871.96120000,-3287.22980000
2.41000000,4911.02280000,-3303.52470000
2.41500000,4959.06660000,-3320.08490000
2.42000000,5012.25890000,-3334.84630000
2.42500000,5074.62620000,-3350.78670000
2.43000000,5159.59480000,-3365.84330000
2.43500000,5261.35690000,-3360.76240000
2.44000000,5346.07110000,-3354.37960000
2.44500000,5444.72600000,-3341.33950000
2.45000000,5517.87820000,-3307.25490000
2.45500000,5556.83870000,-3282.19610000
2.46000000,5598.18770000,-3259.22580000
2.46500000,5619.91100000,-3245.26630000
2.47000000,5657.28660000,-3236.36420000
2.47500000,5701.09600000,-3226.24060000
2.48000000,5749.67050000,-3215.12510000
2.48500000,5798.19410000,-3201.09210000
2.49000000,5845.42110000,-3185.63600000
2.49500000,5890.04300000,-3168.12210000
2.50000000,5934.68580000,-3148.80920000
2.50500000,5971.40410000,-3126.73050000
2.51000000,6009.13100000,-3104.79390000
2.51500000,6043.55140000,-3078.84970000
2.52000000,6066.10310000,-3047.86720000
2.52500000,6073.06580000,-3021.68640000
2.53000000,6078.03550000,-3000.40070000
2.53500000,6083.12790000,-2980.08270000
2.54000000,6090.76780000,-2961.28560000
2.54500000,6097.77630000,-2940.31580000
2.55000000,6093.90990000,-2920.41110000
2.55500000,6084.06070000,-2904.20260000
2.56000000,6079.98900000,-2893.06660000
2.56500000,6080.58480000,-2880.65630000
2.57000000,6078.28930000,-2868.37540000
2.57500000,6075.96730000,-2856.60560000
2.58000000,6070.56620000,-2844.38560000
2.58500000,6061.59700000,-2835.78620000
2.59000000,6055.81400000,-2827.66600000
2.59500000,6045.75310000,-2818.68940000
2.60000000,6027.77490000,-2812.29330000
2.60500000,6007.45670000,-2809.57720000
2.61000000,5984.57480000,-2810.44000000
2.61500000,5962.77320000,-2816.39030000
2.62000000,5951.23200000,-2826.49170000
2.62500000,5948.14270000,-2838.17610000
2.63000000,5954.00970000,-2850.52180000
2.63500000,5966.27480000,-2861.90140000
2.64000000,5983.46530000,-2871.77080000
2.64500000,5999.85510000,-2880.52460000
2.65000000,6018.05990000,-2889.84490000
2.65500000,6040.96790000,-2899.44680000
2.66000000,6067.25820000,-2907.19330000
2.66500000,6090.26000000,-2913.22100000
2.67000000,6112.17460000,-2920.86310000
2.67500000,6135.35950000,-2928.92930000
2.68000000,6159.35160000,-2937.25300000
2.68500000,6185.90110000,-2945.35080000
2.69000000,6209.48360000,-2953.36900000
2.69500000,6238.89920000,-2962.38080000
2.70000000,6266.41860000,-2970.99890000
2.70500000,6297.70620000,-2981.19600000
2.71000000,6334.49550000,-2990.94730000
2.71500000,6372.26900000,-2999.44800000
2.72000000,6413.49350000,-3008.63240000
2.72500000,6459.82890000,-3016.81490000
2.73000000,6509.06880000,-3023.41990000
2.73500000,6560.44390000,-3028.23150000
2.74000000,6613.24570000,-3032.47130000
2.74500000,6671.73720000,-3035.39450000
2.75000000,6736.41620000,-3034.45910000
2.75500000,6794.44850000,-3029.36900000
2.76000000,6849.09080000,-3023.10310000
2.76500000,6898.82540000,-3017.72600000
2.77000000,6950.37670000,-3013.95030000
2.77500000,7016.09540000,-3009.70800000
2.78000000,7083.65800000,-2993.28830000
2.78500000,7135.90310000,-2980.77190000
2.79000000,7192.49030000,-2970.77010000
2.79500000,7263.23070000,-2960.39310000
2.80000000,7337.56670000,-2943.27800000
2.80500000,7404.46650000,-2921.20430000
2.81000000,7464.56000000,-2899.02230000
2.81500000,7531.15240000,-2877.16050000
2.82000000,7596.55050000,-2849.58860000
2.82500000,7653.86120000,-2818.27270000
2.83000000,7698.43450000,-2774.33980000
2.83500000,7725.37290000,-2740.47730000
2.84000000,7740.36570000,-2711.73040000
2.84500000,7770.40530000,-2685.31040000
2.85000000,7795.83660000,-2655.98720000
2.85500000,7821.00110000,-2630.67090000
2.86000000,7858.44970000,-2600.20130000
2.86500000,7889.60220000,-2564.43260000
2.87000000,7895.27780000,-2523.17440000
2.87500000,7881.25180000,-2491.36630000
2.88000000,7867.48040000,-2468.20520000
2.88500000,7861.44730000,-2450.23470000
2.89000000,7862.36970000,-2434.92700000
2.89500000,7873.69490000,-2419.71700000
2.90000000,7886.42230000,-2401.28420000
2.90500000,7890.66410000,-2380.24460000
2.91000000,7884.58480000,-2362.76000000
2.91500000,7880.73270000,-2350.53010000
2.92000000,7884.80140000,-2339.46140000
2.92500000,7888.27420000,-2328.25650000
2.93000000,7894.02580000,-2319.68740000
2.93500000,7908.86700000,-2312.33720000
2.94000000,7926.79250000,-2303.41390000
2.94500000,7947.51510000,-2295.98260000
2.95000000,7978.35570000,-2288.80600000
2.95500000,8020.60720000,-2278.55210000
2.96000000,8066.99800000,-2261.76390000
2.96500000,8107.74940000,-2236.89010000
2.97000000,8129.14490000,-2209.20070000
2.97500000,8140.29410000,-2185.47780000
2.98000000,8146.03760000,-2165.03560000
2.98500000,8153.98340000,-2148.08500000
2.99000000,8165.81780000,-2132.24700000
2.99500000,8182.04130000,-2115.57590000
3.00000000,8197.94040000,-2097.92560000
3.00500000,8206.36190000,-2080.07520000
3.01000000,8212.69310000,-2064.28910000
3.01500000,8219.52190000,-2052.27120000
3.02000000,8232.51750000,-2041.66420000
3.02500000,8251.57740000,-2031.45510000
3.03000000,8273.19360000,-2019.20080000
3.03500000,8295.83910000,-2006.86490000
3.04000000,8321.30450000,-1995.07090000
3.04500000,8355.71080000,-1981.84210000
3.05000000,8390.05390000,-1965.03360000
3.05500000,8425.95580000,-1943.23650000
3.06000000,8460.39110000,-1922.82870000
3.06500000,8497.63410000,-1899.18450000
3.07000000,8535.17270000,-1869.06190000
3.07500000,8561.60000000,-1835.20720000
3.08000000,8573.56070000,-1798.65090000
3.08500000,8575.63270000,-1764.55670000
3.09000000,8572.88250000,-1735.63120000
3.09500000,8578.10400000,-1709.17340000
3.10000000,8594.46050000,-1681.12330000
3.10500000,8606.83400000,-1645.80760000
3.11000000,8602.47600000,-1603.74560000
3.11500000,8558.37620000,-1565.51580000
3.12000000,8504.58660000,-1543.69160000
3.12500000,8456.66830000,-1531.21340000
3.13000000,8418.91250000,-1526.74740000
3.13500000,8394.65290000,-1527.71640000
3.14000000,8384.72720000,-1529.37500000
3.14500000,8385.72690000,-1529.96700000
3.15000000,8388.65520000,-1528.48440000
3.15500000,8394.06730000,-1527.98790000
3.16000000,8404.02770000,-1528.21120000
3.16500000,8427.76800000,-1529.73630000
3.17000000,8465.10520000,-1529.41060000
3.17500000,8517.30180000,-1521.05010000
3.18000000,8555.17450000,-1505.46720000
3.18500000,8590.88470000,-1493.55320000
3.19000000,8641.20290000,-1480.90900000
3.19500000,8698.13680000,-1462.17940000
3.20000000,8758.26600000,-1438.47520000
3.20500000,8818.96080000,-1405.81000000
3.21000000,8860.88880000,-1365.77850000
3.21500000,8880.04740000,-1322.86980000
3.22000000,8877.21340000,-1283.51700000
3.22500000,8868.81310000,-1259.31770000
3.23000000,8874.16780000,-1237.65890000
3.23500000,8888.69430000,-1219.91460000
3.24000000,8915.57360000,-1200.90880000
3.24500000,8942.34140000,-1178.57810000
3.25000000,8969.65650000,-1154.37360000
3.25500000,8990.06270000,-1128.93420000
3.26000000,9002.39660000,-1105.84580000
3.26500000,9025.12210000,-1089.26020000
3.27000000,9056.82700000,-1072.98270000
3.27500000,9107.91410000,-1057.03920000
3.28000000,9164.77940000,-1036.64120000
3.28500000,9234.63760000,-1016.98130000
3.29000000,9329.84740000,-990.13445000
3.29500000,9439.00090000,-949.74250000
3.30000000,9564.64500000,-888.11400000
3.30500000,9626.80660000,-794.32695000
3.31000000,9622.27930000,-717.41853000
3.31500000,9603.63440000,-659.68274000
3.32000000,9597.00700000,-615.95616000
3.32500000,9609.56580000,-574.56012000
3.33000000,9630.67640000,-531.71798000
3.33500000,9660.59860000,-486.81783000
3.34000000,9696.97560000,-432.23435000
3.34500000,9694.44430000,-374.02603000
3.35000000,9695.26400000,-319.38176000
3.35500000,9687.96910000,-274.61414000
3.36000000,9697.65790000,-235.10450000
3.36500000,9732.15380000,-193.82998000
3.37000000,9781.62370000,-141.60330000
3.37500000,9826.71490000,-76.48658400
3.38000000,9859.62110000,-2.16886000
3.38500000,9883.21940000,86.70054700
3.39000000,9847.17730000,181.90825000
3.39500000,9769.11510000,266.65588000
3.40000000,9671.25200000,332.50342000
3.40500000,9580.18050000,384.49622000
3.41000000,9505.64630000,431.81969000
3.41500000,9438.53080000,482.98073000
3.42000000,9358.19240000,539.98717000
3.42500000,9239.91660000,590.80445000
3.43000000,9106.38820000,626.28032000
3.43500000,8974.18920000,650.26445000
3.44000000,8838.30700000,662.63877000
3.44500000,8714.77070000,662.01802000
3.45000000,8602.12850000,654.20985000
3.45500000,8505.04860000,637.57046000
3.46000000,8425.12120000,615.87706000
3.46500000,8363.98820000,591.00689000
3.47000000,8318.06630000,563.54161000
3.47500000,8290.56790000,534.38806000
3.48000000,8281.95820000,506.64433000
3.48500000,8291.41370000,480.47718000
3.49000000,8315.50690000,460.34486000
3.49500000,8349.45930000,443.84779000
3.50000000,8390.87530000,432.64371000
