omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.335,4431.8546,-3159.2059,5004.1357,-3514.5446,-9.184909,-9.556891,-3.277422,-5.6748792
2.34,4468.8946,-3169.7926,5015.8181,-3517.7714,-8.3751117,-10.2415784,-3.1956729,-5.2007008
2.345,4503.0693,-3175.7142,5025.5049,-3521.6657,-6.8739153,-10.4075119,-2.3257325,-4.7484443
2.35,4532.6803,-3184.1664,5038.0209,-3527.3563,-6.8355491,-9.9239038,-3.0934169,-4.2691844
2.355,4565.165,-3194.3605,5054.0265,-3533.4326,-6.8859083,-9.5520856,-3.6115941,-4.690316
2.36,4601.4347,-3202.1478,5073.4406,-3539.0672,-6.4716336,-9.525988,-3.265706,-4.8489858
2.365,4630.7615,-3207.7687,5094.8327,-3543.2285,-5.6790729,-9.5665291,-2.7273575,-4.4173915
2.37,4659.1252,-3216.3594,5113.154,-3546.102,-5.410313,-9.1499696,-2.8454062,-3.8416628
2.375,4692.6751,-3224.0112,5130.9879,-3550.8336,-5.5275308,-9.2262854,-3.25073,-3.3884202
2.38,4722.7828,-3230.2665,5153.5852,-3556.2751,-5.52659741,-9.0299043,-3.67313499,-3.6286757
2.385,4743.0802,-3239.392,5181.0987,-3561.5012,-4.7958339,-9.1689567,-3.2219887,-3.0920317
2.39,4773.9404,-3252.4594,5215.4273,-3565.6894,-5.27640647,-9.1130886,-4.45711433,-2.3852834
2.395,4809.4623,-3262.3643,5255.7976,-3564.3009,-6.52187839,-8.6422755,-7.08967201,-3.4711853
2.4,4839.962,-3272.9759,5286.7231,-3556.2575,-6.34567122,-7.9540854,-6.75417258,-5.891067
2.405,4871.9612,-3287.2298,5296.9799,-3549.1886,-5.53556009,-8.10037737,-5.43021871,-6.83088863
2.41,4911.0228,-3303.5247,5307.7584,-3551.1469,-4.06530965,-8.18376428,-3.65313635,-7.38571492
2.415,4959.0666,-3320.0849,5328.0168,-3553.8621,-2.15060223,-8.26536406,-1.43513277,-7.18241094
2.42,5012.2589,-3334.8463,5352.7278,-3555.5797,-0.81065019,-7.87522906,0.01027133,-6.40844014
2.425,5074.6262,-3350.7867,5379.5497,-3556.5956,0.23294056,-7.54089319,0.92602802,-6.20080781
2.43,5159.5948,-3365.8433,5404.0358,-3552.3739,1.32160677,-6.0432269,1.72840343,-6.5291005
2.435,5261.3569,-3360.7624,5417.4241,-3551.8554,0.8843578,-6.13464272,3.7863394,-4.51075928
2.44,5346.0711,-3354.3796,5430.2077,-3554.1381,2.01723408,-7.1215111,3.66034072,-2.6467805
2.445,5444.726,-3341.3395,5441.3927,-3558.8266,2.91920356,-5.9512575,3.04011384,-1.9317189
2.45,5517.8782,-3307.2549,5458.6056,-3567.9518,2.59860056,-4.5511373,1.96445664,-2.2898567
2.455,5556.8387,-3282.1961,5486.3162,-3578.0744,1.83603514,-3.50276604,1.41903266,-2.57200436
2.46,5598.1877,-3259.2258,5519.8371,-3588.3192,1.72021606,-2.75217035,1.61036834,-3.07085805
2.465,5619.911,-3245.2663,5561.6918,-3598.6784,1.50520847,-2.31708798,1.98172793,-3.01207522
2.47,5657.2866,-3236.3642,5609.7335,-3609.9432,1.48284139,-2.92197952,2.97665701,-2.20890168
2.475,5701.096,-3226.2406,5673.9473,-3621.1645,2.23126018,-3.9484411,3.65529462,-0.5831239
2.48,5749.6705,-3215.1251,5753.328,-3628.1748,2.79501049,-4.3351332,3.33435811,1.0268552
2.485,5798.1941,-3201.0921,5842.55,-3628.477,2.64592685,-2.77126645,2.09568135,1.38378135
2.49,5845.4211,-3185.636,5931.1885,-3619.4966,1.54623663,-2.07765525,0.78802317,1.42838535
2.495,5890.043,-3168.1221,6010.0434,-3605.0688,0.68402385,-1.63915501,-0.48508239,1.38675979
2.5,5934.6858,-3148.8092,6080.832,-3587.9282,-1.0164384,-1.3571878,-2.381633,0.39187916
2.505,5971.4041,-3126.7305,6148.1922,-3569.9084,0.16596407,-1.08790171,-1.39423639,-1.27899469
2.51,6009.131,-3104.7939,6217.1878,-3549.5644,-0.0779468,-0.23286443,-0.90695482,-1.74943633
2.515,6043.5514,-3078.8497,6288.6205,-3525.3495,-0.24192129,-0.43041569,-1.33096759,-1.73558731
2.52,6066.1031,-3047.8672,6356.8846,-3490.909,1.41876439,1.04230766,-0.19346333,-2.31120394
2.525,6073.0658,-3021.6864,6413.2345,-3452.5117,0.37869541,2.86043031,0.08644343,-4.58266869
2.53,6078.0355,-3000.4007,6441.8028,-3412.3249,1.23287294,2.52346379,2.65151146,-3.90014581
2.535,6083.1279,-2980.0827,6450.8756,-3374.1677,1.51452821,2.97395273,3.37435939,-2.79010587
2.54,6090.7678,-2961.2856,6454.5752,-3347.3528,0.2800776,3.5611949,2.5142838,-1.4003291
2.545,6097.7763,-2940.3158,6463.2987,-3324.068,-2.0492662,3.6448461,0.3453276,-1.1759107
2.55,6093.9099,-2920.4111,6475.618,-3303.5778,-2.9504247,3.6778694,-0.1993031,-1.260734
2.555,6084.0607,-2904.2026,6494.7723,-3282.2127,-5.4149452,3.3182157,-1.4542772,-0.2953207
2.56,6079.989,-2893.0666,6511.242,-3261.1504,-8.5732868,2.0631758,-4.865283,0.00519100000000017
2.565,6080.5848,-2880.6563,6531.4931,-3238.6746,-10.9527443,0.41747656,-7.4660283,-1.76053184
2.57,6078.2893,-2868.3754,6546.0408,-3213.6088,-10.1987271,-1.59332421,-6.3345881,-3.15217839
2.575,6075.9673,-2856.6056,6550.0376,-3187.4746,-7.6693165,-3.46924838,-3.7598309,-4.22844202
2.58,6070.5662,-2844.3856,6549.1647,-3166.4206,-3.6341244,-3.91054562,0.470616,-3.06209018
2.585,6061.597,-2835.7862,6546.3071,-3147.9597,-1.70857542,-3.9233565,2.04381358,-2.7635537
2.59,6055.814,-2827.666,6545.1461,-3133.7217,1.2216321,-3.61518879,4.9204533,-2.09295921
2.595,6045.7531,-2818.6894,6550.527,-3120.626,3.3129555,-2.7405881,7.1014179,-0.4628903
2.6,6027.7749,-2812.2933,6560.6408,-3106.9437,4.2382961,-1.89683304,7.7833039,1.51285296
2.605,6007.4567,-2809.5772,6569.8178,-3091.1713,3.7012688,-0.5822223,6.868437,2.8488079
2.61,5984.5748,-2810.44,6574.7426,-3075.5119,2.984992,0.045377,5.861848,3.5110618
2.615,5962.7732,-2816.3903,6576.02,-3061.2029,2.8284433,1.2971429,5.3572037,3.9898463
2.62,5951.232,-2826.4917,6577.6674,-3048.416,1.6453757,2.5747879,4.3478753,4.7503205
2.625,5948.1427,-2838.1761,6580.8298,-3035.4603,-0.508124,3.485935,2.5142154,5.5279372
2.63,5954.0097,-2850.5218,6582.512,-3024.3137,-3.2305422,3.2670583,-0.0698483999999999,5.6404793
2.635,5966.2748,-2861.9014,6590.3186,-3011.4218,-4.4622484,3.2917447,-1.0851998,5.6745933
2.64,5983.4653,-2871.7708,6590.1291,-2994.6439,-5.6955712,2.6533507,-2.0888916,6.0370581
2.645,5999.8551,-2880.5246,6574.0629,-2981.8414,-6.1951495,2.4453657,-2.7279561,6.8725927
2.65,6018.0599,-2889.8449,6557.2109,-2977.5705,-7.8045892,1.7941901,-4.5515554,7.4532109
2.655,6040.9679,-2899.4468,6551.2574,-2978.5054,-8.8317306,1.2477392,-6.2068676,7.848611
2.66,6067.2582,-2907.1933,6560.767,-2981.2751,-10.4089353,1.4263658,-8.2347865,7.5472312
2.665,6090.26,-2913.221,6579.2331,-2981.2371,-12.0288508,0.8033872,-10.0194512,6.9717292
2.67,6112.1746,-2920.8631,6606.7238,-2979.7489,-12.62181484,0.1085137,-10.90932916,6.3422741
2.675,6135.3595,-2928.9293,6633.999,-2973.6077,-12.93652675,0.0422534000000003,-11.70716125,5.4988524
2.68,6159.3516,-2937.253,6658.0385,-2969.2986,-13.141303,-0.3131247,-11.822449,4.5139749
2.685,6185.9011,-2945.3508,6690.6641,-2966.0264,-12.92409726,-0.9835479,-11.62777674,4.0915385
2.69,6209.4836,-2953.369,6732.5627,-2960.7561,-12.46390282,-1.2629158,-11.36253518,3.5419802
2.695,6238.8992,-2962.3808,6780.9274,-2951.3055,-11.99983048,-1.59195902,-11.06067552,3.28238998
2.7,6266.4186,-2970.9989,6830.0017,-2934.5243,-11.2871086,-1.59586846,-10.5189854,2.59248534
2.705,6297.7062,-2981.196,6865.7529,-2911.0854,-10.46014948,-1.3811579,-9.58576852,2.6478675
2.71,6334.4955,-2990.9473,6883.4362,-2888.9271,-10.83566876,-1.2078195,-9.94542924,2.7361397
2.715,6372.269,-2999.448,6899.3665,-2871.4005,-10.10506449,-1.51792476,-9.12847711,2.47532264
2.72,6413.4935,-3008.6324,6925.0155,-2853.1175,-9.18130825,-1.4544614,-8.10171475,2.5880268
2.725,6459.8289,-3016.8149,6941.1885,-2828.5515,-8.72150643,-1.3181437,-7.40319497,3.4306345
2.73,6509.0688,-3023.4199,6944.269,-2805.7989,-8.72618908,-1.4594495,-7.60485892,4.3447167
2.735,6560.4439,-3028.2315,6940.6708,-2784.7191,-8.9259013,-1.4228732,-8.1521067,4.9572724
2.74,6613.2457,-3032.4713,6933.506,-2764.4125,-9.55196615,-0.9653005,-8.93988645,4.9756569
2.745,6671.7372,-3035.3945,6914.0244,-2745.5809,-10.43948131,-0.9367583,-9.94532869,5.6451201
2.75,6736.4162,-3034.4591,6885.528,-2732.9349,-12.19442464,-1.0609549,-11.90520736,5.4332235
2.755,6794.4485,-3029.369,6860.0547,-2725.9625,-13.11742879,-1.760314,-13.03112721,5.4360128
2.76,6849.0908,-3023.1031,6838.0194,-2721.5761,-13.24865535,-2.0851483,-14.01052865,5.0240521
2.765,6898.8254,-3017.726,6816.9272,-2719.6413,-14.32091397,-2.03167575,-15.06334803,3.93975985
2.77,6950.3767,-3013.9503,6797.2695,-2721.1166,-14.59841195,-2.13225902,-15.25175205,2.75256198
2.775,7016.0954,-3009.708,6783.4049,-2725.1044,-14.8900575,-2.59992563,-14.7445545,2.81036857
2.78,7083.658,-2993.2883,6774.0136,-2730.3872,-16.25261663,-3.74686473,-16.10258937,3.40890907
2.785,7135.9031,-2980.7719,6769.2939,-2736.7326,-17.24246352,-5.5386486,-17.69570048,3.3585066
2.79,7192.4903,-2970.7701,6770.338,-2744.3701,-16.03633849,-6.7079479,-16.99360351,2.1487857
2.795,7263.2307,-2960.3931,6781.7389,-2751.7118,-15.17904583,-7.6186993,-16.43268417,1.6410073
2.8,7337.5667,-2943.278,6797.5629,-2756.3417,-13.47661784,-8.6977324,-14.75553216,1.8049794
2.805,7404.4665,-2921.2043,6817.1128,-2760.2973,-13.69518151,-9.1872049,-15.57487049,2.9895547
2.81,7464.56,-2899.0223,6843.9388,-2763.1312,-13.1671007,-11.2316188,-16.3845793,2.6800966
2.815,7531.1524,-2877.1605,6876.1632,-2762.7026,-9.691646,-12.5639411,-15.016698,2.8899647
2.82,7596.5505,-2849.5886,6909.289,-2757.0361,-7.0408484,-8.7343443,-14.4912136,-0.590301500000001
2.825,7653.8612,-2818.2727,6936.7721,-2746.7256,-7.1693011,-7.0254185,-12.9297469,-1.9418749
2.83,7698.4345,-2774.3398,6950.5304,-2734.0614,-7.4315481,-6.7747668,-12.0505097,-1.809405
2.835,7725.3729,-2740.4773,6949.5265,-2726.0876,-7.5088016,-7.3947388,-11.6774738,-0.9795446
2.84,7740.3657,-2711.7304,6951.9556,-2723.0202,-7.1343121,-7.3553095,-11.4874649,-1.0811467
2.845,7770.4053,-2685.3104,6964.2229,-2723.5504,-5.850272,-8.1692438,-10.473556,-0.1316378
2.85,7795.8366,-2655.9872,6987.7428,-2722.4076,-4.7644855,-7.6576038,-10.2496083,-0.086446
2.855,7821.0011,-2630.6709,7012.8198,-2719.7795,-3.2707231,-6.1680378,-9.8276525,0.2531522
2.86,7858.4497,-2600.2013,7041.7008,-2713.7745,-6.2210192,-4.6831933,-10.35736,-0.3815349
2.865,7889.6022,-2564.4326,7065.4389,-2707.0871,-7.7278958,-6.1099199,-12.3443662,1.2499711
2.87,7895.2778,-2523.1744,7087.2031,-2698.9988,-7.7240021,-7.906073,-13.8313159,2.243546
2.875,7881.2518,-2491.3663,7103.0663,-2693.0678,-6.6988728,-5.9021383,-13.7522332,0.9121585
2.88,7867.4804,-2468.2052,7123.9707,-2689.5476,-8.634497,-5.7707125,-15.343717,1.1557281
2.885,7861.4473,-2450.2347,7154.8792,-2686.2671,-9.4870476,-6.7128447,-16.2323704,1.5008993
2.89,7862.3697,-2434.927,7191.7256,-2680.5918,-9.6977982,-8.0698535,-16.8251898,2.2473671
2.895,7873.6949,-2419.717,7240.0921,-2672.335,-9.2877165,-9.7175271,-17.6449755,3.3998049
2.9,7886.4223,-2401.2842,7290.8723,-2656.6373,-7.9903598,-10.2518419,-18.8005202,3.6358517
2.905,7890.6641,-2380.2446,7333.4343,-2636.3474,-6.7151449,-7.5874221,-19.7818531,1.5727971
2.91,7884.5848,-2362.76,7370.58,-2615.1047,-8.461833,-4.8149965,-21.902475,-0.5204983
2.915,7880.7327,-2350.5301,7408.8924,-2593.6338,-10.7819229,-3.89839522,-23.7990611,-1.96236098
2.92,7884.8014,-2339.4614,7456.7426,-2568.5648,-12.3227873,-4.3840121,-25.6344607,-2.3717537
2.925,7888.2742,-2328.2565,7493.5327,-2529.9972,-14.0906697,-2.1909115,-28.5985763,-5.9486387
2.93,7894.0258,-2319.6874,7507.0746,-2493.6912,-15.7393291,-0.266770699999999,-28.8739349,-10.9058471
2.935,7908.867,-2312.3372,7507.5256,-2457.2579,-16.2057836,-0.0108066999999998,-26.9001644,-13.5404605
2.94,7926.7925,-2303.4139,7494.703,-2426.1593,-15.709619,-1.0406479,-24.818613,-15.0880011
2.945,7947.5151,-2295.9826,7475.79,-2402.0942,-13.17853,-1.6876886,-20.803678,-15.8014938
2.95,7978.3557,-2288.806,7462.7302,-2383.6857,-11.4426348,-2.0202528,-17.8233092,-15.0063546
2.955,8020.6072,-2278.5521,7461.1589,-2367.0564,-10.2148479,-2.3369818,-15.9413661,-13.8667206
2.96,8066.998,-2261.7639,7470.4861,-2348.8007,-8.1772328,-1.5892633,-13.8349472,-13.5178013
2.965,8107.7494,-2236.8901,7483.5976,-2323.8993,-9.1177585,0.6482976,-13.7525935,-12.335691
2.97,8129.1449,-2209.2007,7469.5815,-2291.033,-14.2947703,-0.3128403,-17.3708797,-12.3964049
2.975,8140.2941,-2185.4778,7432.3115,-2269.5903,-14.0203213,-2.474742,-16.5086247,-12.336662
2.98,8146.0376,-2165.0356,7396.8704,-2258.3093,-13.2076104,-2.7964101,-15.5388176,-11.7246561
2.985,8153.9834,-2148.085,7376.7196,-2252.9068,-13.5619937,-2.7029617,-15.6452283,-11.3509435
2.99,8165.8178,-2132.247,7367.2407,-2248.4147,-15.53196726,-2.9878093,-17.08875474,-10.9870891
2.995,8182.0413,-2115.5759,7363.7882,-2244.5371,-17.09807376,-4.4803155,-18.89762624,-11.1155073
3,8197.9404,-2097.9256,7364.5129,-2239.5638,-17.4437031,-4.7034288,-18.5847369,-14.1223288
3.005,8206.3619,-2080.0752,7364.8143,-2234.322,-14.92526817,-7.2236923,-14.49218383,-13.8393077
3.01,8212.6931,-2064.2891,7363.5478,-2229.1686,-12.27717159,-9.120533,-12.23162241,-12.478613
3.015,8219.5219,-2052.2712,7366.2796,-2225.7249,-9.50336871,-9.0781258,-9.84465729,-12.1961042
3.02,8232.5175,-2041.6642,7370.9514,-2220.9042,-7.97815337,-9.3864684,-8.22921523,-11.6472536
3.025,8251.5774,-2031.4551,7374.2077,-2215.4126,-6.73466924,-10.27912072,-7.02242196,-10.20465928
3.03,8273.1936,-2019.2008,7373.2091,-2208.2021,-4.50742464,-10.99038908,-5.88827056,-9.10398492
3.035,8295.8391,-2006.8649,7361.9482,-2200.5002,-2.4795959,-10.4404347,-4.8152867,-8.3633727
3.04,8321.3045,-1995.0709,7343.0486,-2199.3702,-1.6486662,-9.9045132,-4.641933,-7.4619276
3.045,8355.7108,-1981.8421,7330.206,-2202.1895,-0.8642593,-8.52550946,-5.1446513,-7.46851974
3.05,8390.0539,-1965.0336,7321.0138,-2208.6582,-1.9184316,-7.39170356,-5.7305374,-8.32401244
3.055,8425.9558,-1943.2365,7321.6155,-2216.0014,-0.4506845,-7.14538546,-6.0289595,-8.55099154
3.06,8460.3911,-1922.8287,7326.8457,-2224.8776,1.1488142,-7.05681238,-4.1903216,-8.60218782
3.065,8497.6341,-1899.1845,7349.4156,-2235.3079,2.81043141,-4.8012674,-2.98772879,-9.3661768
3.07,8535.1727,-1869.0619,7385.5895,-2239.4901,2.40398206,-3.699477,-2.14864734,-9.754954
3.075,8561.6,-1835.2072,7422.7783,-2240.1883,4.0348662,-2.6736286,-0.4284386,-9.8545468
3.08,8573.5607,-1798.6509,7459.5124,-2234.6627,4.0121747,-0.6451608,0.4403879,-9.010646
3.085,8575.6327,-1764.5567,7485.0755,-2226.0463,3.1993445,-0.6633226,0.6444425,-8.101304
3.09,8572.8825,-1735.6312,7510.3681,-2214.1576,4.0183175,-0.401896,1.4467089,-7.1494728
3.095,8578.104,-1709.1734,7509.8043,-2201.8529,4.58411893,1.2337859,2.72335487,-6.0338913
3.1,8594.4605,-1681.1233,7512.9916,-2197.9232,3.701604,1.9220089,1.878883,-4.1764751
3.105,8606.834,-1645.8076,7520.6157,-2195.5921,2.7018511,3.34489405,0.2899217,-2.61561535
3.11,8602.476,-1603.7456,7537.1996,-2190.6704,0.17745188,4.7206185,-1.8129439,-2.4943247
3.115,8558.3762,-1565.5158,7534.2815,-2183.431,-3.42758858,5.5851293,-4.72473702,-2.4004837
3.12,8504.5866,-1543.6916,7532.2956,-2184.1199,-6.55248529,5.1504416,-7.28787571,-2.6510416
3.125,8456.6683,-1531.2134,7535.0965,-2186.9745,-8.4490378,4.59859683,-8.2975806,-3.18564277
3.13,8418.9125,-1526.7474,7537.6396,-2194.2053,-9.13814303,3.48794792,-8.34644537,-3.12047728
3.135,8394.6529,-1527.7164,7554.7366,-2206.0244,-9.30611072,2.01556116,-7.84201748,-2.47534984
3.14,8384.7272,-1529.375,7587.3816,-2214.211,-9.22068253,0.60445738,-8.06127707,-0.317803
3.145,8385.7269,-1529.967,7626.3641,-2222.9736,-9.76672652,-0.28371139,-9.55025308,0.52751973
