omega_eV,Re,Im
2.44500000,-0.06045514,-2.00976930
2.45000000,0.31707196,-1.13064030
2.45500000,0.20850124,-0.46538084
2.46000000,0.05492386,0.15934385
2.46500000,-0.23825973,0.34749362
2.47000000,-0.74690781,-0.35653892
2.47500000,-0.71201722,-1.68265860
2.48000000,-0.26967381,-2.68099420
2.48500000,0.27512275,-2.07752390
2.49000000,0.37910673,-1.75302030
2.49500000,0.58455312,-1.51295740
2.50000000,0.68259730,-0.87453348
2.50500000,0.78010023,0.09554649
2.51000000,0.41450401,0.75828595
2.51500000,0.54452315,0.65258581
2.52000000,0.80611386,1.67675580
2.52500000,0.14612599,3.72154950
2.53000000,-0.70931926,3.21180480
2.53500000,-0.92991559,2.88202930
2.54000000,-1.11710310,2.48076200
2.54500000,-1.19729690,2.41037840
2.55000000,-1.37556080,2.46930170
2.55500000,-1.98033400,1.80676820
2.56000000,-1.85400190,1.02899240
2.56500000,-1.74335800,1.08900420
2.57000000,-1.93206950,0.77942709
2.57500000,-1.95474280,0.37959682
2.58000000,-2.05237020,-0.42422772
2.58500000,-1.87619450,-0.57990140
2.59000000,-1.84941060,-0.76111479
2.59500000,-1.89423120,-1.13884890
2.60000000,-1.77250390,-1.70484300
2.60500000,-1.58358410,-1.71551510
2.61000000,-1.43842800,-1.73284240
2.61500000,-1.26438020,-1.34635170
2.62000000,-1.35124980,-1.08776630
2.62500000,-1.51116970,-1.02100110
2.63000000,-1.58034690,-1.18671050
2.63500000,-1.68852430,-1.19142430
2.64000000,-1.80333980,-1.69185370
2.64500000,-1.73359670,-2.21361350
2.65000000,-1.62651690,-2.82951040
2.65500000,-1.31243150,-3.30043590
2.66000000,-1.08707440,-3.06043270
2.66500000,-1.00469980,-3.08417100
2.67000000,-0.85624284,-3.11688020
2.67500000,-0.61468275,-2.72829950
2.68000000,-0.65942700,-2.41354980
2.68500000,-0.64816026,-2.53754320
2.69000000,-0.55068382,-2.40244800
2.69500000,-0.46957748,-2.43717450
2.70000000,-0.38406160,-2.09417690
2.70500000,-0.43719048,-2.01451270
2.71000000,-0.44511976,-1.97197960
2.71500000,-0.48829369,-1.99662370
2.72000000,-0.53979675,-2.02124410
2.72500000,-0.65915573,-2.37438910
2.73000000,-0.56066508,-2.90208310
2.73500000,-0.38689730,-3.19007280
2.74000000,-0.30603985,-2.97047870
2.74500000,-0.24707631,-3.29093920
2.75000000,-0.14460864,-3.24708920
2.75500000,-0.04315079,-3.59816340
2.76000000,0.38093665,-3.55460020
2.76500000,0.37121703,-2.98571780
2.77000000,0.32667005,-2.44241050
2.77500000,-0.07275150,-2.70514710
2.78000000,-0.07501363,-3.57788690
2.78500000,0.22661848,-4.44857760
2.79000000,0.47863251,-4.42836680
2.79500000,0.62681917,-4.62985330
2.80000000,0.63945716,-5.25135590
2.80500000,0.93984449,-6.08837980
2.81000000,1.60873930,-6.95585770
2.81500000,2.66252600,-7.72695290
2.82000000,3.72518260,-4.07202140
2.82500000,2.88022290,-2.54177180
2.83000000,2.30948080,-2.48268090
2.83500000,2.08433610,-3.20759710
2.84000000,2.17657640,-3.13708140
2.84500000,2.31164200,-4.01880300
2.85000000,2.74256140,-3.78557890
2.85500000,3.27846470,-3.21059500
2.86000000,2.06817040,-2.15082920
2.86500000,2.30823520,-3.67994550
2.87000000,3.05365690,-5.07480950
2.87500000,3.52668020,-3.40714840
2.88000000,3.35461000,-3.46322030
2.88500000,3.37266140,-4.10687200
2.89000000,3.56369580,-5.15861030
2.89500000,4.17862950,-6.55866600
2.90000000,5.40508020,-6.94384680
2.90500000,6.53335410,-4.58010960
2.91000000,6.72032100,-2.14724910
2.91500000,6.50856910,-0.96801712
2.92000000,6.65583670,-1.00612920
2.92500000,7.25395330,1.87886360
2.93000000,6.56730290,5.31953820
2.93500000,5.34719040,6.76482690
2.94000000,4.55449700,7.02367660
2.94500000,3.81257400,7.05690260
2.95000000,3.19033720,6.49305090
2.95500000,2.86325910,5.76486940
2.96000000,2.82885720,5.96426900
2.96500000,2.31741750,6.49199430
2.97000000,1.53805470,6.04178230
2.97500000,1.24415170,4.93096000
2.98000000,1.16560360,4.46412300
2.98500000,1.04161730,4.32399090
2.99000000,0.77839374,3.99963990
2.99500000,0.89977624,3.31759590
3.00000000,0.57051690,4.70945000
3.00500000,-0.21654217,3.30780770
3.01000000,-0.02277459,1.67904000
3.01500000,0.17064429,1.55898920
3.02000000,0.12553093,1.13039260
3.02500000,0.14387636,-0.03723072
3.03000000,0.69042296,-0.94320208
3.03500000,1.16784540,-1.03853100
3.04000000,1.49663340,-1.22129280
3.04500000,2.14019600,-0.52849486
3.05000000,1.90605290,0.46615444
3.05500000,2.78913750,0.70280304
3.06000000,2.66956790,0.77268772
3.06500000,2.89908010,2.28245470
3.07000000,2.27631470,3.02773850
3.07500000,2.23165240,3.59045910
3.08000000,1.78589340,4.18274260
3.08500000,1.27745100,3.71899070
3.09000000,1.28580430,3.37378840
3.09500000,0.93038203,3.63383860
3.10000000,0.91136050,3.04924200
3.10500000,1.20596470,2.98025470
3.11000000,0.99519789,3.60747160
3.11500000,0.64857422,3.99280650
3.12000000,0.36769521,3.90074160
3.12500000,-0.07572860,3.89211980
3.13000000,-0.39584883,3.30421260
3.13500000,-0.73204662,2.24545550
3.14000000,-0.57970273,0.46113019
3.14500000,-0.10823672,-0.40561556
3.15000000,0.50445570,-0.39652770
3.15500000,0.79424393,0.40774802
3.16000000,0.45559055,1.01209370
3.16500000,0.48951838,0.12268018
3.17000000,0.94752154,-0.00227238
3.17500000,0.98405979,1.53671650
3.18000000,0.95426773,1.38244540
3.18500000,0.96001863,1.57518420
3.19000000,0.89872872,2.10151340
3.19500000,0.60665048,3.05266170
3.20000000,0.11862958,2.87035170
3.20500000,-0.29180988,2.11260700
3.21000000,-0.53886332,2.07858480
3.21500000,-0.20082213,1.04359330
3.22000000,-0.55118395,1.11847490
3.22500000,-0.35891848,-0.63527662
3.23000000,0.12087556,-0.44711934
3.23500000,0.06809853,-0.11828291
3.24000000,0.10201453,-0.02948065
3.24500000,0.42154150,0.18411766
3.25000000,0.40551871,0.43844509
3.25500000,0.27739000,0.08641597
3.26000000,0.86422759,-0.18901951
3.26500000,1.02174930,0.83933435
3.27000000,0.97832082,1.20259100
3.27500000,0.91387460,1.34218340
3.28000000,1.26017180,0.66140458
3.28500000,1.75152180,1.60081750
3.29000000,2.03591190,4.16304700
3.29500000,1.35952420,5.14598830
3.30000000,0.51293276,5.62086730
3.30500000,-0.17501692,4.07466060
3.31000000,0.40056350,3.02595340
3.31500000,0.33615871,3.77929330
3.32000000,0.14903417,3.58087130
3.32500000,-0.11001087,3.75980340
3.33000000,-0.50894177,4.43084610
3.33500000,-1.22289180,2.85080630
3.34000000,-1.07131360,1.58703370
3.34500000,-0.66232131,1.35755150
3.35000000,-0.05455131,1.55903700
3.35500000,0.48962432,2.37271390
3.36000000,0.28942979,3.61524310
3.36500000,0.21846025,3.87739850
3.37000000,-0.16601314,3.35784450
3.37500000,-0.00488894,4.17445890
3.38000000,-0.48157651,4.92285860
3.38500000,-0.60639023,5.17077140
3.39000000,-1.20957840,5.04083970
3.39500000,-1.44551890,4.31547210
3.40000000,-1.03642790,3.20509010
3.40500000,-1.13741510,3.31133580
3.41000000,-1.02326210,3.36139700
3.41500000,-1.08767030,4.22997110
3.42000000,-1.44376610,4.71785670
3.42500000,-2.31361830,4.65574490
3.43000000,-2.81472220,3.18525590
3.43500000,-3.10210350,1.95410460
3.44000000,-3.25786750,-0.40631455
3.44500000,-2.39591440,-2.22674390
3.45000000,-1.26819080,-2.29966560
3.45500000,-0.50850609,-0.48570436
3.46000000,-0.52664567,1.40885260
3.46500000,-0.89806130,3.34397890
3.47000000,-1.39561340,3.62132360
3.47500000,-1.65769710,3.84264230
3.48000000,-1.85894450,3.88342510
3.48500000,-2.37238770,3.95248450
3.49000000,-2.83117360,2.35040050
3.49500000,-2.49490180,1.97878790
3.50000000,-2.80049270,2.06400910
