  0.15000000E+01 -0.11822098E+02  0.12969230E+02
  0.15050000E+01 -0.12736514E+02  0.12901558E+02
  0.15100000E+01 -0.13674705E+02  0.12808810E+02
  0.15150000E+01 -0.14582797E+02  0.12810754E+02
  0.15200000E+01 -0.15209445E+02  0.12464670E+02
  0.15250000E+01 -0.16979621E+02  0.12567109E+02
  0.15300000E+01 -0.18341432E+02  0.11890991E+02
  0.15350000E+01 -0.18679652E+02  0.11450256E+02
  0.15400000E+01 -0.19320529E+02  0.11103898E+02
  0.15450000E+01 -0.19811450E+02  0.10746072E+02
  0.15500000E+01 -0.19641140E+02  0.10002786E+02
  0.15550000E+01 -0.19090260E+02  0.97670430E+01
  0.15600000E+01 -0.19192015E+02  0.96477140E+01
  0.15650000E+01 -0.19637727E+02  0.94198507E+01
  0.15700000E+01 -0.19833361E+02  0.90044804E+01
  0.15750000E+01 -0.19906916E+02  0.87624474E+01
  0.15800000E+01 -0.20476503E+02  0.85261843E+01
  0.15850000E+01 -0.21198554E+02  0.80640879E+01
  0.15900000E+01 -0.21555421E+02  0.75335668E+01
  0.15950000E+01 -0.22155138E+02  0.69383423E+01
  0.16000000E+01 -0.22180382E+02  0.62031348E+01
  0.16050000E+01 -0.22265579E+02  0.57591544E+01
  0.16100000E+01 -0.22300287E+02  0.50457129E+01
  0.16150000E+01 -0.22944518E+02  0.46779338E+01
  0.16200000E+01 -0.20524002E+02  0.33880911E+01
  0.16250000E+01 -0.19024868E+02  0.40203394E+01
  0.16300000E+01 -0.20444503E+02  0.38089233E+01
  0.16350000E+01 -0.19987238E+02  0.33473141E+01
  0.16400000E+01 -0.19525561E+02  0.34275155E+01
  0.16450000E+01 -0.19623303E+02  0.29265848E+01
  0.16500000E+01 -0.20783158E+02  0.37344462E+01
  0.16550000E+01 -0.24184634E+02  0.40960980E+01
  0.16600000E+01 -0.29579300E+02  0.32888112E+01
  0.16650000E+01 -0.32551001E+02  0.61358260E+00
  0.16700000E+01 -0.32027560E+02 -0.17202476E+01
  0.16750000E+01 -0.31021889E+02 -0.35522940E+01
  0.16800000E+01 -0.30685431E+02 -0.56146460E+01
  0.16850000E+01 -0.29319942E+02 -0.83431051E+01
