omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
1.5,3431.2213,-794.72585,2610.0352,-2862.496,-6.7424745,21.5081081,-11.4693237,18.8427919
1.505,3411.0152,-786.59245,2636.0753,-2864.467,-8.2085545,25.5904933,-12.3383375,18.2642627
1.51,3392.5067,-785.42586,2668.0573,-2866.5808,-10.5647339,27.2905886,-13.1207561,18.2960134
1.515,3386.8418,-782.61632,2709.3246,-2867.0428,-14.1313605,28.3548664,-15.0545335,18.6272616
1.52,3373.9446,-776.20332,2766.2801,-2861.1682,-17.84042798,28.2626714,-17.31366202,20.2602206
1.525,3351.3574,-770.88046,2797.2381,-2835.8284,-21.99458084,26.7469437,-20.84197716,20.9191063
1.53,3321.1162,-770.05133,2790.4039,-2824.0737,-24.34747614,25.8516329,-23.05787186,21.1625591
1.535,3297.9801,-773.25978,2792.1683,-2819.4126,-26.94932226,24.3871453,-25.75967774,20.7382387
1.54,3282.3981,-777.80187,2797.1377,-2817.3088,-27.99855538,23.4934131,-26.75565262,19.8895949
1.545,3267.923,-777.84105,2803.5045,-2815.9896,-28.69364954,22.7655011,-27.30850646,19.8646189
1.55,3244.893,-780.32086,2810.3545,-2816.8736,-30.08010367,22.1526289,-28.52491233,19.9328991
1.555,3223.0563,-784.39583,2822.6635,-2819.1739,-32.28847003,21.61516251,-30.62195797,20.06750349
1.56,3198.3741,-787.51893,2839.2294,-2817.1413,-33.22473681,19.07136525,-31.76403119,17.68520675
1.565,3170.8352,-794.06136,2851.5769,-2815.0059,-33.34471996,18.71285992,-31.83791404,17.66810008
1.57,3145.6614,-802.08188,2858.8433,-2814.7095,-34.18601637,17.97078878,-32.54789963,17.26319522
1.575,3120.3291,-810.59938,2867.6684,-2815.706,-34.66055138,16.96118336,-33.22354062,16.99834664
1.58,3094.5325,-820.59057,2879.6469,-2817.219,-35.39681419,16.321815,-34.02877381,16.392187
1.585,3069.7194,-832.02976,2892.4225,-2818.3386,-36.52208711,15.26270989,-35.11035689,15.89926211
1.59,3046.2703,-844.23948,2907.8715,-2820.0335,-37.38118397,14.06879053,-35.97596403,15.30594547
1.595,3025.7089,-855.05515,2928.8325,-2820.5323,-38.61313907,12.8160785,-37.22467093,14.9741375
1.6,2998.0761,-864.94203,2948.109,-2818.0403,-40.95711337,10.827201,-40.14474263,13.396833
1.605,2963.6696,-879.61504,2966.9851,-2815.3723,-40.35056371,8.4637774,-39.87034629,11.8252086
1.61,2934.6816,-898.26014,2981.8911,-2811.1884,-38.60516998,6.8847559,-39.08853202,10.1583029
1.615,2910.9967,-918.8172,2995.8331,-2807.3831,-36.3215434,6.8908741,-37.5404866,8.0115189
1.62,2896.5564,-941.18546,3010.736,-2805.5882,-33.67309797,7.23325753,-34.61895403,6.89188067
1.625,2892.4844,-962.49954,3031.8885,-2804.5867,-32.16503998,8.16319207,-32.23016602,7.18180713
1.63,2896.0937,-981.86568,3062.0593,-2802.2989,-33.72250119,8.77173225,-33.71247481,8.70162495
1.635,2907.3558,-993.95766,3100.767,-2792.3591,-37.01565727,8.38038807,-37.18031673,9.13962713
1.64,2915.5592,-1004.3417,3139.2953,-2775.8514,-41.39621837,7.95243289,-41.72993563,7.85538051
1.645,2920.6592,-1011.0661,3156.9837,-2754.9112,-44.42839161,6.41223377,-44.54071239,5.60413423
1.65,2917.6892,-1009.8113,3164.1528,-2739.0164,-46.84851802,4.77657866,-46.31199198,4.38000614
1.655,2884.9031,-1014.4795,3183.3295,-2722.2449,-49.93094514,2.68863333,-49.59423486,2.98687547
1.66,2853.878,-1028.2748,3192.8683,-2705.2699,-52.97562789,0.15841314,-52.79293411,0.61380384
1.665,2831.4726,-1043.4832,3200.6431,-2685.3354,-54.33502188,-3.84650748,-54.18242212,-3.17314172
1.67,2809.6069,-1061.0697,3197.4316,-2664.7896,-51.12076488,-7.00360917,-51.13917712,-6.05423283
1.675,2793.3235,-1080.0511,3185.6654,-2644.5172,-47.3386297,-8.97497455,-47.5797043,-7.82041565
1.68,2779.5095,-1097.9096,3159.5078,-2621.2732,-44.63794268,-9.7177503,-45.33710132,-9.0081427
1.685,2766.9911,-1116.7101,3111.6811,-2602.8813,-43.34533249,-10.99013798,-43.90128151,-11.01207202
1.69,2758.2991,-1134.2873,3050.4595,-2593.225,-40.80625876,-13.03425082,-41.36754724,-12.98075518
1.695,2746.9192,-1148.2734,2991.6685,-2592.6405,-37.03434139,-14.49320451,-37.68958461,-14.61080749
1.7,2720.4476,-1161.824,2936.8068,-2598.1769,-32.97827128,-15.15840858,-33.70029472,-15.75940342
1.705,2686.0262,-1183.1195,2894.3362,-2609.2647,-29.17607444,-15.29682947,-29.58997956,-16.83656053
1.71,2660.5858,-1208.7387,2863.6093,-2622.6726,-26.6992924,-15.5523092,-26.7404576,-16.2335208
1.715,2638.7068,-1237.3164,2835.36,-2633.6781,-24.57076018,-16.29711377,-24.92586582,-16.41245823
1.72,2629.3878,-1266.5822,2808.5019,-2649.2718,-22.35002294,-16.04121538,-22.77393506,-16.35811662
1.725,2631.7427,-1296.7967,2788.3048,-2665.1873,-21.5542959,-16.31601254,-21.3923041,-15.46149146
1.73,2627.8288,-1321.2826,2765.3834,-2681.8752,-20.64534978,-15.83948369,-21.12433022,-15.94294431
1.735,2627.9617,-1348.6171,2746.4907,-2701.6806,-19.90510892,-15.33025357,-20.38283708,-16.03943643
1.74,2633.2335,-1376.0486,2734.4368,-2722.2223,-19.36943486,-15.41346552,-19.85406314,-16.05645848
1.745,2638.7776,-1401.4451,2725.9966,-2741.6845,-18.74916003,-14.89345573,-19.02433797,-16.52949827
1.75,2642.8459,-1426.7581,2717.8934,-2760.2846,-18.06080282,-14.9675135,-18.43458118,-16.1520145
1.755,2648.8567,-1453.0248,2710.6257,-2779.6906,-17.74971117,-14.88034307,-18.09787683,-16.09651893
1.76,2659.3117,-1479.4868,2703.3712,-2799.7754,-17.47274975,-14.86413896,-17.75715625,-16.35621104
1.765,2675.7978,-1505.104,2698.287,-2820.3345,-16.78665779,-15.03587476,-16.87213421,-16.77254124
1.77,2698.3717,-1528.3153,2694.5798,-2841.3958,-15.3917527,-15.27046201,-15.2893593,-16.94477999
1.775,2716.0365,-1546.9487,2693.4453,-2862.9731,-13.9443986,-15.255098,-13.6265354,-16.699842
1.78,2728.8741,-1566.156,2695.3843,-2884.4984,-13.02710982,-15.1307308,-12.62205218,-16.1516652
1.785,2741.7016,-1585.0918,2700.3174,-2905.3238,-12.63833059,-15.0030987,-12.22570341,-15.7276413
1.79,2750.7558,-1603.0612,2704.1577,-2924.7019,-12.30060369,-15.2408875,-11.88517431,-15.4609645
1.795,2758.0063,-1622.3067,2707.4925,-2944.6092,-11.64315487,-15.38458502,-11.35182113,-15.46711698
1.8,2764.7712,-1641.9282,2710.6736,-2965.0294,-10.70821488,-15.4138129,-10.50067712,-15.4394591
1.805,2771.4541,-1661.8503,2714.3977,-2985.8086,-9.80364872,-15.32580409,-9.71169108,-15.35447991
1.81,2778.8872,-1682.1656,2719.3674,-3006.7385,-8.69676611,-15.18031322,-8.67982989,-15.21966678
1.815,2787.6344,-1702.2002,2724.5446,-3027.6152,-7.69475687,-14.87897581,-7.76384093,-14.99773819
1.82,2793.5671,-1720.8291,2729.4584,-3049.5098,-7.08763156,-14.45188544,-7.19202844,-14.77054456
1.825,2798.1487,-1742.3372,2735.7285,-3072.1869,-6.94575459,-14.04397685,-7.04272201,-14.53751315
1.83,2806.3406,-1764.3231,2745.2566,-3096.6137,-6.94885638,-13.84800737,-6.99080342,-14.40680863
1.835,2816.7506,-1785.9996,2759.6127,-3120.9878,-6.79491193,-13.81343649,-6.77930827,-14.34651151
1.84,2828.9006,-1806.9062,2778.0256,-3144.9287,-6.15401091,-13.86187118,-6.29920389,-14.02747082
1.845,2840.8076,-1826.9142,2799.1547,-3165.1772,-5.75195647,-13.66315745,-5.57608173,-13.63190855
1.85,2853.8807,-1845.7923,2811.9362,-3186.2441,-5.53307222,-13.2637707,-5.57154998,-13.2844533
1.855,2859.1561,-1862.8943,2830.1299,-3207.7768,-5.48668854,-13.00494262,-5.58177486,-13.06851338
1.86,2861.5256,-1883.9392,2844.6025,-3230.5953,-5.36796881,-12.80390947,-5.57452759,-12.83139853
1.865,2865.7114,-1907.0293,2862.6367,-3256.107,-5.04766508,-12.38643314,-5.83567252,-12.72101086
1.87,2882.6156,-1931.4737,2882.1031,-3276.6121,-5.78406443,-12.22656078,-5.47932997,-12.46404122
1.875,2904.5145,-1939.582,2903.6461,-3301.6938,-5.96030249,-12.2313271,-5.82684371,-12.2477889
1.88,2887.693,-1964.4472,2928.9975,-3326.9708,-5.97483651,-12.14907704,-5.93017229,-12.24292896
1.885,2897.3084,-1989.6393,2959.4047,-3352.1707,-5.95253385,-12.04207786,-5.95422235,-12.23649014
1.89,2907.6722,-2013.7632,2995.4653,-3375.4499,-5.94459225,-11.99391826,-5.95902315,-12.29585574
1.895,2919.2038,-2037.8873,3031.6282,-3396.283,-5.8788671,-12.02367289,-5.8735705,-12.32700511
1.9,2932.705,-2061.8452,3070.9738,-3418.8793,-5.65844798,-12.05668328,-5.68022062,-12.43983272
1.905,2945.3485,-2084.6102,3116.1451,-3439.5925,-5.24681737,-12.1016204,-5.27664163,-12.4626276
1.91,2959.0685,-2108.6508,3168.3464,-3457.9134,-4.94558634,-12.02817902,-4.99856526,-12.54623298
1.915,2974.585,-2133.0358,3226.2975,-3472.4572,-4.61715362,-12.10235601,-4.56582438,-12.70138999
1.92,2993.1139,-2157.6339,3292.3232,-3482.7858,-3.83596246,-12.45783619,-3.79804194,-12.59977181
1.925,3013.5431,-2180.9797,3349.893,-3481.4818,-2.96692958,-12.37037341,-2.92689342,-12.62514259
1.93,3035.3976,-2204.9618,3395.2343,-3484.1495,-1.7243859,-12.51191856,-1.7589183,-12.53748344
1.935,3060.8212,-2228.4746,3449.0962,-3487.2506,-0.25911665,-12.30870127,-0.38165471,-12.38103273
1.94,3088.4888,-2250.9304,3504.533,-3479.0541,1.0558388,-12.01100325,0.8560819,-12.04217475
1.945,3117.1338,-2272.7513,3529.8188,-3472.0127,2.36887875,-11.48223022,2.08473625,-11.62316578
1.95,3150.9204,-2294.2691,3550.2151,-3470.4275,2.82080805,-10.5810487,2.48361575,-10.6895173
1.955,3182.8707,-2311.0207,3569.5055,-3471.1959,4.27425955,-10.79256254,3.88180185,-11.35999746
1.96,3216.4297,-2329.2275,3592.885,-3475.2218,4.686293,-10.03836767,4.3176804,-10.60994033
1.965,3250.8123,-2345.0149,3620.5913,-3479.5625,5.2220228,-9.40829107,4.843686,-10.32773833
1.97,3281.7221,-2360.6533,3652.002,-3484.11,5.67448116,-8.87593834,5.38051764,-9.90638986
1.975,3315.0379,-2376.8652,3691.5423,-3487.6413,5.86901426,-8.37362435,5.54003914,-9.29778805
1.98,3352.1139,-2391.5814,3739.216,-3485.6524,5.8073785,-7.63282549,5.3527519,-9.05421871
1.985,3390.5485,-2404.983,3776.6905,-3473.5638,5.36893917,-6.9737401,5.37794143,-9.1114775
1.99,3429.2792,-2416.4098,3780.5851,-3461.0966,5.39941004,-6.7868565,5.75291876,-8.9271271
1.995,3466.5311,-2427.9925,3773.6855,-3459.0217,5.43166123,-6.73675244,5.85579177,-7.89748256
2,3511.2919,-2440.0839,3773.3792,-3463.4034,5.2039896,-6.49589283,5.6090514,-7.53926877
2.005,3565.857,-2449.9906,3780.9056,-3470.6873,5.0533453,-6.34559719,5.4369179,-7.24996661
2.01,3636.3779,-2454.9847,3795.7773,-3479.0599,5.30177283,-6.04096444,5.62113157,-7.03132336
2.015,3714.9032,-2447.309,3818.0583,-3483.79,5.21806662,-5.49189335,5.61118738,-6.66290545
2.02,3787.5001,-2429.0733,3827.5467,-3489.2734,4.54522627,-5.27976799,5.13818493,-6.76186601
2.025,3862.5157,-2395.7299,3839.3271,-3498.6189,4.54647035,-5.79072987,5.30870945,-6.56638113
2.03,3871.0137,-2342.944,3856.2937,-3509.4414,5.68574584,-6.52975652,5.92620816,-6.12645808
2.035,3807.2264,-2285.6666,3878.4113,-3520.6917,6.72694515,-6.16415458,7.40065865,-5.51152942
2.04,3734.7675,-2283.6486,3905.3973,-3532.9027,7.05300316,-5.43573985,7.55279324,-5.23448615
2.045,3683.1577,-2284.364,3938.8331,-3544.784,7.01010714,-4.69522939,7.46612366,-4.66986081
2.05,3637.2937,-2289.3376,3981.6778,-3555.6826,6.42206661,-4.22754784,6.77080179,-4.37736896
2.055,3595.8549,-2298.5406,4030.4973,-3561.8202,6.04449125,-3.99948362,6.37360375,-4.24513378
2.06,3559.8088,-2312.0591,4076.1059,-3563.1688,5.79744073,-3.75805063,6.01233087,-4.13261217
2.065,3532.181,-2329.518,4114.073,-3561.8341,5.53417281,-3.49317768,5.76720019,-4.23515212
2.07,3518.2651,-2346.0789,4146.1099,-3561.933,5.39837119,-3.29905487,5.71455421,-4.21674333
2.075,3507.4932,-2365.3169,4180.7046,-3563.8377,5.20785908,-3.11222352,5.60169132,-4.02176068
2.08,3506.7408,-2382.5253,4221.1018,-3565.3021,4.36275657,-2.98964587,4.73541703,-3.93363593
2.085,3501.5431,-2397.7521,4262.6225,-3562.8745,3.94603809,-3.14204034,4.42011991,-4.22173006
2.09,3498.3343,-2416.9502,4301.9219,-3559.2698,3.6845968,-3.21029779,4.1987114,-4.22538241
2.095,3502.3076,-2437.2746,4340.2842,-3556.1762,3.35965331,-3.49969986,3.92092709,-4.48248234
2.1,3515.9934,-2456.7257,4382.0804,-3551.178,4.30154119,-3.93166248,4.88076221,-4.93793592
2.105,3532.0581,-2471.0046,4423.2921,-3539.0701,4.69500376,-1.90008641,5.33144584,-2.91905239
2.11,3541.1859,-2485.2648,4448.0458,-3527.2475,0.03951138,-2.89808988,0.71625006,-3.91975692
2.115,3552.0138,-2500.7211,4466.7898,-3518.2013,1.60463401,-4.58341695,2.38756039,-5.47203105
2.12,3567.1089,-2515.1593,4485.9451,-3511.5001,5.22706733,-5.12844396,6.02858027,-5.74571024
2.125,3577.9428,-2528.1458,4507.1203,-3506.0653,7.2387899,-4.51181579,7.9459525,-4.81871001
2.13,3581.8052,-2537.9591,4529.3503,-3498.4348,7.65313861,-3.92093598,8.45349499,-4.33730942
2.135,3583.8512,-2553.553,4550.0314,-3491.1497,7.87969547,-3.39768385,8.70479013,-3.72411275
2.14,3586.5796,-2571.3743,4567.6726,-3484.1927,7.69360444,-2.92504581,8.56046076,-3.09290879
2.145,3594.7558,-2590.7582,4585.6697,-3478.4773,7.13286324,-2.6472605,8.03047416,-2.4352413
2.15,3609.3525,-2605.2768,4604.7086,-3472.8892,6.49471549,-2.71625635,7.19176771,-1.95894985
2.155,3617.5274,-2623.0318,4625.3572,-3466.8936,6.25983463,-2.87946026,6.70147537,-1.85630414
2.16,3630.6994,-2640.6859,4648.4145,-3460.1904,6.54586013,-2.76823686,6.65672527,-2.09772134
2.165,3648.2261,-2657.4101,4673.4194,-3450.6299,7.08346782,-2.5704967,7.24370658,-2.7087015
2.17,3667.2018,-2672.7869,4698.8785,-3434.3232,8.95848931,-2.44455684,9.49572769,-2.32327336
2.175,3686.8836,-2686.7605,4695.6894,-3416.7294,10.09989285,-1.53447446,10.50907115,-0.95448594
2.18,3704.4436,-2698.0079,4693.008,-3407.6738,9.08129718,-0.75267171,9.67838582,-0.19068365
2.185,3713.9369,-2707.5068,4700.0368,-3399.5277,9.14898654,-0.37500237,9.12385966,0.26884777
2.19,3716.8054,-2717.0382,4705.9931,-3382.8606,9.32960804,0.70076209,9.58836576,0.34941471
2.195,3706.2829,-2729.6208,4672.71,-3370.6437,8.70499253,1.24540361,8.79454867,1.18822099
2.2,3698.6963,-2748.3227,4647.4131,-3372.5193,7.37830228,1.68226,7.45080252,1.2480374
2.205,3694.5168,-2767.4944,4638.1483,-3379.0178,7.03539108,1.58243659,7.16237432,0.85334741
2.21,3694.0307,-2790.96,4641.7943,-3383.5444,7.22537965,1.88614788,7.55631395,0.97005912
2.215,3702.7552,-2815.7908,4658.2697,-3393.5921,7.91917288,1.36741878,8.47799392,0.32976748
2.22,3718.7777,-2838.7196,4674.9538,-3343.0553,9.38192521,3.02961878,10.49225779,2.80888962
2.225,3737.3347,-2861.7712,4618.1243,-3353.3112,10.16700166,2.50179895,11.11206834,3.33293605
2.23,3756.5064,-2883.2071,4606.1645,-3365.6546,11.65059879,3.62099479,11.13012121,4.25826901
2.235,3780.2198,-2905.8149,4604.5073,-3378.1186,11.86406445,5.19982881,11.70744755,4.82777939
2.24,3805.0924,-2925.9483,4608.9919,-3388.7099,9.3748802,6.71789705,9.35858,6.82365135
2.245,3836.0947,-2945.6997,4617.0314,-3398.7534,6.0958083,7.05873667,6.0394963,7.46016913
2.25,3859.8438,-2959.0352,4628.3928,-3407.3251,3.11463734,6.99589843,3.00460006,6.47198777
2.255,3871.3764,-2980.0599,4636.9307,-3418.1297,2.52563635,6.17739907,2.76365245,5.23212113
2.26,3898.1205,-3003.184,4655.266,-3427.1816,2.87188247,5.98066926,3.22672213,4.95825534
2.265,3933.6415,-3025.5071,4675.7131,-3437.2645,2.65746912,5.96683082,3.08343628,5.39291078
2.27,3969.8051,-3045.0487,4701.6537,-3446.0669,2.0222298,6.10520573,2.3562776,4.98940747
2.275,4004.1298,-3063.9232,4727.4099,-3452.8005,1.79885206,6.0277089,2.29135434,4.8655613
