omega_eV,Re,Im
2.93000000,7439.00590000,-2388.13510000
2.93500000,7427.86370000,-2364.45120000
2.94000000,7431.27840000,-2343.61410000
2.94500000,7450.78800000,-2315.93520000
2.95000000,7445.95810000,-2269.33270000
2.95500000,7398.01140000,-2241.94240000
2.96000000,7358.94510000,-2222.44150000
2.96500000,7324.08300000,-2212.50150000
2.97000000,7304.38750000,-2205.38260000
2.97500000,7288.93920000,-2199.51390000
2.98000000,7278.48490000,-2194.90280000
2.98500000,7270.62770000,-2190.73200000
2.99000000,7264.90810000,-2186.51200000
2.99500000,7260.17810000,-2183.00020000
3.00000000,7258.35850000,-2179.36510000
3.00500000,7255.94500000,-2174.94530000
3.01000000,7251.98840000,-2171.15520000
3.01500000,7248.03100000,-2167.84810000
3.02000000,7242.40320000,-2162.39080000
3.02500000,7227.46410000,-2159.61560000
3.03000000,7208.34550000,-2158.47420000
3.03500000,7182.73300000,-2163.02720000
3.04000000,7166.59160000,-2175.10680000
3.04500000,7163.82270000,-2189.98780000
3.05000000,7177.84660000,-2203.93050000
3.05500000,7193.27700000,-2213.32030000
3.06000000,7215.02700000,-2225.11590000
3.06500000,7252.07660000,-2236.26390000
3.07000000,7310.28470000,-2242.99180000
3.07500000,7379.32440000,-2237.85840000
3.08000000,7441.21090000,-2220.23560000
3.08500000,7475.69380000,-2195.20040000
3.09000000,7484.37990000,-2170.55790000
3.09500000,7480.55840000,-2153.67920000
3.10000000,7465.35010000,-2139.60950000
3.10500000,7451.14300000,-2137.18940000
3.11000000,7453.11880000,-2138.44240000
3.11500000,7462.52730000,-2139.25920000
3.12000000,7468.53470000,-2138.97760000
3.12500000,7473.43570000,-2146.06610000
3.13000000,7497.78200000,-2154.01860000
3.13500000,7528.44840000,-2161.29050000
3.14000000,7568.62750000,-2169.48580000
3.14500000,7624.39020000,-2176.76770000
3.15000000,7694.73730000,-2178.73640000
3.15500000,7769.60350000,-2171.50910000
3.16000000,7841.08450000,-2158.32410000
3.16500000,7908.97790000,-2142.26840000
3.17000000,7980.72350000,-2120.36520000
3.17500000,8037.48450000,-2089.89930000
3.18000000,8073.33680000,-2057.80640000
3.18500000,8093.96400000,-2037.37450000
3.19000000,8141.47510000,-2019.67210000
3.19500000,8196.69630000,-1996.39110000
3.20000000,8243.31670000,-1966.50510000
3.20500000,8279.49040000,-1939.30850000
3.21000000,8313.43210000,-1915.08990000
3.21500000,8350.03660000,-1891.10500000
3.22000000,8391.08590000,-1866.25440000
3.22500000,8429.34980000,-1837.01670000
3.23000000,8457.94850000,-1806.73370000
3.23500000,8483.29560000,-1781.63290000
3.24000000,8517.55110000,-1752.34950000
3.24500000,8532.88000000,-1723.40650000
3.25000000,8553.68430000,-1702.25950000
3.25500000,8597.39260000,-1675.04040000
3.26000000,8616.25160000,-1650.66000000
3.26500000,8650.66770000,-1630.10980000
3.27000000,8698.36490000,-1607.67900000
3.27500000,8754.53910000,-1576.93420000
3.28000000,8804.94980000,-1540.27100000
3.28500000,8842.57440000,-1498.65240000
3.29000000,8865.90260000,-1461.75260000
3.29500000,8902.00610000,-1424.93470000
3.30000000,8930.09810000,-1386.45090000
3.30500000,8967.34120000,-1348.55470000
3.31000000,9005.52010000,-1301.83120000
3.31500000,9027.64480000,-1251.49030000
3.32000000,9040.63220000,-1194.43860000
3.32500000,9011.27640000,-1143.80080000
3.33000000,8981.31280000,-1106.98250000
3.33500000,8963.65350000,-1078.74240000
3.34000000,8965.35710000,-1054.99770000
3.34500000,8994.66840000,-1029.65520000
3.35000000,9041.85440000,-991.00445000
3.35500000,9070.50620000,-936.79919000
3.36000000,9090.30760000,-890.45965000
3.36500000,9094.22430000,-835.63482000
3.37000000,9077.50920000,-793.64393000
3.37500000,9084.67820000,-757.13196000
3.38000000,9099.35250000,-719.10429000
3.38500000,9113.24360000,-674.05945000
3.39000000,9115.76240000,-631.12187000
3.39500000,9113.79970000,-587.20431000
3.40000000,9110.28510000,-544.80871000
3.40500000,9092.62600000,-501.14769000
3.41000000,9066.08530000,-458.10268000
3.41500000,9031.64130000,-422.47387000
3.42000000,8998.52140000,-389.62574000
3.42500000,8960.13650000,-357.72853000
3.43000000,8916.49450000,-328.32265000
3.43500000,8873.75240000,-304.66678000
3.44000000,8832.63850000,-282.15661000
3.44500000,8785.25020000,-262.46630000
3.45000000,8731.90200000,-249.04486000
3.45500000,8691.67470000,-244.68537000
3.46000000,8664.75300000,-239.62151000
3.46500000,8641.46770000,-238.60526000
3.47000000,8637.23820000,-239.82014000
3.47500000,8645.10440000,-237.34544000
3.48000000,8660.68310000,-229.13087000
3.48500000,8667.93310000,-214.96483000
3.49000000,8660.60920000,-204.64092000
3.49500000,8662.50720000,-200.89962000
3.50000000,8681.24020000,-194.26518000
