omega_eV,Re,Im
1.78000000,2728.87410000,-1566.15600000
1.78500000,2741.70160000,-1585.09180000
1.79000000,2750.75580000,-1603.06120000
1.79500000,2758.00630000,-1622.30670000
1.80000000,2764.77120000,-1641.92820000
1.80500000,2771.45410000,-1661.85030000
1.81000000,2778.88720000,-1682.16560000
1.81500000,2787.63440000,-1702.20020000
1.82000000,2793.56710000,-1720.82910000
1.82500000,2798.14870000,-1742.33720000
1.83000000,2806.34060000,-1764.32310000
1.83500000,2816.75060000,-1785.99960000
1.84000000,2828.90060000,-1806.90620000
1.84500000,2840.80760000,-1826.91420000
1.85000000,2853.88070000,-1845.79230000
1.85500000,2859.15610000,-1862.89430000
1.86000000,2861.52560000,-1883.93920000
1.86500000,2865.71140000,-1907.02930000
1.87000000,2882.61560000,-1931.47370000
1.87500000,2904.51450000,-1939.58200000
1.88000000,2887.69300000,-1964.44720000
1.88500000,2897.30840000,-1989.63930000
1.89000000,2907.67220000,-2013.76320000
1.89500000,2919.20380000,-2037.88730000
1.90000000,2932.70500000,-2061.84520000
1.90500000,2945.34850000,-2084.61020000
1.91000000,2959.06850000,-2108.65080000
1.91500000,2974.58500000,-2133.03580000
1.92000000,2993.11390000,-2157.63390000
1.92500000,3013.54310000,-2180.97970000
1.93000000,3035.39760000,-2204.96180000
1.93500000,3060.82120000,-2228.47460000
1.94000000,3088.48880000,-2250.93040000
1.94500000,3117.13380000,-2272.75130000
1.95000000,3150.92040000,-2294.26910000
1.95500000,3182.87070000,-2311.02070000
1.96000000,3216.42970000,-2329.22750000
1.96500000,3250.81230000,-2345.01490000
1.97000000,3281.72210000,-2360.65330000
1.97500000,3315.03790000,-2376.86520000
1.98000000,3352.11390000,-2391.58140000
1.98500000,3390.54850000,-2404.98300000
1.99000000,3429.27920000,-2416.40980000
1.99500000,3466.53110000,-2427.99250000
2.00000000,3511.29190000,-2440.08390000
2.00500000,3565.85700000,-2449.99060000
2.01000000,3636.37790000,-2454.98470000
2.01500000,3714.90320000,-2447.30900000
2.02000000,3787.50010000,-2429.07330000
2.02500000,3862.51570000,-2395.72990000
2.03000000,3871.01370000,-2342.94400000
2.03500000,3807.22640000,-2285.66660000
2.04000000,3734.76750000,-2283.64860000
2.04500000,3683.15770000,-2284.36400000
2.05000000,3637.29370000,-2289.33760000
2.05500000,3595.85490000,-2298.54060000
2.06000000,3559.80880000,-2312.05910000
2.06500000,3532.18100000,-2329.51800000
2.07000000,3518.26510000,-2346.07890000
2.07500000,3507.49320000,-2365.31690000
2.08000000,3506.74080000,-2382.52530000
2.08500000,3501.54310000,-2397.75210000
2.09000000,3498.33430000,-2416.95020000
2.09500000,3502.30760000,-2437.27460000
2.10000000,3515.99340000,-2456.72570000
2.10500000,3532.05810000,-2471.00460000
2.11000000,3541.18590000,-2485.26480000
2.11500000,3552.01380000,-2500.72110000
2.12000000,3567.10890000,-2515.15930000
2.12500000,3577.94280000,-2528.14580000
2.13000000,3581.80520000,-2537.95910000
2.13500000,3583.85120000,-2553.55300000
2.14000000,3586.57960000,-2571.37430000
2.14500000,3594.75580000,-2590.75820000
2.15000000,3609.35250000,-2605.27680000
2.15500000,3617.52740000,-2623.03180000
2.16000000,3630.69940000,-2640.68590000
2.16500000,3648.22610000,-2657.41010000
2.17000000,3667.20180000,-2672.78690000
2.17500000,3686.88360000,-2686.76050000
2.18000000,3704.44360000,-2698.00790000
2.18500000,3713.93690000,-2707.50680000
2.19000000,3716.80540000,-2717.03820000
2.19500000,3706.28290000,-2729.62080000
2.20000000,3698.69630000,-2748.32270000
2.20500000,3694.51680000,-2767.49440000
2.21000000,3694.03070000,-2790.96000000
2.21500000,3702.75520000,-2815.79080000
2.22000000,3718.77770000,-2838.71960000
2.22500000,3737.33470000,-2861.77120000
2.23000000,3756.50640000,-2883.20710000
2.23500000,3780.21980000,-2905.81490000
2.24000000,3805.09240000,-2925.94830000
2.24500000,3836.09470000,-2945.69970000
2.25000000,3859.84380000,-2959.03520000
2.25500000,3871.37640000,-2980.05990000
2.26000000,3898.12050000,-3003.18400000
2.26500000,3933.64150000,-3025.50710000
2.27000000,3969.80510000,-3045.04870000
2.27500000,4004.12980000,-3063.92320000
2.28000000,4039.73960000,-3082.33460000
2.28500000,4074.94470000,-3100.05970000
2.29000000,4110.79230000,-3118.82410000
2.29500000,4151.28370000,-3137.82140000
2.30000000,4202.38480000,-3155.88450000
2.30500000,4255.76290000,-3168.29050000
2.31000000,4312.22270000,-3179.75200000
2.31500000,4367.93140000,-3185.64490000
2.32000000,4415.60230000,-3190.04250000
2.32500000,4454.88060000,-3192.62720000
2.33000000,4498.27530000,-3199.61600000
2.33500000,4541.12590000,-3175.38680000
2.34000000,4541.11440000,-3187.91010000
2.34500000,4564.07040000,-3199.35250000
2.35000000,4593.17320000,-3207.66550000
2.35500000,4620.96450000,-3213.71930000
2.36000000,4646.99440000,-3221.00470000
2.36500000,4673.37170000,-3228.24340000
2.37000000,4693.25680000,-3236.24810000
2.37500000,4717.35660000,-3247.26260000
2.38000000,4744.87310000,-3258.03710000
2.38500000,4773.89910000,-3269.80270000
2.39000000,4805.70100000,-3282.06770000
2.39500000,4839.09890000,-3294.74430000
2.40000000,4877.53100000,-3308.15450000
2.40500000,4919.76850000,-3321.13170000
2.41000000,4969.67770000,-3332.78250000
2.41500000,5021.06780000,-3344.19810000
2.42000000,5078.38670000,-3355.21770000
2.42500000,5143.79030000,-3364.27880000
2.43000000,5213.71920000,-3369.99290000
2.43500000,5283.92870000,-3373.34230000
2.44000000,5355.55710000,-3375.52980000
2.44500000,5437.33120000,-3374.92590000
2.45000000,5517.29910000,-3370.48140000
2.45500000,5593.49470000,-3357.83930000
2.46000000,5653.99940000,-3344.80770000
2.46500000,5719.00780000,-3336.54700000
2.47000000,5795.50780000,-3328.53190000
2.47500000,5897.50180000,-3306.80770000
2.48000000,5976.60720000,-3282.16710000
2.48500000,6069.11710000,-3245.80250000
2.49000000,6125.72420000,-3202.28570000
2.49500000,6177.30930000,-3157.82630000
2.50000000,6199.33060000,-3107.15070000
2.50500000,6199.38930000,-3070.54190000
2.51000000,6211.07600000,-3036.85440000
2.51500000,6210.88470000,-3003.10650000
2.52000000,6212.70560000,-2974.35130000
2.52500000,6210.27500000,-2944.52510000
2.53000000,6199.57940000,-2917.91410000
2.53500000,6184.38560000,-2891.80150000
2.54000000,6165.57660000,-2869.68600000
2.54500000,6142.93370000,-2851.56670000
2.55000000,6123.66640000,-2836.90540000
2.55500000,6104.48820000,-2824.78210000
2.56000000,6089.82830000,-2811.82080000
2.56500000,6068.85430000,-2801.70380000
2.57000000,6047.73810000,-2793.93800000
2.57500000,6026.13650000,-2788.76380000
2.58000000,6005.89500000,-2787.06650000
2.58500000,5989.44100000,-2787.22460000
2.59000000,5974.48860000,-2788.23380000
2.59500000,5956.55540000,-2789.63290000
2.60000000,5935.86890000,-2797.26190000
2.60500000,5925.49020000,-2807.57120000
2.61000000,5918.39830000,-2818.91730000
2.61500000,5918.65610000,-2832.55670000
2.62000000,5927.27570000,-2846.59130000
2.62500000,5942.91390000,-2860.27180000
2.63000000,5965.21340000,-2871.48910000
2.63500000,5988.26110000,-2880.46210000
2.64000000,6009.71640000,-2888.74070000
2.64500000,6033.74830000,-2897.54460000
2.65000000,6060.22140000,-2905.04650000
2.65500000,6086.17150000,-2910.28330000
2.66000000,6107.21650000,-2914.98400000
2.66500000,6125.87610000,-2921.45910000
2.67000000,6145.25020000,-2928.71020000
2.67500000,6164.98160000,-2936.39350000
2.68000000,6185.25300000,-2944.98100000
2.68500000,6207.28830000,-2954.35580000
2.69000000,6231.67120000,-2964.99820000
2.69500000,6260.39840000,-2976.25310000
2.70000000,6294.09340000,-2986.97970000
2.70500000,6329.39390000,-2995.96850000
2.71000000,6363.71140000,-3005.17700000
2.71500000,6401.28210000,-3015.15380000
2.72000000,6441.90530000,-3024.45710000
2.72500000,6486.21680000,-3033.73360000
2.73000000,6535.54240000,-3042.21380000
2.73500000,6592.14980000,-3049.68680000
2.74000000,6649.94110000,-3053.58300000
2.74500000,6705.79680000,-3056.59930000
2.75000000,6762.92500000,-3057.89500000
2.75500000,6818.50190000,-3058.69260000
2.76000000,6875.58570000,-3058.95220000
2.76500000,6932.48920000,-3059.31360000
2.77000000,6996.23340000,-3060.20190000
2.77500000,7067.83890000,-3059.29360000
2.78000000,7146.25090000,-3056.32640000
2.78500000,7231.28920000,-3049.36430000
2.79000000,7320.38780000,-3036.25030000
2.79500000,7411.07660000,-3017.06100000
2.80000000,7501.99560000,-2989.56460000
2.80500000,7574.99780000,-2953.96740000
2.81000000,7623.69630000,-2920.39030000
2.81500000,7670.48860000,-2892.39020000
2.82000000,7717.28010000,-2864.54720000
2.82500000,7766.45760000,-2838.30860000
2.83000000,7815.75390000,-2810.48130000
2.83500000,7861.28450000,-2781.31780000
2.84000000,7915.52260000,-2754.70180000
2.84500000,7990.77260000,-2713.23290000
2.85000000,8017.65500000,-2665.79500000
2.85500000,8044.75730000,-2625.32630000
2.86000000,8073.80320000,-2578.02030000
2.86500000,8061.70900000,-2530.73470000
2.87000000,8041.70430000,-2497.39200000
2.87500000,8031.86970000,-2470.27660000
2.88000000,8025.04080000,-2447.15750000
2.88500000,8029.79040000,-2425.65570000
2.89000000,8035.00510000,-2400.76340000
2.89500000,8032.37160000,-2376.10200000
2.90000000,8021.69890000,-2356.58900000
2.90500000,8017.77880000,-2342.27750000
2.91000000,8034.51130000,-2324.12010000
2.91500000,8038.31840000,-2303.70790000
2.92000000,8040.28190000,-2286.14580000
2.92500000,8044.79880000,-2271.32890000
2.93000000,8049.83380000,-2256.54860000
2.93500000,8060.68410000,-2246.15560000
2.94000000,8087.29790000,-2235.68490000
2.94500000,8120.34820000,-2219.43950000
2.95000000,8153.30030000,-2195.85510000
2.95500000,8170.28200000,-2172.13930000
2.96000000,8182.78640000,-2149.82880000
2.96500000,8191.50560000,-2129.33830000
2.97000000,8190.96700000,-2106.14440000
2.97500000,8187.57610000,-2090.49930000
2.98000000,8188.54100000,-2078.29590000
2.98500000,8195.16140000,-2067.76510000
2.99000000,8205.38140000,-2057.27460000
2.99500000,8220.25330000,-2047.54850000
3.00000000,8239.30410000,-2037.61500000
3.00500000,8264.73840000,-2026.38310000
3.01000000,8289.84750000,-2012.66330000
3.01500000,8317.36380000,-1996.95400000
3.02000000,8342.28830000,-1976.90370000
3.02500000,8353.66740000,-1956.72330000
3.03000000,8363.07510000,-1941.85600000
3.03500000,8382.45700000,-1927.80680000
3.04000000,8410.54270000,-1910.26350000
3.04500000,8429.48900000,-1889.35170000
3.05000000,8454.51920000,-1868.57590000
3.05500000,8468.78720000,-1847.37710000
3.06000000,8490.61160000,-1826.77240000
3.06500000,8507.06010000,-1804.66560000
3.07000000,8526.98630000,-1784.15750000
3.07500000,8549.38500000,-1760.79520000
3.08000000,8572.96630000,-1733.90540000
3.08500000,8586.58020000,-1707.38950000
3.09000000,8595.97490000,-1677.18460000
3.09500000,8599.80960000,-1647.06250000
3.10000000,8585.34420000,-1619.60540000
3.10500000,8564.14830000,-1599.93680000
3.11000000,8558.07360000,-1587.95220000
3.11500000,8568.41550000,-1573.99610000
3.12000000,8585.22390000,-1555.26710000
3.12500000,8590.78940000,-1531.98950000
3.13000000,8586.69730000,-1515.53220000
3.13500000,8594.51450000,-1501.46470000
3.14000000,8606.93590000,-1486.51630000
3.14500000,8625.95180000,-1470.77440000
3.15000000,8654.84020000,-1457.51110000
3.15500000,8706.01470000,-1435.97330000
3.16000000,8751.98390000,-1407.03510000
3.16500000,8790.70600000,-1372.93580000
3.17000000,8820.07810000,-1336.81170000
3.17500000,8847.52670000,-1297.94790000
3.18000000,8860.01890000,-1249.95260000
3.18500000,8844.03100000,-1215.13810000
3.19000000,8842.13540000,-1181.05130000
3.19500000,8830.40100000,-1146.91600000
3.20000000,8808.06250000,-1115.04730000
3.20500000,8782.82190000,-1089.46440000
3.21000000,8755.96590000,-1067.39560000
3.21500000,8724.47340000,-1050.46860000
3.22000000,8704.15330000,-1045.71950000
3.22500000,8706.29070000,-1039.49430000
3.23000000,8710.07720000,-1033.81830000
3.23500000,8719.79330000,-1031.19130000
3.24000000,8740.81750000,-1028.86960000
3.24500000,8768.64360000,-1027.54480000
3.25000000,8813.42100000,-1026.66110000
3.25500000,8871.88340000,-1017.91370000
3.26000000,8926.85130000,-1005.13740000
3.26500000,8986.86680000,-995.79739000
3.27000000,9074.65730000,-985.88044000
3.27500000,9183.91800000,-960.06175000
3.28000000,9284.36110000,-922.52946000
3.28500000,9394.85120000,-874.15015000
3.29000000,9472.93690000,-806.29645000
3.29500000,9511.58490000,-737.68152000
3.30000000,9526.35310000,-674.15738000
3.30500000,9519.53080000,-618.79770000
3.31000000,9513.44490000,-575.80606000
3.31500000,9521.54260000,-540.30555000
3.32000000,9548.60190000,-505.05114000
3.32500000,9588.20220000,-463.31782000
3.33000000,9619.50660000,-411.18430000
3.33500000,9632.61500000,-358.39010000
3.34000000,9616.68580000,-307.40135000
3.34500000,9622.23580000,-272.18386000
3.35000000,9648.98570000,-232.31180000
3.35500000,9680.66000000,-186.54333000
3.36000000,9714.53790000,-139.34329000
3.36500000,9763.13090000,-82.58750000
3.37000000,9804.89790000,-13.06957200
3.37500000,9811.26110000,74.02314600
3.38000000,9768.14720000,145.66094000
3.38500000,9728.49700000,206.13561000
3.39000000,9699.29490000,265.50309000
3.39500000,9659.78090000,327.03209000
3.40000000,9619.27330000,389.30956000
3.40500000,9549.28730000,455.36563000
3.41000000,9455.55170000,517.50727000
3.41500000,9336.55270000,567.68838000
3.42000000,9210.78200000,600.66512000
3.42500000,9099.77080000,623.98596000
3.43000000,8992.40950000,649.13228000
3.43500000,8876.87400000,665.39731000
3.44000000,8760.87890000,668.30903000
3.44500000,8662.12780000,662.46541000
3.45000000,8580.24890000,651.53111000
3.45500000,8514.69360000,638.03943000
3.46000000,8455.27500000,622.50252000
3.46500000,8411.21980000,602.54900000
3.47000000,8385.64770000,581.58371000
3.47500000,8373.22820000,562.91719000
3.48000000,8376.49490000,543.76895000
3.48500000,8394.01460000,527.93332000
3.49000000,8421.71220000,515.91761000
3.49500000,8459.17560000,507.72581000
3.50000000,8509.93850000,504.30715000
