  0.15000000E+01  0.99076609E+00  0.11460928E+02
  0.15050000E+01  0.17648110E+00  0.13322571E+02
  0.15100000E+01 -0.22794603E+01  0.14358879E+02
  0.15150000E+01 -0.46282540E+01  0.14876051E+02
  0.15200000E+01 -0.68259457E+01  0.14990684E+02
  0.15250000E+01 -0.76921669E+01  0.14825699E+02
  0.15300000E+01 -0.95782117E+01  0.15233372E+02
  0.15350000E+01 -0.11516032E+02  0.15240390E+02
  0.15400000E+01 -0.12695878E+02  0.14776461E+02
  0.15450000E+01 -0.13436731E+02  0.14743530E+02
  0.15500000E+01 -0.14484219E+02  0.14807685E+02
  0.15550000E+01 -0.15912255E+02  0.14788181E+02
  0.15600000E+01 -0.17565384E+02  0.14757861E+02
  0.15650000E+01 -0.19218154E+02  0.13490601E+02
  0.15700000E+01 -0.20576808E+02  0.13002577E+02
  0.15750000E+01 -0.20961739E+02  0.12377767E+02
  0.15800000E+01 -0.21177669E+02  0.11693825E+02
  0.15850000E+01 -0.20912495E+02  0.11293017E+02
  0.15900000E+01 -0.21270483E+02  0.11091123E+02
  0.15950000E+01 -0.22207341E+02  0.11089009E+02
  0.16000000E+01 -0.25203330E+02  0.10990609E+02
  0.16050000E+01 -0.27153673E+02  0.93744725E+01
  0.16100000E+01 -0.28054973E+02  0.79372485E+01
  0.16150000E+01 -0.27461837E+02  0.62963266E+01
  0.16200000E+01 -0.24715086E+02  0.53484392E+01
  0.16250000E+01 -0.22803417E+02  0.55390725E+01
  0.16300000E+01 -0.23598309E+02  0.55986648E+01
  0.16350000E+01 -0.23707691E+02  0.51438272E+01
  0.16400000E+01 -0.24735044E+02  0.51323301E+01
  0.16450000E+01 -0.26453721E+02  0.48142358E+01
  0.16500000E+01 -0.27311829E+02  0.35164064E+01
  0.16550000E+01 -0.29599071E+02  0.34230083E+01
  0.16600000E+01 -0.34260587E+02  0.19634130E+01
  0.16650000E+01 -0.33313752E+02 -0.14750239E+01
  0.16700000E+01 -0.31324186E+02 -0.27347976E+01
  0.16750000E+01 -0.29498320E+02 -0.38164504E+01
  0.16800000E+01 -0.27248640E+02 -0.43479641E+01
  0.16850000E+01 -0.26132988E+02 -0.44996538E+01
  0.16900000E+01 -0.26361689E+02 -0.52856666E+01
  0.16950000E+01 -0.25473775E+02 -0.65713698E+01
  0.17000000E+01 -0.23107396E+02 -0.79253320E+01
  0.17050000E+01 -0.20006982E+02 -0.84373603E+01
  0.17100000E+01 -0.16905427E+02 -0.88437435E+01
  0.17150000E+01 -0.14403249E+02 -0.84493275E+01
  0.17200000E+01 -0.13069894E+02 -0.83520690E+01
  0.17250000E+01 -0.11500213E+02 -0.80182594E+01
  0.17300000E+01 -0.10930259E+02 -0.75858959E+01
  0.17350000E+01 -0.10852043E+02 -0.71670498E+01
  0.17400000E+01 -0.10828141E+02 -0.69426655E+01
  0.17450000E+01 -0.10793039E+02 -0.67293817E+01
  0.17500000E+01 -0.10722452E+02 -0.64918405E+01
  0.17550000E+01 -0.10835762E+02 -0.62921472E+01
  0.17600000E+01 -0.10868925E+02 -0.62004478E+01
  0.17650000E+01 -0.10711184E+02 -0.61068997E+01
  0.17700000E+01 -0.10646993E+02 -0.59876667E+01
  0.17750000E+01 -0.10733193E+02 -0.60506652E+01
  0.17800000E+01 -0.98360595E+01 -0.62070504E+01
  0.17850000E+01 -0.91106373E+01 -0.58485287E+01
  0.17900000E+01 -0.92028007E+01 -0.55833223E+01
  0.17950000E+01 -0.91976740E+01 -0.56133469E+01
  0.18000000E+01 -0.88296557E+01 -0.55577730E+01
  0.18050000E+01 -0.86275816E+01 -0.54326532E+01
  0.18100000E+01 -0.85524965E+01 -0.54218914E+01
  0.18150000E+01 -0.80857098E+01 -0.53575863E+01
  0.18200000E+01 -0.77040521E+01 -0.52232856E+01
  0.18250000E+01 -0.75217285E+01 -0.49820254E+01
  0.18300000E+01 -0.76003278E+01 -0.48724715E+01
  0.18350000E+01 -0.76042379E+01 -0.48348885E+01
  0.18400000E+01 -0.72939199E+01 -0.47303918E+01
  0.18450000E+01 -0.70548015E+01 -0.44753971E+01
  0.18500000E+01 -0.74372504E+01 -0.40737692E+01
  0.18550000E+01 -0.75367800E+01 -0.39737897E+01
  0.18600000E+01 -0.77152029E+01 -0.38376269E+01
  0.18650000E+01 -0.78786530E+01 -0.36940402E+01
  0.18700000E+01 -0.82187273E+01 -0.34968731E+01
  0.18750000E+01 -0.87503961E+01 -0.34270250E+01
  0.18800000E+01 -0.91797854E+01 -0.34140932E+01
  0.18850000E+01 -0.95525719E+01 -0.34363440E+01
  0.18900000E+01 -0.98403302E+01 -0.35083135E+01
  0.18950000E+01 -0.10214370E+02 -0.36482641E+01
  0.19000000E+01 -0.10058727E+02 -0.38825571E+01
  0.19050000E+01 -0.10013969E+02 -0.39894587E+01
  0.19100000E+01 -0.98921544E+01 -0.41182627E+01
  0.19150000E+01 -0.97044844E+01 -0.42214173E+01
  0.19200000E+01 -0.94626524E+01 -0.43962125E+01
  0.19250000E+01 -0.89623137E+01 -0.45710389E+01
  0.19300000E+01 -0.81837417E+01 -0.46713825E+01
  0.19350000E+01 -0.73102314E+01 -0.46428122E+01
  0.19400000E+01 -0.64895466E+01 -0.45383379E+01
  0.19450000E+01 -0.56439117E+01 -0.43422029E+01
  0.19500000E+01 -0.50336281E+01 -0.41398194E+01
  0.19550000E+01 -0.40495029E+01 -0.38150101E+01
  0.19600000E+01 -0.41832088E+01 -0.33087552E+01
  0.19650000E+01 -0.35354517E+01 -0.32732246E+01
  0.19700000E+01 -0.31574761E+01 -0.30620122E+01
  0.19750000E+01 -0.28201537E+01 -0.26484915E+01
  0.19800000E+01 -0.27169607E+01 -0.21286309E+01
  0.19850000E+01 -0.30767591E+01 -0.18771981E+01
  0.19900000E+01 -0.30787988E+01 -0.15110323E+01
  0.19950000E+01 -0.34943968E+01 -0.10862693E+01
  0.20000000E+01 -0.40899835E+01 -0.90108196E+00
  0.20050000E+01 -0.45602642E+01 -0.74174339E+00
  0.20100000E+01 -0.48893173E+01 -0.61959124E+00
  0.20150000E+01 -0.51067785E+01 -0.48194622E+00
