case_dir,case_label,num_occupied,pair_n_1based,pair_m_1based,kx_cart,ky_cart,kz_cart,k1_frac,k2_frac,k3_frac,gap_eV,energy_raw_eV,energy_rel_ef_eV,fermi_energy_eV,source_find_dir,source_nodes_file,duplicate_count,duplicate_sources
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,0.21904095,-0.10344913,-0.00418843,0.12209156,0.89689215,0.99095811,1e-08,0.05902035,0.05902035,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line4
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,0.21975617,0.10352072,-0.00356316,0.12249021,0.10317921,0.99230798,3e-08,0.05793641,0.05793641,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line5
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,0.23157055,-0.04686096,-0.00229425,0.12907545,0.95329363,0.99504723,2e-08,0.00299077,0.00299077,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line10
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,0.23160806,0.04632018,-0.00261762,0.12909636,0.04616737,0.99434916,2e-08,0.00215594,0.00215594,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line9
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,-0.2316119,-0.04638378,0.00258169,0.8709015,0.95376924,0.00557327,3e-08,0.00218542,0.00218542,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line7
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,-0.23160571,0.04681149,0.00229233,0.8709049600000001,0.04665706,0.00494863,2e-08,0.00287102,0.00287102,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line8
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,-0.21974482,-0.10350734,0.00348173,0.87751611,0.89683413,0.00751624,3e-08,0.05796364,0.05796364,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line3
Strain_a_Tension_0.1pct,Strain_a_Tension_0.1pct,56,56,57,-0.21906438,0.10337963,0.00417243,0.87789538,0.10303858,0.00900736,2e-08,0.0589735,0.0589735,8.495144,node_search,Nodes.dat,1,Strain_a_Tension_0.1pct:N56:line6
