omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.34,4433.5535,-3167.3741,5029.0366,-3499.2128,2.1606408,-5.25385386,-9.2749394,-3.98484554
2.345,4461.1658,-3176.2044,5038.1409,-3503.6124,2.9952424,-4.78457245,-8.8122252,-4.57220375
2.35,4491.0131,-3189.6585,5050.9082,-3509.1589,2.9260436,-3.87213877,-9.1617284,-5.60927183
2.355,4531.4067,-3200.7178,5066.2667,-3514.4716,3.0102844,-2.8676259,-8.9560878,-6.9738421
2.36,4565.83,-3206.5678,5083.2628,-3519.7362,3.1816547,-1.8062831,-8.5174997,-8.3677149
2.365,4593.3997,-3216.0419,5102.4243,-3524.4563,3.4545494,-1.0289386,-7.6077842,-9.8908886
2.37,4629.5457,-3226.1792,5121.5194,-3528.4852,4.16253142,-0.1433612,-6.02361478,-10.7939826
2.375,4668.419,-3233.1713,5141.9423,-3533.1042,4.76337788,0.6252552,-4.01173232,-11.377361
2.38,4704.2559,-3239.6204,5165.7398,-3537.4654,6.1245275,0.8666022,-1.1014961,-9.9617886
2.385,4732.7166,-3244.0373,5190.3522,-3541.5521,3.47798262,0.7386001,-2.42552178,-8.0713563
2.39,4754.0709,-3254.0359,5222.9607,-3545.1632,2.82082762,-1.1574365,-2.89441538,-6.8263141
2.395,4782.2741,-3265.8865,5259.542,-3543.4323,3.43108502,-3.1547226,-2.18849738,-5.7141106
2.4,4813.0463,-3278.5844,5284.7612,-3536.6672,5.9058799,-3.88209018,-0.8295893,-5.23970082
2.405,4846.7895,-3293.0063,5299.2989,-3532.9961,6.952153,-3.40225833,0.6937706,-5.15471727
2.41,4886.8993,-3307.9589,5304.9178,-3532.0829,8.7966321,-2.92915281,1.7903509,-4.90207479
2.415,4930.8847,-3322.9232,5323.945,-3536.7874,10.2320821,-2.64880349,3.3879607,-3.82810231
2.42,4982.2708,-3338.2722,5351.7467,-3539.1252,10.7205626,-1.99745684,3.9142466,-2.86698156
2.425,5041.829,-3352.8117,5378.6935,-3538.5595,11.6075609,-1.67769258,5.1162533,-2.27508842
2.43,5112.7792,-3365.7816,5401.9571,-3535.5792,11.8109088,-1.82637716,5.9335188,0.29312684
2.435,5208.3004,-3372.6337,5415.3251,-3534.6535,12.2274038,-5.68323377,5.1969194,6.18938743
2.44,5284.4716,-3367.5463,5427.3717,-3535.7405,14.0403452,-2.48698303,1.4810364,4.37528217
2.445,5382.2838,-3361.3038,5438.0708,-3540.1425,14.198615,3.2050587,1.2291968,-0.8574213
2.45,5454.1978,-3344.4002,5451.0704,-3547.6714,13.6365292,3.5510337,2.0697374,0.1484311
2.455,5525.1903,-3326.4861,5471.3817,-3558.0124,13.2460192,5.4546239,2.2527306,-0.6204819
2.46,5584.2217,-3306.3977,5499.5078,-3568.6859,12.1957333,6.3505552,2.0902561,-0.2475172
2.465,5640.1402,-3284.8708,5536.7893,-3580.7579,11.6207512,5.5192102,1.1602216,0.7329858
2.47,5679.2768,-3262.8259,5581.3971,-3591.7527,12.7677949,6.5710325,1.1976153,-0.5515503
2.475,5710.0238,-3247.0437,5634.7745,-3602.1164,13.5782878,8.5970568,3.3212944,-1.9584948
2.48,5748.9485,-3233.9385,5699.3764,-3613.057,14.5344965,10.654498,3.9561905,-1.5699106
2.485,5793.5207,-3220.7421,5777.6325,-3620.042,14.9137067,12.5177109,5.8422013,-1.9525189
2.49,5840.2802,-3204.9226,5865.5169,-3620.5593,13.574472,13.8885907,6.506492,0.0464645000000008
2.495,5884.8642,-3188.0413,5955.0425,-3612.9714,11.7469515,13.0025049,5.5213513,2.6826229
2.5,5929.0132,-3168.784,6036.7519,-3599.5362,10.278439,12.6058692,3.9304136,4.6641296
2.505,5970.7962,-3147.9367,6114.6774,-3583.9735,8.6561897,13.0745416,1.5904851,4.5658204
2.51,6007.9392,-3125.0269,6193.1646,-3566.2365,8.7768496,13.7206834,2.2350934,4.2109822
2.515,6043.9762,-3100.2869,6281.8776,-3542.1134,6.2164981,13.5979576,0.6235199,4.8924276
2.52,6073.1812,-3073.1724,6354.2998,-3503.4901,5.5747464,13.2111691,0.2676544,5.3423081
2.525,6094.2673,-3044.8121,6404.8305,-3464.8103,5.9133298,12.1712798,1.4775748,7.1749918
2.53,6104.2014,-3017.6926,6441.1806,-3425.6051,6.7759189,10.68407248,1.5517273,9.18408372
2.535,6108.1014,-2991.5637,6460.2923,-3390.1954,6.4653503,13.2544153,-0.8900403,8.2282587
2.54,6110.8606,-2970.3541,6475.8507,-3360.2118,5.7409623,14.7416531,-0.3660045,7.5605729
2.545,6114.999,-2947.5216,6498.3295,-3329.9018,2.65655649,15.286077,-3.43925251,9.184149
2.55,6107.2055,-2925.9502,6504.0236,-3298.4866,-0.2406282,14.7082867,-6.307075,8.7041793
2.555,6099.011,-2909.1139,6509.0132,-3275.4258,-1.7204797,14.0019495,-7.9823043,8.0766745
2.56,6089.8457,-2893.7087,6520.4278,-3255.164,-3.332326,14.5737627,-10.2033726,6.5802313
2.565,6085.7358,-2881.1388,6536.7644,-3234.5238,-6.6114515,13.3193784,-12.1410049,4.759122
2.57,6080.0216,-2869.6195,6558.7155,-3210.628,-5.6323658,11.2316669,-10.5152078,4.0225999
2.575,6075.7499,-2858.8836,6561.9969,-3180.8825,-4.323069,9.1121786,-9.264335,4.416826
2.58,6071.9035,-2845.4417,6558.5046,-3158.5478,-0.8779133,9.5245904,-6.2351837,5.3566368
2.585,6060.5294,-2837.434,6552.2189,-3138.7591,-0.1608976,9.1466414,-6.5436244,4.85436
2.59,6052.3953,-2829.227,6545.2783,-3123.5054,1.834628,10.2744011,-5.0053928,4.3144465
2.595,6043.5395,-2821.4747,6543.8391,-3111.2771,2.238698,11.5807531,-4.5467286,4.2911155
2.6,6026.631,-2812.6608,6549.6909,-3099.215,3.44437375,12.1785816,-3.47378485,4.4702606
2.605,6000.6568,-2808.0999,6559.1058,-3086.8026,3.58820256,13.9636806,-3.75355984,4.2630494
2.61,5973.2386,-2811.0937,6569.3069,-3072.4493,3.32208996,15.8747254,-3.78483364,4.2827266
2.615,5953.4528,-2818.031,6572.9118,-3057.7194,2.200162,17.5061964,-4.4264712,4.4242396
2.62,5940.7991,-2827.8139,6573.908,-3046.121,0.1332826,18.8323368,-6.0379266,4.9698852
2.625,5935.9887,-2839.392,6587.9997,-3032.9078,-2.4744246,19.5583476,-8.379017,5.3303804
2.63,5939.3398,-2851.7303,6582.9987,-3023.0498,-5.450973,20.3203773,-11.0702522,4.5643147
2.635,5949.0635,-2863.887,6597.8116,-3006.6409,-7.80607,20.7461807,-12.963202,3.2969493
2.64,5964.0618,-2874.8329,6593.7889,-2990.0376,-9.1590057,21.6390341,-13.1668223,2.1893799
2.645,5980.8214,-2883.9296,6584.0598,-2977.9484,-11.2746811,20.9824937,-13.9884849,1.9412263
2.65,5996.0865,-2893.968,6569.8106,-2969.3966,-13.07393113,20.6550212,-14.46684687,2.0069328
2.655,6016.6295,-2905.0669,6559.5961,-2967.8655,-14.90600721,19.3935235,-15.37568279,2.5792845
2.66,6043.0641,-2913.5956,6562.9993,-2969.0123,-16.72756704,17.8761793,-16.51735296,3.2407727
2.665,6066.6103,-2921.123,6577.7333,-2969.4302,-17.76762308,16.6200194,-17.67882692,3.4309866
2.67,6090.4643,-2929.1025,6595.636,-2967.6664,-18.34813874,15.5919089,-18.21523526,3.1666387
2.675,6114.4531,-2936.8774,6624.1962,-2964.51,-18.86168325,14.7101696,-18.69864875,3.072715
2.68,6137.9516,-2944.4886,6649.0071,-2957.9717,-19.46738419,13.8610245,-19.21691381,2.4580753
2.685,6160.2345,-2952.7317,6674.8894,-2953.7824,-19.42539059,12.7382749,-19.04543341,2.0755299
2.69,6183.5513,-2961.738,6710.7446,-2949.3231,-19.0201659,11.6388467,-18.4906881,1.8542877
2.695,6208.8907,-2971.4613,6755.2831,-2941.3419,-18.03387082,10.5821687,-17.53819118,1.9930325
2.7,6237.9133,-2980.8786,6801.8399,-2927.0259,-16.19757629,9.6889878,-16.22940971,2.4493944
2.705,6266.022,-2989.9798,6839.1301,-2908.3507,-15.10878614,10.0705643,-15.50770586,2.7559845
2.71,6297.023,-3000.837,6866.8285,-2887.7857,-14.65901013,10.0458699,-15.23016587,2.9303237
2.715,6333.2292,-3011.4687,6885.172,-2867.5001,-13.45792367,10.2179372,-14.39878233,3.1705874
2.72,6373.4158,-3021.0238,6901.8263,-2848.8535,-12.96907278,10.5704085,-14.09833522,3.8744223
2.725,6413.021,-3028.9814,6918.4089,-2828.8613,-13.16922312,11.2935159,-14.71745088,4.5506037
2.73,6455.9361,-3038.0107,6925.5658,-2806.2842,-14.09441751,11.9703001,-15.96957249,4.7588309
2.735,6504.0401,-3046.0908,6921.4064,-2787.2972,-15.1615669,12.3502969,-17.3923351,4.8011837
2.74,6553.319,-3052.3265,6917.8482,-2770.9753,-16.1977011,13.8254067,-18.8054549,3.4999289
