omega_eV,Re,Im
2.11500000,1.65812870,-5.57831470
2.12000000,1.58144400,-4.96810720
2.12500000,0.72433700,-4.59043520
2.13000000,-0.42124227,-4.66989960
2.13500000,-0.26105362,-4.96539420
2.14000000,-0.06654066,-4.80897970
2.14500000,-0.07815303,-4.87290370
2.15000000,0.46536097,-4.68727710
2.15500000,0.33931711,-4.32675680
2.16000000,-0.22488023,-4.13964410
2.16500000,-0.37292427,-4.30077570
2.17000000,0.53703948,-4.29504000
2.17500000,1.51885960,-4.07284710
2.18000000,2.47042400,-3.43088660
2.18500000,1.86812530,-2.52981920
2.19000000,0.52789313,-2.04185320
2.19500000,-1.57887290,-1.85753070
2.20000000,-2.92239070,-2.29027680
2.20500000,-3.11527570,-2.75884950
2.21000000,-3.15261760,-2.54452700
2.21500000,-4.46487230,-2.54649160
2.22000000,-5.56823300,-3.03614980
2.22500000,-5.81560770,-3.75479680
2.23000000,-5.32521950,-4.39702630
2.23500000,-4.37454520,-4.80360700
2.24000000,-3.96501050,-5.11182680
2.24500000,-2.38867990,-5.73344540
2.25000000,0.10485758,-5.80207120
2.25500000,3.01882690,-4.88048770
2.26000000,2.91182640,-3.07480440
2.26500000,0.58987265,-2.44867300
2.27000000,-1.64124580,-2.24052360
2.27500000,-3.05332100,-2.63909580
2.28000000,-3.91242270,-2.97808900
2.28500000,-3.49217260,-3.52211480
2.29000000,-2.47289740,-3.31076660
2.29500000,-3.14374250,-3.00235830
2.30000000,-4.37205140,-3.09717680
2.30500000,-5.25861690,-3.68134920
2.31000000,-4.34921920,-4.22511580
2.31500000,-4.02319470,-4.34970900
2.32000000,-3.37740240,-4.37083170
2.32500000,-3.37112370,-4.29274090
2.33000000,-3.32439390,-4.40775400
2.33500000,-3.30736590,-4.38752770
2.34000000,-3.55714930,-4.61934970
2.34500000,-2.90849140,-4.67838810
2.35000000,-3.11784240,-4.74070530
2.35500000,-2.97290170,-4.92073400
2.36000000,-2.66792250,-5.08699900
2.36500000,-2.07661740,-5.45991360
2.37000000,-0.93054168,-5.46867190
2.37500000,0.37582278,-5.37605290
2.38000000,2.51151570,-4.54759320
2.38500000,0.52623042,-3.66637810
2.39000000,-0.03679388,-3.99187530
2.39500000,0.62129382,-4.43441660
2.40000000,2.53814530,-4.56089550
2.40500000,3.82296180,-4.27848780
2.41000000,5.29349150,-3.91561380
2.41500000,6.81002140,-3.23845290
2.42000000,7.31740460,-2.43221920
2.42500000,8.36190710,-1.97639050
2.43000000,8.87221380,-0.76662516
2.43500000,8.71216160,0.25307683
2.44000000,7.76069080,0.94414957
2.44500000,7.71390590,1.17381870
2.45000000,7.85313330,1.84973240
2.45500000,7.74937490,2.41707100
2.46000000,7.14299470,3.05151900
2.46500000,6.39048640,3.12609800
2.47000000,6.98270510,3.00974110
2.47500000,8.44979110,3.31928100
2.48000000,9.24534350,4.54229370
2.48500000,10.37795400,5.28259600
2.49000000,10.04048200,6.96752760
2.49500000,8.63415140,7.84256390
2.50000000,7.10442630,8.63499940
2.50500000,5.12333740,8.82018100
2.51000000,5.50597150,8.96583280
2.51500000,3.42000900,9.24519260
2.52000000,2.92120040,9.27673860
2.52500000,3.69545230,9.67313580
2.53000000,4.16382310,9.93407810
2.53500000,2.78765500,10.74133700
2.54000000,2.68747890,11.15111300
2.54500000,-0.39134801,12.23511300
2.55000000,-3.27385160,11.70623300
2.55500000,-4.85139200,11.03931200
2.56000000,-6.76784930,10.57699700
2.56500000,-9.37622820,9.03925020
2.57000000,-8.07378680,7.62713340
2.57500000,-6.79370200,6.76450230
2.58000000,-3.55654850,7.44061360
2.58500000,-3.35226100,7.00050070
2.59000000,-1.58538240,7.29442380
2.59500000,-1.15401530,7.93593430
2.60000000,-0.01470555,8.32442110
2.60500000,-0.08267864,9.11336500
2.61000000,-0.23137184,10.07872600
2.61500000,-1.11315460,10.96521800
2.62000000,-2.95232200,11.90111100
2.62500000,-5.42672080,12.44436400
2.63000000,-8.26061260,12.44234600
2.63500000,-10.38463600,12.02156500
2.64000000,-11.16291400,11.91420700
2.64500000,-12.63158300,11.46186000
2.65000000,-13.77038900,11.33097700
2.65500000,-15.14084500,10.98640400
2.66000000,-16.62246000,10.55847600
2.66500000,-17.72322500,10.02550300
2.67000000,-18.28168700,9.37927380
2.67500000,-18.78016600,8.89144230
2.68000000,-19.34214900,8.15954990
2.68500000,-19.23541200,7.40690240
2.69000000,-18.75542700,6.74656720
2.69500000,-17.78603100,6.28760060
2.70000000,-16.21349300,6.06919110
2.70500000,-15.30824600,6.41327440
2.71000000,-14.94458800,6.48809680
2.71500000,-13.92835300,6.69426230
2.72000000,-13.53370400,7.22241540
2.72500000,-13.94333700,7.92205980
2.73000000,-15.03199500,8.36456550
2.73500000,-16.27695100,8.57574030
2.74000000,-17.50157800,8.66266780
2.74500000,-18.77174400,8.75039360
2.75000000,-20.72458300,8.73192320
2.75500000,-22.49764800,8.27257440
2.76000000,-23.23816100,7.78123840
2.76500000,-24.44176000,7.72450120
2.77000000,-26.14006300,7.42586670
2.77500000,-28.26270900,6.99337160
2.78000000,-30.94114400,6.26672110
2.78500000,-33.26525400,4.68768210
2.79000000,-33.93778400,2.95046560
2.79500000,-33.40405300,1.38479020
2.80000000,-32.08151700,-0.08719485
2.80500000,-31.21645500,-0.70569501
2.81000000,-31.47159100,-1.70417330
2.81500000,-30.03554800,-3.00633100
2.82000000,-27.49917500,-3.69409040
2.82500000,-25.94841500,-3.61334780
2.83000000,-26.12693100,-3.65915800
2.83500000,-26.81621500,-4.00741000
2.84000000,-27.45909300,-4.80085280
2.84500000,-26.37881500,-5.87618750
2.85000000,-25.07904500,-6.33619950
2.85500000,-24.09685500,-6.85765320
2.86000000,-22.50372800,-6.68939330
2.86500000,-22.30078700,-6.41030330
2.87000000,-23.07131400,-6.42208880
2.87500000,-23.16452500,-7.13581020
2.88000000,-22.24889600,-7.41508550
2.88500000,-22.21438200,-7.71963390
2.89000000,-21.41590600,-8.23056320
2.89500000,-19.97710200,-8.63196610
2.90000000,-18.10880100,-8.78752860
2.90500000,-16.72300000,-8.33372480
2.91000000,-16.17885500,-8.16271110
2.91500000,-15.59735400,-7.99670230
2.92000000,-15.20115200,-7.93022730
2.92500000,-13.47743400,-7.60808030
2.93000000,-14.02024800,-6.63114430
2.93500000,-15.08804500,-6.55718500
2.94000000,-15.50851500,-7.04399630
2.94500000,-13.65192400,-7.56873110
2.95000000,-11.60620200,-7.27301400
2.95500000,-10.35211900,-6.49415480
2.96000000,-10.22101200,-5.44394170
2.96500000,-11.08103200,-4.73270000
2.97000000,-14.66483500,-3.46894990
2.97500000,-17.63954900,-4.20796340
2.98000000,-18.69252200,-4.97218790
2.98500000,-19.12590300,-5.93953410
2.99000000,-18.54820300,-6.70952410
2.99500000,-17.87137700,-7.28539840
3.00000000,-15.97773800,-7.76242750
3.00500000,-13.43106800,-6.52874030
3.01000000,-14.88726400,-6.61590900
3.01500000,-13.67680700,-6.95141770
3.02000000,-12.52689000,-6.81130690
3.02500000,-11.37069500,-6.42517430
3.03000000,-10.30853300,-5.87230420
3.03500000,-10.53386400,-4.99911290
3.04000000,-11.64405000,-4.44055440
3.04500000,-13.62652800,-4.44766890
3.05000000,-14.65790600,-5.06080670
3.05500000,-14.87538000,-5.58591760
3.06000000,-15.12395200,-6.26147160
3.06500000,-14.44376000,-7.20131170
3.07000000,-12.93318300,-7.61317490
3.07500000,-9.67714260,-8.34459990
3.08000000,-8.96059870,-7.25626750
3.08500000,-8.91988410,-7.39502100
3.09000000,-6.30092660,-7.21173240
3.09500000,-5.06630730,-5.88398040
3.10000000,-5.64986530,-5.08775140
3.10500000,-6.19063010,-4.75904590
3.11000000,-5.28742970,-4.19800560
3.11500000,-5.29415420,-3.33622380
3.12000000,-6.32705440,-2.69466120
3.12500000,-7.21163500,-2.32224740
3.13000000,-6.99198450,-2.12376740
3.13500000,-6.91135320,-1.53152900
3.14000000,-7.55037230,-0.72596744
3.14500000,-7.84311430,0.11283697
3.15000000,-9.17878020,1.22902870
3.15500000,-11.67657100,2.41589960
3.16000000,-15.02233900,2.79465150
3.16500000,-17.36398900,2.88172510
3.17000000,-20.14016800,2.08324570
3.17500000,-19.86325000,1.69534380
3.18000000,-20.14015900,2.47067190
3.18500000,-24.07691600,2.97367420
3.19000000,-27.39308900,2.47700460
3.19500000,-31.28052500,1.79498330
3.20000000,-35.44953200,0.28179597
3.20500000,-37.39086100,-1.72795840
3.21000000,-37.74343700,-3.21073990
3.21500000,-39.35098900,-4.52027760
3.22000000,-40.37540500,-6.33226680
3.22500000,-41.04926900,-8.14102720
3.23000000,-40.76633800,-9.90618750
3.23500000,-40.06067400,-11.85938100
3.24000000,-37.38481100,-13.30877700
3.24500000,-35.42373500,-13.82462900
3.25000000,-33.44253300,-14.07713700
3.25500000,-32.76416700,-14.56626200
3.26000000,-31.51227000,-15.55861300
3.26500000,-27.53632200,-16.14657000
3.27000000,-24.04178500,-15.00856600
3.27500000,-22.74661800,-12.84107300
3.28000000,-25.59338600,-11.19320400
3.28500000,-29.55302100,-11.33807300
3.29000000,-31.81743100,-11.83886100
3.29500000,-35.67018300,-11.98683300
3.30000000,-38.66541900,-14.70489100
3.30500000,-39.91882600,-17.50452600
3.31000000,-36.05206400,-20.21479500
3.31500000,-31.47450200,-20.30201200
3.32000000,-31.54710600,-20.88344100
3.32500000,-29.38561100,-22.43364300
3.33000000,-24.05171300,-22.91034600
3.33500000,-21.65598800,-21.96420000
3.34000000,-21.43296800,-21.34465200
3.34500000,-21.46936000,-20.78015200
3.35000000,-23.83513700,-21.32404600
3.35500000,-23.93751200,-22.97401100
3.36000000,-22.10040900,-24.16403500
3.36500000,-20.10214300,-25.09984000
3.37000000,-14.12154600,-25.99605000
3.37500000,-8.89763870,-25.10916200
3.38000000,-2.17136480,-23.46508700
3.38500000,-0.02538207,-20.38083700
3.39000000,-4.23134970,-17.29805100
3.39500000,-9.38397200,-16.58568500
3.40000000,-12.88319800,-17.12896700
3.40500000,-12.67196900,-18.26216400
3.41000000,-12.36026000,-19.25222500
3.41500000,-10.21401600,-19.60068600
3.42000000,-6.62484360,-19.80499200
3.42500000,-2.23501530,-18.49817200
3.43000000,-0.42051041,-15.86018100
3.43500000,-2.36962890,-13.12525800
3.44000000,-7.97638520,-11.64007300
3.44500000,-12.91455100,-11.53402300
3.45000000,-16.77386900,-12.16717000
3.45500000,-18.43045400,-13.29075200
3.46000000,-19.73832500,-13.50880300
3.46500000,-21.48271400,-13.95088900
3.47000000,-22.51181500,-14.43938300
3.47500000,-24.99314800,-14.88293000
3.48000000,-27.20268300,-16.04963200
3.48500000,-28.39427900,-17.58302900
3.49000000,-28.64859100,-19.09961100
3.49500000,-28.85031700,-20.34120300
3.50000000,-28.37043800,-21.94822600
