case_dir,case_label,num_occupied,pair_n_1based,pair_m_1based,kx_cart,ky_cart,kz_cart,k1_frac,k2_frac,k3_frac,gap_eV,energy_raw_eV,energy_rel_ef_eV,fermi_energy_eV,source_find_dir,source_nodes_file,duplicate_count,duplicate_sources
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,0.21951265,-0.10486943,-0.00408866,0.12259894,0.89547653,0.99117349,1e-08,0.05663103,0.05663103,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line4
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,0.22020422,0.10505164,-0.003269,0.12298519,0.10470508,0.992943,3e-08,0.05563141,0.05563141,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line5
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,0.23207498,-0.04878451,-0.00219106,0.12961507,0.95137643,0.99526998,3e-08,0.00113055,0.00113055,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line10
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,0.23213379,0.04817024,-0.00233619,0.12964792,0.04801133,0.99495671,2e-08,0.00024225,0.00024225,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line9
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,-0.23209984,-0.0482409,0.00235551,0.87037104,0.95191825,0.005085,2e-08,0.00036893,0.00036893,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line7
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,-0.23209081,0.04868988,0.00215688,0.8703760899999999,0.04852926,0.00465622,2e-08,0.00105816,0.00105816,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line8
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,-0.22019959,-0.10509569,0.00308395,0.8770174,0.89525101,0.00665753,2e-08,0.05563609,0.05563609,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line3
Strain_a_Tension_0.3pct,Strain_a_Tension_0.3pct,56,56,57,-0.21955226,0.10486983,0.00413995,0.87737893,0.10452387,0.00893724,1e-08,0.05661951,0.05661951,8.469191,node_search,Nodes.dat,1,Strain_a_Tension_0.3pct:N56:line6
