  0.15000000E+01  0.26065649E+04 -0.28746961E+04
  0.15050000E+01  0.26447788E+04 -0.28759770E+04
  0.15100000E+01  0.26885779E+04 -0.28761542E+04
  0.15150000E+01  0.27401674E+04 -0.28721426E+04
  0.15200000E+01  0.27956958E+04 -0.28543375E+04
  0.15250000E+01  0.27983788E+04 -0.28338277E+04
  0.15300000E+01  0.28003292E+04 -0.28252737E+04
  0.15350000E+01  0.28048759E+04 -0.28197603E+04
  0.15400000E+01  0.28093713E+04 -0.28159620E+04
  0.15450000E+01  0.28167816E+04 -0.28149959E+04
  0.15500000E+01  0.28284454E+04 -0.28149406E+04
  0.15550000E+01  0.28458770E+04 -0.28135728E+04
  0.15600000E+01  0.28534650E+04 -0.28085080E+04
  0.15650000E+01  0.28583797E+04 -0.28076584E+04
  0.15700000E+01  0.28653782E+04 -0.28088259E+04
  0.15750000E+01  0.28762270E+04 -0.28106665E+04
  0.15800000E+01  0.28904729E+04 -0.28119679E+04
  0.15850000E+01  0.29046379E+04 -0.28126056E+04
  0.15900000E+01  0.29222717E+04 -0.28128337E+04
  0.15950000E+01  0.29414583E+04 -0.28120578E+04
  0.16000000E+01  0.29584902E+04 -0.28084453E+04
  0.16050000E+01  0.29733795E+04 -0.28049030E+04
  0.16100000E+01  0.29841255E+04 -0.28022526E+04
  0.16150000E+01  0.29988250E+04 -0.28007869E+04
  0.16200000E+01  0.30170945E+04 -0.27995743E+04
  0.16250000E+01  0.30401147E+04 -0.27972930E+04
  0.16300000E+01  0.30785226E+04 -0.27945054E+04
  0.16350000E+01  0.31214471E+04 -0.27773507E+04
  0.16400000E+01  0.31454040E+04 -0.27581745E+04
  0.16450000E+01  0.31603029E+04 -0.27417608E+04
  0.16500000E+01  0.31794932E+04 -0.27256254E+04
  0.16550000E+01  0.31972452E+04 -0.27061251E+04
  0.16600000E+01  0.31983264E+04 -0.26830378E+04
  0.16650000E+01  0.31898871E+04 -0.26644950E+04
  0.16700000E+01  0.31792382E+04 -0.26463216E+04
  0.16750000E+01  0.31585068E+04 -0.26263742E+04
  0.16800000E+01  0.31193002E+04 -0.26081862E+04
  0.16850000E+01  0.30689274E+04 -0.25965990E+04
