omega_eV,Re,Im
2.24000000,1.05117320,1.95882040
2.24500000,0.68877949,1.80023040
2.25000000,0.52494499,1.27482880
2.25500000,0.69725225,0.96442834
2.26000000,0.90885746,1.83389180
2.26500000,0.77083611,1.93463800
2.27000000,0.10101388,3.32588780
2.27500000,0.09275048,2.46609030
2.28000000,-0.09697787,3.53380750
2.28500000,-0.99224065,3.98165620
2.29000000,-1.42884930,2.93905680
2.29500000,-1.64808000,2.43811900
2.30000000,-2.60547830,-0.40694925
2.30500000,-0.56814584,-3.25085780
2.31000000,0.27984842,-1.45243210
2.31500000,0.53674233,-0.30157434
2.32000000,0.57212941,0.64384524
2.32500000,0.48688872,1.48410790
2.33000000,0.23413201,2.20662740
2.33500000,0.03220438,2.17881600
2.34000000,-0.10364350,2.05895560
2.34500000,-0.14444506,1.97911470
2.35000000,-0.29553039,2.40577710
2.35500000,-0.57077616,2.44898550
2.36000000,-0.83701779,1.91314690
2.36500000,-0.80447927,1.58258480
2.37000000,-0.84563699,1.56720520
2.37500000,-0.86945692,1.80689820
2.38000000,-1.28268500,1.89267070
2.38500000,-1.65734790,2.19322390
2.39000000,-1.70623240,0.96451922
2.39500000,-1.71109820,0.29742342
2.40000000,-1.51564490,0.05181302
2.40500000,-1.47949110,-0.49491500
2.41000000,-1.38946740,-2.19687080
2.41500000,0.11851386,-1.44518230
2.42000000,-0.65769132,0.64297518
2.42500000,-0.64920547,0.47451350
2.43000000,-1.02320270,1.01661220
2.43500000,-1.08637210,0.61969958
2.44000000,-1.20961350,0.57965962
2.44500000,-1.45626580,-0.03062771
2.45000000,-1.51755310,-0.50459853
2.45500000,-1.54322560,-1.08125780
2.46000000,-1.43512860,-2.00834080
2.46500000,-1.12921550,-2.10021660
2.47000000,-0.87460915,-2.65932050
2.47500000,-0.36206739,-2.58539090
2.48000000,0.12042632,-1.90630610
2.48500000,0.23070989,-0.84148491
2.49000000,0.13485220,0.46147850
2.49500000,-0.36963918,0.82937318
2.50000000,-0.84610657,-0.37149382
2.50500000,-0.05295911,-1.79031980
2.51000000,0.48364922,-1.24923980
2.51500000,0.87941736,-1.29729610
2.52000000,1.23454240,0.24161113
2.52500000,1.34325540,1.09306820
2.53000000,1.22273150,1.85611520
2.53500000,0.91487978,2.57971090
2.54000000,0.53245551,2.89329340
2.54500000,0.31987597,2.54232030
2.55000000,0.25941622,1.94680210
2.55500000,0.90805227,1.56039410
2.56000000,0.71100330,3.02478030
2.56500000,0.79266263,4.01376950
2.57000000,0.41317959,5.22713810
2.57500000,-0.01700473,5.33057780
2.58000000,-0.16036640,6.05558960
2.58500000,-0.78099263,7.29446350
2.59000000,-1.39942670,7.32675140
2.59500000,-2.05336790,7.47317460
2.60000000,-2.77076570,7.16439250
2.60500000,-3.38565960,6.10228050
2.61000000,-3.61799810,4.70791100
2.61500000,-3.66428370,3.94650430
2.62000000,-3.78582970,3.18747920
2.62500000,-3.77096450,2.72520780
2.63000000,-3.86285270,2.23763130
2.63500000,-3.83609840,1.70184860
2.64000000,-3.79692650,1.21146950
2.64500000,-3.92652930,0.86554943
2.65000000,-3.86892510,0.12786326
2.65500000,-3.76472190,-0.29720253
2.66000000,-3.58601400,-0.86716190
2.66500000,-3.28829310,-1.22353250
2.67000000,-3.06125780,-0.99219720
2.67500000,-3.05710810,-0.90218499
2.68000000,-3.00132530,-1.21100150
2.68500000,-2.81698080,-1.44790000
2.69000000,-2.63321010,-1.43306470
2.69500000,-2.58149610,-1.46380080
2.70000000,-2.29185020,-1.35052100
2.70500000,-2.28817910,-0.59711610
2.71000000,-2.54156080,-0.34754738
2.71500000,-2.73138770,-0.60187575
2.72000000,-2.85769610,-0.99115198
2.72500000,-2.85957080,-1.38199220
2.73000000,-2.94253140,-1.76559620
2.73500000,-2.87035600,-2.32590260
2.74000000,-2.78931350,-2.69686580
2.74500000,-2.48060740,-3.45983670
2.75000000,-2.08718780,-3.66688560
2.75500000,-1.57020640,-3.16054980
2.76000000,-1.38033430,-2.77927370
2.76500000,-1.29979740,-1.91754030
2.77000000,-1.88127060,-1.50336090
2.77500000,-2.06604140,-3.16085660
2.78000000,-0.89710641,-3.59220970
2.78500000,-0.42466855,-2.67855980
2.79000000,-0.26859721,-1.20265300
2.79500000,-0.36181142,-0.83613234
2.80000000,-0.41526303,0.22697164
2.80500000,-0.88440682,1.12099260
2.81000000,-0.90397449,1.25036520
2.81500000,-1.05719530,3.46749560
2.82000000,-3.49222490,2.83415040
2.82500000,-2.92504480,-3.10440150
2.83000000,-1.81739530,-2.39244190
2.83500000,-1.48672540,-2.62111090
2.84000000,-1.09930720,-1.89698820
2.84500000,-1.04460450,-1.37620570
2.85000000,-0.82755748,-1.31082980
2.85500000,-0.60510649,-1.63284610
2.86000000,-0.22621742,-1.59410100
2.86500000,0.27047680,-0.56822309
2.87000000,0.56051209,1.58501120
2.87500000,-0.08931822,3.88625390
2.88000000,-1.22988190,3.88192890
2.88500000,-1.91502400,2.69687400
2.89000000,-2.22985260,1.38361470
2.89500000,-2.23952740,-0.03376285
2.90000000,-1.53022250,-0.89216396
2.90500000,-1.18850140,-0.24026258
2.91000000,-1.23377370,0.45329067
2.91500000,-1.23058020,1.76696960
2.92000000,-1.90283940,1.97077110
2.92500000,-2.17843090,1.90216780
2.93000000,-2.39574500,1.69669000
2.93500000,-2.38697510,1.36797120
2.94000000,-2.39334550,2.06756750
2.94500000,-3.03286160,2.38554440
2.95000000,-3.25356290,1.73183640
2.95500000,-3.47500000,1.61139700
2.96000000,-3.83935990,1.02569010
2.96500000,-3.92061590,0.58233897
2.97000000,-4.30000230,-0.00596323
2.97500000,-4.43525100,-1.66669670
2.98000000,-4.11211130,-3.02830320
2.98500000,-3.51577950,-3.79957030
2.99000000,-2.93393270,-2.89572350
2.99500000,-3.14955790,-4.16566960
3.00000000,-2.79773790,-4.56244340
3.00500000,-2.51073010,-4.90635390
3.01000000,-1.63039100,-4.90885200
3.01500000,-1.40770260,-4.04897350
3.02000000,-1.45799990,-3.63972560
3.02500000,-1.32998500,-3.43355900
3.03000000,-1.62667720,-2.63432530
3.03500000,-1.87549010,-3.34057660
3.04000000,-1.68400160,-4.26477500
3.04500000,-1.20584350,-4.22614640
3.05000000,-1.00974130,-3.63136380
3.05500000,-1.10996260,-2.36215630
3.06000000,-1.53324560,-4.72104700
3.06500000,-0.47610989,-4.43281350
3.07000000,-0.01633544,-3.18026310
3.07500000,-0.20256148,-1.74663120
3.08000000,-0.81306296,-0.40618573
3.08500000,-0.74112582,-0.51346924
3.09000000,-1.52448300,-0.36769346
3.09500000,-1.59422010,0.13934930
3.10000000,-2.39395390,-0.49313544
3.10500000,-1.86364900,-0.72206248
3.11000000,-2.09761840,0.00686137
3.11500000,-2.27671890,0.06501590
3.12000000,-2.73978460,-0.08856555
3.12500000,-3.14386150,-0.42827461
3.13000000,-3.55836660,-1.39197540
3.13500000,-3.87069610,-3.22613500
3.14000000,-3.59657460,-5.18690700
3.14500000,-2.94222080,-5.71772990
3.15000000,-2.64847990,-5.67648550
3.15500000,-2.62527670,-5.88867120
3.16000000,-2.13062100,-6.72314440
3.16500000,-1.55977460,-6.46764800
3.17000000,-1.25555500,-5.77617240
3.17500000,-1.22964480,-6.04129270
3.18000000,-0.77652548,-6.35138670
3.18500000,-0.78770899,-6.06903450
3.19000000,-0.46785157,-5.96172030
3.19500000,-0.13325147,-6.26349770
3.20000000,0.24021322,-5.85386910
3.20500000,0.60633558,-4.73704160
3.21000000,0.45079195,-3.80315040
