omega_eV,Re,Im
2.66500000,6611.93050000,-3003.59810000
2.67000000,6642.78030000,-3000.17360000
2.67500000,6676.93390000,-2994.92320000
2.68000000,6714.70670000,-2988.10970000
2.68500000,6756.39800000,-2979.09340000
2.69000000,6803.59050000,-2965.98410000
2.69500000,6848.41300000,-2946.13850000
2.70000000,6880.27010000,-2921.86030000
2.70500000,6896.85040000,-2897.99390000
2.71000000,6906.64790000,-2878.04010000
2.71500000,6915.99190000,-2860.27200000
2.72000000,6929.50450000,-2842.40910000
2.72500000,6934.72950000,-2817.89290000
2.73000000,6932.65030000,-2799.10230000
2.73500000,6926.23310000,-2779.46460000
2.74000000,6909.29640000,-2762.26980000
2.74500000,6884.49950000,-2748.93810000
2.75000000,6859.13650000,-2741.24260000
2.75500000,6836.65100000,-2736.94240000
2.76000000,6817.68830000,-2734.81990000
2.76500000,6798.34820000,-2734.83570000
2.77000000,6782.82910000,-2737.88140000
2.77500000,6773.09300000,-2742.92640000
2.78000000,6769.16340000,-2748.39510000
2.78500000,6769.87460000,-2755.24450000
2.79000000,6782.49800000,-2762.06800000
2.79500000,6798.02880000,-2765.70340000
2.80000000,6819.90660000,-2769.34380000
2.80500000,6847.77690000,-2769.76640000
2.81000000,6878.88730000,-2766.06990000
2.81500000,6907.02540000,-2757.94300000
2.82000000,6926.09840000,-2746.74910000
2.82500000,6928.33370000,-2734.47540000
2.83000000,6923.91830000,-2730.66070000
2.83500000,6930.20940000,-2731.22550000
2.84000000,6947.41520000,-2732.20140000
2.84500000,6970.97690000,-2730.60730000
2.85000000,6997.85340000,-2727.32750000
2.85500000,7022.69460000,-2720.37550000
2.86000000,7040.08840000,-2713.12550000
2.86500000,7055.38870000,-2708.01060000
2.87000000,7072.05550000,-2704.94060000
2.87500000,7093.18570000,-2702.84550000
2.88000000,7121.65150000,-2700.44860000
2.88500000,7159.50540000,-2696.86200000
2.89000000,7202.52400000,-2689.85750000
2.89500000,7255.59690000,-2678.33940000
2.90000000,7302.45900000,-2658.58450000
2.90500000,7339.34100000,-2637.65800000
2.91000000,7373.00490000,-2614.32360000
2.91500000,7410.72150000,-2591.44440000
2.92000000,7444.79480000,-2561.20900000
2.92500000,7465.93980000,-2526.47640000
2.93000000,7472.95510000,-2494.35200000
2.93500000,7467.55900000,-2464.25770000
2.94000000,7453.18510000,-2437.83930000
2.94500000,7437.87450000,-2418.21660000
2.95000000,7431.62930000,-2401.70170000
2.95500000,7436.25460000,-2385.98850000
2.96000000,7449.15760000,-2365.11780000
2.96500000,7442.99060000,-2335.40630000
2.97000000,7411.77210000,-2313.01820000
2.97500000,7379.14440000,-2302.78010000
2.98000000,7362.97370000,-2297.07400000
2.98500000,7356.10250000,-2292.66730000
2.99000000,7355.65080000,-2288.48240000
2.99500000,7356.03300000,-2283.93380000
3.00000000,7359.91000000,-2279.89590000
3.00500000,7365.48870000,-2275.31400000
3.01000000,7368.35160000,-2269.98510000
3.01500000,7372.70370000,-2266.49630000
3.02000000,7380.03200000,-2263.45020000
3.02500000,7389.14350000,-2257.74600000
3.03000000,7388.21680000,-2247.78680000
3.03500000,7375.29230000,-2241.72890000
3.04000000,7360.59230000,-2241.77690000
3.04500000,7352.19410000,-2246.51840000
3.05000000,7355.38180000,-2253.31770000
3.05500000,7367.78110000,-2259.15280000
3.06000000,7391.21690000,-2264.27720000
3.06500000,7426.47670000,-2265.44060000
3.07000000,7457.70190000,-2262.14130000
3.07500000,7486.90690000,-2253.32640000
3.08000000,7503.86830000,-2242.29000000
3.08500000,7512.07640000,-2231.94850000
3.09000000,7510.67430000,-2224.98110000
3.09500000,7512.91420000,-2223.84600000
3.10000000,7526.97570000,-2224.03540000
3.10500000,7541.04200000,-2216.03000000
3.11000000,7543.55010000,-2212.43870000
3.11500000,7547.87400000,-2210.06040000
3.12000000,7547.14600000,-2212.37440000
3.12500000,7556.16120000,-2220.08850000
3.13000000,7581.64250000,-2227.12820000
3.13500000,7608.35480000,-2230.19200000
3.14000000,7634.12890000,-2235.29270000
3.14500000,7669.69060000,-2242.73580000
3.15000000,7718.42000000,-2249.42010000
3.15500000,7769.70370000,-2250.49950000
3.16000000,7827.85270000,-2250.04480000
3.16500000,7882.77580000,-2246.23610000
3.17000000,7937.61480000,-2243.77890000
3.17500000,8006.51730000,-2239.12810000
3.18000000,8083.45520000,-2227.92440000
3.18500000,8153.28990000,-2210.50840000
3.19000000,8210.71690000,-2190.94620000
3.19500000,8277.87290000,-2178.12420000
3.20000000,8357.86990000,-2163.97930000
3.20500000,8451.03520000,-2144.23490000
3.21000000,8546.16680000,-2116.00720000
3.21500000,8640.72410000,-2080.74710000
3.22000000,8735.91900000,-2038.29550000
3.22500000,8824.24390000,-1982.47990000
3.23000000,8868.39680000,-1921.14380000
3.23500000,8906.78440000,-1866.32560000
3.24000000,8922.48240000,-1810.00930000
3.24500000,8925.75420000,-1767.17070000
3.25000000,8946.16810000,-1728.97330000
3.25500000,8979.65200000,-1688.86700000
3.26000000,9003.56110000,-1643.48130000
3.26500000,9022.47550000,-1603.47050000
3.27000000,9045.04830000,-1562.17420000
3.27500000,9060.78750000,-1522.07370000
3.28000000,9092.41810000,-1478.22610000
3.28500000,9091.77130000,-1429.45320000
3.29000000,9084.73300000,-1393.62550000
3.29500000,9092.09920000,-1363.22720000
3.30000000,9112.65970000,-1334.23970000
3.30500000,9150.08200000,-1303.34960000
3.31000000,9199.84390000,-1262.39110000
3.31500000,9240.35180000,-1205.62960000
3.32000000,9226.63510000,-1145.18250000
3.32500000,9197.77420000,-1100.18350000
3.33000000,9174.67180000,-1064.47990000
3.33500000,9157.36500000,-1032.69080000
3.34000000,9149.12480000,-1004.75750000
3.34500000,9149.24980000,-981.45510000
3.35000000,9171.04010000,-958.08030000
3.35500000,9206.02870000,-927.63085000
3.36000000,9244.03020000,-889.69004000
3.36500000,9276.87840000,-843.48373000
3.37000000,9299.41520000,-792.89767000
3.37500000,9308.59530000,-739.74225000
3.38000000,9300.42980000,-688.71071000
3.38500000,9290.71400000,-644.16649000
3.39000000,9286.62120000,-599.95148000
3.39500000,9285.11300000,-556.51022000
3.40000000,9274.99260000,-514.08003000
3.40500000,9273.21850000,-472.85848000
3.41000000,9265.36660000,-427.24250000
3.41500000,9245.96160000,-379.81580000
3.42000000,9206.22770000,-335.37293000
3.42500000,9162.17250000,-298.01722000
3.43000000,9124.18810000,-264.70141000
3.43500000,9072.11750000,-228.88673000
3.44000000,9007.54650000,-203.71370000
3.44500000,8952.08420000,-186.76773000
3.45000000,8906.85340000,-174.78392000
3.45500000,8867.39130000,-163.06713000
3.46000000,8826.43450000,-154.52282000
3.46500000,8799.52240000,-152.59092000
3.47000000,8781.81480000,-149.38722000
3.47500000,8770.82240000,-148.11674000
3.48000000,8771.33000000,-147.37707000
3.48500000,8781.62010000,-143.78505000
3.49000000,8792.77010000,-139.44322000
3.49500000,8814.88010000,-134.85006000
3.50000000,8845.75540000,-127.94544000
