omega_eV,Re,Im
1.87000000,-3.63406000,-5.04791700
1.87500000,-4.21780740,-4.85224170
1.88000000,-4.90598140,-4.72571140
1.88500000,-5.28161680,-4.68103880
1.89000000,-5.39682390,-4.55770790
1.89500000,-5.83965060,-4.13282940
1.90000000,-6.70433740,-4.02159160
1.90500000,-7.51997330,-4.12880100
1.91000000,-7.78896910,-4.30171470
1.91500000,-7.78386170,-4.41829820
1.92000000,-7.88210340,-4.45486070
1.92500000,-7.78717320,-4.55744950
1.93000000,-7.37899190,-4.60587030
1.93500000,-6.98707360,-4.35851760
1.94000000,-7.61797790,-4.04864460
1.94500000,-8.01314800,-4.40322480
1.95000000,-7.50519750,-4.39657660
1.95500000,-7.22489940,-4.43220040
1.96000000,-7.01678130,-4.28511760
1.96500000,-6.95928800,-4.27686920
1.97000000,-6.90390050,-4.20749770
1.97500000,-6.76351670,-4.17188330
1.98000000,-6.61712940,-4.06590950
1.98500000,-6.59572280,-3.88362520
1.99000000,-6.80904640,-3.76561140
1.99500000,-6.86327860,-3.60284020
2.00000000,-7.20118170,-3.48579200
2.00500000,-7.48200280,-3.42050430
2.01000000,-7.76494530,-3.37472090
2.01500000,-8.03806020,-3.30137460
2.02000000,-8.45313750,-3.25461660
2.02500000,-8.70904490,-3.31855490
2.03000000,-8.60245150,-3.20672460
2.03500000,-8.80333510,-2.97595130
2.04000000,-9.70564360,-2.84234410
2.04500000,-10.21441100,-2.85447310
2.05000000,-11.36849300,-2.74559880
2.05500000,-12.93538900,-3.15219820
2.06000000,-13.67546200,-3.70250910
2.06500000,-14.05717200,-4.18381150
2.07000000,-14.68422500,-4.63911140
2.07500000,-15.21561100,-5.22190160
2.08000000,-15.30172300,-5.88240810
2.08500000,-15.83453000,-6.64670020
2.09000000,-14.60437500,-7.89036980
2.09500000,-12.87691700,-7.94746770
2.10000000,-13.09066600,-8.00873320
2.10500000,-11.99034400,-8.68045710
2.11000000,-10.65756500,-8.68122440
2.11500000,-9.28682220,-8.33983200
2.12000000,-9.22546600,-7.78525560
2.12500000,-10.10090000,-7.80337960
2.13000000,-9.71402990,-8.13532710
2.13500000,-9.10959920,-8.09291000
2.14000000,-9.46720690,-8.17210320
2.14500000,-9.12516320,-8.73666890
2.15000000,-7.70809780,-8.99189080
2.15500000,-6.43855970,-8.90246910
2.16000000,-5.59463240,-8.71095790
2.16500000,-5.14366290,-8.57475960
2.17000000,-4.18300720,-8.74270240
2.17500000,-1.77115110,-8.38085110
2.18000000,-1.42190220,-7.30237570
2.18500000,-2.25079980,-6.57323770
2.19000000,-3.38782520,-6.30215470
2.19500000,-4.34092390,-6.22992060
2.20000000,-4.30277630,-6.59505950
2.20500000,-3.42191380,-6.39383640
2.21000000,-3.12339690,-5.70019670
2.21500000,-4.50145460,-5.15178440
2.22000000,-5.87692780,-5.26612700
2.22500000,-6.45723880,-5.65766910
2.23000000,-6.50354320,-6.09723980
2.23500000,-6.07157360,-6.27554030
2.24000000,-6.08642770,-6.64817890
2.24500000,-4.66926760,-6.53663120
2.25000000,-4.25304520,-6.53851260
2.25500000,-3.71595020,-6.17634280
2.26000000,-3.69859690,-5.60113710
2.26500000,-5.10380690,-5.41509560
2.27000000,-5.95074740,-5.91834590
2.27500000,-5.89843660,-6.28644150
2.28000000,-5.74791910,-6.62628050
2.28500000,-5.15939090,-6.74597280
2.29000000,-5.45419020,-6.92581930
2.29500000,-5.26027360,-7.27183830
2.30000000,-4.83932090,-7.44932150
2.30500000,-4.53872360,-7.85776320
2.31000000,-3.70075800,-7.98533510
2.31500000,-3.07356800,-7.83873450
2.32000000,-3.18688530,-7.74940480
2.32500000,-3.29350110,-7.84331520
2.33000000,-3.03483760,-8.02183180
2.33500000,-2.36101020,-8.10846400
2.34000000,-1.65675560,-7.99081840
2.34500000,-0.70861882,-8.08094680
2.35000000,-0.11355878,-7.95265590
2.35500000,0.83595729,-7.70799540
2.36000000,1.46930820,-7.25827150
2.36500000,1.96501520,-6.74335790
2.37000000,1.99607580,-6.19192410
2.37500000,1.81933990,-5.80314260
2.38000000,2.10784960,-5.47406350
2.38500000,1.65880400,-5.00607930
2.39000000,0.84607976,-4.68230490
2.39500000,-0.39773961,-4.91095340
2.40000000,-0.06291452,-5.38861180
2.40500000,0.84942982,-5.57975270
2.41000000,2.27307270,-5.48581280
2.41500000,3.12923190,-5.12002060
2.42000000,3.98400930,-4.55525910
2.42500000,4.47323970,-4.22456510
2.43000000,5.01961080,-3.67284150
2.43500000,5.54049580,-2.71338280
2.44000000,5.22980390,-2.02547950
2.44500000,4.01921130,-1.64856850
2.45000000,4.29685940,-1.72703760
2.45500000,4.60227880,-1.52349150
2.46000000,5.63374240,-1.47511190
2.46500000,6.83392330,-1.07010560
2.47000000,8.17830480,-0.66093488
2.47500000,9.87064020,0.15264178
2.48000000,9.70486990,1.74313290
2.48500000,7.95518540,2.75934550
2.49000000,7.12027030,3.42389010
2.49500000,5.67684800,3.72195170
2.50000000,4.70172490,3.54285570
2.50500000,4.97592200,3.80715090
2.51000000,4.54962100,4.66690370
2.51500000,3.25208880,4.97348430
2.52000000,2.38899880,5.05775290
2.52500000,3.10720640,4.73542520
2.53000000,4.43907500,5.32190220
2.53500000,2.56422310,6.43838720
2.54000000,0.88955811,6.75004870
2.54500000,-1.71846800,6.93589390
2.55000000,-4.66732600,6.86666510
2.55500000,-6.49757460,5.92568990
2.56000000,-7.80138460,4.79145400
2.56500000,-8.48082880,3.80185730
2.57000000,-8.11924510,2.72133010
2.57500000,-7.89889250,1.51293210
2.58000000,-4.43140740,0.71816981
2.58500000,-2.22981510,0.71569204
2.59000000,0.23303761,1.18028440
2.59500000,1.89289430,2.07671790
2.60000000,2.80788630,3.26421770
2.60500000,1.96427650,4.54634510
2.61000000,1.12949800,5.30564220
2.61500000,-0.13922213,5.79437720
2.62000000,-0.99088378,6.24622800
2.62500000,-2.55908500,6.56120810
2.63000000,-3.81663880,6.41858300
2.63500000,-4.97765630,6.02784650
2.64000000,-4.90438280,5.83859630
2.64500000,-4.65602810,6.22074440
2.65000000,-6.13801280,6.34846980
2.65500000,-6.67761540,6.52191660
2.66000000,-8.13244190,6.80045060
2.66500000,-10.16224800,6.75231450
2.67000000,-11.66806400,6.25632140
2.67500000,-12.14934300,5.71809260
2.68000000,-12.53250600,5.37458350
2.68500000,-12.69835200,5.08913140
2.69000000,-13.14320700,4.97812550
2.69500000,-14.08695800,4.68657200
2.70000000,-14.44355200,4.12028310
2.70500000,-14.14071600,3.91379280
2.71000000,-14.34816200,3.63560920
2.71500000,-13.88934700,3.62067020
2.72000000,-14.19932600,3.63094790
2.72500000,-14.57965500,3.67997850
2.73000000,-15.63016500,3.53843340
2.73500000,-16.50876400,3.29906560
2.74000000,-17.49400000,2.91179980
2.74500000,-17.93797800,2.50034590
2.75000000,-18.72708700,2.26958820
2.75500000,-19.67022100,1.43472430
2.76000000,-19.49072800,0.78729300
2.76500000,-18.92749700,-0.31256206
2.77000000,-17.71383800,-0.54640502
2.77500000,-16.97682900,-0.58345241
2.78000000,-16.89331700,-0.55390460
2.78500000,-16.88464900,-0.91320573
2.79000000,-15.29806700,-1.08023510
2.79500000,-13.92535900,-0.50414049
2.80000000,-15.87013600,0.68269217
2.80500000,-18.69501000,0.53315413
2.81000000,-20.31164600,-0.07846022
2.81500000,-21.68932300,-1.00800580
2.82000000,-22.42759000,-1.97112400
2.82500000,-21.86960200,-2.77512540
2.83000000,-21.71824900,-3.23308130
2.83500000,-21.42181300,-3.74782300
2.84000000,-21.21128000,-4.16371490
2.84500000,-22.07136800,-3.66422800
2.85000000,-25.67464000,-4.39986310
2.85500000,-28.45602000,-6.68853030
2.86000000,-25.19293100,-9.89339560
2.86500000,-20.35679900,-10.84870300
2.87000000,-16.11854000,-10.75043800
2.87500000,-12.26613600,-9.56397960
2.88000000,-12.38579300,-8.34817060
2.88500000,-12.65456200,-7.84964290
2.89000000,-12.83468300,-7.72065160
2.89500000,-12.37580900,-7.65840500
2.90000000,-11.37357800,-7.57782250
2.90500000,-10.48495300,-6.78257950
2.91000000,-11.32445800,-5.87933900
2.91500000,-13.35703700,-5.30288380
2.92000000,-16.49892400,-5.16660500
2.92500000,-18.54970900,-6.91561550
2.93000000,-16.63370300,-7.38682970
2.93500000,-16.38387600,-7.65785820
2.94000000,-16.31868900,-8.19720810
2.94500000,-15.46806700,-8.61625420
2.95000000,-14.89204500,-8.97688640
2.95500000,-12.59725200,-9.48249520
2.96000000,-8.74831390,-8.69183480
2.96500000,-8.89444790,-5.84661820
2.97000000,-14.47916500,-6.39127520
2.97500000,-14.80438900,-7.70695780
2.98000000,-12.99060800,-7.79934510
2.98500000,-12.72521700,-7.52885050
2.99000000,-13.81492700,-7.22783910
2.99500000,-15.83895700,-7.76528440
3.00000000,-16.05354200,-9.02970620
3.00500000,-14.50150600,-9.93723110
3.01000000,-12.04137100,-10.89670000
3.01500000,-9.81573950,-11.45070900
3.02000000,-7.28878360,-11.63000900
3.02500000,-3.98282130,-11.44567900
3.03000000,-0.75531930,-10.79052600
3.03500000,1.18334290,-9.47280770
3.04000000,1.72451640,-8.33121880
3.04500000,1.21667080,-7.73682820
3.05000000,0.85442127,-7.85483760
3.05500000,2.73490290,-7.87430610
3.06000000,4.71449440,-6.68872370
3.06500000,4.22052210,-5.46864000
3.07000000,3.11523020,-4.92220840
3.07500000,2.45195610,-4.81427290
3.08000000,2.55441190,-4.92376370
3.08500000,5.37420800,-4.69548270
3.09000000,6.02981920,-3.03321770
3.09500000,6.08533500,-2.43643010
3.10000000,5.88689720,-1.05378430
3.10500000,5.20136580,-0.14620646
3.11000000,4.21293600,0.61215066
3.11500000,3.74874430,1.82378250
3.12000000,1.38922380,2.46557580
3.12500000,0.06098028,2.56950140
3.13000000,-0.61926433,2.62246280
3.13500000,-1.00220990,2.65476440
3.14000000,-0.79222033,2.92831420
3.14500000,-0.85634551,3.82910570
3.15000000,-1.51164210,4.69789770
3.15500000,-2.88014220,5.94394700
3.16000000,-6.63427300,6.69460890
3.16500000,-11.29896900,6.69957020
3.17000000,-14.39383100,5.14365600
3.17500000,-13.27641600,3.66183360
3.18000000,-10.19829900,3.83782890
3.18500000,-8.65697300,5.15534680
3.19000000,-10.97252300,6.90936920
3.19500000,-14.91222700,7.77884580
3.20000000,-19.33561000,7.74188090
3.20500000,-23.73059800,7.15402970
3.21000000,-27.49602300,6.31285870
3.21500000,-33.09240000,5.87760450
3.22000000,-40.12245100,2.66063100
3.22500000,-38.85867800,-2.37620680
3.23000000,-34.20626600,-5.04529790
3.23500000,-28.34660600,-6.04863200
3.24000000,-26.26225500,-5.01433660
3.24500000,-26.93393500,-5.15858470
3.25000000,-25.83719700,-5.67716480
3.25500000,-26.51170100,-5.04901630
3.26000000,-28.98849300,-5.78901730
3.26500000,-29.42766200,-6.61397080
3.27000000,-30.00633400,-7.72122460
3.27500000,-27.51939700,-8.37151880
3.28000000,-29.05468900,-6.95355320
3.28500000,-34.82140900,-8.37301340
3.29000000,-36.04483200,-10.81245200
3.29500000,-36.49620400,-13.59344600
3.30000000,-31.57521400,-17.07348200
3.30500000,-23.49481300,-17.41923900
3.31000000,-18.88812100,-16.36361100
3.31500000,-16.93726400,-15.07833400
3.32000000,-16.66285500,-13.31499800
3.32500000,-18.39240000,-13.16773500
3.33000000,-18.10948200,-13.33676800
3.33500000,-16.55336000,-13.57227200
3.34000000,-16.03375800,-13.55742700
3.34500000,-14.25055300,-13.48423500
3.35000000,-14.50008000,-12.91629300
3.35500000,-15.47788600,-12.91170800
3.36000000,-15.58012400,-13.31356300
3.36500000,-14.20684700,-13.81373700
3.37000000,-13.55075500,-14.06753400
3.37500000,-11.87662100,-14.41371000
3.38000000,-12.31623000,-14.12046900
3.38500000,-12.85487200,-14.39801100
3.39000000,-10.79633500,-15.15643200
3.39500000,-12.10846500,-14.54856400
3.40000000,-9.83879100,-14.86271700
3.40500000,-9.97995190,-14.51496300
3.41000000,-10.93665500,-14.41623500
3.41500000,-11.39750000,-14.94919400
3.42000000,-10.44013000,-15.20029800
3.42500000,-9.03916100,-15.34209600
3.43000000,-6.12210480,-14.61341100
3.43500000,-5.56146760,-12.98282500
3.44000000,-6.69214800,-11.94095300
3.44500000,-8.20879250,-10.92619500
3.45000000,-12.05700000,-10.72245200
3.45500000,-14.64584100,-11.68920600
3.46000000,-14.29906200,-12.38002900
3.46500000,-15.56613000,-12.58365500
3.47000000,-16.65363000,-13.11861200
3.47500000,-17.84977300,-13.75387800
3.48000000,-18.32433000,-14.72625700
3.48500000,-18.08080500,-15.71811000
3.49000000,-17.17335000,-16.92230100
3.49500000,-14.96452000,-17.66937100
3.50000000,-13.15024900,-17.94126500
