case_label,eps_percent,pair_n_1based,pair_m_1based,node1_chirality,node2_chirality,point_index,delta_k_frac,band_n_index,band_m_index,band_56_raw_HR_E_eV,band_57_raw_HR_E_eV,band_n_energy_eV,band_m_energy_eV,energy_reference,pair_distance_frac,node1_delta_k_frac,node2_delta_k_frac,node1_E_minus_EF_eV,node2_E_minus_EF_eV,fermi_energy_eV,case_short,selected_pair_id,family_plus,family_minus,band_energy_reference
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,0,-0.0534633401644281,56,57,8.419733636655241,8.433061568379657,8.419733636655241,8.433061568379657,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,1,-0.05286930305149,56,57,8.42011592416468,8.43325506802205,8.42011592416468,8.43325506802205,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,2,-0.052275265938552,56,57,8.420505326118457,8.433450333972578,8.420505326118457,8.433450333972578,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,3,-0.0516812288256139,56,57,8.420901884856095,8.43364725937293,8.420901884856095,8.43364725937293,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,4,-0.0510871917126758,56,57,8.421305636433422,8.433845741064737,8.421305636433422,8.433845741064737,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,5,-0.0504931545997377,56,57,8.421716610721672,8.434045679497467,8.421716610721672,8.434045679497467,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,6,-0.0498991174867996,56,57,8.422134831510306,8.434246978635521,8.422134831510306,8.434246978635521,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,7,-0.0493050803738615,56,57,8.422560316612923,8.434449545865256,8.422560316612923,8.434449545865256,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,8,-0.0487110432609234,56,57,8.422993077975683,8.43465329190275,8.422993077975683,8.43465329190275,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,9,-0.0481170061479853,56,57,8.423433121787637,8.434858130702763,8.423433121787637,8.434858130702763,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,10,-0.0475229690350472,56,57,8.423880448592575,8.435063979369545,8.423880448592575,8.435063979369545,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,11,-0.0469289319221091,56,57,8.424335053401942,8.435270758069946,8.424335053401942,8.435270758069946,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,12,-0.046334894809171,56,57,8.424796925808533,8.435478389949248,8.424796925808533,8.435478389949248,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,13,-0.045740857696233,56,57,8.425266050100582,8.4356868010501,8.425266050100582,8.4356868010501,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,14,-0.0451468205832949,56,57,8.4257424053761,8.435895920234966,8.4257424053761,8.435895920234966,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,15,-0.0445527834703568,56,57,8.426225965657174,8.436105679112282,8.426225965657174,8.436105679112282,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,16,-0.0439587463574187,56,57,8.426716700004068,8.43631601196674,8.426716700004068,8.43631601196674,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,17,-0.0433647092444806,56,57,8.427214572629039,8.436526855693906,8.427214572629039,8.436526855693906,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,18,-0.0427706721315425,56,57,8.42771954300963,8.436738149739355,8.42771954300963,8.436738149739355,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,19,-0.0421766350186044,56,57,8.428231566001473,8.436949836042674,8.428231566001473,8.436949836042674,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,20,-0.0415825979056663,56,57,8.428750591950422,8.437161858986515,8.428750591950422,8.437161858986515,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,21,-0.0409885607927282,56,57,8.42927656680405,8.437374165350922,8.42927656680405,8.437374165350922,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,22,-0.0403945236797901,56,57,8.42980943222239,8.437586704273167,8.42980943222239,8.437586704273167,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,23,-0.039800486566852,56,57,8.430349125687872,8.437799427213296,8.430349125687872,8.437799427213296,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,24,-0.039206449453914,56,57,8.430895580614596,8.438012287925837,8.430895580614596,8.438012287925837,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,25,-0.0386124123409759,56,57,8.431448726456667,8.438225242437618,8.431448726456667,8.438225242437618,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,26,-0.0380183752280378,56,57,8.432008488815795,8.438438249032295,8.432008488815795,8.438438249032295,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,27,-0.0374243381150997,56,57,8.432574789548122,8.438651268241799,8.432574789548122,8.438651268241799,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,28,-0.0368303010021616,56,57,8.433147546870147,8.438864262845023,8.433147546870147,8.438864262845023,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,29,-0.0362362638892235,56,57,8.433726675463914,8.439077197874228,8.433726675463914,8.439077197874228,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,30,-0.0356422267762854,56,57,8.434312086581391,8.439290040629647,8.434312086581391,8.439290040629647,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,31,-0.0350481896633473,56,57,8.434903688148056,8.439502760702686,8.434903688148056,8.439502760702686,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,32,-0.0344541525504092,56,57,8.4355013848657,8.43971533000844,8.4355013848657,8.43971533000844,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,33,-0.0338601154374711,56,57,8.43610507831447,8.439927722828042,8.43610507831447,8.439927722828042,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,34,-0.033266078324533,56,57,8.436714667054133,8.440139915861678,8.436714667054133,8.440139915861678,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,35,-0.032672041211595,56,57,8.437330046724645,8.440351888293048,8.437330046724645,8.440351888293048,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,36,-0.0320780040986569,56,57,8.437951110145914,8.440563621866211,8.437951110145914,8.440563621866211,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,37,-0.0314839669857188,56,57,8.438577747416879,8.4407751009758,8.438577747416879,8.4407751009758,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,38,-0.0308899298727807,56,57,8.43920984601385,8.440986312772013,8.43920984601385,8.440986312772013,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,39,-0.0302958927598426,56,57,8.439847290888135,8.44119724728141,8.439847290888135,8.44119724728141,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,40,-0.0297018556469045,56,57,8.44048996456296,8.441407897545316,8.44048996456296,8.441407897545316,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,41,-0.0291078185339664,56,57,8.441137747229616,8.441618259777457,8.441137747229616,8.441618259777457,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,42,-0.0285137814210283,56,57,8.441790516837703,8.441828333547944,8.441790516837703,8.441828333547944,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,43,-0.0279197443080902,56,57,8.442038121956008,8.44244814921935,8.442038121956008,8.44244814921935,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,44,-0.0273257071951521,56,57,8.442247631920534,8.443110518120701,8.442247631920534,8.443110518120701,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,45,-0.026731670082214,56,57,8.442456874370366,8.443777495361694,8.442456874370366,8.443777495361694,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,46,-0.026137632969276,56,57,8.442665864568106,8.444448950893543,8.442665864568106,8.444448950893543,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,47,-0.0255435958563379,56,57,8.442874622426329,8.445124752898622,8.442874622426329,8.445124752898622,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,48,-0.0249495587433998,56,57,8.443083172871285,8.445804767881787,8.443083172871285,8.445804767881787,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,49,-0.0243555216304617,56,57,8.443291546250995,8.44648886076108,8.443291546250995,8.44648886076108,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,50,-0.0237614845175236,56,57,8.443499778792846,8.44717689495782,8.443499778792846,8.44717689495782,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,51,-0.0231674474045855,56,57,8.443707913117095,8.447868732485913,8.443707913117095,8.447868732485913,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,52,-0.0225734102916474,56,57,8.44391599881286,8.448564234040576,8.44391599881286,8.448564234040576,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,53,-0.0219793731787093,56,57,8.444124093084753,8.449263259086313,8.444124093084753,8.449263259086313,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,54,-0.0213853360657712,56,57,8.444332261478857,8.449965665944159,8.444332261478857,8.449965665944159,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,55,-0.0207912989528331,56,57,8.444540578698346,8.450671311878306,8.444540578698346,8.450671311878306,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,56,-0.020197261839895,56,57,8.44474912952029,8.45138005318193,8.44474912952029,8.45138005318193,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,57,-0.019603224726957,56,57,8.444958009826754,8.452091745262322,8.444958009826754,8.452091745262322,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,58,-0.0190091876140189,56,57,8.445167327765125,8.4528062427253,8.445167327765125,8.4528062427253,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,59,-0.0184151505010808,56,57,8.445377205054665,8.45352339945883,8.445377205054665,8.45352339945883,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,60,-0.0178211133881427,56,57,8.44558777845824,8.454243068715902,8.44558777845824,8.454243068715902,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,61,-0.0172270762752046,56,57,8.445799201440991,8.4549651031966,8.445799201440991,8.4549651031966,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,62,-0.0166330391622665,56,57,8.446011646040017,8.45568935512936,8.446011646040017,8.45568935512936,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,63,-0.0160390020493284,56,57,8.446225304972144,8.45641567635142,8.446225304972144,8.45641567635142,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,64,-0.0154449649363903,56,57,8.446440394009757,8.457143918388317,8.446440394009757,8.457143918388317,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,65,-0.0148509278234522,56,57,8.446657154657618,8.457873932532546,8.446657154657618,8.457873932532546,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,66,-0.0142568907105141,56,57,8.446875857166177,8.458605569921241,8.446875857166177,8.458605569921241,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,67,-0.013662853597576,56,57,8.447096803919552,8.459338681612827,8.447096803919552,8.459338681612827,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,68,-0.013068816484638,56,57,8.447320333237247,8.46007311866264,8.447320333237247,8.46007311866264,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,69,-0.0124747793716999,56,57,8.447546823629146,8.460808732197385,8.447546823629146,8.460808732197385,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,70,-0.0118807422587618,56,57,8.447776698540524,8.461545373488402,8.447776698540524,8.461545373488402,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,71,-0.0112867051458237,56,57,8.448010431618247,8.46228289402361,8.448010431618247,8.46228289402361,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,72,-0.0106926680328856,56,57,8.44824855251808,8.463021145578077,8.44824855251808,8.463021145578077,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,73,-0.0100986309199475,56,57,8.448491653254777,8.463759980283022,8.448491653254777,8.463759980283022,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,74,-0.0095045938070094,56,57,8.448740395068086,8.464499250693157,8.448740395068086,8.464499250693157,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,75,-0.0089105566940713,56,57,8.448995515735238,8.465238809852211,8.448995515735238,8.465238809852211,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,76,-0.0083165195811332,56,57,8.449257837200006,8.465978511356406,8.449257837200006,8.465978511356406,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,77,-0.0077224824681951,56,57,8.449528273304004,8.466718209415697,8.449528273304004,8.466718209415697,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,78,-0.007128445355257,56,57,8.449807837293038,8.467457758912504,8.449807837293038,8.467457758912504,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,79,-0.006534408242319,56,57,8.450097648624315,8.468197015457655,8.450097648624315,8.468197015457655,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
