  0.15000000E+01 -0.49419774E+01  0.15497520E+02
  0.15050000E+01 -0.58875684E+01  0.16557991E+02
  0.15100000E+01 -0.72632360E+01  0.17367208E+02
  0.15150000E+01 -0.88699167E+01  0.18013196E+02
  0.15200000E+01 -0.10884319E+02  0.18536965E+02
  0.15250000E+01 -0.12594956E+02  0.18840596E+02
  0.15300000E+01 -0.15270660E+02  0.19386971E+02
  0.15350000E+01 -0.19013287E+02  0.19197966E+02
  0.15400000E+01 -0.21313371E+02  0.18257225E+02
  0.15450000E+01 -0.21908136E+02  0.17591148E+02
  0.15500000E+01 -0.22722161E+02  0.17219479E+02
  0.15550000E+01 -0.24281126E+02  0.16657126E+02
  0.15600000E+01 -0.23882715E+02  0.15678825E+02
  0.15650000E+01 -0.24109689E+02  0.15632521E+02
  0.15700000E+01 -0.25530846E+02  0.15322489E+02
  0.15750000E+01 -0.26397458E+02  0.14591279E+02
  0.15800000E+01 -0.26594435E+02  0.14000952E+02
  0.15850000E+01 -0.26964697E+02  0.13648519E+02
  0.15900000E+01 -0.27464958E+02  0.13233163E+02
  0.15950000E+01 -0.27708902E+02  0.12929931E+02
  0.16000000E+01 -0.28724302E+02  0.12941719E+02
  0.16050000E+01 -0.32328270E+02  0.12186099E+02
  0.16100000E+01 -0.32373678E+02  0.10299573E+02
  0.16150000E+01 -0.32572853E+02  0.90315914E+01
  0.16200000E+01 -0.32243048E+02  0.76846659E+01
  0.16250000E+01 -0.30370397E+02  0.64712051E+01
  0.16300000E+01 -0.28042676E+02  0.60527131E+01
  0.16350000E+01 -0.25959457E+02  0.62678738E+01
  0.16400000E+01 -0.25910861E+02  0.68562621E+01
  0.16450000E+01 -0.26164708E+02  0.76035241E+01
  0.16500000E+01 -0.30861752E+02  0.86944150E+01
  0.16550000E+01 -0.36162602E+02  0.66351425E+01
  0.16600000E+01 -0.37102687E+02  0.56479097E+01
  0.16650000E+01 -0.39848400E+02  0.46453464E+01
  0.16700000E+01 -0.44510010E+02  0.30418104E+01
  0.16750000E+01 -0.46909890E+02 -0.68273824E+00
  0.16800000E+01 -0.45588834E+02 -0.34209136E+01
  0.16850000E+01 -0.44295511E+02 -0.55325530E+01
  0.16900000E+01 -0.43589293E+02 -0.72321670E+01
  0.16950000E+01 -0.43291418E+02 -0.98483696E+01
  0.17000000E+01 -0.39752990E+02 -0.12822676E+02
  0.17050000E+01 -0.34694722E+02 -0.14643531E+02
  0.17100000E+01 -0.30275174E+02 -0.15845506E+02
  0.17150000E+01 -0.25899324E+02 -0.16536183E+02
  0.17200000E+01 -0.21554958E+02 -0.17002806E+02
  0.17250000E+01 -0.17810029E+02 -0.16343628E+02
  0.17300000E+01 -0.16077083E+02 -0.15480292E+02
  0.17350000E+01 -0.15861812E+02 -0.14728418E+02
  0.17400000E+01 -0.16607593E+02 -0.14607904E+02
  0.17450000E+01 -0.16208616E+02 -0.14748597E+02
  0.17500000E+01 -0.15580581E+02 -0.14622214E+02
  0.17550000E+01 -0.15132800E+02 -0.14427293E+02
  0.17600000E+01 -0.14804614E+02 -0.14290279E+02
  0.17650000E+01 -0.14393971E+02 -0.14122235E+02
  0.17700000E+01 -0.13971709E+02 -0.13958890E+02
  0.17750000E+01 -0.13784818E+02 -0.13776030E+02
  0.17800000E+01 -0.13780386E+02 -0.13795803E+02
  0.17850000E+01 -0.13921295E+02 -0.13988103E+02
  0.17900000E+01 -0.13616878E+02 -0.14515023E+02
  0.17950000E+01 -0.12351293E+02 -0.14920359E+02
  0.18000000E+01 -0.11159154E+02 -0.15312713E+02
  0.18050000E+01 -0.89871559E+01 -0.15517012E+02
  0.18100000E+01 -0.71591713E+01 -0.15171841E+02
  0.18150000E+01 -0.61589099E+01 -0.14687993E+02
  0.18200000E+01 -0.53595263E+01 -0.14274655E+02
  0.18250000E+01 -0.47989725E+01 -0.13930293E+02
  0.18300000E+01 -0.45799304E+01 -0.13587319E+02
  0.18350000E+01 -0.52301010E+01 -0.13615754E+02
  0.18400000E+01 -0.38189568E+01 -0.14138562E+02
  0.18450000E+01 -0.22853444E+01 -0.13759825E+02
  0.18500000E+01 -0.12639516E+01 -0.13068543E+02
  0.18550000E+01 -0.15179101E+01 -0.12292541E+02
  0.18600000E+01 -0.19452415E+01 -0.11935469E+02
  0.18650000E+01 -0.23448343E+01 -0.11661989E+02
  0.18700000E+01 -0.28259383E+01 -0.11477267E+02
  0.18750000E+01 -0.32365578E+01 -0.11439496E+02
  0.18800000E+01 -0.31904307E+01 -0.11521351E+02
  0.18850000E+01 -0.28575836E+01 -0.11428546E+02
  0.18900000E+01 -0.27768927E+01 -0.11303619E+02
  0.18950000E+01 -0.24912837E+01 -0.11146248E+02
  0.19000000E+01 -0.24593164E+01 -0.10977275E+02
  0.19050000E+01 -0.22452492E+01 -0.10864302E+02
  0.19100000E+01 -0.19146084E+01 -0.10754861E+02
  0.19150000E+01 -0.15978729E+01 -0.10619238E+02
  0.19200000E+01 -0.13657896E+01 -0.10524407E+02
  0.19250000E+01 -0.10173540E+01 -0.10449375E+02
  0.19300000E+01 -0.59459964E+00 -0.10432697E+02
  0.19350000E+01  0.19504690E+00 -0.10470160E+02
  0.19400000E+01  0.14497294E+01 -0.10267543E+02
  0.19450000E+01  0.20197455E+01 -0.98985830E+01
  0.19500000E+01  0.25542330E+01 -0.96413345E+01
  0.19550000E+01  0.28568267E+01 -0.94508036E+01
  0.19600000E+01  0.33220304E+01 -0.93146799E+01
  0.19650000E+01  0.40592073E+01 -0.90616971E+01
  0.19700000E+01  0.38420028E+01 -0.91659704E+01
  0.19750000E+01  0.61431407E+01 -0.91349630E+01
  0.19800000E+01  0.71920316E+01 -0.87034716E+01
  0.19850000E+01  0.77708851E+01 -0.81986572E+01
  0.19900000E+01  0.84406908E+01 -0.77039713E+01
  0.19950000E+01  0.87893555E+01 -0.71674192E+01
  0.20000000E+01  0.91332341E+01 -0.65957477E+01
  0.20050000E+01  0.91556718E+01 -0.62261733E+01
  0.20100000E+01  0.92693591E+01 -0.58308491E+01
  0.20150000E+01  0.93232678E+01 -0.54701071E+01
  0.20200000E+01  0.95186110E+01 -0.51089389E+01
  0.20250000E+01  0.97190472E+01 -0.46320542E+01
  0.20300000E+01  0.97322681E+01 -0.41966124E+01
  0.20350000E+01  0.97887964E+01 -0.37878449E+01
  0.20400000E+01  0.98905550E+01 -0.33654685E+01
  0.20450000E+01  0.98638966E+01 -0.29085557E+01
  0.20500000E+01  0.96783732E+01 -0.24757011E+01
  0.20550000E+01  0.94448788E+01 -0.20879117E+01
  0.20600000E+01  0.90283098E+01 -0.17747290E+01
  0.20650000E+01  0.84294623E+01 -0.15852158E+01
  0.20700000E+01  0.80138164E+01 -0.10763298E+01
  0.20750000E+01  0.66516912E+01 -0.10559204E+01
  0.20800000E+01  0.69499305E+01 -0.13361535E+01
  0.20850000E+01  0.68574645E+01 -0.11039712E+01
  0.20900000E+01  0.67676730E+01 -0.10768702E+01
  0.20950000E+01  0.70360067E+01 -0.12411807E+01
  0.21000000E+01  0.81181377E+01 -0.95283869E+00
  0.21050000E+01  0.82723592E+01 -0.32039411E+00
  0.21100000E+01  0.81288117E+01  0.14516053E+00
  0.21150000E+01  0.77578949E+01  0.91253037E+00
  0.21200000E+01  0.59727848E+01  0.16753942E+01
  0.21250000E+01  0.39293860E+01  0.18168990E+01
  0.21300000E+01  0.25250281E+01  0.14704516E+01
  0.21350000E+01  0.20446440E+01  0.86905918E+00
  0.21400000E+01  0.26540467E+01  0.50643188E+00
  0.21450000E+01  0.36234133E+01  0.32169283E+00
  0.21500000E+01  0.42759563E+01  0.59283139E+00
