omega_eV,Re,Im
1.85000000,2758.03070000,-1929.23040000
1.85500000,2765.78730000,-1948.41080000
1.86000000,2774.57330000,-1968.65370000
1.86500000,2784.32540000,-1989.65280000
1.87000000,2795.71350000,-2011.40910000
1.87500000,2810.35060000,-2032.99510000
1.88000000,2825.07360000,-2053.03030000
1.88500000,2837.44420000,-2073.22770000
1.89000000,2848.90210000,-2093.89700000
1.89500000,2859.96060000,-2115.43600000
1.90000000,2872.18530000,-2138.02890000
1.90500000,2887.16800000,-2161.27620000
1.91000000,2905.65020000,-2184.64440000
1.91500000,2927.88270000,-2207.28060000
1.92000000,2952.07940000,-2228.62850000
1.92500000,2977.62800000,-2248.77840000
1.93000000,3003.30190000,-2267.18710000
1.93500000,3027.45340000,-2284.10620000
1.94000000,3049.03730000,-2300.28770000
1.94500000,3066.60800000,-2316.90400000
1.95000000,3083.72900000,-2335.74390000
1.95500000,3104.65650000,-2355.27380000
1.96000000,3127.16130000,-2374.70350000
1.96500000,3150.79250000,-2394.05840000
1.97000000,3175.72110000,-2413.51380000
1.97500000,3202.80870000,-2432.58400000
1.98000000,3231.25970000,-2450.89620000
1.98500000,3260.36540000,-2468.80330000
1.99000000,3291.25880000,-2486.23990000
1.99500000,3323.46170000,-2502.88800000
2.00000000,3357.09720000,-2518.90220000
2.00500000,3392.53120000,-2533.85710000
2.01000000,3429.76860000,-2547.60460000
2.01500000,3468.53850000,-2560.06390000
2.02000000,3510.36160000,-2569.67520000
2.02500000,3544.33240000,-2571.57920000
2.03000000,3572.66440000,-2580.03340000
2.03500000,3599.53940000,-2587.31030000
2.04000000,3625.61430000,-2595.28670000
2.04500000,3653.57480000,-2604.99500000
2.05000000,3689.80470000,-2615.02640000
2.05500000,3734.75310000,-2623.28870000
2.06000000,3787.65640000,-2627.74820000
2.06500000,3848.29460000,-2626.61540000
2.07000000,3919.81730000,-2617.70290000
2.07500000,4000.65890000,-2590.46840000
2.08000000,4048.00910000,-2538.95040000
2.08500000,4022.23920000,-2489.71220000
2.09000000,3965.15900000,-2458.20040000
2.09500000,3893.84380000,-2442.52420000
2.10000000,3832.66750000,-2441.89420000
2.10500000,3782.00870000,-2447.86160000
2.11000000,3741.54340000,-2459.14920000
2.11500000,3709.79190000,-2473.94090000
2.12000000,3685.29310000,-2491.19940000
2.12500000,3670.70670000,-2510.85950000
2.13000000,3666.44930000,-2529.90840000
2.13500000,3667.36800000,-2547.33570000
2.14000000,3670.60370000,-2562.81430000
2.14500000,3668.17580000,-2579.02790000
2.15000000,3669.97410000,-2597.34150000
2.15500000,3674.20570000,-2614.89810000
2.16000000,3678.13680000,-2632.92450000
2.16500000,3684.27080000,-2652.07160000
2.17000000,3695.69050000,-2670.82170000
2.17500000,3706.87020000,-2687.75890000
2.18000000,3717.52730000,-2706.66020000
2.18500000,3732.99720000,-2725.56260000
2.19000000,3750.97530000,-2743.71650000
2.19500000,3769.53780000,-2759.98780000
2.20000000,3785.14760000,-2774.34560000
2.20500000,3796.23690000,-2789.38820000
2.21000000,3806.10660000,-2804.88200000
2.21500000,3812.49240000,-2822.50170000
2.22000000,3822.87400000,-2843.10730000
2.22500000,3840.36400000,-2864.13650000
2.23000000,3862.88080000,-2884.22700000
2.23500000,3889.27270000,-2902.41490000
2.24000000,3915.78700000,-2918.99770000
2.24500000,3942.35850000,-2934.01960000
2.25000000,3963.86750000,-2948.76890000
2.25500000,3987.65850000,-2964.17200000
2.26000000,4015.29660000,-2978.70510000
2.26500000,4039.18150000,-2990.61630000
2.27000000,4063.20520000,-3006.55150000
2.27500000,4094.40730000,-3023.43480000
2.28000000,4133.18780000,-3038.94070000
2.28500000,4177.05670000,-3051.67920000
2.29000000,4221.40270000,-3060.29060000
2.29500000,4258.77500000,-3065.15870000
2.30000000,4285.56950000,-3072.00970000
2.30500000,4316.63780000,-3080.51850000
2.31000000,4348.39580000,-3087.63520000
2.31500000,4374.67530000,-3095.63280000
2.32000000,4402.86940000,-3106.04780000
2.32500000,4436.07340000,-3116.78810000
2.33000000,4471.68210000,-3126.08270000
2.33500000,4509.09720000,-3133.87100000
2.34000000,4544.14650000,-3136.29110000
2.34500000,4564.14230000,-3141.60680000
2.35000000,4588.61350000,-3151.08380000
2.35500000,4617.85040000,-3160.78450000
2.36000000,4647.65500000,-3170.23610000
2.36500000,4677.10910000,-3178.14900000
2.37000000,4702.03470000,-3186.29600000
2.37500000,4727.07140000,-3197.39000000
2.38000000,4755.37030000,-3210.09540000
2.38500000,4785.33860000,-3224.53420000
2.39000000,4822.25540000,-3240.70010000
2.39500000,4864.74160000,-3256.35570000
2.40000000,4912.42980000,-3272.05320000
2.40500000,4969.66820000,-3287.77180000
2.41000000,5053.14990000,-3300.91410000
2.41500000,5132.58390000,-3298.22250000
2.42000000,5217.64720000,-3294.96580000
2.42500000,5295.13430000,-3271.89080000
2.43000000,5344.81550000,-3256.36350000
2.43500000,5384.41640000,-3236.78380000
2.44000000,5413.12260000,-3226.17530000
2.44500000,5446.15080000,-3219.62860000
2.45000000,5487.88360000,-3215.17230000
2.45500000,5538.59820000,-3209.92090000
2.46000000,5592.93270000,-3202.67040000
2.46500000,5646.79090000,-3191.98480000
2.47000000,5700.74300000,-3178.93990000
2.47500000,5750.84740000,-3162.95310000
2.48000000,5798.73840000,-3145.18710000
2.48500000,5840.89850000,-3124.07740000
2.49000000,5876.73640000,-3103.61020000
2.49500000,5912.19450000,-3081.65950000
2.50000000,5938.30150000,-3057.53480000
2.50500000,5961.24670000,-3031.88140000
2.51000000,5970.34990000,-3007.38340000
2.51500000,5969.90820000,-2986.78830000
2.52000000,5972.81520000,-2972.00300000
2.52500000,5981.77000000,-2958.06560000
2.53000000,5992.27950000,-2942.90390000
2.53500000,5997.78180000,-2927.36540000
2.54000000,6002.58260000,-2912.92280000
2.54500000,6002.22170000,-2898.30210000
2.55000000,5997.80490000,-2887.09060000
2.55500000,5994.47510000,-2879.07420000
2.56000000,5996.94610000,-2872.02430000
2.56500000,6001.44190000,-2864.28760000
2.57000000,6003.54240000,-2857.23070000
2.57500000,6007.71750000,-2852.17930000
2.58000000,6021.67490000,-2846.15660000
2.58500000,6028.73770000,-2835.29380000
2.59000000,6030.95110000,-2825.91500000
2.59500000,6027.50180000,-2815.85910000
2.60000000,6013.02050000,-2807.54740000
2.60500000,5991.57730000,-2805.48150000
2.61000000,5973.32160000,-2808.82410000
2.61500000,5962.57330000,-2816.46640000
2.62000000,5960.06890000,-2825.48430000
2.62500000,5965.70810000,-2835.46500000
2.63000000,5977.45830000,-2844.65600000
2.63500000,5992.26270000,-2852.44330000
2.64000000,6008.03810000,-2861.07670000
2.64500000,6029.25290000,-2868.86530000
2.65000000,6051.25650000,-2874.62460000
2.65500000,6070.49230000,-2880.39720000
2.66000000,6088.42640000,-2887.03330000
2.66500000,6108.84500000,-2894.61600000
2.67000000,6130.04070000,-2902.98320000
2.67500000,6154.90210000,-2911.82560000
2.68000000,6182.24150000,-2920.78650000
2.68500000,6212.03170000,-2929.48340000
2.69000000,6243.75360000,-2937.79630000
2.69500000,6277.52410000,-2946.47460000
2.70000000,6314.75310000,-2954.75770000
2.70500000,6356.51790000,-2962.44030000
2.71000000,6399.34690000,-2967.97810000
2.71500000,6446.41820000,-2974.79730000
2.72000000,6502.20710000,-2978.77910000
2.72500000,6556.01350000,-2975.92930000
2.73000000,6603.03900000,-2974.20110000
2.73500000,6651.03290000,-2971.47670000
2.74000000,6696.50130000,-2968.39140000
2.74500000,6742.11880000,-2964.61590000
2.75000000,6784.96180000,-2960.82650000
2.75500000,6829.73500000,-2958.55090000
2.76000000,6880.66130000,-2955.00060000
2.76500000,6931.12050000,-2949.70370000
2.77000000,6986.45720000,-2944.12150000
2.77500000,7041.68600000,-2933.85440000
2.78000000,7096.96850000,-2925.86490000
2.78500000,7160.54990000,-2915.09700000
2.79000000,7223.56840000,-2900.17340000
2.79500000,7282.32770000,-2884.94570000
2.80000000,7344.66930000,-2869.30600000
2.80500000,7415.01840000,-2850.61610000
2.81000000,7494.09710000,-2823.39220000
2.81500000,7547.21890000,-2784.26100000
2.82000000,7587.09540000,-2752.10880000
2.82500000,7615.86650000,-2715.49510000
2.83000000,7649.25230000,-2685.83540000
2.83500000,7666.95700000,-2652.06250000
2.84000000,7682.38670000,-2624.83850000
2.84500000,7702.99770000,-2599.67970000
2.85000000,7727.36670000,-2570.92210000
2.85500000,7742.29750000,-2540.24040000
2.86000000,7744.30950000,-2511.04860000
2.86500000,7737.89450000,-2487.69900000
2.87000000,7735.00880000,-2469.01310000
2.87500000,7733.44760000,-2452.87140000
2.88000000,7737.33970000,-2439.71220000
2.88500000,7748.12360000,-2427.76810000
2.89000000,7765.62820000,-2414.91190000
2.89500000,7785.33240000,-2398.80570000
2.90000000,7799.90760000,-2379.65070000
2.90500000,7804.14060000,-2360.71510000
2.91000000,7801.00020000,-2344.65560000
2.91500000,7795.51470000,-2333.33700000
2.92000000,7795.79740000,-2326.11990000
2.92500000,7804.71540000,-2320.29860000
2.93000000,7821.22650000,-2314.85800000
2.93500000,7843.80990000,-2308.62820000
2.94000000,7870.88970000,-2301.44130000
2.94500000,7903.94560000,-2294.38730000
2.95000000,7949.13040000,-2284.48660000
2.95500000,8000.09670000,-2267.62510000
2.96000000,8043.08160000,-2243.06720000
2.96500000,8070.71490000,-2214.93760000
2.97000000,8079.50340000,-2189.86940000
2.97500000,8086.44790000,-2170.72780000
2.98000000,8099.86810000,-2153.73260000
2.98500000,8116.05460000,-2136.68660000
2.99000000,8135.00850000,-2119.87330000
2.99500000,8155.44740000,-2102.30820000
3.00000000,8175.10040000,-2083.67480000
3.00500000,8190.24820000,-2064.08100000
3.01000000,8199.36930000,-2047.67590000
3.01500000,8213.24330000,-2033.95630000
3.02000000,8235.45710000,-2021.11850000
3.02500000,8262.58580000,-2005.92510000
3.03000000,8290.66500000,-1988.99280000
3.03500000,8317.85350000,-1970.06290000
3.04000000,8345.59510000,-1951.10440000
3.04500000,8376.44650000,-1930.23690000
3.05000000,8409.03430000,-1906.25790000
3.05500000,8439.90470000,-1877.86020000
3.06000000,8465.29420000,-1846.66600000
3.06500000,8478.17090000,-1810.35100000
3.07000000,8475.52920000,-1779.10290000
3.07500000,8472.47490000,-1750.46140000
3.08000000,8472.97310000,-1725.01010000
3.08500000,8482.36030000,-1695.16530000
3.09000000,8475.31060000,-1663.59380000
3.09500000,8459.26630000,-1637.87970000
3.10000000,8447.91230000,-1610.40220000
3.10500000,8418.94320000,-1589.99930000
3.11000000,8392.87000000,-1573.77130000
3.11500000,8378.26430000,-1561.21890000
3.12000000,8359.23900000,-1542.12190000
3.12500000,8325.76980000,-1534.06090000
3.13000000,8303.90690000,-1530.24970000
3.13500000,8283.63970000,-1529.40440000
3.14000000,8270.48680000,-1532.16910000
3.14500000,8265.88390000,-1537.25240000
3.15000000,8272.51310000,-1543.27370000
3.15500000,8289.34900000,-1549.35910000
3.16000000,8316.61050000,-1553.09910000
3.16500000,8356.89920000,-1554.57150000
3.17000000,8399.55460000,-1549.58770000
3.17500000,8443.03550000,-1542.70350000
3.18000000,8488.62270000,-1533.15780000
3.18500000,8536.29600000,-1521.27170000
3.19000000,8584.79380000,-1506.51090000
3.19500000,8637.76850000,-1489.10580000
3.20000000,8689.82040000,-1466.85360000
3.20500000,8736.78860000,-1440.34680000
3.21000000,8776.24800000,-1415.07800000
3.21500000,8822.97010000,-1388.37240000
3.22000000,8871.73050000,-1356.90060000
3.22500000,8907.30790000,-1318.83760000
3.23000000,8921.17580000,-1285.29310000
3.23500000,8936.97740000,-1257.23450000
3.24000000,8951.35200000,-1232.73010000
3.24500000,8972.96180000,-1211.66920000
3.25000000,9003.39990000,-1191.27330000
3.25500000,9041.13790000,-1167.74340000
3.26000000,9076.58130000,-1141.26130000
3.26500000,9107.99000000,-1118.95850000
3.27000000,9158.06820000,-1098.56570000
3.27500000,9229.25150000,-1075.13860000
3.28000000,9314.20540000,-1039.39290000
3.28500000,9395.80990000,-996.12415000
3.29000000,9479.28490000,-945.81951000
3.29500000,9553.16360000,-886.16760000
3.30000000,9611.05930000,-819.53048000
3.30500000,9650.67790000,-749.89411000
3.31000000,9659.66550000,-681.00154000
3.31500000,9654.60140000,-627.24982000
3.32000000,9675.15350000,-578.25572000
3.32500000,9702.52580000,-526.77503000
3.33000000,9747.31180000,-470.79712000
3.33500000,9764.34930000,-400.37582000
3.34000000,9772.27250000,-340.80757000
3.34500000,9774.94470000,-276.87983000
3.35000000,9770.03980000,-218.72934000
3.35500000,9771.75310000,-159.16396000
3.36000000,9767.56810000,-98.40355300
3.36500000,9769.22560000,-36.32104100
3.37000000,9770.13130000,32.25336100
3.37500000,9750.44910000,110.36915000
3.38000000,9697.49190000,185.60895000
3.38500000,9632.08470000,251.74607000
3.39000000,9562.79910000,318.17645000
3.39500000,9460.93780000,371.55565000
3.40000000,9380.19040000,412.59147000
3.40500000,9312.61970000,455.90361000
3.41000000,9232.57800000,502.12975000
3.41500000,9129.72990000,545.30322000
3.42000000,9003.90270000,574.96494000
3.42500000,8883.32800000,588.69655000
3.43000000,8777.41280000,594.33028000
3.43500000,8681.01160000,597.24355000
3.44000000,8582.39320000,595.05565000
3.44500000,8489.82610000,583.98087000
3.45000000,8411.18150000,565.11893000
3.45500000,8349.30470000,542.83529000
3.46000000,8302.05260000,517.58676000
3.46500000,8273.27880000,489.41090000
3.47000000,8265.69410000,461.53924000
3.47500000,8276.10950000,437.16959000
3.48000000,8301.28530000,418.06418000
3.48500000,8332.76090000,406.17250000
3.49000000,8362.34480000,396.79494000
3.49500000,8401.86090000,388.53986000
3.50000000,8458.59810000,382.35069000
