omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
1.73,2462.3579,-1402.5817,2787.7284,-2714.4889,-8.3624762,-8.97100646,-3.4685706,-9.65754034
1.735,2465.1736,-1432.9225,2782.1239,-2728.7339,-9.1264242,-9.02554116,-4.1644258,-9.05049564
1.74,2474.428,-1463.137,2765.2596,-2741.4774,-9.5177506,-9.40885603,-4.298892,-8.49912177
1.745,2492.476,-1491.5319,2747.3657,-2758.7911,-9.6495127,-10.4729146,-4.3611629,-7.4685568
1.75,2516.4102,-1514.9976,2733.7607,-2777.991,-8.8325134,-11.6036554,-4.1920506,-6.4726918
1.755,2532.9156,-1532.5808,2723.9535,-2798.0272,-7.4143102,-11.8423196,-3.8219336,-5.982424
1.76,2538.2556,-1550.4609,2717.7875,-2818.2053,-6.1525838,-11.4269165,-3.4719404,-6.1029131
1.765,2540.1472,-1570.9936,2713.4261,-2838.2889,-5.2732785,-10.5927525,-2.8999857,-6.1650999
1.77,2542.948,-1592.9206,2711.3993,-2858.7967,-5.0893529,-10.0674541,-2.8374811,-6.0545705
1.775,2546.8898,-1615.5967,2712.3572,-2879.0576,-5.1064177,-9.8948816,-2.8852067,-6.0591248
1.78,2552.3888,-1638.0583,2715.9199,-2898.8408,-5.0068691,-10.1932887,-2.9018743,-6.1393939
1.785,2556.6693,-1661.247,2720.809,-2917.3424,-4.07536117,-10.6755917,-2.18949483,-6.3697583
1.79,2563.092,-1685.9691,2723.2073,-2935.2352,-2.73997596,-11.0187955,-0.96509924,-6.5170929
1.795,2573.2903,-1711.0586,2722.9195,-2953.2971,-0.47434237,-11.6136565,1.24240619,-6.1538391
1.8,2588.6692,-1736.3309,2721.966,-2973.3968,1.79741847,-11.6727717,3.03507373,-5.2179567
1.805,2608.9769,-1759.9182,2723.834,-2995.1567,3.70913123,-11.3072529,4.25985357,-4.1769113
1.81,2629.1602,-1780.79,2728.9775,-3017.7425,4.9800341,-10.4415332,4.7114451,-3.4537652
1.815,2647.2722,-1801.2693,2737.1918,-3041.2254,5.41017423,-9.1643805,4.40858957,-3.2623571
1.82,2665.0528,-1821.2952,2749.6844,-3065.2075,5.22089091,-8.0388764,3.80217549,-3.585786
1.825,2682.9183,-1840.5783,2767.5016,-3088.9234,5.27790904,-7.2318301,3.55873976,-4.3086671
1.83,2699.4092,-1859.1962,2790.6248,-3111.3825,6.39593421,-6.25668671,4.72687139,-5.07634969
1.835,2715.1129,-1878.0684,2814.488,-3131.9199,7.12999636,-4.99367897,5.76240344,-4.90189623
1.84,2731.0366,-1896.5641,2840.3351,-3153.0627,7.12736087,-4.00990744,5.96924433,-4.48716976
1.845,2747.8992,-1914.7539,2874.8555,-3171.1559,6.70159176,-2.5493815,6.17422604,-4.7538573
1.85,2758.0307,-1929.2304,2905.86,-3184.3629,5.85540095,-2.39131831,6.37073525,-3.24719869
1.855,2765.7873,-1948.4108,2920.3983,-3197.4825,5.1378287,-2.73817069,5.4258875,-1.51231911
1.86,2774.5733,-1968.6537,2939.4587,-3216.6038,4.27723284,-2.05620303,4.05087336,-1.07861557
1.865,2784.3254,-1989.6528,2964.281,-3236.4959,3.32471935,-1.68628574,2.88647885,-0.98018246
1.87,2795.7135,-2011.4091,2994.4446,-3256.7879,2.54215231,-1.06119154,2.02685609,-0.95437426
1.875,2810.3506,-2032.9951,3032.0377,-3275.8163,1.46839372,-0.33724667,1.08019448,-1.40579421
1.88,2825.0736,-2053.0303,3072.9294,-3291.8506,0.92734124,0.16387536,1.13052176,-1.88152084
1.885,2837.4442,-2073.2277,3115.0859,-3305.228,0.15908613,0.55069532,1.08345947,-1.65610028
1.89,2848.9021,-2093.897,3156.1942,-3313.5835,-1.00457916,0.40331122,0.69784252,-1.25079498
1.895,2859.9606,-2115.436,3191.3889,-3320.7127,-1.7562301,-0.25899059,0.5082477,-0.51317865
1.9,2872.1853,-2138.0289,3218.1116,-3322.3279,-2.01760671,-0.89642046,0.34929789,0.25550618
1.905,2887.168,-2161.2762,3229.3808,-3332.392,-2.3944945,-1.36421167,-0.0159045,1.00316233
1.91,2905.6502,-2184.6444,3256.951,-3346.0385,-2.8769393,-1.7329303,-0.4862835,1.5049591
1.915,2927.8827,-2207.2806,3295.8481,-3354.4634,-3.2315172,-2.44085726,-0.8170094,2.20505234
1.92,2952.0794,-2228.6285,3322.3706,-3359.5077,-2.79165331,-3.49389344,-0.89508269,3.31023556
1.925,2977.628,-2248.7784,3349.207,-3365.6329,-2.40102297,-4.29647016,-1.91455163,4.55046204
1.93,3003.3019,-2267.1871,3373.148,-3367.8917,-2.17356821,-3.08421258,-4.13729579,3.44643762
1.935,3027.4534,-2284.1062,3382.5565,-3373.3624,-1.229514,-2.09526734,-3.6682572,1.57810706
1.94,3049.0373,-2300.2877,3398.6775,-3383.3524,-0.7196225,-0.31991047,-3.0301599,0.08851537
1.945,3066.608,-2316.904,3417.3773,-3394.7981,-1.43072203,0.20818819,-2.20652477,-0.15877353
1.95,3083.729,-2335.7439,3448.1028,-3408.2637,-1.64024493,-0.68306537,-1.97762567,0.87315883
1.955,3104.6565,-2355.2738,3488.3985,-3419.7506,-1.43476449,-1.16906386,-1.68938731,1.52646774
1.96,3127.1613,-2374.7035,3537.9248,-3427.9234,-1.12795894,-1.54373652,-1.52034226,2.18145228
1.965,3150.7925,-2394.0584,3590.1192,-3428.6081,-0.37155704,-1.67969598,-1.56651322,2.74483002
1.97,3175.7211,-2413.5138,3634.5053,-3422.6709,-0.21756772,-0.73237017,-1.85490208,2.09835363
1.975,3202.8087,-2432.584,3658.1483,-3416.8684,0.0375501899999999,-0.531384,-1.37111399,2.2559744
1.98,3231.2597,-2450.8962,3678.6423,-3414.6237,0.1371303,0.0310423,-1.48976964,2.4460033
1.985,3260.3654,-2468.8033,3696.1803,-3414.0925,-0.255573,0.61846998,-1.906458,2.40770422
1.99,3291.2588,-2486.2399,3714.6557,-3414.3318,-0.6868732,0.98809068,-2.2148364,2.35619952
1.995,3323.4617,-2502.888,3724.4519,-3415.2671,-1.00458974,0.8754949,-2.41510226,2.6605899
2,3357.0972,-2518.9022,3737.3901,-3420.1653,-1.17092233,1.00976935,-2.74831747,2.75623065
2.005,3392.5312,-2533.8571,3753.5576,-3426.2998,-1.40656644,1.37961706,-3.07680256,2.61057174
2.01,3429.7686,-2547.6046,3773.0376,-3432.6101,-1.6606707,1.64721746,-3.3146871,2.47113634
2.015,3468.5385,-2560.0639,3795.4448,-3439.0406,-1.77643266,2.01148445,-3.46835354,2.29547955
2.02,3510.3616,-2569.6752,3821.5806,-3444.8321,-1.95548286,3.25623751,-3.37050794,1.54338809
2.025,3544.3324,-2571.5792,3848.258,-3447.0519,-3.8366852,3.19814135,-3.029471,2.48744525
2.03,3572.6644,-2580.0334,3873.3124,-3450.3611,-4.10874622,2.75683892,-4.35598678,3.28142048
2.035,3599.5394,-2587.3103,3899.4014,-3451.5091,-5.60118298,2.57351726,-5.79909262,3.49972214
2.04,3625.6143,-2595.2867,3919.4412,-3450.4748,-6.60967902,1.90618372,-6.71703858,3.28166328
2.045,3653.5748,-2604.995,3935.4327,-3449.4716,-7.03833312,1.1818854,-7.23564828,3.3504186
2.05,3689.8047,-2615.0264,3942.953,-3447.8015,-7.1443944,0.6248906,-7.6548088,3.1826134
2.055,3734.7531,-2623.2887,3942.5312,-3449.9766,-6.89499375,0.4123257,-7.81078505,3.0372593
2.06,3787.6564,-2627.7482,3944.2835,-3456.4042,-6.85177688,0.3531459,-8.37185272,2.8202955
2.065,3848.2946,-2626.6154,3952.0387,-3464.2762,-7.12653443,1.17550127,-8.97060437,1.77200733
2.07,3919.8173,-2617.7029,3966.0412,-3471.7502,-7.8340427,1.99243119,-9.9586465,0.54607841
2.075,4000.6589,-2590.4684,3976.3727,-3475.8068,-10.36293811,3.5869296,-10.81422789,-2.5783554
2.08,4048.0091,-2538.9504,3977.4712,-3482.983,-9.75317801,1.25718933,-8.21053039,-2.70940807
2.085,4022.2392,-2489.7122,3988.9244,-3495.7316,-9.1671431,-0.24410075,-6.9128457,-1.29123981
2.09,3965.159,-2458.2004,4007.2418,-3508.2277,-8.7962825,-1.18399548,-6.4291307,-0.59590638
2.095,3893.8438,-2442.5242,4030.3168,-3520.898,-8.1864075,-2.6803243,-6.0213395,0.5266907
2.1,3832.6675,-2441.8942,4060.0341,-3533.1991,-7.01220073,-3.06093607,-5.53022407,1.13463993
2.105,3782.0087,-2447.8616,4095.5567,-3543.9083,-6.43021914,-3.240481,-5.25621986,1.1744186
2.11,3741.5434,-2459.1492,4136.98,-3551.2259,-6.01523182,-3.539033,-4.68693978,1.5195308
2.115,3709.7919,-2473.9409,4183.2118,-3555.0728,-3.9157952,-4.35656286,-3.1887956,2.94411554
2.12,3685.2931,-2491.1994,4220.8405,-3553.5984,-4.33655775,-3.14836661,-4.59770985,4.43738999
2.125,3670.7067,-2510.8595,4249.297,-3552.64,-6.47878841,-3.19780666,-7.44009659,4.66619314
2.13,3666.4493,-2529.9084,4275.4725,-3553.6529,-7.17599843,-3.65956195,-9.05979897,3.95826845
2.135,3667.368,-2547.3357,4304.7604,-3555.5558,-6.8571532,-3.6405338,-9.5348714,2.532908
2.14,3670.6037,-2562.8143,4338.403,-3555.9217,-5.5319603,-3.5669883,-8.4530097,1.1531157
2.145,3668.1758,-2579.0279,4370.2189,-3553.6162,-3.6994293,-3.0463398,-6.6792501,0.4512834
2.15,3669.9741,-2597.3415,4394.5255,-3550.5741,-2.6071189,-2.344415,-5.6268127,0.2389562
2.155,3674.2057,-2614.8981,4418.3454,-3549.9145,-2.0681851,-1.82290372,-4.9734677,0.0174662800000001
2.16,3678.1368,-2632.9245,4447.8541,-3549.0407,-0.6591893,-1.70344315,-3.4197155,0.21140195
2.165,3684.2708,-2652.0716,4480.5869,-3546.0434,-0.4258226,-1.12007879,-3.1589094,0.88333221
2.17,3695.6905,-2670.8217,4516.1796,-3538.7614,0.2270021,-1.54874041,-3.0497837,2.06564799
2.175,3706.8702,-2687.7589,4537.5113,-3526.3126,1.1710251,0.77716379,-3.4671093,0.45645977
2.18,3717.5273,-2706.6602,4548.7255,-3515.2013,0.2521572,2.5401293,-3.542199,0.00290009999999996
2.185,3732.9972,-2725.5626,4550.7848,-3505.3898,-1.0423835,3.2971644,-3.9043131,0.2088354
2.19,3750.9753,-2743.7165,4544.4207,-3498.7706,-2.8486402,3.2430975,-5.1473382,0.8057033
2.195,3769.5378,-2759.9878,4537.3189,-3496.7074,-4.0438045,2.98411993,-6.0591811,1.15833227
2.2,3785.1476,-2774.3456,4534.7801,-3497.4692,-4.8247374,2.35283956,-7.0844698,1.11819764
2.205,3796.2369,-2789.3882,4543.2665,-3498.5985,-4.4648355,3.0259203,-6.6711995,0.1171881
2.21,3806.1066,-2804.882,4543.9086,-3491.4823,-4.80809989,3.7999349,-5.61957431,1.0444461
2.215,3812.4924,-2822.5017,4524.6733,-3492.8372,-6.72646526,3.20241977,-7.68869254,1.90468203
2.22,3822.874,-2843.1073,4515.0754,-3502.0197,-7.63362525,2.63020414,-8.46966315,1.69692146
2.225,3840.364,-2864.1365,4519.2741,-3514.2542,-7.98610444,1.98103997,-8.76643736,1.34288283
2.23,3862.8808,-2884.227,4545.6697,-3526.2556,-7.73591732,1.70836221,-8.30266168,0.81282219
2.235,3889.2727,-2902.4149,4589.815,-3508.301,-7.46379912,1.87543482,-6.96830148,1.90512398
2.24,3915.787,-2918.9977,4552.0756,-3509.2581,-9.06689058,0.81142317,-8.93057342,2.68675563
2.245,3942.3585,-2934.0196,4552.6804,-3521.6379,-9.24636996,-0.7992417,-9.46260844,3.2057205
2.25,3963.8675,-2948.7689,4563.973,-3536.043,-7.74652527,-1.84924903,-8.72791613,3.25768397
2.255,3987.6585,-2964.172,4587.9973,-3550.0587,-6.52321643,-0.9735869,-8.44565917,3.6657069
2.26,4015.2966,-2978.7051,4621.9506,-3561.5559,-8.4025686,-0.6310386,-11.552108,3.4386444
2.265,4039.1815,-2990.6163,4662.3509,-3569.857,-8.9336619,-0.51100993,-12.5705561,0.58649317
2.27,4063.2052,-3006.5515,4706.0693,-3574.4017,-7.5866981,-0.04467567,-10.3697701,-0.76392855
2.275,4094.4073,-3023.4348,4748.7354,-3575.7755,-6.8582812,0.8944874,-9.7242758,-1.20314
2.28,4133.1878,-3038.9407,4791.645,-3575.8329,-7.671535,2.37993075,-9.92494,-2.73311005
2.285,4177.0567,-3051.6792,4840.7813,-3573.4471,-8.87923214,2.7512709,-8.96045146,-3.8035251
2.29,4221.4027,-3060.2906,4886.2512,-3563.0433,-9.63481742,-0.07996669,-8.01952278,-1.48095207
2.295,4258.775,-3065.1587,4906.6942,-3546.9645,-8.49639589,-2.58213919,-8.55196171,0.73963561
2.3,4285.5695,-3072.0097,4907.3662,-3539.0275,-7.84825922,-2.30223855,-8.98088038,0.37954205
2.305,4316.6378,-3080.5185,4911.9417,-3536.5605,-7.6661814,-1.64563062,-9.4107054,-0.50889958
2.31,4348.3958,-3087.6352,4917.5067,-3536.6134,-7.8136113,-1.41634201,-9.3849575,-1.05132799
2.315,4374.6753,-3095.6328,4927.8511,-3538.5665,-7.88379646,-1.49379072,-9.25387454,-1.12217568
2.32,4402.8694,-3106.0478,4935.9344,-3541.3841,-8.54973969,-1.72435017,-9.85607031,-1.20895023
2.325,4436.0734,-3116.7881,4946.6025,-3545.9655,-8.8575882,-2.01443443,-10.0907404,-1.77631257
2.33,4471.6821,-3126.0827,4959.694,-3549.9596,-8.31354855,-2.62425582,-9.46890845,-2.39784518
2.335,4509.0972,-3133.871,4969.5278,-3554.0868,-7.42017828,-3.09727484,-8.36328612,-2.48208736
2.34,4544.1465,-3136.2911,4978.7104,-3560.6016,-6.46989327,-3.79538355,-7.06269313,-2.74831145
2.345,4564.1423,-3141.6068,4993.4248,-3568.7068,-4.44199033,-4.0235753,-5.10892827,-1.9679825
2.35,4588.6135,-3151.0838,5011.9758,-3576.0746,-3.51888598,-4.0395354,-4.32989942,-1.1627268
2.355,4617.8504,-3160.7845,5033.7339,-3582.5443,-3.09115838,-3.8980411,-3.43477642,-0.4456417
2.36,4647.655,-3170.2361,5055.4871,-3588.9951,-2.49157376,-4.3263166,-3.24877744,0.7233274
2.365,4677.1091,-3178.149,5078.1136,-3594.5729,-1.96878154,-3.6812218,-3.23626326,1.3290224
2.37,4702.0347,-3186.296,5100.1717,-3600.5117,-2.09849249,-2.92122605,-3.57569831,1.90209875
2.375,4727.0714,-3197.39,5126.2189,-3607.775,-2.66399008,-2.16590124,-4.17460512,2.20882856
2.38,4755.3703,-3210.0954,5159.5225,-3614.6994,-4.18027938,-1.5528234,-5.67891662,2.5944168
2.385,4785.3386,-3224.5342,5198.9583,-3619.2784,-5.92821721,-1.61353297,-7.21801939,2.23254183
2.39,4822.2554,-3240.7001,5243.15,-3618.5852,-7.89480784,-2.44940583,-8.91837956,2.23444497
2.395,4864.7416,-3256.3557,5280.6857,-3614.0958,-8.12430583,-4.1065776,-9.02495377,1.9246066
2.4,4912.4298,-3272.0532,5314.0913,-3606.4862,-7.28383382,-5.7025659,-9.07295298,2.1490017
2.405,4969.6682,-3287.7718,5329.8258,-3599.011,-5.9048166,-5.3110916,-8.3254738,0.8754094
2.41,5053.1499,-3300.9141,5345.0599,-3597.9215,-4.5002705,-4.783419,-6.8154293,-0.2878634
2.415,5132.5839,-3298.2225,5365.7923,-3598.3533,-3.88809242,-5.1264204,-4.88890358,-0.0215366000000001
2.42,5217.6472,-3294.9658,5388.6282,-3598.3336,-1.96512533,-6.8320787,-3.14375907,1.4655429
2.425,5295.1343,-3271.8908,5413.564,-3599.0695,1.12841587,-7.271945,-1.50252873,2.5874094
2.43,5344.8155,-3256.3635,5437.6854,-3599.0191,4.2101811,-6.1426376,0.4766375,2.9993242
2.435,5384.4164,-3236.7838,5462.2984,-3600.6699,5.8607085,-4.10785532,1.4847247,3.65915428
2.44,5413.1226,-3226.1753,5487.4874,-3603.0198,6.1132813,-2.4990382,1.1149561,4.0300964
2.445,5446.1508,-3219.6286,5513.8698,-3606.9584,6.1221274,-1.453669,0.9726436,4.2088138
2.45,5487.8836,-3215.1723,5545.8629,-3613.4102,6.5898343,-0.1348039,1.1764931,4.0386901
2.455,5538.5982,-3209.9209,5585.0618,-3621.1629,7.275328,0.8448385,1.9420982,3.9382529
2.46,5592.9327,-3202.6704,5637.409,-3629.8655,8.8742098,2.11861071,3.1532204,3.95715069
2.465,5646.7909,-3191.9848,5706.6292,-3636.455,10.0697186,4.24363772,4.5469726,3.71256508
2.47,5700.743,-3178.9399,5787.2114,-3635.1012,10.0578239,6.12109091,5.8247797,4.40600589
2.475,5750.8474,-3162.9531,5865.671,-3625.9255,9.0763747,7.5767359,5.6797121,5.3726251
2.48,5798.7384,-3145.1871,5933.3011,-3611.8132,7.2182074,7.34892794,5.071119,6.81940746
2.485,5840.8985,-3124.0774,5990.2493,-3594.8678,7.7185332,6.55939372,5.4712288,8.33729688
2.49,5876.7364,-3103.6102,6039.234,-3579.5974,9.5723982,7.0024279,7.2242078,9.3989967
2.495,5912.1945,-3081.6595,6091.4533,-3564.9403,10.7394723,7.5162629,8.5875009,11.7305653
2.5,5938.3015,-3057.5348,6148.5474,-3549.4014,11.4026598,8.8675993,8.5249394,14.4127407
2.505,5961.2467,-3031.8814,6210.3779,-3529.9919,8.9079542,10.7379309,5.0255938,17.5808351
2.51,5970.3499,-3007.3834,6272.3995,-3505.476,4.0103103,10.9683803,-0.6147083,18.3470937
2.515,5969.9082,-2986.7883,6326.7373,-3471.5648,1.2455991,10.9194888,-4.8809217,17.9907172
2.52,5972.8152,-2972.003,6352.2216,-3439.1968,0.0535241999999996,11.7854283,-6.515088,16.0160817
2.525,5981.77,-2958.0656,6373.7232,-3410.7099,0.0218343999999999,13.103684,-6.3676866,15.974862
2.53,5992.2795,-2942.9039,6387.036,-3384.8734,-2.3205949,14.7674838,-8.7392983,16.7999662
2.535,5997.7818,-2927.3654,6400.8412,-3364.3086,-7.6334589,15.58221675,-13.6886111,17.00279325
2.54,6002.5826,-2912.9228,6425.6926,-3345.3949,-13.2057109,14.49727622,-19.2598051,16.45563578
2.545,6002.2217,-2898.3021,6450.0255,-3323.046,-16.5988417,12.02011625,-22.7908683,13.65268775
2.55,5997.8049,-2887.0906,6472.203,-3300.1761,-15.7097045,9.2351898,-22.8212295,11.4335022
2.555,5994.4751,-2879.0742,6488.4344,-3275.9515,-13.1542596,8.54523269,-21.2993984,9.06545451
2.56,5996.9461,-2872.0243,6496.7908,-3256.2563,-9.7854011,9.9130309,-18.9628229,6.3371085
2.565,6001.4419,-2864.2876,6514.798,-3238.5369,-9.1571258,12.8720733,-17.6065522,3.8791745
2.57,6003.5424,-2857.2307,6536.7066,-3217.1282,-10.9733657,13.3260866,-17.2651983,3.0293216
2.575,6007.7175,-2852.1793,6546.4196,-3195.0423,-11.1389205,11.8142399,-16.3395275,2.6655791
2.58,6021.6749,-2846.1566,6558.1654,-3174.9765,-10.1417825,11.0982293,-14.6505615,2.2289167
2.585,6028.7377,-2835.2938,6564.4461,-3154.716,-9.8157232,10.7760356,-13.7718048,2.6460536
2.59,6030.9511,-2825.915,6567.0518,-3136.8423,-8.765089,10.6938882,-12.422141,2.5145662
2.595,6027.5018,-2815.8591,6568.6423,-3121.5006,-7.8108797,10.1339828,-11.4027709,3.1899204
2.6,6013.0205,-2807.5474,6573.1161,-3107.9997,-6.7778239,10.8966959,-10.3167483,3.2420545
2.605,5991.5773,-2805.4815,6582.0844,-3094.8077,-6.6503631,11.7656618,-10.3329941,3.6494418
2.61,5973.3216,-2808.8241,6594.9266,-3077.9386,-6.9344928,12.5675786,-10.1177794,3.378018
2.615,5962.5733,-2816.4664,6592.6094,-3059.5927,-7.3021384,13.0925344,-9.6974082,3.5813854
2.62,5960.0689,-2825.4843,6587.584,-3047.225,-8.05860506,13.5140645,-10.04450354,4.2659957
2.625,5965.7081,-2835.465,6584.8136,-3037.2568,-9.75967785,13.6543857,-11.19145215,4.5230517
2.63,5977.4583,-2844.656,6585.1221,-3028.8653,-11.12569268,13.1506455,-12.14510332,4.6265823
2.635,5992.2627,-2852.4433,6588.6188,-3019.9355,-11.46742512,12.7005419,-12.29381088,4.8925607
2.64,6008.0381,-2861.0767,6591.3907,-3011.3308,-11.49931517,12.8862698,-12.23965283,5.0696902
2.645,6029.2529,-2868.8653,6592.2554,-3004.4793,-12.2155664,13.5389243,-12.6570596,5.3250905
2.65,6051.2565,-2874.6246,6594.8771,-2998.862,-13.71389089,13.4513326,-13.43857111,5.3709586
2.655,6070.4923,-2880.3972,6605.0185,-2997.4864,-15.42841204,13.3525917,-14.75257996,6.2835219
2.66,6088.4264,-2887.0333,6622.4126,-2996.7012,-17.41314782,12.9199912,-16.61313218,6.4389516
2.665,6108.845,-2894.616,6654.2757,-2995.0596,-19.32268095,12.68383,-18.29746305,6.3091184
2.67,6130.0407,-2902.9832,6688.5553,-2987.9615,-21.04413564,11.8386681,-19.23030636,5.9729083
2.675,6154.9021,-2911.8256,6723.1406,-2981.0831,-21.7529582,10.2745686,-19.5492978,6.1281078
2.68,6182.2415,-2920.7865,6764.1164,-2972.2618,-21.5925058,8.6728327,-19.2376642,6.5186605
2.685,6212.0317,-2929.4834,6806.776,-2958.7122,-20.72884252,7.58972397,-18.74701948,7.09982023
2.69,6243.7536,-2937.7963,6849.3336,-2942.7463,-20.01714639,6.75147508,-18.26204161,7.48580072
2.695,6277.5241,-2946.4746,6890.46,-2921.0046,-19.88433193,6.2867973,-18.66310207,8.3802073
2.7,6314.7531,-2954.7577,6913.7458,-2893.0038,-19.70631838,6.4928225,-19.42932762,8.7641137
2.705,6356.5179,-2962.4403,6921.2157,-2871.1882,-20.76624484,7.02292973,-20.91057516,8.73233487
2.71,6399.3469,-2967.9781,6932.3881,-2852.317,-21.82821215,7.14651033,-22.12108985,8.42873327
2.715,6446.4182,-2974.7973,6942.635,-2832.5456,-23.16885701,7.0472062,-23.61503499,8.4819626
2.72,6502.2071,-2978.7791,6948.5074,-2811.6228,-24.18169372,6.93167216,-24.86386028,8.22690964
2.725,6556.0135,-2975.9293,6949.6061,-2792.0927,-25.40428951,6.93337911,-26.32754049,8.36926189
2.73,6603.039,-2974.2011,6946.9234,-2769.1977,-27.71756706,6.92855476,-28.84320694,8.39443684
2.735,6651.0329,-2971.4767,6924.2835,-2749.7422,-30.33193721,6.71849957,-32.17250879,7.74112003
